p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
HNRNPK	5.84141904011495e-27	0.742557954167379	0.5	0.07	1.04649022103659e-22	GMPs	HNRNPK
SET	7.4037868379923e-22	0.552619595672434	0.397	0.053	1.32638841202632e-17	GMPs	SET
RBM3	9.49781789863922e-21	0.740449776062334	0.382	0.053	1.70153407654122e-16	GMPs	RBM3
XRCC5	1.10500157014648e-19	0.72086637822519	0.375	0.056	1.97961031291742e-15	GMPs	XRCC5
HSPD1	1.91927105288491e-19	0.355922216954291	0.39	0.06	3.43837409124332e-15	GMPs	HSPD1
HSP90AA2P	4.88093702628636e-19	0.637724735803178	0.412	0.072	8.74419868259201e-15	GMPs	HSP90AA2P
PTP4A2	5.57177224676696e-19	0.764726148136435	0.368	0.056	9.98182998008301e-15	GMPs	PTP4A2
NUCKS1	2.01971229719616e-18	0.47586386788866	0.382	0.063	3.61831458042692e-14	GMPs	NUCKS1
HSPA8	2.45540007109268e-18	0.488812439550983	0.434	0.084	4.39884922736254e-14	GMPs	HSPA8
CDK6	8.96429323264824e-18	0.77032956090339	0.272	0.028	1.60595313262893e-13	GMPs	CDK6
MBNL1	1.95540032617627e-16	0.269941310264353	0.397	0.077	3.50309968434479e-12	GMPs	MBNL1
RHOA	2.03629761564088e-16	0.4528807885645	0.353	0.06	3.64802717842064e-12	GMPs	RHOA
MACF1	2.23517480035074e-16	0.396629189490409	0.36	0.065	4.00431565482835e-12	GMPs	MACF1
UQCRQ	2.38919950332458e-16	0.3412012659185	0.301	0.042	4.28025091020599e-12	GMPs	UQCRQ
H3-3B	7.53022165529091e-16	0.32006634818022	0.5	0.123	1.34903920954537e-11	GMPs	H3-3B
RBM39	3.20827395122767e-15	0.368562337729633	0.412	0.091	5.74762278362437e-11	GMPs	RBM39
YBX1P2	5.26363554517595e-15	0.297663131441247	0.419	0.093	9.42980307918271e-11	GMPs	YBX1P2
SERPINB1	7.43190850685547e-15	0.569746008393311	0.324	0.058	1.33142640900316e-10	GMPs	SERPINB1
EIF3A	8.86613636968925e-15	0.684137173171158	0.36	0.074	1.58836833062983e-10	GMPs	EIF3A
STMN1	9.12263581351938e-15	0.27402817546282	0.287	0.044	1.634320205992e-10	GMPs	STMN1
DEK	1.30842177015335e-14	0.453664964371165	0.316	0.056	2.34403760122972e-10	GMPs	DEK
HNRNPH3	1.81865770862261e-14	0.319805071394597	0.257	0.035	3.25812528499741e-10	GMPs	HNRNPH3
TRA2B	2.39723236165977e-14	0.467537508503895	0.294	0.049	4.29464177591348e-10	GMPs	TRA2B
MORF4L1P1	2.45304129339809e-14	0.422107399294325	0.331	0.063	4.39462347712268e-10	GMPs	MORF4L1P1
EEF1A1P14	2.55249145005196e-14	0.346294411844366	0.36	0.074	4.57278843276809e-10	GMPs	EEF1A1P14
IQGAP1	2.56472469471294e-14	0.494064633388883	0.382	0.086	4.59470429057823e-10	GMPs	IQGAP1
EID1	3.09758086552336e-14	0.32881422142522	0.272	0.042	5.5493161205851e-10	GMPs	EID1
GAPDH	3.67705583980289e-14	0.537712830957994	0.272	0.042	6.58744553700687e-10	GMPs	GAPDH
YWHAB	4.7676116346858e-14	0.36092763573213	0.441	0.114	8.54117624353962e-10	GMPs	YWHAB
EIF4B	4.93540076629758e-14	0.490172838713228	0.301	0.053	8.84177047282212e-10	GMPs	EIF4B
PTPRC	5.07500155425895e-14	0.468610680554276	0.537	0.165	9.09186528445492e-10	GMPs	PTPRC
PHIP	6.78604569300631e-14	0.854312132622698	0.265	0.042	1.21572008590208e-09	GMPs	PHIP
ANP32E	8.59618877790977e-14	0.381787314620528	0.301	0.053	1.54000721956254e-09	GMPs	ANP32E
YBX1P1	9.05566689212566e-14	0.309761716277302	0.544	0.156	1.62232272372431e-09	GMPs	YBX1P1
SMCHD1	1.38320441619507e-13	0.319332546455934	0.316	0.06	2.47801071161347e-09	GMPs	SMCHD1
CD2	1.45892061802843e-13	0.649668995635301	0.257	0.04	2.61365628719794e-09	GMPs	CD2
EEF1A1P10	2.19067131824444e-13	0.255079571562853	0.434	0.109	3.92458766663491e-09	GMPs	EEF1A1P10
DDX17	2.78611490914274e-13	0.377396472145823	0.426	0.112	4.99132485972922e-09	GMPs	DDX17
NCL	3.15397447620126e-13	0.310289856422485	0.596	0.191	5.65034527411456e-09	GMPs	NCL
ATP5MPL	3.89298895226753e-13	0.369926839326758	0.279	0.049	6.97428970798728e-09	GMPs	ATP5MPL
SPN	4.62191889776464e-13	0.578711051740444	0.265	0.044	8.28016770534535e-09	GMPs	SPN
JAK1	6.24911094668038e-13	0.529196479964623	0.279	0.051	1.11952822609779e-08	GMPs	JAK1
AL603882.1	6.28265903390827e-13	0.340212631708482	0.301	0.058	1.12553836592467e-08	GMPs	AL603882.1
HNRNPD	8.49883492687154e-13	0.275041687462513	0.294	0.056	1.52256627714904e-08	GMPs	HNRNPD
DUT	1.02929196207127e-12	0.574842603385953	0.265	0.047	1.84397655005069e-08	GMPs	DUT
SRSF3	1.03249466807436e-12	0.262808412358082	0.36	0.084	1.84971419785521e-08	GMPs	SRSF3
AC091685.2	1.12829218993274e-12	0.308106800379779	0.338	0.074	2.02133545826451e-08	GMPs	AC091685.2
TLN1	1.5563203075811e-12	0.337054278887459	0.368	0.088	2.78814783103154e-08	GMPs	TLN1
AL022718.1	1.65867712831868e-12	0.317012917388184	0.272	0.049	2.97152007538292e-08	GMPs	AL022718.1
ARPC3	2.50696805077034e-12	0.261957111726665	0.316	0.067	4.49123326295507e-08	GMPs	ARPC3
COMMD6	3.61478748894689e-12	0.32795381394056	0.338	0.079	6.47589178644835e-08	GMPs	COMMD6
ACTR2	5.87708293865794e-12	0.414041799485339	0.382	0.1	1.05287940846057e-07	GMPs	ACTR2
RPL10P15	6.14380256140192e-12	0.287107154348474	0.478	0.142	1.10066222887515e-07	GMPs	RPL10P15
EEF1A1P11	7.63325067141343e-12	0.27698878510563	0.61	0.2	1.36749685778372e-07	GMPs	EEF1A1P11
H3P47	8.74611575315553e-12	0.293444778187101	0.434	0.123	1.56686663717781e-07	GMPs	H3P47
YBX1	1.12157491387223e-11	0.266586714359278	0.676	0.242	2.00930145820209e-07	GMPs	YBX1
HSPA5	1.16366429087495e-11	0.394807251333081	0.287	0.06	2.08470457710248e-07	GMPs	HSPA5
TKT	1.32695580797927e-11	0.27138962172257	0.294	0.063	2.37724132999487e-07	GMPs	TKT
AC009245.1	2.02730706467937e-11	0.268634260103491	0.596	0.202	3.6319206063731e-07	GMPs	AC009245.1
STAG2	2.66659067596664e-11	0.374394342763931	0.272	0.056	4.77719719599424e-07	GMPs	STAG2
PCM1	2.75391844798071e-11	0.326963214526286	0.265	0.053	4.93364489955744e-07	GMPs	PCM1
RPL12P8	2.81138849896551e-11	0.340835998707747	0.382	0.102	5.03660249589672e-07	GMPs	RPL12P8
HMGB1P5	6.61088479693246e-11	0.264755258869837	0.478	0.151	1.18434001137045e-06	GMPs	HMGB1P5
SMARCA5	7.3168870419457e-11	0.537026214414002	0.294	0.067	1.31082031356457e-06	GMPs	SMARCA5
CALM1	8.04125782250761e-11	0.27608755019948	0.39	0.112	1.44059133890224e-06	GMPs	CALM1
PAPOLA	1.0760275711964e-10	0.361063374106809	0.257	0.053	1.92770339379835e-06	GMPs	PAPOLA
CCDC88A	1.10066711419744e-10	0.411007411135528	0.257	0.053	1.97184513508472e-06	GMPs	CCDC88A
NIPBL	2.06337792113111e-10	0.314577149039862	0.265	0.058	3.69654154570639e-06	GMPs	NIPBL
GIMAP7	3.78222766980317e-10	0.308256515865117	0.279	0.067	6.77586087045237e-06	GMPs	GIMAP7
SAMHD1	8.85645276823132e-10	0.395588360547678	0.338	0.098	1.58663351342864e-05	GMPs	SAMHD1
RPL21P43	9.00438259953682e-10	0.300129787571862	0.272	0.065	1.61313514270702e-05	GMPs	RPL21P43
HMGB2	1.79889098740735e-09	0.304113384400231	0.544	0.205	3.22271320394027e-05	GMPs	HMGB2
STK17B	1.86713577744666e-09	0.261032639061463	0.287	0.074	3.34497374529569e-05	GMPs	STK17B
HMGB1	9.35712111136479e-09	0.264899649850625	0.529	0.202	0.0001676328247101	GMPs	HMGB1
TXNIP	9.7424571018665e-09	0.297245693303496	0.529	0.212	0.000174536118979938	GMPs	TXNIP
USP15	4.77608259567489e-08	0.266146824613654	0.265	0.074	0.000855635197015157	GMPs	USP15
RPS4X	3.57680931116074e-07	0.256770050526467	0.544	0.233	0.00640785388094447	GMPs	RPS4X
APOOL	1.5929868662308e-09	1.21101883165743	0.644	0.61	2.85383597085247e-05	Unassigned	APOOL
COX6A1P2	2.40307094184867e-07	0.250904504116581	0.088	0.287	0.00430510159232189	Unassigned	COX6A1P2
