p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
LRBA	3.34302072328146e-07	1.05774275339582	0.556	0.094	0.00621668133701419	CD4+ effector T cells	LRBA
SLF2	8.43077149915479e-07	0.896611029028174	0.444	0.062	0.0156778626798282	CD4+ effector T cells	SLF2
SRSF11	1.04078744039506e-06	1.51286139450157	1	0.498	0.0193544832415866	CD4+ effector T cells	SRSF11
CDCA7	2.17423496244172e-06	1.14444148550347	0.333	0.038	0.0404320733615662	CD4+ effector T cells	CDCA7
PRKCQ-AS1	2.19558614495114e-06	1.55156936942629	0.667	0.158	0.0408291199515114	CD4+ effector T cells	PRKCQ-AS1
LAX1	3.11237831768703e-06	0.985301343783319	0.556	0.104	0.0578777871957081	CD4+ effector T cells	LAX1
NAT9	4.65916644037375e-05	1.01385829815898	0.333	0.05	0.866418591251903	CD4+ effector T cells	NAT9
MALAT1	0.000170141024463404	0.970737138144603	1	0.999	1	CD4+ effector T cells	MALAT1
MDM4	0.000196094111154117	1.03390906806943	0.556	0.16	1	CD4+ effector T cells	MDM4
TSC2	0.000227302104954566	0.859895870127276	0.333	0.058	1	CD4+ effector T cells	TSC2
NOL8	0.000256622462244471	0.784147092154055	0.444	0.101	1	CD4+ effector T cells	NOL8
MPHOSPH8	0.000358797114541505	1.47566115763086	0.778	0.389	1	CD4+ effector T cells	MPHOSPH8
SRSF8	0.000502916145847814	1.29070304336879	0.556	0.176	1	CD4+ effector T cells	SRSF8
METTL16	0.000510331707228163	0.710462669939464	0.333	0.062	1	CD4+ effector T cells	METTL16
CDC14A	0.000538539257057165	1.042985922629	0.444	0.114	1	CD4+ effector T cells	CDC14A
LINC00861	0.000655360410502094	0.656472531860882	0.333	0.062	1	CD4+ effector T cells	LINC00861
CNPY2	0.000729165534227996	1.13597555501041	0.667	0.274	1	CD4+ effector T cells	CNPY2
RICTOR	0.000854282620592157	0.716714385664815	0.444	0.113	1	CD4+ effector T cells	RICTOR
SAMD9L	0.000876827789307337	0.724755229255533	0.444	0.119	1	CD4+ effector T cells	SAMD9L
FAM13B	0.00109208486302808	0.937554116344696	0.333	0.07	1	CD4+ effector T cells	FAM13B
