p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
RGS10	1.71976312273889e-41	1.78465833380882	0.933	0.043	1.85149697794069e-37	CD4+ naive T cells	RGS10
TRABD2A	9.97057973346063e-37	1.25636971943801	0.467	0.006	1.07343261410437e-32	CD4+ naive T cells	TRABD2A
CD27	6.03247337611369e-34	1.832392153602	0.8	0.041	6.494560836724e-30	CD4+ naive T cells	CD27
CCR7	2.25621011382573e-32	1.68511940316075	0.667	0.026	2.42903580854478e-28	CD4+ naive T cells	CCR7
CD3E	2.21403773340696e-25	2.10642746795819	1	0.114	2.38363302378593e-21	CD4+ naive T cells	CD3E
CAMK4	2.87168972376182e-21	1.14926866127568	0.467	0.02	3.09166115660198e-17	CD4+ naive T cells	CAMK4
NELL2	1.38362856279808e-20	0.989425105333615	0.4	0.014	1.48961451070842e-16	CD4+ naive T cells	NELL2
PRDX2	2.38733098638843e-20	1.426821410431	0.6	0.043	2.57020053994578e-16	CD4+ naive T cells	PRDX2
COTL1	2.72587921980549e-18	1.36954477767034	0.667	0.059	2.93468156804259e-14	CD4+ naive T cells	COTL1
IL32	3.64570217767439e-18	1.49314935482073	0.867	0.099	3.92496296448424e-14	CD4+ naive T cells	IL32
GIMAP7	9.5837892977163e-18	1.30843894106489	0.733	0.077	1.03179075579214e-13	CD4+ naive T cells	GIMAP7
ETS1	1.16057539521826e-17	1.57537297453656	0.733	0.083	1.24947547049198e-13	CD4+ naive T cells	ETS1
NT5C3B	1.42384732996721e-17	0.70130433193163	0.267	0.006	1.53291403544269e-13	CD4+ naive T cells	NT5C3B
FHIT	2.65301604282095e-16	1.40827071141975	0.467	0.032	2.85623707170103e-12	CD4+ naive T cells	FHIT
TOP1MT	1.49285938246026e-15	0.745067143847886	0.267	0.008	1.60721241115671e-11	CD4+ naive T cells	TOP1MT
GIMAP5	1.71904322250037e-15	0.883433308689334	0.4	0.022	1.8507219333439e-11	CD4+ naive T cells	GIMAP5
MGAT4A	1.81331079255802e-15	1.27917426211572	0.667	0.077	1.95221039926796e-11	CD4+ naive T cells	MGAT4A
AK5	2.38322502523495e-15	0.705509603506048	0.267	0.008	2.56578006216794e-11	CD4+ naive T cells	AK5
CXCR4	1.0963615138884e-14	1.68714754848153	0.867	0.152	1.18034280585225e-10	CD4+ naive T cells	CXCR4
CD48	1.16070209223546e-14	1.69880581767158	0.8	0.128	1.24961187250069e-10	CD4+ naive T cells	CD48
SH3YL1	1.49799167700827e-13	1.4255745228624	0.533	0.057	1.6127378394671e-09	CD4+ naive T cells	SH3YL1
SUCLG2	1.92352607220274e-13	0.888763365934922	0.333	0.018	2.07086816933347e-09	CD4+ naive T cells	SUCLG2
S100A10	7.58695916516025e-13	1.21212538948029	0.667	0.087	8.16812023721153e-09	CD4+ naive T cells	S100A10
ATM	2.50176505534547e-12	1.53311272428762	0.6	0.081	2.69340025858494e-08	CD4+ naive T cells	ATM
SNX9	2.5403322758199e-12	0.706728121409799	0.267	0.012	2.7349217281477e-08	CD4+ naive T cells	SNX9
TUBA4A	2.75965420583362e-12	1.03077578617301	0.533	0.063	2.97104371800047e-08	CD4+ naive T cells	TUBA4A
CBX7	2.82392507398911e-12	0.657650278518978	0.267	0.012	3.04023773465667e-08	CD4+ naive T cells	CBX7
CD3G	3.02378900210384e-12	1.48136574497826	0.733	0.13	3.25541123966499e-08	CD4+ naive T cells	CD3G
LINC00861	3.12799173917822e-12	1.2596101968894	0.467	0.045	3.36759590639927e-08	CD4+ naive T cells	LINC00861
LAT	3.54066006833872e-12	1.24605906621851	0.6	0.081	3.81187462957347e-08	CD4+ naive T cells	LAT
CD2	1.97602377223919e-11	1.38496468495647	0.533	0.065	2.12738719319271e-07	CD4+ naive T cells	CD2
LSR	2.4168627224231e-11	0.814726993452889	0.267	0.014	2.60199440696071e-07	CD4+ naive T cells	LSR
THEM4	2.93096188472715e-11	0.678033893583874	0.267	0.014	3.15547356509726e-07	CD4+ naive T cells	THEM4
FAM102A	3.38535857986572e-11	0.849795701848473	0.267	0.014	3.64467704708343e-07	CD4+ naive T cells	FAM102A
MAML2	3.90532823160839e-11	0.853236296682535	0.333	0.024	4.20447637414959e-07	CD4+ naive T cells	MAML2
LCK	1.50179971179031e-10	1.52482608710475	0.8	0.203	1.61683756971345e-06	CD4+ naive T cells	LCK
IPCEF1	3.07097438917881e-10	0.695434321727163	0.267	0.016	3.3062110273899e-06	CD4+ naive T cells	IPCEF1
C1orf162	4.99707537396922e-10	0.94307438624735	0.333	0.028	5.37985134761526e-06	CD4+ naive T cells	C1orf162
EEF1A1	6.280445196733e-10	0.733299556017922	1	0.998	6.76152729880275e-06	CD4+ naive T cells	EEF1A1
SLFN5	6.32318788755902e-10	1.0242474627411	0.4	0.043	6.80754407974604e-06	CD4+ naive T cells	SLFN5
ARL4C	1.21748613688271e-09	1.13466243005451	0.533	0.077	1.31074557496792e-05	CD4+ naive T cells	ARL4C
ATP11B	1.49966422708409e-09	0.850958902281084	0.267	0.018	1.61453850687873e-05	CD4+ naive T cells	ATP11B
LTB	2.39604478170224e-09	1.53583710944233	1	0.529	2.57958181198063e-05	CD4+ naive T cells	LTB
UPP1	2.78730859630001e-09	0.806929956767124	0.4	0.045	3.00081643477659e-05	CD4+ naive T cells	UPP1
CDC25B	4.55301135167247e-09	1.03399617886689	0.333	0.032	4.90177202121058e-05	CD4+ naive T cells	CDC25B
TPT1	6.00934461731293e-09	1.17368210610995	1	0.836	6.4696604149991e-05	CD4+ naive T cells	TPT1
AQP3	7.06420308649622e-09	0.900108748501402	0.267	0.02	7.60532104292183e-05	CD4+ naive T cells	AQP3
FBLN5	7.85069869975082e-09	0.812839360410649	0.333	0.034	8.45206222015174e-05	CD4+ naive T cells	FBLN5
BCL11B	8.07122027776896e-09	0.746103819836694	0.333	0.032	8.68947575104606e-05	CD4+ naive T cells	BCL11B
EVI2A	9.64917313183702e-09	1.05827813868148	0.4	0.051	0.000103882997937357	CD4+ naive T cells	EVI2A
RCAN3	1.03319455331919e-08	1.11130601679088	0.6	0.126	0.000111233725610344	CD4+ naive T cells	RCAN3
ISG20	1.19051084496589e-08	1.11209071452659	0.533	0.091	0.000128170397569028	CD4+ naive T cells	ISG20
FAU	1.28311149277459e-08	0.897972892603773	1	0.892	0.000138139783312112	CD4+ naive T cells	FAU
FLT3LG	1.40952128504215e-08	1.00832928688626	0.4	0.051	0.000151749061547638	CD4+ naive T cells	FLT3LG
RNF166	1.62555954933352e-08	0.940269201571354	0.6	0.118	0.000175007741081247	CD4+ naive T cells	RNF166
UBA52	2.71818303320063e-08	1.00351089750261	1	0.846	0.000292639585354379	CD4+ naive T cells	UBA52
MALT1	2.83586977027367e-08	0.742893060102204	0.333	0.037	0.000305309739467663	CD4+ naive T cells	MALT1
RIC3	2.90797885169455e-08	0.633519849255843	0.267	0.022	0.000313073003173435	CD4+ naive T cells	RIC3
GIMAP1	3.13377287598135e-08	0.966386366919219	0.4	0.055	0.000337381987828152	CD4+ naive T cells	GIMAP1
TC2N	3.36041179190485e-08	0.702418062873637	0.333	0.037	0.000361781933516476	CD4+ naive T cells	TC2N
ITK	3.67444361551048e-08	0.903047424892982	0.4	0.053	0.000395590599645858	CD4+ naive T cells	ITK
HLA-F	4.70448176452572e-08	0.927354601885969	0.533	0.091	0.000506484506768839	CD4+ naive T cells	HLA-F
TMSB4X	7.35526833169524e-08	1.01513762382625	1	0.933	0.00079186818859031	CD4+ naive T cells	TMSB4X
NOSIP	8.92898068217828e-08	1.51399309893589	0.8	0.353	0.000961294060243314	CD4+ naive T cells	NOSIP
ZNF331	9.25005718830621e-08	1.00260372239924	0.533	0.105	0.000995861156893047	CD4+ naive T cells	ZNF331
ANXA5	9.53422736993297e-08	0.987104451337324	0.4	0.059	0.00102645491864698	CD4+ naive T cells	ANXA5
JUNB	1.0693083869701e-07	1.14580432183034	1	0.87	0.00115121740941201	CD4+ naive T cells	JUNB
CALM1	1.21987136083599e-07	0.97917671823346	1	0.604	0.00131331350707603	CD4+ naive T cells	CALM1
PIK3IP1	1.25100281698925e-07	1.35445841093372	0.533	0.112	0.00134682963277063	CD4+ naive T cells	PIK3IP1
TMSB10	1.29636336910661e-07	0.78755891438138	1	0.917	0.00139566480318018	CD4+ naive T cells	TMSB10
B2M	1.39828546831155e-07	0.832890691652003	1	0.998	0.00150539413518422	CD4+ naive T cells	B2M
PTPRC	1.92410810720017e-07	1.14346274638058	0.933	0.46	0.0020714947882117	CD4+ naive T cells	PTPRC
SKAP1	1.99632210036371e-07	0.771138400590575	0.4	0.057	0.00214924037325157	CD4+ naive T cells	SKAP1
AES	2.46529690187689e-07	1.38417989125555	0.867	0.394	0.00265413864456065	CD4+ naive T cells	AES
ZBTB38	2.49961306547188e-07	0.883452649524792	0.267	0.026	0.00269108342628703	CD4+ naive T cells	ZBTB38
TXK	3.77752574157671e-07	1.13946386574357	0.333	0.045	0.00406688421338149	CD4+ naive T cells	TXK
TOMM7	5.15286378121485e-07	1.16113672137128	0.933	0.661	0.00554757314685591	CD4+ naive T cells	TOMM7
PPA1	5.70071383149612e-07	1.13559594592559	0.533	0.124	0.00613738851098873	CD4+ naive T cells	PPA1
SMAP2	5.78285746332853e-07	1.01088882987229	0.6	0.164	0.00622582434501949	CD4+ naive T cells	SMAP2
BTG1	6.12387844996809e-07	0.991728567270973	1	0.696	0.00659296753923565	CD4+ naive T cells	BTG1
TECPR1	6.90397810611936e-07	0.919546276920815	0.467	0.093	0.00743282282904811	CD4+ naive T cells	TECPR1
IL6ST	1.08082890133696e-06	0.956326912255453	0.4	0.071	0.0116362039517937	CD4+ naive T cells	IL6ST
CENPK	1.2345190518512e-06	0.939598233508214	0.533	0.132	0.0132908321122301	CD4+ naive T cells	CENPK
CLEC2D	1.36003273251416e-06	0.769697097304808	0.333	0.047	0.0146421123982474	CD4+ naive T cells	CLEC2D
PNRC1	1.76413541322165e-06	0.988308203787325	1	0.712	0.0189926818587443	CD4+ naive T cells	PNRC1
PRKAG2	1.80255060016005e-06	0.779731077164334	0.267	0.03	0.0194062597613231	CD4+ naive T cells	PRKAG2
EEF1D	1.84549413872962e-06	1.0467106593892	1	0.854	0.0198685898975631	CD4+ naive T cells	EEF1D
APRT	1.9361002981913e-06	1.06082710944704	0.867	0.503	0.0208440558103275	CD4+ naive T cells	APRT
CD52	2.30366807171408e-06	0.922344324294079	1	0.574	0.0248012904600738	CD4+ naive T cells	CD52
COMMD6	2.65772490877589e-06	0.867177463204973	1	0.684	0.0286130663678813	CD4+ naive T cells	COMMD6
MAL	3.04565736131114e-06	0.778029372840239	0.467	0.097	0.0327895471518758	CD4+ naive T cells	MAL
CD3D	3.09592440312278e-06	0.938230641840892	0.933	0.574	0.0333307221240199	CD4+ naive T cells	CD3D
NCK2	3.68992746408236e-06	0.969817840100383	0.4	0.077	0.0397257590783107	CD4+ naive T cells	NCK2
