p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
HECW2-AS1	9.25207478351689e-87	2.41112101434918	0.333	0.001	1.97059940814126e-82	CD4+ effector T cells	HECW2-AS1
TRBV28	2.06595820461174e-65	2.20802055344619	0.333	0.001	4.40028438000254e-61	CD4+ effector T cells	TRBV28
AL135818.1	2.44121328238553e-65	1.79065965722561	0.333	0.001	5.19954017015295e-61	CD4+ effector T cells	AL135818.1
ADARB2	1.04545856782142e-52	2.29986861888787	0.333	0.001	2.22672220360285e-48	CD4+ effector T cells	ADARB2
TNF	1.04545856782142e-52	2.20729670373442	0.333	0.001	2.22672220360285e-48	CD4+ effector T cells	TNF
TRBV5-1	1.19497664747663e-52	1.79079639507634	0.333	0.001	2.54518076146048e-48	CD4+ effector T cells	TRBV5-1
SH2D2A	2.1808549034013e-44	3.50282963050284	0.667	0.006	4.64500285875443e-40	CD4+ effector T cells	SH2D2A
CCR4	3.50217132241751e-44	2.39851791323174	0.333	0.001	7.45927469961706e-40	CD4+ effector T cells	CCR4
AC027020.2	3.50217132241751e-44	2.30438810070384	0.333	0.001	7.45927469961706e-40	CD4+ effector T cells	AC027020.2
AC021016.1	4.35296397891173e-38	2.30013722305398	0.333	0.002	9.27137797868409e-34	CD4+ effector T cells	AC021016.1
GNLY	4.35296397891173e-38	2.29341219033354	0.333	0.002	9.27137797868409e-34	CD4+ effector T cells	GNLY
SPN	1.89748849013788e-35	2.59283143473096	0.667	0.008	4.04146073514467e-31	CD4+ effector T cells	SPN
ZFAND4	1.63480014614697e-33	2.21146743687592	0.333	0.002	3.48196083127842e-29	CD4+ effector T cells	ZFAND4
SUCLG2-AS1	3.66759447776274e-30	3.47977826783028	0.667	0.01	7.81160947818685e-26	CD4+ effector T cells	SUCLG2-AS1
RGL4	6.90491578022934e-30	1.77843155269778	0.333	0.002	1.47067801203105e-25	CD4+ effector T cells	RGL4
PARVG	3.99652431150193e-21	1.77119965664285	0.333	0.003	8.51219713106796e-17	CD4+ effector T cells	PARVG
LINC01436	9.36441199576481e-20	1.79225620324107	0.333	0.004	1.99452611097795e-15	CD4+ effector T cells	LINC01436
RAB11FIP1	2.06579682335098e-18	1.74571040971041	0.333	0.004	4.39994065405524e-14	CD4+ effector T cells	RAB11FIP1
TTLL11	1.87519008340375e-17	2.83431396763922	0.333	0.004	3.99396735864166e-13	CD4+ effector T cells	TTLL11
TRAF3IP3	1.95266861133466e-16	2.23334035880719	0.333	0.005	4.15898887528169e-12	CD4+ effector T cells	TRAF3IP3
ARHGAP11A	6.63758020828847e-15	1.78422221378226	0.333	0.005	1.41373820856336e-10	CD4+ effector T cells	ARHGAP11A
PDE3B	6.87706261433885e-15	2.26381313613915	0.333	0.005	1.46474556622803e-10	CD4+ effector T cells	PDE3B
TCF19	3.18336176975911e-14	2.83531806579088	0.333	0.005	6.78024223340992e-10	CD4+ effector T cells	TCF19
RHOH	4.30797985146764e-14	1.72205235089749	0.333	0.005	9.17556628564094e-10	CD4+ effector T cells	RHOH
TNFSF10	8.67974301230041e-14	3.06833696958046	0.667	0.023	1.84869846418986e-09	CD4+ effector T cells	TNFSF10
TRAT1	1.64758346000167e-13	1.73121039357549	0.333	0.006	3.50918801145756e-09	CD4+ effector T cells	TRAT1
SLC9A3R1	4.7361865342727e-13	2.84321754739691	1	0.059	1.00876036993474e-08	CD4+ effector T cells	SLC9A3R1
TMEM86B	4.79022475570587e-13	2.81596010447007	0.333	0.006	1.02026997071779e-08	CD4+ effector T cells	TMEM86B
