p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
LINC01781	7.96894423800851e-62	1.68964843401817	0.8	0.008	1.62685996618944e-57	Activated B cells	LINC01781
MZB1	7.89908850171809e-55	1.18373646730124	0.4	0.002	1.61259891762575e-50	Activated B cells	MZB1
JCHAIN	4.57727932051792e-49	2.00348217206575	0.6	0.006	9.34451573283734e-45	Activated B cells	JCHAIN
BLK	5.06727908425501e-37	1.20942196420221	0.4	0.003	1.03448502505066e-32	Activated B cells	BLK
VPREB3	2.37086229135984e-35	1.83195412783775	0.8	0.017	4.84011536781111e-31	Activated B cells	VPREB3
AIM2	6.32171294105264e-32	1.2104557410725	0.4	0.004	1.2905776969159e-27	Activated B cells	AIM2
MS4A1	3.30547699578987e-31	1.76957940172613	0.8	0.02	6.74813128690502e-27	Activated B cells	MS4A1
TNFRSF13B	5.72360401220368e-28	1.00822995817777	0.4	0.005	1.16847375909138e-23	Activated B cells	TNFRSF13B
IGLC3	6.3275682815024e-28	2.08711060783847	0.4	0.005	1.29177306466872e-23	Activated B cells	IGLC3
FAM30A	7.73151867770464e-28	1.25968314335031	0.4	0.005	1.5783895380534e-23	Activated B cells	FAM30A
TNFRSF13C	1.2465814271894e-22	1.163469405302	0.4	0.007	2.54489598360716e-18	Activated B cells	TNFRSF13C
CD22	1.3646933238819e-20	1.21033318358385	0.4	0.007	2.7860214207049e-16	Activated B cells	CD22
IGHA1	1.46790680281569e-20	1.66328563506547	0.4	0.007	2.99673173794822e-16	Activated B cells	IGHA1
IGHG1	4.29073989578204e-19	1.18620421567954	0.4	0.008	8.75954549723904e-15	Activated B cells	IGHG1
CD79A	4.58009448842786e-18	1.95413042214483	0.6	0.02	9.35026289812547e-14	Activated B cells	CD79A
LINC01857	1.38915670024425e-17	1.14541015337837	0.4	0.009	2.83596340354863e-13	Activated B cells	LINC01857
IGKC	1.51736540117162e-17	2.79238647570614	0.6	0.021	3.09770146649186e-13	Activated B cells	IGKC
CD79B	1.94806612333422e-12	1.65110551878129	0.8	0.061	3.97697699078682e-08	Activated B cells	CD79B
ZNF567	2.7086169827215e-12	1.25813528932104	0.6	0.034	5.52964157022593e-08	Activated B cells	ZNF567
PATL2	3.70669798145166e-12	1.01036093707494	0.4	0.014	7.56722392913357e-08	Activated B cells	PATL2
SPIB	6.41872181799622e-11	1.76030068437856	0.4	0.016	1.31038205914393e-06	Activated B cells	SPIB
SYNGR1	4.12154990547817e-10	1.32082072097599	0.8	0.076	8.41414413203368e-06	Activated B cells	SYNGR1
GRAP	3.92205002248392e-09	1.19087522606196	0.4	0.02	8.00686512090092e-05	Activated B cells	GRAP
HVCN1	5.96575359338248e-09	0.907933436853981	0.4	0.02	0.000121790859608903	Activated B cells	HVCN1
HHAT	4.84282934039722e-08	0.986690671855622	0.4	0.024	0.000988663609842093	Activated B cells	HHAT
LTB	7.63566358502464e-08	1.34761956510725	0.8	0.093	0.00155882072088278	Activated B cells	LTB
C16orf54	9.352728755697e-08	1.14792264181776	0.4	0.025	0.00190935957547554	Activated B cells	C16orf54
ICOSLG	3.47113269320782e-07	1.11013163162094	0.4	0.027	0.00708631739318377	Activated B cells	ICOSLG
NCF1	7.3099809353441e-07	1.08692883504067	0.6	0.063	0.014923326079505	Activated B cells	NCF1
CBFA2T3	1.91490954478955e-06	1.14638664390862	0.4	0.031	0.0390928783568787	Activated B cells	CBFA2T3
P2RY10	4.70228668261751e-06	0.921209417092292	0.4	0.032	0.0959971826256365	Activated B cells	P2RY10
