p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
CRYAB	0	2.82362438107852	0.888	0.233	0	Astrocytes	CRYAB
GFAP	0	2.50510368220773	0.775	0.128	0	Astrocytes	GFAP
ID3	0	2.38945206480158	0.563	0.049	0	Astrocytes	ID3
AQP4	0	2.3612113425258	0.595	0.063	0	Astrocytes	AQP4
CLU	0	2.01578218053053	0.842	0.253	0	Astrocytes	CLU
GJA1	1.38467331864507e-307	2.00132891726369	0.388	0.033	5.55530935440403e-303	Astrocytes	GJA1
ITM2C	1.43008731136415e-285	1.85737088663688	0.59	0.119	5.73751029319295e-281	Astrocytes	ITM2C
HSPB8	3.25506533207882e-266	1.67194172989033	0.257	0.01	1.30593221123002e-261	Astrocytes	HSPB8
APOE	2.68792383961417e-258	1.59211944357347	0.748	0.23	1.0783950444532e-253	Astrocytes	APOE
EGR1	7.41314164389564e-233	1.63885391674534	0.613	0.157	2.97415242753093e-228	Astrocytes	EGR1
FOS	6.97580260772002e-215	1.57062979639217	0.708	0.257	2.79869200621727e-210	Astrocytes	FOS
ID4	7.27133837709848e-210	1.65660897069118	0.286	0.026	2.91726095689191e-205	Astrocytes	ID4
CHI3L1	1.39481519149143e-164	1.54535866458866	0.432	0.097	5.59599854826362e-160	Astrocytes	CHI3L1
SOD2	1.7232547150839e-152	1.58292705257633	0.288	0.043	6.91369791691661e-148	Astrocytes	SOD2
ZFP36	3.88106055882395e-148	1.54640189670274	0.45	0.12	1.55708149620017e-143	Astrocytes	ZFP36
SPARCL1	4.68674373977967e-146	1.49002621463482	0.489	0.147	1.8803215883996e-141	Astrocytes	SPARCL1
MIR9-1HG	7.05202625385882e-140	1.31257759818903	0.632	0.271	2.82927293304816e-135	Astrocytes	MIR9-1HG
CNN3	1.27816007518099e-134	1.29119962294553	0.548	0.199	5.12797822162614e-130	Astrocytes	CNN3
FADS2	4.41445093290024e-133	1.43030743462101	0.372	0.089	1.77107771427958e-128	Astrocytes	FADS2
S100A6	7.70455485570995e-131	1.36948734540573	0.622	0.273	3.09106740811083e-126	Astrocytes	S100A6
CCN1	1.80192624336894e-130	1.4993603703099	0.266	0.043	7.22932808839618e-126	Astrocytes	CCN1
MT1X	1.91748164600445e-123	1.24541501332491	0.511	0.178	7.69293636376987e-119	Astrocytes	MT1X
RHOB	3.66085217043864e-107	1.14206176183704	0.352	0.092	1.46873389077998e-102	Astrocytes	RHOB
JUNB	4.29646183201419e-105	1.17123489530239	0.46	0.161	1.72374048700409e-100	Astrocytes	JUNB
SDK1-AS1	9.38921813711847e-95	1.15181137398043	0.281	0.065	3.76695431661193e-90	Astrocytes	SDK1-AS1
IFITM3	2.46043428818198e-92	1.20937547272541	0.326	0.091	9.87126236418611e-88	Astrocytes	IFITM3
ATP1B2	3.34790945182732e-83	1.13680782293057	0.256	0.062	1.34318127207312e-78	Astrocytes	ATP1B2
GADD45B	2.9911139399088e-82	1.06965391028529	0.327	0.096	1.20003491269141e-77	Astrocytes	GADD45B
JUN	1.75952393476102e-78	1.12480830636044	0.382	0.138	7.0592100262612e-74	Astrocytes	JUN
GPM6B	3.72709689298009e-76	0.967283879642847	0.48	0.214	1.49531127346361e-71	Astrocytes	GPM6B
