p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
MS4A1	6.40982548529162e-64	2.05280106252473	0.786	0.052	1.42080191706974e-59	Activated B cells	MS4A1
BLK	8.85708118616303e-51	1.30231076827146	0.5	0.026	1.9632606157249e-46	Activated B cells	BLK
CD79B	6.78241451112501e-45	1.82594292843453	0.786	0.079	1.50339000053597e-40	Activated B cells	CD79B
LINC01781	7.69894401909247e-45	1.57259125750219	0.429	0.022	1.70654793127204e-40	Activated B cells	LINC01781
FCRLA	3.19571645680112e-43	0.958038908695074	0.393	0.019	7.08362509814536e-39	Activated B cells	FCRLA
CD79A	1.24062668610513e-42	1.62948304909048	0.786	0.079	2.74997311242063e-38	Activated B cells	CD79A
IRF8	6.04336667578797e-39	1.55708384284002	0.714	0.074	1.33957265735516e-34	Activated B cells	IRF8
BANK1	8.03771644983566e-36	1.36251173375358	0.5	0.038	1.78164022827057e-31	Activated B cells	BANK1
LINC00926	1.48652358459732e-30	1.06289217960347	0.357	0.022	3.29502817761841e-26	Activated B cells	LINC00926
HLA-DOB	3.45514227510364e-30	1.18177515600688	0.429	0.033	7.65866836699472e-26	Activated B cells	HLA-DOB
SCIMP	7.87303380714192e-30	1.1237595040836	0.429	0.034	1.74513667369108e-25	Activated B cells	SCIMP
TNFRSF13C	5.64261037166966e-28	1.16578304373078	0.393	0.03	1.2507410149843e-23	Activated B cells	TNFRSF13C
VPREB3	6.66986770369587e-28	1.16588524958682	0.393	0.03	1.47844287520123e-23	Activated B cells	VPREB3
BCL11A	3.17017120504115e-25	1.47917393913079	0.393	0.034	7.02700149309421e-21	Activated B cells	BCL11A
MARCH1	1.79722189506753e-24	1.19714802952519	0.571	0.074	3.98372205260668e-20	Activated B cells	MARCH1
TNFRSF13B	3.90810324381706e-22	0.665633466261125	0.286	0.02	8.6627016502449e-18	Activated B cells	TNFRSF13B
ADAM28	1.7360133264701e-21	1.36447308477863	0.536	0.076	3.84804713945363e-17	Activated B cells	ADAM28
CD22	1.31629552604101e-20	0.723771137137484	0.286	0.022	2.9177006630225e-16	Activated B cells	CD22
HLA-DRA	1.36064510411825e-16	1.49132969099014	0.964	0.391	3.01600593778852e-12	Activated B cells	HLA-DRA
CD74	1.79029702797079e-16	1.66088799941656	1	0.582	3.96837239220005e-12	Activated B cells	CD74
MEF2C	2.48803430186534e-16	1.53172971029434	0.464	0.074	5.51497683351472e-12	Activated B cells	MEF2C
HLA-DQA1	3.66698386867656e-16	1.07547271022367	0.821	0.202	8.12823644330846e-12	Activated B cells	HLA-DQA1
CD19	1.23861940330387e-15	0.66172059579463	0.286	0.028	2.74552376936335e-11	Activated B cells	CD19
HLA-DQB1	1.9162251769721e-15	1.1766384995007	0.857	0.257	4.24750472727635e-11	Activated B cells	HLA-DQB1
CD37	1.329919682256e-14	1.2589716499166	0.893	0.37	2.94789996768865e-10	Activated B cells	CD37
SP140	2.43947073420457e-14	0.860618775338668	0.464	0.078	5.40733082943785e-10	Activated B cells	SP140
HLA-DPB1	1.95638420739086e-13	0.990930090963788	0.929	0.364	4.33652123410257e-09	Activated B cells	HLA-DPB1
LTB	4.53148887029729e-13	1.29360932542057	0.786	0.245	1.0044498229901e-08	Activated B cells	LTB
HVCN1	4.6950051699166e-13	0.682043663808059	0.286	0.034	1.04069484596371e-08	Activated B cells	HVCN1
PLEK	5.3788120131716e-13	0.772087228683245	0.429	0.074	1.19226747083962e-08	Activated B cells	PLEK
RPL32	6.27874307115556e-13	0.720450490281955	1	0.958	1.39174618915234e-08	Activated B cells	RPL32
LY86	1.92530447302538e-12	1.09428843305053	0.393	0.068	4.26762989490806e-08	Activated B cells	LY86
HLA-DRB1	4.4907457756898e-12	1.11155406208168	0.821	0.299	9.95418708639402e-08	Activated B cells	HLA-DRB1
EIF1AY	1.15480895646614e-11	0.914972988660075	0.571	0.143	2.55974953290285e-07	Activated B cells	EIF1AY
RPS8	3.34494910879535e-11	0.764509943252786	1	0.943	7.41441419455577e-07	Activated B cells	RPS8
ARHGAP24	3.74425280636201e-11	0.947670145489598	0.321	0.05	8.29951077058203e-07	Activated B cells	ARHGAP24
BCAS4	5.0746614438018e-11	0.776054695723533	0.321	0.05	1.12484945563311e-06	Activated B cells	BCAS4
RPL13A	1.38553999423559e-10	0.68291792615041	0.964	0.97	3.07118795122262e-06	Activated B cells	RPL13A
RPS15	1.4410859956521e-10	0.562506008428509	1	0.966	3.19431121796244e-06	Activated B cells	RPS15
RPS23	1.44913845993309e-10	0.779368880305477	1	0.929	3.21216031028769e-06	Activated B cells	RPS23
RPL8	1.49903419190022e-10	0.664642357808013	1	0.921	3.32275918976603e-06	Activated B cells	RPL8
HLA-DPA1	1.61084241389022e-10	0.844823559241591	0.857	0.355	3.57059329462905e-06	Activated B cells	HLA-DPA1
RPL11	1.96878769160917e-10	0.588602499294023	1	0.964	4.3640147972209e-06	Activated B cells	RPL11
RPL19	5.44796529096217e-10	0.571300340873153	1	0.946	1.20759598639468e-05	Activated B cells	RPL19
RPS5	1.0119931084702e-09	0.621066341808087	1	0.889	2.24318392423504e-05	Activated B cells	RPS5
RPS6	1.03496523065004e-09	0.618639107437748	1	0.954	2.29410393025888e-05	Activated B cells	RPS6
RPL34	1.04469266707839e-09	0.540096392183554	1	0.976	2.31566576584595e-05	Activated B cells	RPL34
RPS27	1.17493531778215e-09	0.520866260923598	1	0.991	2.60436162539591e-05	Activated B cells	RPS27
RPS18	2.22851909388595e-09	0.544214373032241	1	0.982	4.9397354235076e-05	Activated B cells	RPS18
HLA-DRB5	2.66808526801124e-09	0.96515542224059	0.679	0.225	5.91407780507371e-05	Activated B cells	HLA-DRB5
RPL21	2.77068319339281e-09	0.618197458808749	1	0.965	6.1414963664745e-05	Activated B cells	RPL21
RPL23A	3.41508448981271e-09	0.570142634119621	1	0.959	7.56987628011886e-05	Activated B cells	RPL23A
RPL18	5.86560186205693e-09	0.570220511945886	0.964	0.892	0.000130016930874354	Activated B cells	RPL18
RPS15A	7.2548347792645e-09	0.487294856636339	1	0.96	0.000160810667717177	Activated B cells	RPS15A
EEF1A1	1.95591919704933e-08	0.570576831457495	1	0.977	0.000433549049217953	Activated B cells	EEF1A1
SMIM14	2.18911071645315e-08	1.25290439218338	0.607	0.24	0.000485238281409006	Activated B cells	SMIM14
RPLP2	2.66811052262897e-08	0.492066365881061	1	0.979	0.000591413378445937	Activated B cells	RPLP2
HLA-DMA	2.70558322174998e-08	0.836057342590255	0.607	0.196	0.0005997195769331	Activated B cells	HLA-DMA
CD52	3.81757734433996e-08	0.737993071996772	1	0.554	0.000846204194146395	Activated B cells	CD52
RPS14	4.05459423169822e-08	0.571097328107172	1	0.964	0.000898741357398228	Activated B cells	RPS14
RPLP1	4.39639432448886e-08	0.533791580495672	1	0.989	0.000974504765966201	Activated B cells	RPLP1
RPS11	4.72969780644496e-08	0.747547133352253	0.964	0.846	0.00104838481577659	Activated B cells	RPS11
RPL10A	4.91530052655264e-08	0.589041406321784	1	0.913	0.00108952551471566	Activated B cells	RPL10A
RPL13	5.24467137769574e-08	0.483374918733406	1	0.984	0.00116253385758004	Activated B cells	RPL13
RPSA	5.60821413578532e-08	0.705803228737294	0.964	0.783	0.00124311674533817	Activated B cells	RPSA
RPL12	5.99784682193943e-08	0.515509301957927	1	0.958	0.00132948272655109	Activated B cells	RPL12
RPL27A	6.0115773154632e-08	0.479694226343164	1	0.961	0.00133252622774557	Activated B cells	RPL27A
SELL	8.33342022808639e-08	0.75801132987204	0.464	0.126	0.00184718592775763	Activated B cells	SELL
RPL18A	9.12350071492169e-08	0.58247461113733	1	0.95	0.00202231516846954	Activated B cells	RPL18A
