p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
GFAP	1.41266643001477e-156	2.90175563862696	0.743	0.14	3.16564420302011e-152	Astrocytes	GFAP
MIR9-1HG	7.76527979000103e-123	2.39206697815827	0.612	0.105	1.74012154814133e-118	Astrocytes	MIR9-1HG
ID3	1.23899034460539e-116	2.23707780422061	0.536	0.076	2.77645346322621e-112	Astrocytes	ID3
TTYH1	3.76159741936029e-106	1.51262987806335	0.299	0.012	8.42936365704447e-102	Astrocytes	TTYH1
BCAN	6.78548292524172e-88	2.15668586437007	0.395	0.049	1.52055886871742e-83	Astrocytes	BCAN
AEBP1	1.52816082085015e-79	1.84423477712104	0.609	0.163	3.4244555834431e-75	Astrocytes	AEBP1
ID4	1.59894318219604e-67	1.65760262581107	0.428	0.088	3.5830717769831e-63	Astrocytes	ID4
EFEMP1	2.37324677194908e-60	1.29084252289181	0.52	0.143	5.31820869126068e-56	Astrocytes	EFEMP1
CCNL2	7.08964983317357e-59	1.27693124374675	0.319	0.047	1.58871963111587e-54	Astrocytes	CCNL2
DDR1	1.24052572069473e-57	1.42573270856061	0.365	0.071	2.77989408750482e-53	Astrocytes	DDR1
CRYAB	1.10207088100772e-54	1.55895720456448	0.562	0.198	2.46963063725019e-50	Astrocytes	CRYAB
F3	1.87768569728565e-54	1.40635867672246	0.447	0.116	4.20770587904741e-50	Astrocytes	F3
BAALC-AS1	8.43901954364327e-54	1.19502437148636	0.263	0.034	1.89109988953502e-49	Astrocytes	BAALC-AS1
CNN3	8.81298248220648e-53	1.26953797778197	0.618	0.239	1.97490124443765e-48	Astrocytes	CNN3
AQP1	1.88682734193936e-51	1.44272615964897	0.454	0.125	4.2281913905519e-47	Astrocytes	AQP1
FLNA	3.84888554758572e-50	1.80152108044562	0.451	0.129	8.62496762358485e-46	Astrocytes	FLNA
DTNA	1.32446311859831e-48	1.25480951535816	0.438	0.122	2.96798940246696e-44	Astrocytes	DTNA
GBP1	2.4799564760391e-48	1.34192700747622	0.289	0.049	5.55733446715601e-44	Astrocytes	GBP1
CCN1	1.52117017805398e-47	1.71848933319152	0.516	0.183	3.40879025200117e-43	Astrocytes	CCN1
MALAT1	1.71515531524853e-47	1.73849280273365	0.888	0.686	3.84349154594043e-43	Astrocytes	MALAT1
COL5A3	1.8057200267781e-43	1.49025106570983	0.253	0.042	4.04643800800704e-39	Astrocytes	COL5A3
ACTN1	4.73892498551692e-43	1.33399327385458	0.431	0.135	1.06194570000449e-38	Astrocytes	ACTN1
NFASC	5.44584055377563e-42	1.10520487944504	0.299	0.063	1.22035840969558e-37	Astrocytes	NFASC
DPYSL3	6.06465569577928e-42	1.19183567700541	0.293	0.061	1.35902869486718e-37	Astrocytes	DPYSL3
ITM2C	2.94695694074756e-41	1.26747019392926	0.388	0.111	6.60383580852121e-37	Astrocytes	ITM2C
MAOB	8.98146272245815e-41	1.10854322240338	0.273	0.054	2.01265598147565e-36	Astrocytes	MAOB
MLC1	5.99544316621107e-39	1.05958672348692	0.303	0.068	1.34351885911624e-34	Astrocytes	MLC1
DOCK7	7.44865555223244e-39	1.00919445303721	0.263	0.051	1.66916922269977e-34	Astrocytes	DOCK7
AQP4	1.93963103084882e-38	1.25379191935562	0.378	0.113	4.34651917702911e-34	Astrocytes	AQP4
APOL2	9.90542406635476e-36	1.27257318451695	0.276	0.063	2.21970647902944e-31	Astrocytes	APOL2
VCAN	3.4144145364205e-35	0.901107019667204	0.257	0.052	7.65136153466471e-31	Astrocytes	VCAN
JUN	1.62999521889387e-34	1.2680170732686	0.678	0.37	3.65265628601928e-30	Astrocytes	JUN
ARGLU1	2.5014931685321e-33	1.15691579192465	0.289	0.072	5.60559604136359e-29	Astrocytes	ARGLU1
LRIG3	3.87484586188077e-33	1.19376915891193	0.273	0.065	8.68314209188861e-29	Astrocytes	LRIG3
AGT	5.39752351141987e-33	1.10682065428318	0.253	0.057	1.20953104367408e-28	Astrocytes	AGT
C4B	1.83607708009106e-32	1.23356990059536	0.385	0.131	4.11446512877606e-28	Astrocytes	C4B
C1R	2.09359141752615e-32	0.982392167648084	0.372	0.117	4.69152900753434e-28	Astrocytes	C1R
CSRP1	5.7762176528085e-32	1.19711667903611	0.283	0.073	1.29439261381786e-27	Astrocytes	CSRP1
COL6A1	1.84441239792971e-31	1.23681231702458	0.286	0.077	4.13314374252069e-27	Astrocytes	COL6A1
NEAT1	2.78034522084652e-31	1.18068546093817	0.655	0.351	6.23047560539497e-27	Astrocytes	NEAT1
CHL1	3.3012717202418e-31	1.10632660290773	0.303	0.086	7.39781979788984e-27	Astrocytes	CHL1
SNRNP70	4.7280413572501e-31	1.13405111211495	0.339	0.104	1.05950678774617e-26	Astrocytes	SNRNP70
SPARCL1	2.61533568938639e-30	0.867943630679903	0.638	0.333	5.86070574634597e-26	Astrocytes	SPARCL1
SRSF11	8.51255658017575e-30	0.971573064249238	0.372	0.127	1.90757880405158e-25	Astrocytes	SRSF11
DDX17	9.75053978796456e-30	1.01008181250802	0.451	0.181	2.18499846108498e-25	Astrocytes	DDX17
CALD1	1.24368121645873e-29	1.10843102467027	0.322	0.098	2.78696523796236e-25	Astrocytes	CALD1
SNHG25	5.61853494428533e-29	0.890450841695583	0.464	0.191	1.2590574956649e-24	Astrocytes	SNHG25
MT1F	1.64802589377298e-28	0.990789123026387	0.355	0.123	3.69306122535587e-24	Astrocytes	MT1F
HNRNPA2B1	2.12954140089622e-28	0.760627152544713	0.681	0.395	4.77208932526835e-24	Astrocytes	HNRNPA2B1
SOX9	6.18064165531557e-28	1.17640111477788	0.28	0.081	1.38501998853967e-23	Astrocytes	SOX9
ATP1A2	1.57040077888778e-27	1.1235415539246	0.316	0.1	3.51911110540963e-23	Astrocytes	ATP1A2
CNR1	4.03115218982299e-26	0.72382242635203	0.296	0.09	9.03340894217433e-22	Astrocytes	CNR1
NFIA	4.7771991928763e-26	0.829707223004805	0.539	0.259	1.07052256713165e-21	Astrocytes	NFIA
PNISR	1.28221003727161e-25	0.839078428649156	0.273	0.08	2.87330447252195e-21	Astrocytes	PNISR
GTF2IP4	2.27981346282649e-25	0.779641543406731	0.395	0.157	5.10883398884788e-21	Astrocytes	GTF2IP4
FEZ1	2.61357615507544e-25	0.987942906486944	0.257	0.075	5.85676280590856e-21	Astrocytes	FEZ1
