p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
AC090602.1	0.0017579651152214	0.391663416046548	0.727	0.674	1	CD4+ effector T cells	AC090602.1
RPLP2	1.81348818972936e-36	0.287301719046956	0.976	0.911	4.6147833964043e-32	CD4+ naive T cells	RPLP2
RPS14	8.42905304662505e-35	0.263234214620131	0.982	0.928	2.14494112877468e-30	CD4+ naive T cells	RPS14
RPS12	2.86521660176188e-31	0.258150437863475	0.983	0.939	7.29111668650346e-27	CD4+ naive T cells	RPS12
RPS3A	5.97492958010335e-30	0.259640545435397	0.977	0.915	1.5204403302489e-25	CD4+ naive T cells	RPS3A
RPS19	3.88291345183957e-28	0.299175538972171	0.967	0.905	9.88084986089615e-24	CD4+ naive T cells	RPS19
RPL21	6.53466301555913e-28	0.254439551726553	0.97	0.902	1.66287569756933e-23	CD4+ naive T cells	RPL21
RPS3AP21	1.84175913450057e-26	0.258354061024428	0.962	0.89	4.68672446956359e-22	CD4+ naive T cells	RPS3AP21
AP001324.1	1.35625573673553e-22	0.30165475690902	0.869	0.741	3.4512639732709e-18	CD4+ naive T cells	AP001324.1
RPS13P2	5.49111343486279e-19	0.251067082430279	0.918	0.805	1.39732363576953e-14	CD4+ naive T cells	RPS13P2
AL031727.1	1.9988031252768e-17	0.277476206740023	0.847	0.746	5.08635431289186e-13	CD4+ naive T cells	AL031727.1
RPS19P3	3.75982905010665e-14	0.282715860234365	0.754	0.634	9.56763698380638e-10	CD4+ naive T cells	RPS19P3
CCR7	4.01292502719146e-14	0.36800955711997	0.372	0.225	1.02116903166941e-09	CD4+ naive T cells	CCR7
RPS19P1	8.70871928119131e-14	0.297480623075284	0.662	0.525	2.21610779548475e-09	CD4+ naive T cells	RPS19P1
RPS6P25	1.0489446718151e-12	0.252961885089996	0.744	0.625	2.66924950636788e-08	CD4+ naive T cells	RPS6P25
RPL21P18	2.91310238025361e-12	0.277905580569606	0.71	0.607	7.41297162703137e-08	CD4+ naive T cells	RPL21P18
