p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
SEC61G	1.94126514167383e-67	2.50801623766192	0.879	0.611	3.52300797910966e-63	Malignant cells	SEC61G
CLU	1.13500835213861e-45	1.1026085693685	0.793	0.222	2.05981315746115e-41	Malignant cells	CLU
EGFR	5.25958102128817e-44	2.16861601399895	0.569	0.034	9.54508763743377e-40	Malignant cells	EGFR
SERPINE1	7.98468200668255e-42	2.16725519512631	0.689	0.226	1.44906009057275e-37	Malignant cells	SERPINE1
MAP1B	4.15707071351459e-40	1.66227930802115	0.638	0.124	7.54425193088628e-36	Malignant cells	MAP1B
CHI3L1	3.39831822777922e-39	2.7015613660084	0.564	0.081	6.16726791977373e-35	Malignant cells	CHI3L1
TNC	1.35975304944701e-38	2.08337308295065	0.538	0.047	2.46767983413643e-34	Malignant cells	TNC
IGFBP2	3.16628683039068e-34	1.72668446278025	0.506	0.047	5.74617733979301e-30	Malignant cells	IGFBP2
PTX3	4.11611211391766e-34	2.35594547469379	0.485	0.038	7.46992026433778e-30	Malignant cells	PTX3
COL6A2	2.00256996205971e-32	1.81924708924758	0.453	0.021	3.63426396714596e-28	Malignant cells	COL6A2
GAP43	6.64085217778666e-31	1.75827008872516	0.48	0.056	1.20518185322472e-26	Malignant cells	GAP43
IGFBP3	2.05033220609222e-30	2.22507324498609	0.462	0.043	3.72094288761616e-26	Malignant cells	IGFBP3
SPARC	8.25993446183101e-29	1.57657978019907	0.503	0.098	1.49901290613309e-24	Malignant cells	SPARC
PTN	5.41943228943631e-28	1.62343859165222	0.49	0.094	9.83518571886901e-24	Malignant cells	PTN
ACTG1	4.23133127124301e-27	0.747583451323532	0.89	0.722	7.67901999105181e-23	Malignant cells	ACTG1
TCIM	1.61900684384205e-25	1.64020901657126	0.383	0.021	2.93817362020456e-21	Malignant cells	TCIM
FLNC	6.43770048960283e-25	2.82476303436513	0.419	0.064	1.16831388485312e-20	Malignant cells	FLNC
SLC1A3	9.2911382785741e-25	1.43957952137724	0.4	0.038	1.68615577479563e-20	Malignant cells	SLC1A3
EGR1	1.43743285219635e-24	1.16353453226651	0.659	0.321	2.60865314016594e-20	Malignant cells	EGR1
CCL2	1.92966398249047e-24	1.92629413674986	0.462	0.103	3.50195419542371e-20	Malignant cells	CCL2
ANGPTL4	5.68416339906555e-24	1.59160877078577	0.477	0.12	1.03156197366242e-19	Malignant cells	ANGPTL4
C1R	7.96881380828374e-24	1.41177083293166	0.347	0.009	1.44618032992733e-19	Malignant cells	C1R
CCN1	1.1748814841317e-23	1.56594409964432	0.361	0.021	2.13217491740221e-19	Malignant cells	CCN1
COL6A1	5.11814311731282e-23	1.34630311568804	0.383	0.043	9.28840612929931e-19	Malignant cells	COL6A1
JUN	6.62920455747637e-23	1.16030656889454	0.606	0.282	1.20306804309081e-18	Malignant cells	JUN
TUBB2B	1.75131810846812e-22	1.12191442618872	0.551	0.209	3.17829210324794e-18	Malignant cells	TUBB2B
CNN3	2.93338942102066e-22	1.24936274751413	0.376	0.043	5.32351512126829e-18	Malignant cells	CNN3
NES	1.31731250683004e-20	1.27224105746897	0.431	0.098	2.39065873739516e-16	Malignant cells	NES
CAVIN1	3.82155503106315e-20	1.02574156855141	0.559	0.222	6.9353580703734e-16	Malignant cells	CAVIN1
SLC39A14	4.7944662993883e-20	1.25769195993773	0.333	0.03	8.70099744012989e-16	Malignant cells	SLC39A14
MIR9-1HG	5.30982051918751e-20	1.34274651285056	0.336	0.034	9.6362622782215e-16	Malignant cells	MIR9-1HG
IFITM3	9.53190265678331e-20	1.55807450956271	0.457	0.154	1.72984969415304e-15	Malignant cells	IFITM3
CHI3L2	1.12594202109543e-19	2.32913357964752	0.365	0.068	2.043359579884e-15	Malignant cells	CHI3L2
CKB	3.54430469794072e-19	0.938768419472749	0.58	0.239	6.43220416582281e-15	Malignant cells	CKB
MT3	4.53930252855256e-19	1.38290978817082	0.42	0.111	8.23792622881718e-15	Malignant cells	MT3
HSPB1	2.90530997446168e-18	1.46630694839247	0.497	0.201	5.27255654165305e-14	Malignant cells	HSPB1
BCYRN1	6.55454405285556e-18	1.31423193423463	0.314	0.034	1.18951865471223e-13	Malignant cells	BCYRN1
PDLIM4	6.64149688068961e-18	1.0568511968191	0.294	0.021	1.20529885390755e-13	Malignant cells	PDLIM4
TNFRSF12A	1.17280752883475e-17	1.1025069526537	0.444	0.141	2.12841110332931e-13	Malignant cells	TNFRSF12A
CHPF	1.9616418258429e-17	1.19540629695876	0.374	0.085	3.55998758553969e-13	Malignant cells	CHPF
NRCAM	5.86377552340596e-17	1.01021145163485	0.331	0.051	1.06415798198771e-12	Malignant cells	NRCAM
POU3F3	8.92589872676499e-17	0.930684380762953	0.256	0.009	1.61987210093331e-12	Malignant cells	POU3F3
SOX11	2.01102548250059e-16	1.15077144607716	0.259	0.013	3.64960904564208e-12	Malignant cells	SOX11
DDR1	3.70500499645512e-16	1.14944043064827	0.27	0.021	6.72384306756676e-12	Malignant cells	DDR1
TIMP1	5.51254259881262e-16	1.63334830269922	0.669	0.5	1.00041623083251e-11	Malignant cells	TIMP1
CAMK2N1	5.53571845123311e-16	1.20566489560776	0.292	0.038	1.00462218452979e-11	Malignant cells	CAMK2N1
HILPDA	1.35861347958639e-15	1.41629602406581	0.313	0.06	2.46561174275338e-11	Malignant cells	HILPDA
CYTOR	1.68125522572162e-15	1.02802181297749	0.35	0.081	3.05114198363959e-11	Malignant cells	CYTOR
S100A16	3.31584421739746e-15	1.11607734125537	0.289	0.043	6.01759408573292e-11	Malignant cells	S100A16
CALM2	4.0026254219767e-15	0.747688606752074	0.653	0.436	7.26396461580332e-11	Malignant cells	CALM2
CALD1	7.56333179997919e-15	0.970495850457156	0.288	0.043	1.37259345506022e-10	Malignant cells	CALD1
AKAP12	1.05234642670555e-14	1.3821764179839	0.314	0.064	1.90979829518524e-10	Malignant cells	AKAP12
SERPINE2	1.24120071291758e-14	0.927071342886753	0.264	0.03	2.25253105380282e-10	Malignant cells	SERPINE2
PI3	2.47922327668397e-14	2.46970236735353	0.312	0.073	4.49929440252608e-10	Malignant cells	PI3
VEGFA	2.78562890602621e-14	1.46238168539842	0.326	0.085	5.05535933865637e-10	Malignant cells	VEGFA
PDPN	3.61988540572809e-14	0.864346601239955	0.28	0.038	6.56936803431533e-10	Malignant cells	PDPN
TUBA1A	5.20424653495791e-14	0.886293294746561	0.657	0.453	9.44466661164162e-10	Malignant cells	TUBA1A
ADGRG1	7.74351139373163e-14	1.00738918750752	0.297	0.06	1.40529244773442e-09	Malignant cells	ADGRG1
NAMPTP1	3.13589432689162e-13	1.0130467517959	0.501	0.274	5.6910210244429e-09	Malignant cells	NAMPTP1
SDC4	3.16460238370327e-13	0.995767036164233	0.477	0.222	5.74312040594469e-09	Malignant cells	SDC4
SOD2	6.35647316717786e-13	1.00138606367248	0.672	0.543	1.15357275037944e-08	Malignant cells	SOD2
LMO4	1.23502243039879e-12	0.824164370228744	0.328	0.09	2.24131870668773e-08	Malignant cells	LMO4
CALU	1.30368614730913e-12	0.696010225352267	0.527	0.274	2.36592962013661e-08	Malignant cells	CALU
NAMPT	2.02095444451253e-12	1.18276948113875	0.5	0.299	3.66762812590133e-08	Malignant cells	NAMPT
SPTBN1	2.07804839700381e-12	0.872283808130188	0.308	0.081	3.77124223088251e-08	Malignant cells	SPTBN1
GADD45A	2.49174249346861e-12	1.02795638673394	0.34	0.12	4.52201427714683e-08	Malignant cells	GADD45A
RPS4Y1	3.33358260533409e-12	0.742011722371798	0.513	0.295	6.04978571216031e-08	Malignant cells	RPS4Y1
HSPA5	9.44450877889853e-12	1.21785923905747	0.574	0.376	1.71398945319451e-07	Malignant cells	HSPA5
TNFAIP2	1.36587961566038e-11	1.25236553228632	0.46	0.252	2.47879832650046e-07	Malignant cells	TNFAIP2
TMEM158	1.92862376159647e-11	0.853721126641169	0.259	0.056	3.50006640254527e-07	Malignant cells	TMEM158
CLIC4	2.26457472492214e-11	0.763421422913402	0.408	0.175	4.1097502107887e-07	Malignant cells	CLIC4
C5orf63	4.8819262885321e-11	0.818149423838119	0.318	0.098	8.85971982842806e-07	Malignant cells	C5orf63
EMP1	7.56333535629376e-11	0.764144391701061	0.378	0.145	1.37259410046019e-06	Malignant cells	EMP1
ITM2C	8.35353094481632e-11	0.768671692781656	0.379	0.167	1.51599879586527e-06	Malignant cells	ITM2C
GPM6B	8.88582524075418e-11	0.589124809616517	0.294	0.081	1.61259956469207e-06	Malignant cells	GPM6B
LGALS3	9.99628413175517e-11	0.954346666350735	0.509	0.316	1.81412564423093e-06	Malignant cells	LGALS3
EPAS1	1.03239742422713e-10	0.898700812776015	0.279	0.073	1.87359484548739e-06	Malignant cells	EPAS1
SOX2	1.30185644425291e-10	0.648537842321452	0.268	0.064	2.36260907503018e-06	Malignant cells	SOX2
SRI	1.49850656976325e-10	0.757823512049911	0.324	0.115	2.71948972280635e-06	Malignant cells	SRI
HSPD1	1.73196004183596e-10	0.954603981322434	0.419	0.218	3.1431610839239e-06	Malignant cells	HSPD1
PDIA4	5.53278182675213e-10	1.00086493784262	0.422	0.205	1.00408924591898e-05	Malignant cells	PDIA4
CXCL2	6.57705117134064e-10	0.794268622548817	0.384	0.171	1.1936032465749e-05	Malignant cells	CXCL2
TAF7	7.04836464991006e-10	0.800162539671059	0.268	0.081	1.27913721666568e-05	Malignant cells	TAF7
