p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
LINC01781	2.78465618293907e-135	1.64874634177212	0.57	0.029	5.78762941062056e-131	Activated B cells	LINC01781
CD79A	5.13278660026814e-118	1.82288749395752	0.965	0.118	1.06679836699973e-113	Activated B cells	CD79A
MS4A1	1.25535597473254e-111	1.61228186247326	0.895	0.099	2.60913185788411e-107	Activated B cells	MS4A1
BANK1	2.5900314224334e-110	1.28962686579444	0.721	0.066	5.38312130838557e-106	Activated B cells	BANK1
VPREB3	1.84603808610545e-97	1.2707480496251	0.698	0.066	3.83680555816156e-93	Activated B cells	VPREB3
MARCH1	5.33234358044725e-89	1.19326022073325	0.733	0.086	1.10827428976016e-84	Activated B cells	MARCH1
TNFRSF13B	5.02348992010935e-73	0.851461932133403	0.395	0.027	1.04408214499553e-68	Activated B cells	TNFRSF13B
CD22	2.14983876369567e-71	0.90067216406967	0.512	0.048	4.46822488646508e-67	Activated B cells	CD22
CD79B	1.99964126343293e-68	1.1949241941096	0.779	0.126	4.15605440191901e-64	Activated B cells	CD79B
CD19	2.0212403553961e-65	0.89189505487267	0.488	0.049	4.20094595465526e-61	Activated B cells	CD19
IRF8	5.97435970504226e-61	1.09769881843257	0.605	0.083	1.24171092109598e-56	Activated B cells	IRF8
SCIMP	2.98280161969447e-60	0.847165227060662	0.465	0.049	6.19945488637298e-56	Activated B cells	SCIMP
BLK	6.70083889865286e-59	0.725289791149056	0.384	0.033	1.39270235669601e-54	Activated B cells	BLK
LY86-AS1	1.27444284968852e-57	0.596975230103161	0.314	0.021	2.64880201879261e-53	Activated B cells	LY86-AS1
LY86	7.31292662283192e-54	0.8826555380107	0.57	0.082	1.51991866928939e-49	Activated B cells	LY86
HLA-DOB	7.39402188485695e-54	0.808353494875633	0.465	0.054	1.53677350854867e-49	Activated B cells	HLA-DOB
TNFRSF13C	2.83091554271754e-53	0.678782644248447	0.395	0.039	5.88377486398413e-49	Activated B cells	TNFRSF13C
CD37	5.87085588564701e-53	1.42651826600268	0.988	0.393	1.22019868727288e-48	Activated B cells	CD37
AFF3	1.19181257533041e-51	0.735148452374455	0.395	0.04	2.47706325656672e-47	Activated B cells	AFF3
LINC00926	1.81389415362083e-51	0.938331071182904	0.512	0.072	3.76999760888554e-47	Activated B cells	LINC00926
