p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
CLU	4.39778225354314e-92	2.51781077027187	0.887	0.152	1.19914328707361e-87	Astrocytes	CLU
GFAP	1.75540143872939e-78	2.32006977862682	0.848	0.2	4.78645310298344e-74	Astrocytes	GFAP
LAMP1	2.56267910550576e-55	2.27064356215317	0.682	0.113	6.98765711698256e-51	Astrocytes	LAMP1
SOX2	1.66367408116078e-47	1.67703045975088	0.655	0.104	4.53634011710109e-43	Astrocytes	SOX2
AQP4	5.45525543406297e-41	2.2779514278482	0.524	0.035	1.48748449920595e-36	Astrocytes	AQP4
BEX3	3.57496567616568e-40	1.50739265233597	0.592	0.091	9.74785890920095e-36	Astrocytes	BEX3
PSIP1	9.79860093881273e-40	1.48226807796293	0.64	0.157	2.67178451798607e-35	Astrocytes	PSIP1
IRS2	7.35490728640919e-35	1.6486360504522	0.593	0.152	2.00546256978519e-30	Astrocytes	IRS2
GRTP1	4.34855254324395e-32	2.02454216480834	0.434	0.017	1.18571982196633e-27	Astrocytes	GRTP1
JUN	2.39277477653475e-31	1.04673411647161	0.698	0.261	6.5243789831773e-27	Astrocytes	JUN
PTPRZ1	2.85092434640097e-31	1.80677845171571	0.429	0.022	7.77361541533153e-27	Astrocytes	PTPRZ1
CD99	1.08931022636413e-30	1.30364993243409	0.584	0.161	2.97022219422708e-26	Astrocytes	CD99
TCEAL2	1.71274062393669e-29	1.78263867505131	0.427	0.03	4.67012985928816e-25	Astrocytes	TCEAL2
YWHAE	4.35616991181928e-29	1.074427155422	0.663	0.257	1.18779684985576e-24	Astrocytes	YWHAE
SPARCL1	2.87973686450201e-26	0.766301530539965	0.496	0.096	7.85217850843763e-22	Astrocytes	SPARCL1
NTRK2	2.29466978139909e-25	1.684083902679	0.393	0.039	6.25687609294089e-21	Astrocytes	NTRK2
NFIB	2.52160240420298e-25	1.4100773019096	0.435	0.074	6.87565327554027e-21	Astrocytes	NFIB
ROMO1	9.87750069444452e-25	1.06690248327013	0.498	0.122	2.69329811435419e-20	Astrocytes	ROMO1
PTN	1.1081391334924e-24	0.964102489933357	0.488	0.109	3.02156297529372e-20	Astrocytes	PTN
SPARC	1.15932549320004e-24	0.660961809134614	0.544	0.13	3.16113282230854e-20	Astrocytes	SPARC
PMP2	1.31640837677032e-24	1.58386132889084	0.405	0.048	3.58945072093964e-20	Astrocytes	PMP2
CETN2	1.9447041546635e-24	1.45288556157399	0.43	0.074	5.30262481852097e-20	Astrocytes	CETN2
CNN3	5.33143132125493e-24	1.2665408404397	0.409	0.057	1.45372137836658e-19	Astrocytes	CNN3
BEX1	2.13967160467682e-23	1.50830402411798	0.372	0.035	5.83424256447227e-19	Astrocytes	BEX1
GAP43	4.03129619487158e-23	1.88192563585253	0.381	0.048	1.09921353345563e-18	Astrocytes	GAP43
SEPTIN7	6.03047781735173e-23	0.758039576573851	0.725	0.37	1.6443303864573e-18	Astrocytes	SEPTIN7
TCEAL4	1.0560291686345e-22	0.863602949350114	0.63	0.252	2.87947473411568e-18	Astrocytes	TCEAL4
RPL35	1.38182130341543e-22	0.779484717560409	0.681	0.322	3.76781214802286e-18	Astrocytes	RPL35
SRP14	6.42435011839805e-22	0.92807388359805	0.604	0.257	1.7517275467836e-17	Astrocytes	SRP14
GPM6B	1.17759583825611e-21	0.654307227187843	0.587	0.187	3.21095057217293e-17	Astrocytes	GPM6B
LTF	1.79524342923795e-21	2.19778462791014	0.349	0.039	4.89509025850311e-17	Astrocytes	LTF
ANXA1	6.08170596864954e-21	0.942796459787072	0.542	0.183	1.65829876647167e-16	Astrocytes	ANXA1
RBBP7	8.03679512979879e-21	1.28345654028144	0.398	0.083	2.19139292804224e-16	Astrocytes	RBBP7
ID3	1.06300732843181e-20	1.47449012842655	0.355	0.043	2.89850208243503e-16	Astrocytes	ID3
MT-CO1	1.06720955665435e-20	0.674005271833503	0.711	0.361	2.90996029812943e-16	Astrocytes	MT-CO1
C21orf62	1.21448926539546e-20	1.46038142575272	0.331	0.026	3.31154787995381e-16	Astrocytes	C21orf62
MT3	1.2332728802165e-20	0.93677461816024	0.414	0.078	3.36276516248633e-16	Astrocytes	MT3
PON2	1.53079781509649e-20	1.15942614683121	0.403	0.078	4.17402640242361e-16	Astrocytes	PON2
DSTN	2.16705561896128e-20	0.969445046961401	0.507	0.165	5.90891055622171e-16	Astrocytes	DSTN
NRCAM	2.93710685369902e-20	1.41015491009951	0.324	0.026	8.00860925798111e-16	Astrocytes	NRCAM
NDUFA4	3.07223409917652e-20	0.968500308334277	0.479	0.148	8.37706071822463e-16	Astrocytes	NDUFA4
S100A10	4.6308926431578e-20	1.11764852383509	0.458	0.126	1.26270549700984e-15	Astrocytes	S100A10
AL390755.3	7.51582609911835e-20	1.56327401996098	0.293	0.009	2.0493403024466e-15	Astrocytes	AL390755.3
