p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
MIR9-1HG	7.57746828200994e-38	1.95939273877344	1	0.608	1.88171269847153e-33	Astrocytes	MIR9-1HG
S100B	1.26989487305564e-37	1.74687669508332	0.987	0.313	3.15352993825908e-33	Astrocytes	S100B
ATP1B2	2.4652603450008e-33	1.50257751659363	0.974	0.397	6.1219810147405e-29	Astrocytes	ATP1B2
MT3	1.61342055400016e-31	1.48484405745691	0.974	0.547	4.00660726174859e-27	Astrocytes	MT3
KCNE5	7.81105183321477e-31	1.70547930400826	0.833	0.254	1.93971850174222e-26	Astrocytes	KCNE5
LINC00461	1.91250526878138e-30	1.08766195890447	0.885	0.241	4.7493243339648e-26	Astrocytes	LINC00461
CTNNA2	3.20854009272693e-30	0.446570821536331	0.872	0.227	7.9677676122688e-26	Astrocytes	CTNNA2
GFAP	1.1583988842768e-28	1.7908766869217	0.679	0.14	2.87665194932457e-24	Astrocytes	GFAP
CPE	9.07226527170669e-28	1.39947457105224	0.718	0.158	2.25291563492292e-23	Astrocytes	CPE
PMP2	1.04659124976737e-27	1.15585176596137	0.859	0.251	2.5990000505473e-23	Astrocytes	PMP2
FABP7	1.65893124030695e-27	1.81186297860623	0.897	0.414	4.11962394905425e-23	Astrocytes	FABP7
ALDH1L1	1.82459700406172e-26	1.00695067588463	0.577	0.094	4.53102174018647e-22	Astrocytes	ALDH1L1
CLU	6.83718785757484e-26	1.64696957662958	0.974	0.584	1.69787886067156e-21	Astrocytes	CLU
ADGRG1	6.13964769385417e-24	1.24157114666661	0.91	0.429	1.52465871181481e-19	Astrocytes	ADGRG1
ALDOC	3.5245393744814e-23	1.48173759309344	0.795	0.271	8.75248862864966e-19	Astrocytes	ALDOC
SLC1A2	5.32162044246606e-23	1.19414958117028	0.833	0.286	1.3215180044776e-18	Astrocytes	SLC1A2
METTL9	1.15178375699214e-22	1.28283667357481	0.821	0.369	2.86022460373859e-18	Astrocytes	METTL9
MT1M	8.52917652284009e-22	0.496262284974121	0.423	0.054	2.11805040591688e-17	Astrocytes	MT1M
NCAN	1.68169527003651e-21	0.818898633873656	0.513	0.084	4.17615386408168e-17	Astrocytes	NCAN
GPM6A	1.79021584181644e-21	1.05935582018502	0.923	0.436	4.44564299998277e-17	Astrocytes	GPM6A
RAMP1	1.79927335289675e-21	1.06377198435205	0.705	0.19	4.46813551724849e-17	Astrocytes	RAMP1
FAM107A	1.95015604471158e-21	0.929077138798784	0.462	0.071	4.84282250583225e-17	Astrocytes	FAM107A
DTNA	2.39312170592232e-21	1.02658850710472	0.974	0.493	5.9428391323169e-17	Astrocytes	DTNA
AIF1L	9.5462749299575e-21	0.997591395739026	0.628	0.158	2.37062645335634e-16	Astrocytes	AIF1L
TLCD1	1.12397905951731e-20	0.650006832222215	0.321	0.025	2.79117719849932e-16	Astrocytes	TLCD1
ITGB8	1.46991248832679e-20	1.02127514933228	0.974	0.564	3.65023368226191e-16	Astrocytes	ITGB8
DGKG	2.28976921531906e-20	0.761082215985442	0.41	0.052	5.68618389240181e-16	Astrocytes	DGKG
VCAN	3.05638854062439e-20	1.10683116937687	0.91	0.421	7.58992966293256e-16	Astrocytes	VCAN
NRCAM	1.10875790221503e-19	0.823258603513111	0.731	0.217	2.75337849857059e-15	Astrocytes	NRCAM
CST3	1.21277656065182e-19	1.41433968521426	0.987	0.786	3.01168803306667e-15	Astrocytes	CST3
WSCD1	1.51120629414708e-19	0.820622404040158	0.5	0.091	3.75277859025543e-15	Astrocytes	WSCD1
SOX9	1.53831059978772e-19	0.599452288414909	0.936	0.404	3.82008671245285e-15	Astrocytes	SOX9
BTBD17	1.82578427208295e-19	0.646457904062205	0.321	0.027	4.53397008286358e-15	Astrocytes	BTBD17
CCDC184	3.935469435229e-19	0.47152136213961	0.256	0.012	9.77295124850417e-15	Astrocytes	CCDC184
LYPD1	7.55638806795746e-19	0.487005231042501	0.487	0.096	1.87647784891587e-14	Astrocytes	LYPD1
SLC1A3	1.34379367642482e-18	1.31093695062346	0.936	0.589	3.33704283666575e-14	Astrocytes	SLC1A3
RBP1	1.78351228753027e-18	0.879812344375046	0.795	0.281	4.42899606362391e-14	Astrocytes	RBP1
MAGED1	4.62279783031926e-18	1.26428716906055	0.731	0.276	1.14797938520318e-13	Astrocytes	MAGED1
GPM6B	8.73914710066327e-18	0.566250659194262	0.949	0.446	2.17019239950771e-13	Astrocytes	GPM6B
S1PR1	9.79350847430718e-18	1.15213882578029	0.449	0.086	2.4320219594247e-13	Astrocytes	S1PR1
CKB	9.98104125196374e-18	0.904046702481942	0.949	0.554	2.47859197410015e-13	Astrocytes	CKB
SOX4	1.16114779033311e-17	0.684543200427803	0.872	0.392	2.8834783077342e-13	Astrocytes	SOX4
NRXN1	1.49124729427776e-17	0.741551744943896	0.744	0.264	3.70321440587995e-13	Astrocytes	NRXN1
PON2	1.56310387917646e-17	1.03690584035551	0.936	0.584	3.88165586315891e-13	Astrocytes	PON2
CDH10	2.15043773765329e-17	1.03379622292197	0.436	0.081	5.3401820339144e-13	Astrocytes	CDH10
FSTL1	3.86652880841702e-17	0.700232191741076	0.526	0.116	9.60175098994198e-13	Astrocytes	FSTL1
FABP5P7	5.46543626593347e-17	0.604560937936555	0.949	0.539	1.35723178791926e-12	Astrocytes	FABP5P7
PTPRZ1	8.37138017941467e-17	0.733597310669873	0.987	0.525	2.07886483995404e-12	Astrocytes	PTPRZ1
FABP5	1.0230138511015e-16	0.714584600629761	0.962	0.542	2.54045029644035e-12	Astrocytes	FABP5
MT1X	1.73836221538523e-16	0.672313110369893	0.667	0.219	4.31687488946614e-12	Astrocytes	MT1X
BEX1	1.78520997155534e-16	0.682791979702467	0.808	0.318	4.43321192236338e-12	Astrocytes	BEX1
AQP4	3.76201326049611e-16	1.14683628382034	0.833	0.357	9.34220752978999e-12	Astrocytes	AQP4
NFIB	5.90026951995999e-16	0.845845083159566	0.962	0.554	1.46521392989166e-11	Astrocytes	NFIB
YWHAE	7.4087332754044e-16	0.711563383417625	1	0.835	1.83981073428117e-11	Astrocytes	YWHAE
ATP13A4	1.21200556363804e-15	0.716333525676869	0.692	0.234	3.00977341618233e-11	Astrocytes	ATP13A4
GJA1	1.35086180807328e-15	0.627680485915129	0.385	0.069	3.35459512798838e-11	Astrocytes	GJA1
CTNND2	2.24186859206903e-15	0.69381985058656	0.641	0.209	5.56723227468502e-11	Astrocytes	CTNND2
TSPAN12	2.33975595740214e-15	0.777873824055047	0.397	0.074	5.81031596901673e-11	Astrocytes	TSPAN12
SOX2	3.25884884133081e-15	0.412511681988888	0.833	0.355	8.09269932767681e-11	Astrocytes	SOX2
SLC18B1	4.01976868830745e-15	1.03575929063429	0.513	0.143	9.98229158367388e-11	Astrocytes	SLC18B1
LTBP1	5.55915648844221e-15	0.600911339479585	0.321	0.044	1.38050533077485e-10	Astrocytes	LTBP1
TNIK	2.41361077421464e-14	0.526167435899714	0.436	0.103	5.99371963560722e-10	Astrocytes	TNIK
