p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
TRIP10	2.02598267145992e-38	1.02005652312714	0.286	0.001	5.73292316543012e-34	Activated B cells	TRIP10
TLR10	1.42097079393438e-36	1.13664294827325	0.429	0.005	4.02092105559611e-32	Activated B cells	TLR10
MS4A1	1.26179164106532e-33	2.84529601351101	1	0.04	3.57049180672253e-29	Activated B cells	MS4A1
TPD52	6.31238578675786e-29	0.911341951324627	0.286	0.002	1.78621580607887e-24	Activated B cells	TPD52
CD72	9.71158785032069e-20	1.00032012644152	0.286	0.005	2.74808801400525e-15	Activated B cells	CD72
LINC01781	1.89203146433667e-19	0.668678627300634	0.286	0.005	5.35388143463348e-15	Activated B cells	LINC01781
LINC01480	4.17211873356456e-17	1.17535040849271	0.286	0.006	1.18058443803676e-12	Activated B cells	LINC01480
SESN3	5.33501315131153e-17	0.897953980286124	0.286	0.006	1.50964867142662e-12	Activated B cells	SESN3
PPP1R16B	5.78960491999021e-17	1.62057242157056	0.286	0.006	1.63828450420963e-12	Activated B cells	PPP1R16B
TRABD2A	5.78960491999021e-17	0.990547686294935	0.286	0.006	1.63828450420963e-12	Activated B cells	TRABD2A
KLF8	6.28235696659023e-17	0.782636825439206	0.286	0.006	1.77771855083604e-12	Activated B cells	KLF8
NIBAN3	2.38223209929467e-12	1.32236742777965	0.429	0.021	6.74100217137412e-08	Activated B cells	NIBAN3
IGKC	3.2555656640977e-12	2.05054979663618	0.429	0.021	9.21227415969727e-08	Activated B cells	IGKC
P2RX5	4.61578174671773e-12	1.08605202554063	0.429	0.021	1.30612776086872e-07	Activated B cells	P2RX5
MICAL3	2.40766681746807e-10	1.0868542599562	0.286	0.011	6.81297479338941e-06	Activated B cells	MICAL3
IGLC3	7.41875699171064e-10	1.86823843813732	0.429	0.028	2.09928566594436e-05	Activated B cells	IGLC3
BLNK	2.07223861855367e-09	0.813858608478503	0.286	0.012	5.86381361892133e-05	Activated B cells	BLNK
BIRC3	5.21634413621942e-09	1.73154125927763	0.714	0.093	0.000147606890022601	Activated B cells	BIRC3
SLC25A6P2	5.36487002241237e-09	0.692047329212422	0.286	0.014	0.000151809727024203	Activated B cells	SLC25A6P2
TRBC2	2.83188987305947e-08	1.14234128886156	0.286	0.015	0.000801339877379637	Activated B cells	TRBC2
BEND5	5.16609995244611e-08	1.40912535047399	0.286	0.016	0.00146185130354368	Activated B cells	BEND5
SKAP1	5.35521742795454e-08	1.01390475167942	0.286	0.016	0.0015153658755883	Activated B cells	SKAP1
BACE2	1.5586991794876e-07	0.88093430815678	0.286	0.017	0.00441065106819606	Activated B cells	BACE2
JCHAIN	2.59065625774539e-07	1.58099319978111	0.429	0.04	0.00733078001254214	Activated B cells	JCHAIN
BANK1	2.83347872870728e-07	1.57693632694562	0.429	0.04	0.008017894758623	Activated B cells	BANK1
RPLP2P1	3.32026598167393e-07	1.08929318680678	0.429	0.042	0.00939535664834272	Activated B cells	RPLP2P1
CEMIP2	3.44078905934887e-07	1.13255098080797	0.286	0.018	0.0097364008012395	Activated B cells	CEMIP2
ROCK2	6.4096587756436e-06	1.46799811903837	0.714	0.155	0.181374114374387	Activated B cells	ROCK2
RHOH	8.171540285697e-06	1.6102782311497	0.286	0.024	0.231230075464368	Activated B cells	RHOH
ZNF234	8.59035116401851e-06	1.47112477722313	0.286	0.024	0.243081166888232	Activated B cells	ZNF234
AL078604.1	1.00996762709294e-05	1.45722143720765	1	0.463	0.28579053943849	Activated B cells	AL078604.1
LINC00926	1.37352445211496e-05	0.851977206187743	0.286	0.024	0.388666214214971	Activated B cells	LINC00926
RPL23AP69	1.39394344149577e-05	1.48804286570077	0.571	0.106	0.394444175640057	Activated B cells	RPL23AP69
HLA-DQA1	1.46775292821394e-05	1.28934961816027	0.429	0.055	0.415330046096698	Activated B cells	HLA-DQA1
RTTN	1.56525280948975e-05	0.772688110189856	0.286	0.025	0.442919587501315	Activated B cells	RTTN
AC025171.3	1.6808656666614e-05	0.815775777646454	0.286	0.025	0.475634557695177	Activated B cells	AC025171.3
FCGR2B	2.06641709914748e-05	1.40890042064529	0.286	0.026	0.584734046545763	Activated B cells	FCGR2B
RPL23AP52	2.08092212951966e-05	1.35379290941056	0.714	0.179	0.588838534990179	Activated B cells	RPL23AP52
AC002075.2	2.89657420192678e-05	1.08247081233799	1	0.849	0.819643601919222	Activated B cells	AC002075.2
ZDHHC16	3.05007398556362e-05	1.28462770444533	0.286	0.027	0.863079435694938	Activated B cells	ZDHHC16
C1GALT1	3.62677943099962e-05	1.15595735905348	0.429	0.061	1	Activated B cells	C1GALT1
