p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
LTB	4.98295177369081e-26	2.58199070887901	0.81	0.074	7.51429127472575e-22	CD4+ Tcm	LTB
TIGIT	4.2942723051737e-25	1.920209725992	0.524	0.022	6.47576263620194e-21	CD4+ Tcm	TIGIT
LAIR2	2.48010985041661e-21	1.40940449304483	0.381	0.011	3.74000565442825e-17	CD4+ Tcm	LAIR2
BATF	9.37994005392892e-19	1.44414722960245	0.524	0.039	1.41449496013248e-14	CD4+ Tcm	BATF
RTKN2	7.04544191830154e-18	1.22892748569638	0.333	0.011	1.06245264127987e-13	CD4+ Tcm	RTKN2
IL2RA	6.85974616924239e-17	1.45872445742275	0.381	0.019	1.03444972232175e-12	CD4+ Tcm	IL2RA
TRAC	4.18009508514422e-16	1.29355295421551	0.667	0.083	6.30358338839748e-12	CD4+ Tcm	TRAC
IL7R	1.35023554777878e-15	1.31265493685847	0.762	0.11	2.0361552060504e-11	CD4+ Tcm	IL7R
CD3D	3.24839284001495e-15	1.49908410406971	0.714	0.102	4.89857640274255e-11	CD4+ Tcm	CD3D
TBC1D4	2.07793198932456e-14	1.57922614441768	0.524	0.061	3.13352143990143e-10	CD4+ Tcm	TBC1D4
IL32	2.21730881132248e-14	1.88458808236999	1	0.386	3.3437016874743e-10	CD4+ Tcm	IL32
CD2	1.32327200235233e-13	1.40692562573	0.619	0.085	1.99549417954731e-09	CD4+ Tcm	CD2
PTPRC	3.08026652532086e-13	1.51788392268966	0.81	0.182	4.64504192018385e-09	CD4+ Tcm	PTPRC
ICOS	3.57879788509761e-13	1.06097261080167	0.286	0.014	5.39682721072719e-09	CD4+ Tcm	ICOS
BIRC3	1.02257535497336e-12	1.2058960713752	0.81	0.179	1.54204363529982e-08	CD4+ Tcm	BIRC3
RASGRP1	1.12336231828501e-12	1.09268544706715	0.333	0.022	1.69403037597379e-08	CD4+ Tcm	RASGRP1
TRBC1	8.65474937749623e-12	1.54057030094499	0.476	0.058	1.30513620612643e-07	CD4+ Tcm	TRBC1
RGS1	3.20490073824017e-11	1.28629755412041	0.857	0.24	4.83299031326618e-07	CD4+ Tcm	RGS1
GPR171	4.98230843343935e-10	1.2190443530033	0.381	0.044	7.51332111762654e-06	CD4+ Tcm	GPR171
B2M	3.85442731738949e-09	0.763742722412529	1	0.981	5.81247639462334e-05	CD4+ Tcm	B2M
TNFRSF18	5.21817889944291e-09	1.16758069116643	0.333	0.039	7.86901378035991e-05	CD4+ Tcm	TNFRSF18
KLRB1	5.712212897866e-09	1.25746074052743	0.524	0.094	8.61401704998192e-05	CD4+ Tcm	KLRB1
CLEC2D	9.69344089453743e-09	1.25703732974031	0.571	0.129	0.000146177088689624	CD4+ Tcm	CLEC2D
TNFRSF4	2.07700274843659e-08	1.77241351521082	0.381	0.058	0.000313212014464238	CD4+ Tcm	TNFRSF4
CD3G	4.97241562977012e-08	0.875000870481197	0.333	0.041	0.000749840276969334	CD4+ Tcm	CD3G
STK4	6.41218021245962e-08	1.37963101671598	0.667	0.22	0.00096695677603891	CD4+ Tcm	STK4
H2BC15	1.50629905899571e-07	1.2002466257846	0.286	0.036	0.00227149898096553	CD4+ Tcm	H2BC15
PRDM1	1.54041080656024e-07	1.21040985971975	0.524	0.127	0.00232293949629284	CD4+ Tcm	PRDM1
ADAM12	2.76614705162102e-07	0.866306199304373	0.286	0.039	0.0041713497538445	CD4+ Tcm	ADAM12
BCL11B	6.70789424723006e-07	0.842015182518826	0.333	0.05	0.0101155045248229	CD4+ Tcm	BCL11B
SLA	1.82876037943689e-06	1.04262406433154	0.429	0.099	0.0275777065219083	CD4+ Tcm	SLA
RORA	2.11883401038093e-06	0.998658251954392	0.571	0.193	0.0319520168765444	CD4+ Tcm	RORA
EPB41	2.29746557726587e-06	1.17429837898651	0.381	0.085	0.0346457809051693	CD4+ Tcm	EPB41
RPS29	2.96085276503631e-06	0.622622545436054	1	0.937	0.0446496596967475	CD4+ Tcm	RPS29
RHOF	7.11701235516404e-06	0.943721838145458	0.333	0.066	0.107324546315874	CD4+ Tcm	RHOF
IL2RG	7.46190594944306e-06	0.927282502200569	0.333	0.063	0.112525541717601	CD4+ Tcm	IL2RG
PHTF2	8.5520327660295e-06	1.04565893077067	0.286	0.05	0.128964654111725	CD4+ Tcm	PHTF2
UGP2	8.57610821075383e-06	0.999463360496201	0.619	0.273	0.129327711818168	CD4+ Tcm	UGP2
CD3E	8.80172733899822e-06	0.95354855953141	0.286	0.047	0.132730048272093	CD4+ Tcm	CD3E
CD7	9.70791684518606e-06	0.907430609779688	0.333	0.063	0.146395386025406	CD4+ Tcm	CD7
CXCR4	1.09920360195568e-05	0.966367107675502	0.714	0.27	0.165759903174916	CD4+ Tcm	CXCR4
CDKN1B	2.25659866473004e-05	1.06970826645181	0.476	0.16	0.340295078641289	CD4+ Tcm	CDKN1B
RPS27	3.07962638417163e-05	0.408924784327603	1	1	0.464407658733082	CD4+ Tcm	RPS27
CARD16	3.43444618611642e-05	1.32592836253233	0.524	0.218	0.517914484866356	CD4+ Tcm	CARD16
RPL13A	5.72348236366737e-05	0.395373730643031	1	0.992	0.86310114044104	CD4+ Tcm	RPL13A
CORO1A	6.01413613364354e-05	1.13056107200668	0.429	0.129	0.906931728953445	CD4+ Tcm	CORO1A
SAMD9	6.20310132896997e-05	0.994828547848477	0.333	0.083	0.935427680408671	CD4+ Tcm	SAMD9
HACD1	6.21649539245055e-05	0.89422878343336	0.381	0.113	0.937447505181543	CD4+ Tcm	HACD1
ACSL6	8.65550872283722e-05	0.907467627704184	0.714	0.399	1	CD4+ Tcm	ACSL6
UCP2	0.000104815640074489	0.967325262168009	0.333	0.085	1	CD4+ Tcm	UCP2
NIBAN1	0.000123892553070055	1.15193966614597	0.429	0.146	1	CD4+ Tcm	NIBAN1
NYAP2	0.000124981661560877	0.769584314480365	0.381	0.107	1	CD4+ Tcm	NYAP2
RPS15A	0.000131439221030703	0.369725541427678	1	0.989	1	CD4+ Tcm	RPS15A
PTPN7	0.000139322784786337	0.551976631919356	0.286	0.058	1	CD4+ Tcm	PTPN7
PMAIP1	0.000202377936607573	1.00044137676298	0.476	0.182	1	CD4+ Tcm	PMAIP1
AK3	0.000244452162065573	0.833253637568738	0.762	0.545	1	CD4+ Tcm	AK3
RPL7P9	0.000253202943364917	0.325307066213353	0.286	0.063	1	CD4+ Tcm	RPL7P9
TSC22D3	0.000253578992824381	0.782334633274027	0.81	0.62	1	CD4+ Tcm	TSC22D3
HLA-A	0.000307772880724811	0.629950670940435	0.952	0.744	1	CD4+ Tcm	HLA-A
ORC4	0.000310697765379931	0.624628811757408	0.905	0.675	1	CD4+ Tcm	ORC4
GDPD1	0.000313085791266264	0.905530802449606	0.714	0.493	1	CD4+ Tcm	GDPD1
RPL17	0.000343901803242051	0.635762731657797	1	0.923	1	CD4+ Tcm	RPL17
TXNIP	0.000344289446439334	0.780461048259359	0.857	0.581	1	CD4+ Tcm	TXNIP
ATP5MC2	0.000496989659438953	0.607268114989797	0.857	0.694	1	CD4+ Tcm	ATP5MC2
RPL28	0.000532440835009049	0.355721928038577	1	0.964	1	CD4+ Tcm	RPL28
GPR65	0.000603922286599249	0.648271532936029	0.333	0.096	1	CD4+ Tcm	GPR65
HCST	0.000621861481685162	0.555894127694412	0.524	0.193	1	CD4+ Tcm	HCST
SLC38A1	0.000647070565495779	0.866693770804838	0.381	0.132	1	CD4+ Tcm	SLC38A1
CORO1B	0.000833672318552762	1.05792024266756	0.524	0.264	1	CD4+ Tcm	CORO1B
LIMD2	0.000896842766372522	0.868925556037348	0.286	0.08	1	CD4+ Tcm	LIMD2
S100A4	0.0011543703552299	0.728335485208421	0.905	0.565	1	CD4+ Tcm	S100A4
FAM135A	0.00116506638419579	0.833330159419041	0.429	0.187	1	CD4+ Tcm	FAM135A
CD37	0.00118108615511479	0.69721102568322	0.381	0.127	1	CD4+ Tcm	CD37
ZC3H12D	0.0012528233357628	0.789213182839241	0.333	0.116	1	CD4+ Tcm	ZC3H12D
RIPOR2	0.00127743956776914	0.80200081769311	0.286	0.083	1	CD4+ Tcm	RIPOR2
RPL11	0.00140849231898858	0.428979650459415	1	0.967	1	CD4+ Tcm	RPL11
ARF6	0.00150316207811341	0.998184141159636	0.476	0.242	1	CD4+ Tcm	ARF6
RPL35	0.0019096693584507	0.331325254209908	1	0.967	1	CD4+ Tcm	RPL35
MTHFD1	0.00207966539863534	0.527565034353653	0.81	0.559	1	CD4+ Tcm	MTHFD1
BTG1	0.00239644234394249	0.57325651567403	0.762	0.636	1	CD4+ Tcm	BTG1
RPL10	0.00250280131241355	0.267962522231763	1	0.994	1	CD4+ Tcm	RPL10
GOLGA8B	0.00260245180525643	0.66516354602616	0.286	0.094	1	CD4+ Tcm	GOLGA8B
PBXIP1	0.00284070565098724	0.755093798958487	0.286	0.094	1	CD4+ Tcm	PBXIP1
CACNA1D	0.00316312954893577	0.717234526867299	0.429	0.201	1	CD4+ Tcm	CACNA1D
FYB1	0.00320336202127783	0.762944950895889	0.333	0.116	1	CD4+ Tcm	FYB1
RPL21	0.00343399714958807	0.349629294052646	1	0.978	1	CD4+ Tcm	RPL21
DCUN1D2	0.00343522797500625	0.594961133800445	0.667	0.463	1	CD4+ Tcm	DCUN1D2
RPL13	0.00390790111748359	0.343929711856076	1	0.992	1	CD4+ Tcm	RPL13
PCDH11Y	0.00397053771690443	0.50333650792116	0.762	0.488	1	CD4+ Tcm	PCDH11Y
RPL19	0.00432282347482318	0.382805027404721	1	0.928	1	CD4+ Tcm	RPL19
RGMA	0.00447867327067873	0.347218925839561	0.333	0.124	1	CD4+ Tcm	RGMA
ZNF451	0.00479474768938576	0.752922543821244	0.333	0.14	1	CD4+ Tcm	ZNF451
RPL18A	0.0053621897594191	0.263893831736413	1	0.97	1	CD4+ Tcm	RPL18A
CD52	0.00548333169611357	0.559791352675842	0.524	0.242	1	CD4+ Tcm	CD52
TNRC6B	0.00576933581189305	0.688115376337088	0.476	0.27	1	CD4+ Tcm	TNRC6B
CC2D2A	0.00612031468165244	0.5529516860711	0.286	0.099	1	CD4+ Tcm	CC2D2A
EEF1D	0.00663447355422804	0.338202933025171	0.857	0.887	1	CD4+ Tcm	EEF1D
STK17B	0.00693865912324362	0.628046195070411	0.333	0.129	1	CD4+ Tcm	STK17B
ATP5IF1	0.00697250058506362	0.702173398541058	0.524	0.342	1	CD4+ Tcm	ATP5IF1
NECAP1	0.00719793908345537	0.831878886566117	0.333	0.143	1	CD4+ Tcm	NECAP1
RESF1	0.00778002115631634	0.721586214791211	0.333	0.14	1	CD4+ Tcm	RESF1
GPR183	0.0082101714710156	0.447234992792171	0.333	0.121	1	CD4+ Tcm	GPR183
HLA-B	0.00821415684727993	0.612414255794496	0.81	0.691	1	CD4+ Tcm	HLA-B
ANAPC16	0.00823941995599738	0.666603243257354	0.667	0.532	1	CD4+ Tcm	ANAPC16
SUMO2	0.00859628987702915	0.535753528057794	0.762	0.691	1	CD4+ Tcm	SUMO2
RPL32	0.00942183658637505	0.29510300829484	1	0.978	1	CD4+ Tcm	RPL32
IL7R1	2.05246870803214e-14	1.61304078577288	0.667	0.111	3.09512281171247e-10	CD4+ Tem	IL7R
CD21	4.73774862831858e-12	1.28176986384153	0.542	0.086	7.14452493150442e-08	CD4+ Tem	CD2
RPS271	1.39049703464327e-10	0.724639482584744	1	1	2.09686952824205e-06	CD4+ Tem	RPS27
TRBC11	3.99907490496113e-10	1.48138622225282	0.417	0.058	6.03060495668138e-06	CD4+ Tem	TRBC1
RPS291	9.85189376911831e-10	0.887862165105266	1	0.936	1.48566558038304e-05	CD4+ Tem	RPS29
KLRB11	2.18802354542792e-09	1.27282568764131	0.5	0.092	3.2995395065053e-05	CD4+ Tem	KLRB1
CD521	3.03117609813318e-09	1.32476018663405	0.75	0.225	4.57101355598484e-05	CD4+ Tem	CD52
RPL41	5.53924256731296e-08	0.464422025418513	1	0.997	0.000835317779150794	CD4+ Tem	RPL41
FYB11	7.93978925127069e-08	1.33285614741924	0.458	0.106	0.00119732021909162	CD4+ Tem	FYB1
IKZF1	1.55798953032867e-07	0.965420900740546	0.375	0.067	0.00234944821173564	CD4+ Tem	IKZF1
LTB1	1.56999044983139e-07	0.636966762428651	0.458	0.092	0.00236754559834574	CD4+ Tem	LTB
RPLP2	2.79349005470955e-07	0.539782076538375	1	0.964	0.004212583002502	CD4+ Tem	RPLP2
CXCR41	8.20013762021143e-07	0.984030566485153	0.708	0.267	0.0123658075312788	CD4+ Tem	CXCR4
PTPRC1	1.74059981713402e-06	1.00727917584692	0.583	0.192	0.026248245242381	CD4+ Tem	PTPRC
BCL11B1	2.88135282324497e-06	0.964977293365968	0.292	0.05	0.0434508005745341	CD4+ Tem	BCL11B
CLEC2D1	3.1176161612502e-06	1.27253808679998	0.458	0.133	0.047013651711653	CD4+ Tem	CLEC2D
CELF2	4.5091138768022e-06	1.18034636205438	0.542	0.2	0.0679974372621772	CD4+ Tem	CELF2
CD69	4.52754316721678e-06	0.701562013191266	0.625	0.197	0.0682753509616291	CD4+ Tem	CD69
IL321	6.66835023802925e-06	1.03691120428445	0.75	0.397	0.100558721589481	CD4+ Tem	IL32
EMB	6.78797690285886e-06	1.01464397086594	0.333	0.072	0.102362691695112	CD4+ Tem	EMB
ISG20	8.63105644345257e-06	1.06492690413888	0.458	0.144	0.130156331167265	CD4+ Tem	ISG20
RPS15A1	1.1317692909219e-05	0.446045902079557	1	0.989	0.170670809071022	CD4+ Tem	RPS15A
TNFAIP3	2.40792623228977e-05	0.86976472389675	0.75	0.369	0.363115275829297	CD4+ Tem	TNFAIP3
RPL13A1	3.02060061205082e-05	0.424824694542959	1	0.992	0.455506572297263	CD4+ Tem	RPL13A
B2M1	3.22843113587988e-05	0.506676231352026	1	0.981	0.486847415290686	CD4+ Tem	B2M
RPL211	3.47856778462879e-05	0.518268708494108	1	0.978	0.524568021922022	CD4+ Tem	RPL21
CORO1B1	4.46868043370723e-05	0.934650902763747	0.583	0.258	0.673877009403051	CD4+ Tem	CORO1B
RPS15	4.99093345055535e-05	0.373141911504639	1	0.986	0.752632764343746	CD4+ Tem	RPS15
CD3D1	6.33664329079533e-05	0.716722687074608	0.417	0.117	0.955565808251936	CD4+ Tem	CD3D
RPL131	0.000107190627431321	0.384133150199803	1	0.992	1	CD4+ Tem	RPL13
PTPRCAP	0.000108179398169529	0.69334918919635	0.333	0.086	1	CD4+ Tem	PTPRCAP
RPS19	0.000238482064437807	0.331520344950896	1	0.969	1	CD4+ Tem	RPS19
RPL24	0.000299537323463828	0.407066830399634	0.917	0.892	1	CD4+ Tem	RPL24
FBLIM1	0.00037152867435821	0.788228347631519	0.792	0.614	1	CD4+ Tem	FBLIM1
RPS24	0.000375755920274947	0.349718598547242	1	0.972	1	CD4+ Tem	RPS24
VHL	0.00043290557458264	0.85706868651327	0.333	0.111	1	CD4+ Tem	VHL
TRAC1	0.00046307139903204	0.723189601628033	0.333	0.1	1	CD4+ Tem	TRAC
EEF1D1	0.000474825600780904	0.391447150045323	1	0.878	1	CD4+ Tem	EEF1D
RPL37	0.00047925139510272	0.376328035337742	1	0.953	1	CD4+ Tem	RPL37
RPS25	0.000630902842094299	0.343855171921538	0.917	0.964	1	CD4+ Tem	RPS25
RPL39	0.000653518256222828	0.353379921850827	1	0.992	1	CD4+ Tem	RPL39
CCL5	0.000775806646559912	0.539667792961156	0.875	0.714	1	CD4+ Tem	CCL5
BTG11	0.000789913538370474	0.858593410722028	0.75	0.636	1	CD4+ Tem	BTG1
RPLP1	0.00082077127276532	0.570846611860934	1	0.992	1	CD4+ Tem	RPLP1
RPS27A	0.000979465489341253	0.417314199563876	1	0.967	1	CD4+ Tem	RPS27A
HCST1	0.00102066246333226	0.901650814442435	0.458	0.194	1	CD4+ Tem	HCST
S100A41	0.0010328734276116	0.531904654147537	0.792	0.569	1	CD4+ Tem	S100A4
RPL351	0.00129725641671595	0.349249645342512	0.917	0.972	1	CD4+ Tem	RPL35
RGS11	0.00133230947552439	1.13502849520811	0.5	0.258	1	CD4+ Tem	RGS1
POMGNT1	0.00140942737019332	0.675655661659631	0.708	0.583	1	CD4+ Tem	POMGNT1
TMSB4X	0.00162178704648893	0.294437376912622	1	1	1	CD4+ Tem	TMSB4X
RPL12	0.002165549860376	0.334794440143168	1	0.967	1	CD4+ Tem	RPL12
STK41	0.0024182073316854	0.794545120412584	0.458	0.231	1	CD4+ Tem	STK4
RPS3	0.00264883691880589	0.423374787646428	1	0.958	1	CD4+ Tem	RPS3
PRDM11	0.00365127651548912	0.856115847123921	0.333	0.136	1	CD4+ Tem	PRDM1
SARAF	0.00367463562810491	0.727575383845137	0.625	0.45	1	CD4+ Tem	SARAF
PLAAT4	0.00384036553392381	1.13344262523134	0.333	0.147	1	CD4+ Tem	PLAAT4
RPS14	0.00385418768538312	0.323832900278234	1	0.983	1	CD4+ Tem	RPS14
