p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
SEC61G	0	3.10398989877033	0.956	0.435	0	Malignant cells	SEC61G
GAP43	1.2394727391614e-225	2.27320477682916	0.776	0.104	2.56769172644676e-221	Malignant cells	GAP43
SPARC	8.43098070963107e-202	2.18895901689917	0.681	0.055	1.74656196380717e-197	Malignant cells	SPARC
CLU	1.61473987991154e-174	1.62161247640483	0.812	0.218	3.34509513522474e-170	Malignant cells	CLU
EGFR	4.6001350622865e-174	2.20882901473467	0.587	0.025	9.52963979503271e-170	Malignant cells	EGFR
TUBB2B	1.59801385828111e-161	1.58922000618246	0.719	0.17	3.31044550881515e-157	Malignant cells	TUBB2B
TNC	5.23957742584154e-161	1.88812455439328	0.586	0.042	1.08543085953733e-156	Malignant cells	TNC
PTN	6.85601659628512e-144	1.79502292585111	0.616	0.099	1.42029239808643e-139	Malignant cells	PTN
CNN3	3.96599050929246e-142	1.58675733328453	0.57	0.062	8.21594593905027e-138	Malignant cells	CNN3
COL6A1	7.99852264250172e-142	1.61233894798576	0.508	0.021	1.65697395062066e-137	Malignant cells	COL6A1
MIR9-1HG	5.31968773619345e-131	1.8843516546095	0.501	0.035	1.10202651142983e-126	Malignant cells	MIR9-1HG
IFITM3	4.50326203205752e-127	1.47817873701334	0.738	0.295	9.32895762561037e-123	Malignant cells	IFITM3
MAP1B	8.25380089726371e-125	1.43567746109994	0.619	0.128	1.70985739387715e-120	Malignant cells	MAP1B
PTPRZ1	1.57728809798506e-123	1.61415423693084	0.437	0.008	3.26751002378585e-119	Malignant cells	PTPRZ1
BEX3	1.42307384720113e-120	1.37474170760703	0.541	0.081	2.94803978186186e-116	Malignant cells	BEX3
NES	5.00122562680268e-119	1.41419561388105	0.463	0.028	1.03605390084844e-114	Malignant cells	NES
LINC01445	8.19845584664792e-119	1.52814602196668	0.43	0.011	1.69839211319158e-114	Malignant cells	LINC01445
IGFBP2	1.48653301894388e-118	1.58181202215151	0.426	0.009	3.07950180204414e-114	Malignant cells	IGFBP2
COL6A2	2.61326361521685e-113	1.38676745745934	0.405	0.006	5.41363690528323e-109	Malignant cells	COL6A2
CHI3L1	9.98092218075027e-112	2.70833009735766	0.498	0.079	2.06764783896423e-107	Malignant cells	CHI3L1
NOVA1	2.24536066728096e-110	1.42247505641718	0.439	0.028	4.65148915833923e-106	Malignant cells	NOVA1
HSPB1	2.30088118940749e-107	1.74127345803069	0.722	0.281	4.76650547197655e-103	Malignant cells	HSPB1
PDLIM4	4.91708689644897e-107	1.24948825307087	0.43	0.029	1.01862372146837e-102	Malignant cells	PDLIM4
S100A16	2.34082459970722e-105	1.1933986206044	0.529	0.093	4.84925224075347e-101	Malignant cells	S100A16
TUBA1A	6.85814221865609e-105	1.15721482812136	0.777	0.411	1.4207327420168e-100	Malignant cells	TUBA1A
FABP7	1.58041435862381e-101	1.61165932702385	0.395	0.017	3.27398638532509e-97	Malignant cells	FABP7
C1R	1.79860671013344e-101	1.41636690709236	0.381	0.012	3.72599366071244e-97	Malignant cells	C1R
NRCAM	2.32964162199145e-97	1.14004006051861	0.521	0.098	4.82608558411749e-93	Malignant cells	NRCAM
ATP1B2	4.19744858493558e-96	1.39922222275013	0.354	0.005	8.69543448855255e-92	Malignant cells	ATP1B2
TUBB2A	4.19946140082771e-96	1.12036125151893	0.532	0.118	8.69960423795468e-92	Malignant cells	TUBB2A
MDK	9.05939938156583e-92	1.06535261316334	0.494	0.089	1.87674517588518e-87	Malignant cells	MDK
PTX3	1.71268055781222e-91	2.01110235864393	0.368	0.02	3.5479890435638e-87	Malignant cells	PTX3
