p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
OR10AH1P	1.44685136212878e-89	1.92301579897131	0.333	0.001	3.1603574302979e-85	CD4+ naive T cells	OR10AH1P
TNNC1	1.44685136212878e-89	1.36843069070397	0.333	0.001	3.1603574302979e-85	CD4+ naive T cells	TNNC1
AL158151.4	1.44685136212878e-89	1.20819577559766	0.333	0.001	3.1603574302979e-85	CD4+ naive T cells	AL158151.4
LINC00861	1.80744784959475e-89	1.20489312614262	0.333	0.001	3.94800833786982e-85	CD4+ naive T cells	LINC00861
GIMAP7	2.05906622835555e-62	2.74091195836384	1	0.01	4.49761836259702e-58	CD4+ naive T cells	GIMAP7
AL162424.1	2.15287224208609e-54	1.36842586107668	0.333	0.001	4.70251883838865e-50	CD4+ naive T cells	AL162424.1
LY9	2.15287224208609e-54	1.36576328130913	0.333	0.001	4.70251883838865e-50	CD4+ naive T cells	LY9
AC022413.1	2.15287224208609e-54	1.2068274343784	0.333	0.001	4.70251883838865e-50	CD4+ naive T cells	AC022413.1
LEF1	7.81658185405228e-51	3.08996303642536	1	0.013	1.70737597438064e-46	CD4+ naive T cells	LEF1
SYTL1	1.37383139555146e-45	1.85309917728828	0.333	0.001	3.00085991730306e-41	CD4+ naive T cells	SYTL1
AC103591.1	1.37383139555146e-45	1.20436629184213	0.333	0.001	3.00085991730306e-41	CD4+ naive T cells	AC103591.1
PASK	1.84710553890665e-39	2.4755958415475	0.667	0.007	4.0346326286338e-35	CD4+ naive T cells	PASK
CD247	3.4558181524192e-35	1.75609462808863	0.667	0.008	7.54854359032926e-31	CD4+ naive T cells	CD247
P2RX5	1.56048349761507e-34	1.84402724369441	0.333	0.002	3.4085641038406e-30	CD4+ naive T cells	P2RX5
NLRP1	1.56048349761507e-34	1.19919478445623	0.333	0.002	3.4085641038406e-30	CD4+ naive T cells	NLRP1
LAX1	1.6965931515905e-34	1.35443181053471	0.333	0.002	3.70586842101913e-30	CD4+ naive T cells	LAX1
AL034417.4	6.83296416232658e-31	1.85085445980887	0.333	0.002	1.492524361977e-26	CD4+ naive T cells	AL034417.4
AC020765.2	7.36083526476786e-31	1.84482813520102	0.333	0.002	1.60782724688324e-26	CD4+ naive T cells	AC020765.2
TCERG1P1	6.4304758057772e-28	1.36068672916746	0.333	0.002	1.40460883025591e-23	CD4+ naive T cells	TCERG1P1
LINC01550	6.4304758057772e-28	1.19928187831725	0.333	0.002	1.40460883025591e-23	CD4+ naive T cells	LINC01550
AL645933.2	7.35188465338899e-28	1.19595065142729	0.333	0.002	1.60587216483976e-23	CD4+ naive T cells	AL645933.2
AC009113.1	1.75055089750879e-25	1.1938200027622	0.333	0.003	3.82372832542845e-21	CD4+ naive T cells	AC009113.1
RPL5P28	1.58899845013836e-23	1.36492848122302	0.333	0.003	3.47084931463721e-19	CD4+ naive T cells	RPL5P28
RPL35AP5	1.68035227874166e-23	1.19975307010767	0.333	0.003	3.67039348245541e-19	CD4+ naive T cells	RPL35AP5
IFITM1	7.63969886157137e-22	2.14745531831956	0.667	0.014	1.66873942233303e-17	CD4+ naive T cells	IFITM1
TCF7	8.25851330796251e-22	1.75667967236131	0.667	0.014	1.80390706185825e-17	CD4+ naive T cells	TCF7
SLC38A1	3.98549246224083e-21	2.15244178305484	0.667	0.014	8.70551118527265e-17	CD4+ naive T cells	SLC38A1
MRPL45P2	2.67444256292175e-20	1.34353589895754	0.333	0.004	5.84178489018997e-16	CD4+ naive T cells	MRPL45P2
STAT4	2.80562656743158e-20	1.17723214840619	0.333	0.004	6.12833011124081e-16	CD4+ naive T cells	STAT4
RPL15P20	4.6847590073686e-19	1.35458327515304	0.333	0.004	1.02329190997952e-14	CD4+ naive T cells	RPL15P20
SFXN2	4.89911990700106e-19	1.34666788778702	0.333	0.004	1.07011476128624e-14	CD4+ naive T cells	SFXN2
GATA3	6.12229447205554e-18	1.81636076341649	0.333	0.004	1.33729278153109e-13	CD4+ naive T cells	GATA3
PRDX6-AS1	4.2184249468658e-16	1.18452481807998	0.333	0.005	9.21430561143896e-12	CD4+ naive T cells	PRDX6-AS1
CCR7	1.01594811152425e-15	2.41911634254064	1	0.046	2.21913546000243e-11	CD4+ naive T cells	CCR7
LINC01006	1.27461889352986e-14	1.19112483875445	0.333	0.005	2.78415004913726e-10	CD4+ naive T cells	LINC01006
NPM1P40	1.31822947827002e-14	1.34126846718549	0.333	0.005	2.8794086493852e-10	CD4+ naive T cells	NPM1P40
TTN-AS1	5.32844714036703e-14	1.19422640218141	0.333	0.006	1.16389270887037e-09	CD4+ naive T cells	TTN-AS1
STAMBPL1	5.68135838656966e-14	1.81892517633332	0.333	0.006	1.24097911237841e-09	CD4+ naive T cells	STAMBPL1
PLAC8	2.01878984731827e-13	2.50643696277635	0.333	0.006	4.4096426634973e-09	CD4+ naive T cells	PLAC8
TMEM191A	2.21298719134661e-13	1.17881336328383	0.333	0.006	4.8338279220584e-09	CD4+ naive T cells	TMEM191A
CHAF1B	7.23016836412198e-13	1.34522764041163	0.333	0.006	1.57928567577516e-08	CD4+ naive T cells	CHAF1B
RPSAP11	7.23016836412198e-13	1.19191662061402	0.333	0.006	1.57928567577516e-08	CD4+ naive T cells	RPSAP11
AMIGO1	2.02493578248318e-12	1.90357653339071	0.333	0.006	4.42306722967802e-08	CD4+ naive T cells	AMIGO1
