p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
LINC00528	1.71423546527985e-80	0.728028848757079	0.75	0.003	3.29956042357065e-76	Dendritic cells	LINC00528
FPR3	3.1575134414899e-51	0.854326202171163	1	0.013	6.07758187217976e-47	Dendritic cells	FPR3
RP11-556E13.1	1.06714561273933e-48	0.514504204625554	0.75	0.007	2.05404187540065e-44	Dendritic cells	RP11-556E13.1
ENPP2	1.26362614758481e-44	0.544417194745694	0.75	0.008	2.43222760887124e-40	Dendritic cells	ENPP2
HLA-DQA2	7.7994245802427e-44	0.569304036145997	0.5	0.003	1.50123324320512e-39	Dendritic cells	HLA-DQA2
PALD1	7.7994245802427e-44	0.448200062583391	0.5	0.003	1.50123324320512e-39	Dendritic cells	PALD1
MARCO	1.60901143224827e-40	0.669119183527852	0.75	0.009	3.09702520479147e-36	Dendritic cells	MARCO
ANPEP	1.04285167309793e-36	0.751932065634474	0.5	0.004	2.0072809003789e-32	Dendritic cells	ANPEP
IL7R	3.46888801875901e-35	0.710620521043268	0.75	0.011	6.67691565850734e-31	Dendritic cells	IL7R
AP001055.6	2.08792753974697e-27	0.353284714690701	0.5	0.006	4.01884292850496e-23	Dendritic cells	AP001055.6
TNFRSF9	1.92109761356571e-26	0.805336038522614	0.75	0.017	3.69772868659127e-22	Dendritic cells	TNFRSF9
DOK3	3.10017772907536e-26	0.561243988119807	0.75	0.017	5.96722209292426e-22	Dendritic cells	DOK3
CSF1R	4.13136480121454e-26	1.22047311526785	1	0.032	7.95205096937776e-22	Dendritic cells	CSF1R
CCR1	5.08971863242693e-26	0.706603527575372	1	0.031	9.79669042369535e-22	Dendritic cells	CCR1
FGL2	4.26838967877482e-25	1.15101721631416	1	0.032	8.21579645370578e-21	Dendritic cells	FGL2
FMN1	9.24322948873583e-25	0.354606722574941	0.5	0.007	1.77913681199187e-20	Dendritic cells	FMN1
RTN1	1.03340715244566e-24	0.522094718271639	0.5	0.007	1.98910208702741e-20	Dendritic cells	RTN1
EMR2	8.2006839702274e-24	0.55998606692299	0.75	0.019	1.57846765058937e-19	Dendritic cells	EMR2
METTL7A	1.64067231915587e-22	0.379713678409284	0.5	0.008	3.15796607991121e-18	Dendritic cells	METTL7A
ENG	2.62751477567332e-22	0.791903379301947	1	0.038	5.05744044021601e-18	Dendritic cells	ENG
ADAMDEC1	2.99755129556765e-22	0.37397877176662	0.5	0.008	5.76968673370862e-18	Dendritic cells	ADAMDEC1
ELAVL4	2.99755129556765e-22	0.352568763817757	0.5	0.008	5.76968673370862e-18	Dendritic cells	ELAVL4
AMICA1	4.56054697179707e-22	1.17174724101405	0.75	0.021	8.778140811315e-18	Dendritic cells	AMICA1
CARD9	7.21023951547153e-21	0.834918257937763	0.75	0.023	1.38782690193796e-16	Dendritic cells	CARD9
XXbac-B135H6.15	1.64508625489789e-20	0.354669355246688	0.5	0.009	3.16646202342747e-16	Dendritic cells	XXbac-B135H6.15
CX3CR1	1.80263135329747e-20	0.459432748661657	0.5	0.009	3.46970482882697e-16	Dendritic cells	CX3CR1
LAIR1	6.55883857302939e-20	1.05145167044789	1	0.042	1.2624452485367e-15	Dendritic cells	LAIR1
GPR84	7.97139058909937e-20	0.88673124862372	0.75	0.024	1.53433326058985e-15	Dendritic cells	GPR84
TGFBI	1.07829166921089e-19	1.09689734538313	1	0.042	2.07549580489712e-15	Dendritic cells	TGFBI
DOCK4	6.49527735453615e-19	0.461826993440181	0.5	0.01	1.25021098520112e-14	Dendritic cells	DOCK4
P2RY13	9.87293848996921e-19	0.375022788939264	0.5	0.01	1.90034320054927e-14	Dendritic cells	P2RY13
PLA2G7	1.56326934936497e-18	1.038328668663	0.75	0.026	3.00898084365769e-14	Dendritic cells	PLA2G7
MYO1F	5.66570003094211e-18	1.22769566231082	1	0.052	1.09053394195574e-13	Dendritic cells	MYO1F
PTPRE	6.88579592993978e-18	0.762901901668411	1	0.049	1.32537800059481e-13	Dendritic cells	PTPRE
CPED1	1.25120241155353e-17	0.483399845314638	0.5	0.011	2.40831440175823e-13	Dendritic cells	CPED1
MIR155HG	1.57926300111969e-17	0.739801896897077	0.5	0.011	3.03976542455517e-13	Dendritic cells	MIR155HG
DAB2	2.0971230406945e-17	1.29327768872502	0.75	0.027	4.03654242872877e-13	Dendritic cells	DAB2
C10orf11	4.01244102433104e-17	0.59839387510109	0.75	0.028	7.7231464836324e-13	Dendritic cells	C10orf11
HCK	5.10025946836581e-17	1.12844653374091	1	0.051	9.81697942471052e-13	Dendritic cells	HCK
EHBP1L1	5.2101791037512e-17	0.630382607217135	1	0.053	1.00285527389003e-12	Dendritic cells	EHBP1L1
PLEK	7.08067923837031e-17	0.825316697798544	1	0.05	1.36288913980152e-12	Dendritic cells	PLEK
FCGR1A	9.14132744953181e-17	0.73265658278968	1	0.048	1.75952270748588e-12	Dendritic cells	FCGR1A
C1orf162	1.92574861713749e-16	0.814344920014002	1	0.05	3.70668093826623e-12	Dendritic cells	C1orf162
CLEC10A	2.81823987951282e-16	0.928817511096776	0.5	0.012	5.42454812008628e-12	Dendritic cells	CLEC10A
PTPN22	3.02795660035763e-16	0.405870377555078	0.5	0.012	5.82821086436836e-12	Dendritic cells	PTPN22
LILRB1	4.27674172716319e-16	0.534819599310574	0.75	0.029	8.23187247644371e-12	Dendritic cells	LILRB1
KCNN4	6.92715888711404e-16	0.462433003260594	0.75	0.029	1.33333954259171e-11	Dendritic cells	KCNN4
TNFAIP8L2	9.54499935712275e-16	0.53978130712804	0.75	0.03	1.83722147625899e-11	Dendritic cells	TNFAIP8L2
MS4A6A	1.17308635835998e-15	1.09139294508106	1	0.053	2.2579566225713e-11	Dendritic cells	MS4A6A
SPI1	1.65532438032123e-15	1.85692783688719	1	0.058	3.18616836724231e-11	Dendritic cells	SPI1
CD14	2.21767471089125e-15	2.08022129236085	1	0.057	4.26858028352348e-11	Dendritic cells	CD14
LYZ	2.36825080778503e-15	1.8885029549292	1	0.059	4.55840915482463e-11	Dendritic cells	LYZ
CFP	4.19335198133582e-15	0.339428258540815	0.5	0.013	8.0713638936752e-11	Dendritic cells	CFP
LST1	5.53308322251629e-15	1.57987954898224	1	0.059	1.06500785866994e-10	Dendritic cells	LST1
PMP22	1.02321432668279e-14	1.24443242995742	0.75	0.034	1.96948293599904e-10	Dendritic cells	PMP22
ABI3	1.12788059555631e-14	1.26244743148793	1	0.062	2.17094457032679e-10	Dendritic cells	ABI3
FAM26F	1.21927756255244e-14	0.628698765885793	1	0.056	2.34686545240094e-10	Dendritic cells	FAM26F
AIF1	2.53487981928542e-14	2.12021539316738	1	0.062	4.87913667616057e-10	Dendritic cells	AIF1
PYCARD	4.26646650913445e-14	1.56885181317905	1	0.064	8.21209473678199e-10	Dendritic cells	PYCARD
MCTP1	4.45424806145536e-14	0.310058160286388	0.5	0.014	8.57353666868928e-10	Dendritic cells	MCTP1
IL1B	6.09849825803486e-14	1.49618996528734	0.75	0.036	1.17383894470655e-09	Dendritic cells	IL1B
C1QA	6.73326329583337e-14	2.59592784757522	1	0.066	1.29601851918201e-09	Dendritic cells	C1QA
LGALS9	7.45231316277396e-14	1.1512922126008	1	0.065	1.43442123757073e-09	Dendritic cells	LGALS9
RELL2	9.81169705795535e-14	0.406170977672939	0.5	0.016	1.88855544971525e-09	Dendritic cells	RELL2
SAMD9L	1.01868166675592e-13	0.682602962244246	0.75	0.035	1.9607584721718e-09	Dendritic cells	SAMD9L
PKIB	1.1051527601965e-13	0.801766985653259	0.75	0.035	2.12719803282622e-09	Dendritic cells	PKIB
C1QB	1.12212396125629e-13	2.18062138245052	1	0.064	2.15986420062611e-09	Dendritic cells	C1QB
CD163	1.24449960898579e-13	0.579191146780367	0.5	0.016	2.39541284737584e-09	Dendritic cells	CD163
CYBB	1.41856417325132e-13	1.31086976563684	0.75	0.037	2.73045232067415e-09	Dendritic cells	CYBB
PTPRC	1.78820597898159e-13	1.05251201535509	1	0.066	3.44193886834376e-09	Dendritic cells	PTPRC
GPR183	2.90866731927432e-13	1.23021958323661	0.75	0.036	5.59860285613921e-09	Dendritic cells	GPR183
EVI2A	3.18914892418427e-13	0.992656672120553	0.75	0.039	6.13847384926989e-09	Dendritic cells	EVI2A
TYROBP	3.20803623354313e-13	2.35493765106664	1	0.068	6.17482814232381e-09	Dendritic cells	TYROBP
C3AR1	5.41024041925339e-13	0.96302065832281	0.75	0.038	1.04136307589789e-08	Dendritic cells	C3AR1
C1QC	5.59582547594003e-13	2.32254807585382	1	0.069	1.07708448760894e-08	Dendritic cells	C1QC
FYB	8.09214114259857e-13	1.02511640081166	1	0.07	1.55757532712737e-08	Dendritic cells	FYB
IGSF6	8.18789601038077e-13	1.29394636964383	0.75	0.039	1.57600622407809e-08	Dendritic cells	IGSF6
CD4	1.43055723837131e-12	0.662474022959035	0.75	0.039	2.7535365724171e-08	Dendritic cells	CD4
GPR34	1.83762022457529e-12	0.324016393480218	0.5	0.017	3.53705140826251e-08	Dendritic cells	GPR34
FCER1G	1.84998849385625e-12	2.26886937901897	1	0.073	3.56085785297452e-08	Dendritic cells	FCER1G
SLCO2B1	2.24620325754075e-12	0.886969029708425	0.5	0.018	4.32349203011443e-08	Dendritic cells	SLCO2B1
CD53	2.64688522832947e-12	1.62413234578581	1	0.077	5.09472468748857e-08	Dendritic cells	CD53
CSTA	3.73899788439157e-12	0.936326199459744	0.75	0.041	7.19682312787689e-08	Dendritic cells	CSTA
SLC9A9	3.81655977986383e-12	0.343634967643493	0.5	0.018	7.34611426428191e-08	Dendritic cells	SLC9A9
PLEKHA2	4.12373019603087e-12	0.520282564506833	0.75	0.042	7.93735588132022e-08	Dendritic cells	PLEKHA2
C10orf54	5.20083012261214e-12	1.04512122473672	1	0.081	1.00105578200039e-07	Dendritic cells	C10orf54
VSIG4	5.92028983680527e-12	1.19800447897909	0.75	0.041	1.13953738778828e-07	Dendritic cells	VSIG4
CELF2	6.13226528799931e-12	0.635476757038407	0.75	0.041	1.18033842263411e-07	Dendritic cells	CELF2
LPXN	6.63817790292846e-12	1.07742158071998	0.75	0.044	1.27771648275567e-07	Dendritic cells	LPXN
KAL1	6.95187615639452e-12	0.375132389761319	0.5	0.019	1.33809712258282e-07	Dendritic cells	KAL1
RNASE6	7.05709168275e-12	0.716531910664168	0.75	0.041	1.35834900709572e-07	Dendritic cells	RNASE6
CLEC7A	8.11819233721411e-12	0.630189067219746	0.75	0.041	1.56258966106697e-07	Dendritic cells	CLEC7A
ARHGAP30	8.37272308168575e-12	0.648715866229701	0.75	0.043	1.61158173876287e-07	Dendritic cells	ARHGAP30
CLEC4A	8.51551588871741e-12	0.452889291610762	0.5	0.019	1.63906649826033e-07	Dendritic cells	CLEC4A
IL8	9.68743229705204e-12	1.78178377768086	1	0.081	1.86463696853658e-07	Dendritic cells	IL8
SNX20	1.0008952987483e-11	0.453658698877869	0.75	0.041	1.92652327103072e-07	Dendritic cells	SNX20
SIGLEC9	1.40899983828184e-11	0.426207462783819	0.5	0.019	2.71204288872488e-07	Dendritic cells	SIGLEC9
LCP2	1.49234505765862e-11	0.64177079739981	0.75	0.043	2.87246576698132e-07	Dendritic cells	LCP2
IRF8	2.15135844031117e-11	0.666949449536462	0.75	0.044	4.14093472591094e-07	Dendritic cells	IRF8
LILRB4	2.67837193224302e-11	1.31828506550052	0.75	0.046	5.15533029518136e-07	Dendritic cells	LILRB4
EVI2B	3.30566323105930e-11	0.645837301551063	0.75	0.044	6.36274058714295e-07	Dendritic cells	EVI2B
IFI16	3.54053357487427e-11	0.912284870455317	1	0.081	6.814819024918e-07	Dendritic cells	IFI16
BHLHE41	5.83428253415847e-11	0.368103502458338	0.5	0.02	1.12298270217482e-06	Dendritic cells	BHLHE41
PDE4B	6.77969585459637e-11	0.588381613862298	0.5	0.021	1.30495585809271e-06	Dendritic cells	PDE4B
GIMAP5	6.84877603194665e-11	0.62527859144716	0.75	0.046	1.31825241062909e-06	Dendritic cells	GIMAP5
MNDA	7.56846256022058e-11	1.48473236168242	0.75	0.047	1.45677767359126e-06	Dendritic cells	MNDA
MARCH1	8.53834473921585e-11	0.711646746146468	0.5	0.021	1.64346059540427e-06	Dendritic cells	MARCH1
FCGR2A	1.03804348123658e-10	1.45490500725502	1	0.093	1.99802609268417e-06	Dendritic cells	FCGR2A
ARL11	1.23189334902724e-10	0.393712685570778	0.5	0.021	2.37114831820764e-06	Dendritic cells	ARL11
AIM2	1.34948714442994e-10	0.303779584590741	0.5	0.021	2.59749285559875e-06	Dendritic cells	AIM2
ALDH3B1	1.86993584006462e-10	0.608008721812235	0.75	0.052	3.59925250495638e-06	Dendritic cells	ALDH3B1
SLAMF8	2.12286318888808e-10	0.290786282885855	0.5	0.021	4.08608706597177e-06	Dendritic cells	SLAMF8
STAB1	2.229496332841e-10	0.602041403479245	0.5	0.022	4.29133454145236e-06	Dendritic cells	STAB1
PLEKHO2	2.32985142860093e-10	0.5515206536306	0.5	0.022	4.48449802977107e-06	Dendritic cells	PLEKHO2
DOK2	2.4814892285713e-10	0.630349102818024	0.75	0.049	4.77637046715403e-06	Dendritic cells	DOK2
RASSF5	2.54397322811482e-10	0.368264352712368	0.5	0.022	4.89663966947541e-06	Dendritic cells	RASSF5
SQRDL	2.62033895917105e-10	0.998917347569392	1	0.094	5.04362842861244e-06	Dendritic cells	SQRDL
LY96	3.22064779314665e-10	0.650978039076132	0.75	0.048	6.19910287224868e-06	Dendritic cells	LY96
BCL2A1	5.25488785843885e-10	0.793496834871223	0.75	0.05	1.01146081499231e-05	Dendritic cells	BCL2A1
RP11-1143G9.4	6.10463137366456e-10	0.375157829738338	0.5	0.023	1.17501944680295e-05	Dendritic cells	RP11-1143G9.4
FCGR3A	1.00607857444656e-09	1.43889778178548	0.75	0.052	1.93650004009474e-05	Dendritic cells	FCGR3A
IL2RG	1.06272241006986e-09	1.09157039607821	1	0.104	2.04552809490246e-05	Dendritic cells	IL2RG
ITGAX	1.26052513322948e-09	0.537520863779084	0.5	0.024	2.42625877644011e-05	Dendritic cells	ITGAX
ARRB2	1.38902821168224e-09	0.944176192680509	1	0.108	2.67360150184598e-05	Dendritic cells	ARRB2
IL18	1.51668563201358e-09	0.805030588419908	0.75	0.055	2.91931650449974e-05	Dendritic cells	IL18
UQCRH	2.05211732830009e-09	1.19675042998975	1	0.1	3.94991543351201e-05	Dendritic cells	UQCRH
HLA-DRB5	2.13704206336467e-09	1.39153325625152	1	0.115	4.11337856356431e-05	Dendritic cells	HLA-DRB5
SLC7A7	2.19503830375759e-09	1.18633283563233	0.75	0.059	4.2250097270726e-05	Dendritic cells	SLC7A7
C1orf54	2.53557619658326e-09	1.19102480305777	1	0.11	4.88047706318346e-05	Dendritic cells	C1orf54
LCP1	2.60363940079784e-09	1.37654974461622	0.75	0.061	5.01148511865569e-05	Dendritic cells	LCP1
TNFSF13B	2.62339547356764e-09	0.737966308565209	0.75	0.053	5.04951160752299e-05	Dendritic cells	TNFSF13B
SH3BGRL	2.83503072139037e-09	0.805749386418954	0.75	0.055	5.45686713253218e-05	Dendritic cells	SH3BGRL
CARD16	3.17123341676583e-09	1.23241356790562	1	0.111	6.10399008059088e-05	Dendritic cells	CARD16
NFATC1	3.36629819308739e-09	0.809816545637886	0.75	0.061	6.47945076205461e-05	Dendritic cells	NFATC1
CECR1	4.4320635111866e-09	0.733425957101643	0.75	0.063	8.53083584633197e-05	Dendritic cells	CECR1
HAVCR2	5.04810103458911e-09	0.961757501232295	0.75	0.056	9.71658487137713e-05	Dendritic cells	HAVCR2
TMEM178A	5.12928663897464e-09	0.36864266303759	0.5	0.026	9.87285092269839e-05	Dendritic cells	TMEM178A
SRGN	5.27032672630426e-09	2.18400837274961	1	0.111	0.000101443248827904	Dendritic cells	SRGN
PRR5L	6.42558484750275e-09	0.365330274805065	0.5	0.026	0.000123679657144733	Dendritic cells	PRR5L
FGR	6.67058085806884e-09	0.603970942560196	0.5	0.026	0.000128395340356109	Dendritic cells	FGR
CD48	6.6874125828001e-09	0.996624521464288	0.75	0.059	0.000128719317393736	Dendritic cells	CD48
RP11-94L15.2	8.45598313509946e-09	0.430722175900811	0.5	0.027	0.000162760763384394	Dendritic cells	RP11-94L15.2
ARRB1	1.35491195260026e-08	0.306636938640847	0.5	0.027	0.000260793452636498	Dendritic cells	ARRB1
HCST	1.3877316330537e-08	1.49019545754743	1	0.121	0.000267110584730177	Dendritic cells	HCST
SAMD9	1.50929761786757e-08	0.338944636937795	0.5	0.027	0.00029050960548715	Dendritic cells	SAMD9
NKG7	1.55518872594965e-08	1.67189158825155	0.75	0.063	0.000299342725970789	Dendritic cells	NKG7
C15orf48	1.60730924151469e-08	1.34790533542631	0.75	0.064	0.000309374882806747	Dendritic cells	C15orf48
RGS2	1.61036614668773e-08	2.11115028659494	1	0.13	0.000309963275914454	Dendritic cells	RGS2
RASSF4	2.05735908231391e-08	1.07827224609652	0.75	0.067	0.000396000476163781	Dendritic cells	RASSF4
SPN	2.20318463485083e-08	0.443299118554121	0.5	0.028	0.000424068978516087	Dendritic cells	SPN
SAMHD1	2.20577347527591e-08	0.929703148233615	1	0.13	0.000424567278521108	Dendritic cells	SAMHD1
TLE4	2.36239968509985e-08	0.362198038859079	0.5	0.028	0.000454714691388018	Dendritic cells	TLE4
HLA-DQA1	2.67321708252527e-08	2.30696039741602	1	0.131	0.000514540824044463	Dendritic cells	HLA-DQA1
BATF	2.70046174206451e-08	0.586934800220228	0.75	0.063	0.000519784876112577	Dendritic cells	BATF
GIMAP4	2.85506755387633e-08	0.755610009774626	0.75	0.061	0.000549543402770115	Dendritic cells	GIMAP4
G0S2	2.9874706177076e-08	0.899062630242786	1	0.118	0.00057502834449636	Dendritic cells	G0S2
CASP1	3.34582423390285e-08	0.888612021103728	0.75	0.067	0.000644004248541621	Dendritic cells	CASP1
ADAM28	3.35283640973169e-08	0.530187561900443	0.5	0.029	0.000645353952145156	Dendritic cells	ADAM28
ITGB2	3.48632903340729e-08	2.10431076205254	1	0.138	0.000671048612350235	Dendritic cells	ITGB2
STK17B	3.72852428931056e-08	0.568453918720784	1	0.125	0.000717666355206497	Dendritic cells	STK17B
ANKRD44	3.97100201508215e-08	0.364208973251026	0.5	0.029	0.000764338467863012	Dendritic cells	ANKRD44
NAAA	5.57797217526443e-08	0.567130085829884	0.75	0.072	0.0010736480842949	Dendritic cells	NAAA
LPCAT2	6.04815011094667e-08	0.54095946532166	0.5	0.03	0.00116414793335502	Dendritic cells	LPCAT2
SCIMP	6.14064463438092e-08	0.359075887284563	0.5	0.029	0.00118195127922564	Dendritic cells	SCIMP
SLC39A8	7.27438859223732e-08	0.648642564799778	0.75	0.073	0.00140017431623384	Dendritic cells	SLC39A8
CORO1A	7.66216712498839e-08	1.12713332713807	1	0.123	0.00147481392821777	Dendritic cells	CORO1A
ZNF124	8.46547158723329e-08	0.691599970892804	0.75	0.075	0.00162943397111066	Dendritic cells	ZNF124
GPRIN3	8.69105990467793e-08	0.708997308728586	0.5	0.031	0.00167285521045241	Dendritic cells	GPRIN3
PPP1R18	8.75709485014604e-08	0.933040211420496	1	0.135	0.00168556561675611	Dendritic cells	PPP1R18
