p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
TNFRSF4	8.18534501600373e-24	1.42708457970949	0.581	0.105	1.53196917319526e-19	CD4+ Tcm	TNFRSF4
LTB	6.95143324093527e-22	1.67304376913104	0.806	0.293	1.30103024537345e-17	CD4+ Tcm	LTB
TIGIT	2.01475446598318e-21	1.01184123758029	0.613	0.129	3.77081445853412e-17	CD4+ Tcm	TIGIT
TRAC	1.16002165921914e-19	1.23126299681554	0.839	0.311	2.17109653739455e-15	CD4+ Tcm	TRAC
SPOCK2	5.06738415337808e-19	0.900007241742053	0.726	0.201	9.48411618146241e-15	CD4+ Tcm	SPOCK2
IL32	1.1865405751163e-18	1.16340815555057	0.952	0.531	2.22072934038767e-14	CD4+ Tcm	IL32
FOXP3	1.0859033126498e-16	0.657484189401907	0.274	0.028	2.03237663995536e-12	CD4+ Tcm	FOXP3
TNFRSF18	4.03172494826445e-16	1.21500670522037	0.581	0.161	7.54577641317174e-12	CD4+ Tcm	TNFRSF18
BIRC3	5.14796188232113e-16	1.01550106141837	0.823	0.351	9.63492545895222e-12	CD4+ Tcm	BIRC3
IL7R	8.86207550646538e-16	0.890166183604631	0.726	0.244	1.65862605179006e-11	CD4+ Tcm	IL7R
CD3E	2.45301156612328e-15	0.967622373793514	0.79	0.286	4.59105644715632e-11	CD4+ Tcm	CD3E
SELL	3.20695843798281e-15	0.809619701467314	0.371	0.066	6.00214341252864e-11	CD4+ Tcm	SELL
CD3D	3.86066656727271e-15	0.760169997504258	0.887	0.328	7.22562354730761e-11	CD4+ Tcm	CD3D
TBC1D4	2.85233700943153e-14	0.759013268356155	0.355	0.065	5.33843394685205e-10	CD4+ Tcm	TBC1D4
CD28	3.33649947733281e-14	0.516990809753392	0.323	0.051	6.24459242177609e-10	CD4+ Tcm	CD28
TSHZ2	3.8511543307247e-14	0.530685221030616	0.29	0.04	7.20782044538435e-10	CD4+ Tcm	TSHZ2
CTLA4	8.49002408490634e-14	0.812973641711709	0.516	0.131	1.58899290773107e-09	CD4+ Tcm	CTLA4
BATF	2.71437378487838e-12	0.960842574364852	0.597	0.237	5.08022197577837e-08	CD4+ Tcm	BATF
IL2RG	1.62773039608761e-11	1.00035699607791	0.726	0.398	3.04646020931756e-07	CD4+ Tcm	IL2RG
ITM2A	2.26892982451681e-11	0.730948095821914	0.5	0.154	4.24652905956566e-07	CD4+ Tcm	ITM2A
SIRPG	2.8142386322101e-11	0.682058031529424	0.403	0.103	5.26712902404441e-07	CD4+ Tcm	SIRPG
METTL8	2.86198611946131e-11	0.439203564216898	0.339	0.075	5.35649322118379e-07	CD4+ Tcm	METTL8
PBXIP1	4.69896324513249e-11	0.772282906043344	0.516	0.187	8.79457960958997e-07	CD4+ Tcm	PBXIP1
CD27	5.35796829886749e-11	0.816280436275626	0.581	0.216	1.00279734681604e-06	CD4+ Tcm	CD27
CD7	6.01328135500142e-11	0.825056606899663	0.774	0.323	1.12544573840207e-06	CD4+ Tcm	CD7
ICOS	1.82987290487578e-10	0.881464815849993	0.29	0.059	3.42479012876552e-06	CD4+ Tcm	ICOS
RORA	1.86700257845248e-10	0.80755378602456	0.565	0.209	3.49428202583166e-06	CD4+ Tcm	RORA
FXYD5	2.19750171681695e-10	0.772555049216942	0.79	0.48	4.1128442131946e-06	CD4+ Tcm	FXYD5
TRBC2	2.9156493107287e-10	0.870550000089608	0.661	0.284	5.45692924995983e-06	CD4+ Tcm	TRBC2
ITK	4.94954480301955e-10	0.633090494827315	0.387	0.106	9.26356805333139e-06	CD4+ Tcm	ITK
CCR7	2.13409526289887e-09	0.531998389609758	0.29	0.063	3.99417269404153e-05	CD4+ Tcm	CCR7
RPL36	1.05409571437097e-08	0.516537184399953	0.887	0.894	0.00019728455390167	CD4+ Tcm	RPL36
IL2RA	1.06837129173891e-08	0.786278995585827	0.29	0.075	0.000199956370961854	CD4+ Tcm	IL2RA
RPL11	1.12460303734598e-08	0.480150757352023	0.952	0.93	0.000210480704469674	CD4+ Tcm	RPL11
ZNF101	1.95697529626241e-08	0.385178165129925	0.258	0.058	0.000366267496448473	CD4+ Tcm	ZNF101
SIT1	2.23395616589635e-08	0.580126262130552	0.387	0.126	0.000418107236009161	CD4+ Tcm	SIT1
LINC01943	5.50955029105797e-08	0.588866851261071	0.274	0.068	0.00103116743247441	CD4+ Tcm	LINC01943
PIK3IP1	1.11773857748813e-07	0.593406690327525	0.613	0.316	0.00209195952162679	CD4+ Tcm	PIK3IP1
OXNAD1	1.13497430765449e-07	0.563084296308777	0.403	0.152	0.00212421791420614	CD4+ Tcm	OXNAD1
RPL32	1.70585744569441e-07	0.489755214739517	0.952	0.935	0.00319268279536167	CD4+ Tcm	RPL32
PTPRC	1.76078347348245e-07	0.516090396541204	0.823	0.518	0.00329548234896975	CD4+ Tcm	PTPRC
CD247	1.84956267078842e-07	0.467936244401877	0.516	0.209	0.0034616414946476	CD4+ Tcm	CD247
B2M	1.96820325268952e-07	0.494987029607135	1	0.983	0.0036836892077337	CD4+ Tcm	B2M
CD3G	2.08938121012185e-07	0.381507499640681	0.613	0.246	0.00391048587286405	CD4+ Tcm	CD3G
MALAT1	3.3969604786312e-07	0.404139378282875	1	0.939	0.00635775123180615	CD4+ Tcm	MALAT1
RPS15A	4.95607788320788e-07	0.413204469349008	0.952	0.955	0.00927579536621187	CD4+ Tcm	RPS15A
RPS29	5.6921192602192e-07	0.456402840029257	0.952	0.956	0.0106533704074263	CD4+ Tcm	RPS29
TRBC1	6.16642236750592e-07	0.965695667173859	0.452	0.188	0.0115410761030241	CD4+ Tcm	TRBC1
RPL28	7.49275988730113e-07	0.379471472479298	0.952	0.96	0.0140234494050728	CD4+ Tcm	RPL28
LCK	1.00572461082133e-06	0.574509209961646	0.5	0.211	0.018823141816132	CD4+ Tcm	LCK
FYB1	1.13550870647919e-06	0.651919284163399	0.694	0.41	0.0212521809504644	CD4+ Tcm	FYB1
RASGRP1	1.15449450844314e-06	0.252921462424789	0.258	0.068	0.0216075192200219	CD4+ Tcm	RASGRP1
RPS8	1.34878749498108e-06	0.425059544640895	0.935	0.934	0.0252439067560659	CD4+ Tcm	RPS8
LIMD2	1.40172998314502e-06	0.505130952382342	0.548	0.272	0.0262347783645422	CD4+ Tcm	LIMD2
RPL13	1.65325201278906e-06	0.358786114993408	0.952	0.965	0.0309422646713601	CD4+ Tcm	RPL13
S100A4	1.73079922849507e-06	0.649175994048564	0.823	0.647	0.0323936383605137	CD4+ Tcm	S100A4
CORO1B	1.76252037514819e-06	0.744500419783246	0.597	0.419	0.0329873313412735	CD4+ Tcm	CORO1B
BTG1	1.85731997538055e-06	0.385955188776609	0.984	0.859	0.0347616006592223	CD4+ Tcm	BTG1
ACAP1	1.86639240300407e-06	0.368918348131284	0.742	0.393	0.0349314002146242	CD4+ Tcm	ACAP1
ARL6IP5	2.44429040315111e-06	0.577288629027481	0.726	0.546	0.0457473391853762	CD4+ Tcm	ARL6IP5
FYN	2.83204369148643e-06	0.379602637487782	0.484	0.208	0.0530045297298601	CD4+ Tcm	FYN
IL2RB	3.23259670878297e-06	0.274083371243841	0.339	0.113	0.060501280001582	CD4+ Tcm	IL2RB
LAT	3.96035606899076e-06	0.640932932359758	0.419	0.18	0.0741220241872311	CD4+ Tcm	LAT
CXCR3	3.96389936431054e-06	0.343208013796108	0.274	0.084	0.074188340502436	CD4+ Tcm	CXCR3
UGP2	4.06734402031345e-06	0.755114444194343	0.645	0.482	0.0761244106841865	CD4+ Tcm	UGP2
LIME1	4.55851404297697e-06	0.2580675568262	0.403	0.166	0.0853171488283569	CD4+ Tcm	LIME1
RPS28	6.13169928412958e-06	0.398596075478389	0.952	0.937	0.114760883801769	CD4+ Tcm	RPS28
ODF2L	6.17363212423091e-06	0.771584298591522	0.403	0.185	0.115545698837106	CD4+ Tcm	ODF2L
RPS18	8.53683357881403e-06	0.41672543947983	0.968	0.946	0.159775377261083	CD4+ Tcm	RPS18
ICAM3	1.16331967675235e-05	0.51568692373112	0.5	0.272	0.217726910700969	CD4+ Tcm	ICAM3
ARID5B	1.38416727666055e-05	0.831207741913519	0.532	0.312	0.259060747499789	CD4+ Tcm	ARID5B
RNF213	1.38457770299352e-05	0.526848907545906	0.694	0.506	0.259137562892267	CD4+ Tcm	RNF213
SRGN	1.41507074417173e-05	0.473283097547201	0.919	0.684	0.264844640479181	CD4+ Tcm	SRGN
MAGEH1	1.4312197372454e-05	0.614737114188317	0.274	0.101	0.267867086022849	CD4+ Tcm	MAGEH1
ZAP70	1.44515716907991e-05	0.287601504694924	0.323	0.115	0.270475615764996	CD4+ Tcm	ZAP70
