p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
IGFBP3	0	1.54666785813531	0.754	0.281	0	Malignant cells	IGFBP3
LTF	0	1.54659793537121	0.674	0.205	0	Malignant cells	LTF
IGFBP7	0	1.52388511709536	0.642	0.143	0	Malignant cells	IGFBP7
CCN1	0	1.51802572753797	0.647	0.157	0	Malignant cells	CCN1
CXCL14	0	1.5091807168459	0.689	0.189	0	Malignant cells	CXCL14
SERPINE1	0	1.50306930124899	0.885	0.463	0	Malignant cells	SERPINE1
CHI3L1	0	1.46814443120897	0.952	0.629	0	Malignant cells	CHI3L1
FLNC	0	1.44806032970108	0.717	0.287	0	Malignant cells	FLNC
GAP43	0	1.40604961471038	0.606	0.125	0	Malignant cells	GAP43
BCYRN1	0	1.39371785451758	0.718	0.33	0	Malignant cells	BCYRN1
CLU	0	1.37599099470742	0.996	0.85	0	Malignant cells	CLU
GFAP	0	1.31244223832691	0.483	0.099	0	Malignant cells	GFAP
PTX3	0	1.30729888896412	0.441	0.09	0	Malignant cells	PTX3
SPARC	0	1.27553305480025	0.676	0.214	0	Malignant cells	SPARC
TCIM	0	1.26670718528076	0.466	0.083	0	Malignant cells	TCIM
IFITM3	0	1.20232419036564	0.594	0.152	0	Malignant cells	IFITM3
S100A10	0	1.18317674284011	0.792	0.385	0	Malignant cells	S100A10
TNC	0	1.16131880000075	0.422	0.073	0	Malignant cells	TNC
ANGPTL4	0	1.14379280160767	0.657	0.299	0	Malignant cells	ANGPTL4
TUBB2B	0	1.13320633004522	0.7	0.28	0	Malignant cells	TUBB2B
ID4	0	1.10657650279984	0.415	0.062	0	Malignant cells	ID4
OCIAD2	0	1.10284331851973	0.498	0.106	0	Malignant cells	OCIAD2
HSPB1	0	1.07574820645002	0.7	0.295	0	Malignant cells	HSPB1
CNN3	0	1.0747371256649	0.512	0.095	0	Malignant cells	CNN3
TIMP1	0	1.01267162294576	0.96	0.781	0	Malignant cells	TIMP1
ADGRG1	0	1.00416981501849	0.506	0.139	0	Malignant cells	ADGRG1
