p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
CD2	1.45915186298224e-68	1.68879967709083	0.538	0.009	3.30351981779178e-64	CD4+ Tcm	CD2
PBX4	4.73470018343751e-68	0.707925898261403	0.308	0.002	1.07193612153025e-63	CD4+ Tcm	PBX4
GIMAP6	1.9238322895113e-47	1.17496776671992	0.308	0.004	4.35555630345358e-43	CD4+ Tcm	GIMAP6
GIMAP7	1.08653663015203e-45	1.76495812484271	0.385	0.007	2.45991893066419e-41	CD4+ Tcm	GIMAP7
TRAC	4.48907267939331e-43	1.60606889427899	0.538	0.016	1.01632605461464e-38	CD4+ Tcm	TRAC
DLGAP1-AS1	1.1270264280803e-41	1.5024316814504	0.462	0.012	2.5515878331738e-37	CD4+ Tcm	DLGAP1-AS1
BATF	1.37802554242347e-41	1.53364910615595	0.385	0.008	3.11984982804673e-37	CD4+ Tcm	BATF
IL7R	1.47652443814875e-40	2.51300475234915	0.846	0.047	3.34285132796878e-36	CD4+ Tcm	IL7R
RNF125	2.20320351230395e-38	0.743000775667431	0.308	0.005	4.98805275185614e-34	CD4+ Tcm	RNF125
CD96	6.79194826917691e-37	1.28286388066279	0.385	0.009	1.53769708814165e-32	CD4+ Tcm	CD96
TENT5C	5.941169680509e-31	1.21575011952968	0.308	0.007	1.34508081566724e-26	CD4+ Tcm	TENT5C
TRBC2	1.34179490757869e-28	1.91211123105603	0.538	0.025	3.03782367075814e-24	CD4+ Tcm	TRBC2
CD247	4.38277984369298e-28	1.13615395918108	0.308	0.008	9.92261356612092e-24	CD4+ Tcm	CD247
AC026477.1	4.09835376659136e-27	1.17856978730827	0.308	0.008	9.27867292756283e-23	CD4+ Tcm	AC026477.1
CD3D	1.15154381686386e-26	1.07361659843664	0.308	0.008	2.60709520137978e-22	CD4+ Tcm	CD3D
ETS1	1.33732884498163e-26	1.93293490233701	0.769	0.058	3.02771250503842e-22	CD4+ Tcm	ETS1
