p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
LINC02397	1.75425133149649e-115	1.0821568878705	0.545	0.005	3.82917980639054e-111	Activated B cells	LINC02397
VPREB3	7.05930908534542e-94	2.21296776084671	0.818	0.015	1.5409059871492e-89	Activated B cells	VPREB3
MS4A1	1.59662553720318e-92	2.55680818008451	0.909	0.019	3.48511422260711e-88	Activated B cells	MS4A1
PAX5	4.34671406887324e-69	1.3481817563175	0.455	0.006	9.4880074695365e-65	Activated B cells	PAX5
IGHM	1.25865690824293e-67	3.17373502523858	0.909	0.028	2.74739629931266e-63	Activated B cells	IGHM
CD79A	1.14582033106514e-65	2.48452480716122	0.909	0.029	2.50109661864899e-61	Activated B cells	CD79A
FAM177B	6.41175982496177e-59	0.62915968569818	0.364	0.004	1.39955893459266e-54	Activated B cells	FAM177B
BANK1	4.8294858570084e-51	1.44935702918298	0.545	0.013	1.05418017286779e-46	Activated B cells	BANK1
FCRLA	2.93655833196317e-46	1.27000910991196	0.364	0.006	6.40991952700921e-42	Activated B cells	FCRLA
HLA-DOB	1.61284928921026e-43	0.917727656576209	0.545	0.015	3.52052742848816e-39	Activated B cells	HLA-DOB
TNFRSF13C	6.94286212140067e-43	0.875603829971456	0.364	0.006	1.51548794385934e-38	Activated B cells	TNFRSF13C
LINC01781	2.05655957352693e-40	1.63493336078414	0.364	0.007	4.48905823709459e-36	Activated B cells	LINC01781
TNFRSF13B	3.09454321809289e-39	0.772450840136665	0.273	0.004	6.75476893645316e-35	Activated B cells	TNFRSF13B
IGHD	5.20912696614424e-37	0.708902688606003	0.273	0.004	1.13704823416997e-32	Activated B cells	IGHD
CD19	1.97613386632872e-35	0.852908601655411	0.273	0.004	4.31350500342233e-31	Activated B cells	CD19
ABCB4	1.09637050537162e-33	0.611307559530013	0.273	0.005	2.39315753912517e-29	Activated B cells	ABCB4
FCER2	2.03828196990851e-33	0.513288730533373	0.273	0.005	4.44916188391629e-29	Activated B cells	FCER2
TLR10	1.84503504590443e-28	0.737998746847661	0.364	0.01	4.0273424982002e-24	Activated B cells	TLR10
LINC01857	2.07842592081307e-26	0.733953568124684	0.273	0.006	4.53678809995078e-22	Activated B cells	LINC01857
CD180	6.6936392450584e-26	0.90126928204688	0.455	0.018	1.46108757441135e-21	Activated B cells	CD180
LINC00926	7.77009995000024e-26	0.974649162021599	0.364	0.012	1.69605741708605e-21	Activated B cells	LINC00926
CD79B	1.67892480738276e-21	1.89500871820706	0.818	0.08	3.66475706955509e-17	Activated B cells	CD79B
CCR7	6.7191292411149e-21	1.07589442955333	0.364	0.015	1.46665153075056e-16	Activated B cells	CCR7
TCL1A	2.08260125434917e-19	1.44565691720622	0.273	0.009	4.54590201799337e-15	Activated B cells	TCL1A
LTB	2.1691325827858e-18	2.41333088455688	1	0.154	4.73478260170485e-14	Activated B cells	LTB
CD22	3.48320122130515e-17	0.866519303247095	0.364	0.018	7.60313162586489e-13	Activated B cells	CD22
WDFY4	8.6853809693808e-17	0.469944871043226	0.273	0.01	1.89584495799644e-12	Activated B cells	WDFY4
CLECL1	2.29643906476709e-14	0.768421406981477	0.364	0.022	5.0126671905736e-10	Activated B cells	CLECL1
C16orf74	2.53276176932509e-14	1.00072922775381	0.273	0.012	5.52851239008281e-10	Activated B cells	C16orf74
FCMR	4.11470357087968e-14	1.17502731228292	0.545	0.05	8.98157495451616e-10	Activated B cells	FCMR
CCR6	2.17088398485429e-13	0.610705843699909	0.273	0.013	4.73860556213995e-09	Activated B cells	CCR6
HLA-DQA1	1.48013782460805e-12	1.4849504342157	0.909	0.172	3.23084484355445e-08	Activated B cells	HLA-DQA1
CD1C	2.3825572040965e-11	0.529289892813728	0.273	0.016	5.20064586510184e-07	Activated B cells	CD1C
CD37	2.82367016390582e-11	1.83217822003894	0.909	0.224	6.16350723377362e-07	Activated B cells	CD37
LY86	3.12605637410381e-11	1.1560329903991	0.636	0.087	6.82355585339381e-07	Activated B cells	LY86
BCL11A	8.43006283286664e-11	1.20978509950319	0.455	0.048	1.84011411515813e-06	Activated B cells	BCL11A
IRF8	9.90200979316776e-11	1.05558103017599	0.455	0.048	2.16141069765266e-06	Activated B cells	IRF8
IGLC3	3.23935933413502e-10	1.60793636544073	0.455	0.051	7.07087355454993e-06	Activated B cells	IGLC3
HVCN1	4.32225064338356e-10	0.766717156101787	0.455	0.05	9.43460870437764e-06	Activated B cells	HVCN1
TMEM156	1.4000653186414e-09	0.660596580639889	0.364	0.033	3.05606257753045e-05	Activated B cells	TMEM156
