p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
TIMP1	0	3.05690425985104	0.999	0.677	0	Fibroblasts	TIMP1
IGFBP5	0	2.90253905812248	0.948	0.134	0	Fibroblasts	IGFBP5
TAGLN	0	2.10992981852777	0.954	0.403	0	Fibroblasts	TAGLN
IL33	0	1.84866698313543	0.894	0.067	0	Fibroblasts	IL33
FGF2	0	1.81290433728849	0.974	0.262	0	Fibroblasts	FGF2
SERPINE1	0	1.80762078253481	1	0.87	0	Fibroblasts	SERPINE1
DIRAS3	0	1.77203388118201	0.795	0.048	0	Fibroblasts	DIRAS3
LGALS1	0	1.76944884142998	0.999	0.896	0	Fibroblasts	LGALS1
LOXL2	0	1.68312457559715	0.962	0.226	0	Fibroblasts	LOXL2
ITGB1	0	1.61584574235993	1	0.912	0	Fibroblasts	ITGB1
WNT5A	0	1.61109539138999	0.947	0.237	0	Fibroblasts	WNT5A
ITGA5	0	1.56923560629989	0.929	0.277	0	Fibroblasts	ITGA5
COL3A1	0	1.53633647662949	0.711	0.049	0	Fibroblasts	COL3A1
COL5A2	0	1.53519635789712	0.915	0.082	0	Fibroblasts	COL5A2
HAS1	0	1.4496586700981	0.856	0.037	0	Fibroblasts	HAS1
SERPING1	0	1.39538074196945	0.89	0.075	0	Fibroblasts	SERPING1
MEG3	0	1.38631552175004	0.748	0.04	0	Fibroblasts	MEG3
TFPI	0	1.37117060130334	0.946	0.259	0	Fibroblasts	TFPI
HEG1	0	1.33746638527158	0.887	0.242	0	Fibroblasts	HEG1
FBN1	0	1.32521370537491	0.881	0.244	0	Fibroblasts	FBN1
HSD11B1	0	1.26359302757583	0.746	0.026	0	Fibroblasts	HSD11B1
XIST	0	1.23413182478982	0.881	0.026	0	Fibroblasts	XIST
CD99	0	1.21163259529744	0.877	0.212	0	Fibroblasts	CD99
NR2F1	0	1.19190535800743	0.806	0.059	0	Fibroblasts	NR2F1
UBB	0	1.19039178253524	0.768	0.018	0	Fibroblasts	UBB
LAMA4	0	1.1735842637631	0.866	0.159	0	Fibroblasts	LAMA4
CDH11	0	0.976743641982923	0.745	0.069	0	Fibroblasts	CDH11
CRISPLD2	0	0.969628696054964	0.761	0.111	0	Fibroblasts	CRISPLD2
ANXA10	0	0.951879968019122	0.669	0.019	0	Fibroblasts	ANXA10
ADAMTS6	0	0.828665494363679	0.665	0.059	0	Fibroblasts	ADAMTS6
