p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
LEF1	1.64075128376518e-08	0.862847061460118	0.333	0.028	0.000205044687932135	CD4+ Tcm	LEF1
TSHZ2	4.82021964193284e-07	1.0002922795241	0.467	0.106	0.00602382848652347	CD4+ Tcm	TSHZ2
SARAF	8.36888629276939e-07	0.686610628436739	1	0.894	0.0104585972000739	CD4+ Tcm	SARAF
TRBC2	1.49062439765204e-06	0.802568236111856	0.9	0.535	0.0186283330974576	CD4+ Tcm	TRBC2
SELL	2.10002191218213e-06	1.07644526729292	0.367	0.07	0.02624397383654	CD4+ Tcm	SELL
CCR4	5.42316852046978e-06	0.898931251093033	0.367	0.077	0.0677733370003109	CD4+ Tcm	CCR4
CD247	6.14192623290374e-06	0.817211709914479	0.8	0.43	0.0767556521325981	CD4+ Tcm	CD247
SYNE2	1.02299627825023e-05	1.02624309756397	0.7	0.352	0.127843844892932	CD4+ Tcm	SYNE2
GBP5	1.07412541841033e-05	0.739692916828144	0.367	0.077	0.13423345353874	CD4+ Tcm	GBP5
ICOS	1.83587509312304e-05	0.670532737899629	0.567	0.19	0.229429310387586	CD4+ Tcm	ICOS
NIBAN1	1.98675490774797e-05	0.690925538376923	0.767	0.373	0.248284760821264	CD4+ Tcm	NIBAN1
SAMHD1	2.2858835724115e-05	0.791370152607372	0.4	0.106	0.285666870044266	CD4+ Tcm	SAMHD1
GBP2	2.93137942844663e-05	0.689312398730092	0.6	0.225	0.366334487172976	CD4+ Tcm	GBP2
GK	3.34482846306502e-05	1.07981344689392	0.567	0.218	0.418003213029235	CD4+ Tcm	GK
CD37	3.50089817418144e-05	0.664075018174747	0.767	0.479	0.437507244827455	CD4+ Tcm	CD37
ANKRD12	3.64675270042591e-05	0.537392641127245	0.867	0.577	0.455734684972227	CD4+ Tcm	ANKRD12
TRAC	5.88896817476552e-05	0.825475111772242	0.667	0.296	0.735944352800447	CD4+ Tcm	TRAC
TLE5	7.32697543798752e-05	0.687955102978914	0.633	0.31	0.9156521204853	CD4+ Tcm	TLE5
TTN	0.000110210808678842	0.871124540949686	0.3	0.07	1	CD4+ Tcm	TTN
TBC1D4	0.000137539497124996	0.984700405888704	0.433	0.148	1	CD4+ Tcm	TBC1D4
THEM4	0.00014204427198644	0.720747721367131	0.4	0.127	1	CD4+ Tcm	THEM4
H2AFV	0.000144521075632743	0.500443666051676	0.9	0.62	1	CD4+ Tcm	H2AFV
RIPOR2	0.000156039270724521	0.6140335901098	0.367	0.106	1	CD4+ Tcm	RIPOR2
FYB1	0.000174293165756714	0.616480043880816	0.7	0.331	1	CD4+ Tcm	FYB1
TMEM59	0.000188439019342379	0.601689818398212	0.767	0.62	1	CD4+ Tcm	TMEM59
CD2	0.000210326983421981	0.607375104465714	0.9	0.528	1	CD4+ Tcm	CD2
SPOCK2	0.000265065027314275	0.4423743492689	0.867	0.528	1	CD4+ Tcm	SPOCK2
AC118549.1	0.000265085302973587	0.544316928026132	0.367	0.12	1	CD4+ Tcm	AC118549.1
IFNAR2	0.00030130075333123	0.725146374155405	0.6	0.352	1	CD4+ Tcm	IFNAR2
HTATIP2	0.000393089172658856	0.847185716147459	0.6	0.366	1	CD4+ Tcm	HTATIP2
RORA	0.000450204513822806	0.738478256858185	0.567	0.275	1	CD4+ Tcm	RORA
TNFRSF4	0.000490586248201662	0.836437485596262	0.467	0.183	1	CD4+ Tcm	TNFRSF4
KDSR	0.000521579670906657	0.619021095533821	0.533	0.268	1	CD4+ Tcm	KDSR
TNFRSF25	0.000707655137082677	0.628995709099915	0.367	0.134	1	CD4+ Tcm	TNFRSF25
CTLA4	0.00078231001925777	0.670455990235311	0.467	0.197	1	CD4+ Tcm	CTLA4
CIRBP	0.000859791477275883	0.438752647189501	0.833	0.711	1	CD4+ Tcm	CIRBP
CENPC	0.00101363669934468	0.680983848334801	0.433	0.204	1	CD4+ Tcm	CENPC
