p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
BLK	6.59392739166413e-54	1.4378824604746	0.5	0.005	1.18565408429513e-49	Activated B cells	BLK
TNFRSF13C	1.14562820241578e-39	1.73597588715616	0.667	0.014	2.05995407076381e-35	Activated B cells	TNFRSF13C
LINC01781	7.23643843572027e-35	1.16399704300662	0.5	0.009	1.30118399512686e-30	Activated B cells	LINC01781
TNFRSF13B	2.78747787848823e-31	1.81991468042546	0.667	0.018	5.01216397330969e-27	Activated B cells	TNFRSF13B
ARHGAP24	4.76450074428629e-31	2.37198623058314	0.667	0.018	8.56704878830119e-27	Activated B cells	ARHGAP24
MS4A1	1.1086773183044e-30	2.50144343072646	0.833	0.029	1.99351268604314e-26	Activated B cells	MS4A1
CPNE5	7.15838109754143e-25	1.88710714305382	0.5	0.013	1.28714850514892e-20	Activated B cells	CPNE5
BANK1	1.06367629735073e-24	1.60804865345613	0.667	0.023	1.91259635026635e-20	Activated B cells	BANK1
LINC00926	3.16111820303776e-21	1.27763642042275	0.333	0.007	5.6840066408822e-17	Activated B cells	LINC00926
AC023590.1	1.69015959861048e-20	1.10842196478826	0.333	0.007	3.03907597426151e-16	Activated B cells	AC023590.1
ADAM28	2.24665569435067e-19	1.99588197914765	0.833	0.048	4.03971160401195e-15	Activated B cells	ADAM28
TCF4	1.60354109771405e-17	1.74597136549611	0.667	0.034	2.88332724779963e-13	Activated B cells	TCF4
CD19	6.75796153710565e-17	1.06979316972588	0.5	0.019	1.21514906398697e-12	Activated B cells	CD19
ZNF23	1.02731365282051e-15	0.969175524707556	0.333	0.009	1.84721267913657e-11	Activated B cells	ZNF23
BLNK	1.77515063524573e-15	1.63630662794838	0.5	0.022	3.19189835723534e-11	Activated B cells	BLNK
Z95331.1	3.00156180318284e-13	1.4174648149028	0.333	0.011	5.39710827830307e-09	Activated B cells	Z95331.1
NUAK2	2.53016901443806e-12	1.46970376505582	0.333	0.012	4.54949690486108e-08	Activated B cells	NUAK2
AC106791.1	2.9132554204629e-12	1.43963594854602	0.333	0.012	5.23832457153433e-08	Activated B cells	AC106791.1
CD79A	4.10411602989302e-12	1.71210689285436	0.833	0.079	7.37961103335063e-08	Activated B cells	CD79A
SCIMP	5.99232488680135e-12	1.49275068211794	0.5	0.029	1.07747993789575e-07	Activated B cells	SCIMP
AMFR	1.55861487129734e-11	0.892893620010238	0.333	0.013	2.80254540007975e-07	Activated B cells	AMFR
SSPN	1.93624038593748e-11	0.964375362203769	0.333	0.013	3.48155383795419e-07	Activated B cells	SSPN
