p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
TNFRSF13C	1.47290900734349e-84	1.54853131290301	0.75	0.005	3.20063127295741e-80	Activated B cells	TNFRSF13C
VPREB3	3.35011045667077e-53	2.1256657352873	0.75	0.009	7.27979002234559e-49	Activated B cells	VPREB3
MS4A1	6.88894490742825e-51	2.2801442396886	1	0.017	1.49696772838416e-46	Activated B cells	MS4A1
CD79A	2.99551378095927e-47	2.02388721868944	1	0.018	6.5092514460245e-43	Activated B cells	CD79A
CNFN	2.55531616196386e-24	1.15918374704767	0.5	0.009	5.55270201994746e-20	Activated B cells	CNFN
CD79B	1.08957335025888e-20	1.88044125897193	0.75	0.025	2.36764289011255e-16	Activated B cells	CD79B
IGHA2	2.63951726355821e-11	1.97961125174253	0.5	0.021	5.73567101371199e-07	Activated B cells	IGHA2
MARCH1	3.38105772284473e-11	1.66848007711874	0.75	0.05	7.34703843174159e-07	Activated B cells	MARCH1
TRAF3IP3	1.40476033819149e-10	1.38465431946526	1	0.088	3.0525442148901e-06	Activated B cells	TRAF3IP3
DOP1B	5.47606367140664e-09	1.11175567687648	0.5	0.028	0.000118994863579666	Activated B cells	DOP1B
RBM38	1.0320964801465e-08	1.13122347522303	0.5	0.028	0.000224274565135835	Activated B cells	RBM38
CLECL1	2.12477842510473e-08	1.17698029549195	0.5	0.03	0.000461714351775257	Activated B cells	CLECL1
CCDC88C	2.54736437707486e-08	1.04350590523506	0.5	0.029	0.000553542279138367	Activated B cells	CCDC88C
TFEB	8.21448424859371e-08	1.24780379980736	0.5	0.033	0.00178500742721941	Activated B cells	TFEB
ABI3	1.04289072430131e-07	1.23903864985729	0.75	0.073	0.00226620154390675	Activated B cells	ABI3
FCMR	3.23722031872945e-07	1.65801282744549	0.5	0.036	0.00703447975259909	Activated B cells	FCMR
PRKCB	7.90800138022907e-07	1.33060896000088	0.5	0.037	0.0171840869992378	Activated B cells	PRKCB
PREX1	2.96802550368425e-06	1.11177483814774	0.5	0.041	0.0644951941950588	Activated B cells	PREX1
AC025164.1	4.95214762755184e-06	1.15177432983021	0.5	0.043	0.107610167946702	Activated B cells	AC025164.1
IGLC1	1.92536764030835e-05	1.11815150965858	0.75	0.124	0.418382388239004	Activated B cells	IGLC1
ARHGAP24	1.93208932430423e-05	1.12799533873573	0.5	0.05	0.419843010171309	Activated B cells	ARHGAP24
