p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
MS4A1	1.00339698642844e-127	2.25750190146993	1	0.025	1.99766306028038e-123	Activated B cells	MS4A1
CD79A	8.16522952258401e-95	2.13893093535971	0.85	0.026	1.62561554565125e-90	Activated B cells	CD79A
TNFRSF13C	2.40427612456168e-89	1.26461018940903	0.5	0.008	4.78667333638986e-85	Activated B cells	TNFRSF13C
VPREB3	4.44040839902748e-47	1.32998249571499	0.4	0.011	8.8404090816238e-43	Activated B cells	VPREB3
CD79B	1.46531265076546e-39	1.79403366888218	0.75	0.057	2.91729095640896e-35	Activated B cells	CD79B
IGHM	4.01513832275642e-39	2.58946587726588	0.55	0.029	7.99373888677576e-35	Activated B cells	IGHM
BANK1	4.76516495944118e-36	1.18049629020766	0.4	0.016	9.48696691775144e-32	Activated B cells	BANK1
LINC00926	3.03492940639963e-34	1.27175544459674	0.45	0.022	6.04224095520102e-30	Activated B cells	LINC00926
CD37	6.58837798728053e-24	1.80572148784601	0.95	0.169	1.31168017348768e-19	Activated B cells	CD37
HLA-DOB	4.96775827404835e-23	1.06398949499071	0.35	0.02	9.89030994780287e-19	Activated B cells	HLA-DOB
TMEM156	3.88803416369131e-22	0.97641238270932	0.35	0.021	7.74068721649303e-18	Activated B cells	TMEM156
MARCH1	1.35973658306295e-21	1.49158331849176	0.55	0.057	2.70709956322004e-17	Activated B cells	MARCH1
LTB	1.91397698079673e-21	1.6379981518371	0.75	0.104	3.8105367710682e-17	Activated B cells	LTB
AFF3	5.5642333529304e-20	1.26544838890683	0.4	0.031	1.10778321823491e-15	Activated B cells	AFF3
RCSD1	6.82176274301558e-19	1.43402451894722	0.75	0.119	1.35814474450697e-14	Activated B cells	RCSD1
BCL11A	7.98168069542706e-17	0.959638127628041	0.3	0.021	1.58907280965257e-12	Activated B cells	BCL11A
STAG3	1.19671029762256e-16	0.869345790206794	0.3	0.021	2.38253053153675e-12	Activated B cells	STAG3
SELL	7.66762759651369e-15	1.2733331030228	0.5	0.065	1.52654797818991e-10	Activated B cells	SELL
