p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
ADAM28	4.76625354250118e-39	1.19420742119568	0.767	0.121	9.73125985772466e-35	Activated B cells	ADAM28
VPREB3	4.28990858641533e-37	1.1870807963103	0.744	0.111	8.75870636088417e-33	Activated B cells	VPREB3
MS4A1	3.82479033703467e-35	1.12687820134764	0.907	0.165	7.80907443112368e-31	Activated B cells	MS4A1
CD79A	7.91059578923625e-35	1.43528806772571	0.977	0.219	1.61510634228837e-30	Activated B cells	CD79A
LINC01781	1.83289403268132e-34	1.05090436517453	0.535	0.063	3.74221974652546e-30	Activated B cells	LINC01781
BANK1	5.45079145197024e-33	1.17729769838931	0.767	0.143	1.11288809074876e-28	Activated B cells	BANK1
LINC02397	8.00388204951083e-32	1.03272197498276	0.605	0.085	1.63415259804863e-27	Activated B cells	LINC02397
AIM2	1.80435947223936e-25	0.880894034441245	0.558	0.091	3.68396073447109e-21	Activated B cells	AIM2
LINC00926	2.6771882008787e-24	0.685928663979832	0.395	0.048	5.46601514973404e-20	Activated B cells	LINC00926
ARHGAP24	6.3490955302366e-23	0.882504796901227	0.581	0.11	1.29629483440841e-18	Activated B cells	ARHGAP24
PAX5	1.3635527115879e-20	0.633725685033365	0.326	0.039	2.78396557124902e-16	Activated B cells	PAX5
FCRLA	2.67488235256024e-20	0.593211666833333	0.419	0.062	5.46130729922224e-16	Activated B cells	FCRLA
MEF2C	1.43983566307278e-19	0.90395063666939	0.698	0.181	2.93971247329569e-15	Activated B cells	MEF2C
CD19	1.63701384424774e-19	0.741422427532342	0.488	0.087	3.34229116580061e-15	Activated B cells	CD19
CD37	3.35560369791934e-18	1.04808969468045	1	0.691	6.85113607004192e-14	Activated B cells	CD37
TP53INP1	1.74756699984273e-17	0.591815893777584	0.395	0.068	3.5680075435789e-13	Activated B cells	TP53INP1
C12orf74	4.25711156144421e-17	0.414821227231986	0.256	0.029	8.69174467500064e-13	Activated B cells	C12orf74
CD79B	6.20349404052471e-17	0.96910051686236	0.558	0.132	1.26656737825393e-12	Activated B cells	CD79B
RPS23	1.12211349602871e-15	0.551092541780638	1	0.986	2.29101912484182e-11	Activated B cells	RPS23
POU2AF1	1.26953911681047e-15	0.72896412871101	0.395	0.074	2.59201801479194e-11	Activated B cells	POU2AF1
SMIM14	2.03393155386572e-15	1.16970118996482	0.698	0.25	4.15267805352764e-11	Activated B cells	SMIM14
TNFRSF13B	4.52188017371614e-15	0.601142267711683	0.349	0.058	9.23232275067625e-11	Activated B cells	TNFRSF13B
TMEM154	7.01025467341377e-15	0.670233798307021	0.465	0.103	1.43128369667089e-10	Activated B cells	TMEM154
RPL21	8.26693558445181e-14	0.49112603340405	1	0.99	1.68786023827753e-09	Activated B cells	RPL21
RPL13A	9.16804958571482e-14	0.457279852813561	1	0.993	1.87184068391539e-09	Activated B cells	RPL13A
TNFRSF13C	1.12154480077466e-13	0.66463373016047	0.488	0.116	2.28985801974162e-09	Activated B cells	TNFRSF13C
EEF1G	1.73372068532954e-13	0.591834134609381	1	0.952	3.53973752323733e-09	Activated B cells	EEF1G
BCAS4	2.32388936202758e-13	0.706314756410123	0.535	0.144	4.74468491045172e-09	Activated B cells	BCAS4
RPL39	2.74811368460542e-13	0.429956669448293	1	0.986	5.61082370985889e-09	Activated B cells	RPL39
RPL18	3.07570648018376e-13	0.519201591424561	1	0.969	6.27966992059119e-09	Activated B cells	RPL18
