p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
HBD	1.01342028828712e-227	3.79365272155841	0.857	0.008	2.13031078800836e-223	Erythrocytes	HBD
HBA2	3.20881137638692e-173	3.07898159002826	0.619	0.005	6.74524239430294e-169	Erythrocytes	HBA2
HBA1	3.63539704586231e-154	2.86754220982984	0.429	0.002	7.64196813010717e-150	Erythrocytes	HBA1
AHSP	1.04433813350254e-130	2.21833463535964	0.333	0.001	2.19530319043568e-126	Erythrocytes	AHSP
HBB	4.78167054561594e-106	4.45292571146081	0.952	0.033	1.00515496539393e-101	Erythrocytes	HBB
CA1	2.83328967418602e-80	2.63212994472049	0.286	0.002	5.95585822410644e-76	Erythrocytes	CA1
HEMGN	3.26836110965606e-80	1.55097416610309	0.286	0.002	6.87042188860801e-76	Erythrocytes	HEMGN
BRSK1	4.57516146138034e-40	1.77792321256247	0.286	0.007	9.61744690796761e-36	Erythrocytes	BRSK1
SMC2	1.16740729029071e-05	1.2079027682651	0.286	0.061	0.24540068649201	Erythrocytes	SMC2
GARS1	1.23182353429427e-05	1.35211998883054	0.286	0.061	0.258941625143998	Erythrocytes	GARS1
RPL21P71	0.000165380259908445	1.10326492782357	0.333	0.099	1	Erythrocytes	RPL21P71
AL139100.1	0.000449934734541669	0.874067231453752	0.571	0.286	1	Erythrocytes	AL139100.1
PSMB4	0.000880361507001067	0.860510103299852	0.286	0.086	1	Erythrocytes	PSMB4
C1QBP	0.00159069308953559	1.22161207566109	0.333	0.124	1	Erythrocytes	C1QBP
AC133539.1	0.00238166160076971	1.00252411655346	0.333	0.129	1	Erythrocytes	AC133539.1
YBX1P6	0.00304612114142757	0.919295719322944	0.381	0.165	1	Erythrocytes	YBX1P6
HSPA5P1	0.00464436834987439	0.933538192523113	0.429	0.205	1	Erythrocytes	HSPA5P1
ATP5PF	0.0049343516861324	1.15854427396282	0.333	0.145	1	Erythrocytes	ATP5PF
RPL7P6	0.00682799390811666	0.87289229581467	0.381	0.175	1	Erythrocytes	RPL7P6
AC008026.1	0.00769905362292934	0.848799941234767	0.476	0.264	1	Erythrocytes	AC008026.1
RPL21P134	0.00840772792091889	0.462304227217298	0.81	0.683	1	Erythrocytes	RPL21P134
AC079944.1	0.00859180062619326	0.875674000994032	0.381	0.183	1	Erythrocytes	AC079944.1
MTRNR2L8	0.00884764701646721	0.260562730297067	0.952	0.963	1	Erythrocytes	MTRNR2L8
ATP5ME	0.00927703510159672	1.17350236287527	0.286	0.123	1	Erythrocytes	ATP5ME
CDK6	8.96191521758418e-119	0.933026217828354	0.507	0.068	1.88388419788837e-114	GMPs	CDK6
ITM2A	1.22490312159688e-111	0.998200955275866	0.509	0.074	2.5748688519088e-107	GMPs	ITM2A
NASP	1.57120789915192e-101	0.667510808000377	0.473	0.068	3.30283612480725e-97	GMPs	NASP
STMN1	2.95795378079878e-94	0.589249558349726	0.464	0.07	6.21791464261712e-90	GMPs	STMN1
CALR	3.24479511633631e-91	0.844503592461229	0.705	0.187	6.82088381405055e-87	GMPs	CALR
HSPD1	1.14587487365615e-90	0.69264904428769	0.538	0.108	2.40874357191259e-86	GMPs	HSPD1
CENPU	7.79609420402141e-87	0.598545875522238	0.417	0.061	1.63881696262734e-82	GMPs	CENPU
CLEC11A	6.23654971498322e-83	0.505590348684879	0.376	0.052	1.31098511558662e-78	GMPs	CLEC11A
NUCB2	9.00671640093185e-83	0.675714989369579	0.66	0.172	1.89330185463989e-78	GMPs	NUCB2
RANBP1	1.38297645718584e-82	0.509389534158318	0.36	0.046	2.90715481065036e-78	GMPs	RANBP1
SPN	6.87262800215677e-80	0.577833644691708	0.349	0.046	1.44469513233337e-75	GMPs	SPN
SMC4	2.94007616995678e-79	0.662405854502971	0.423	0.073	6.18033411686614e-75	GMPs	SMC4
HMGA1	3.7217486625194e-77	0.530594682258737	0.437	0.079	7.82348786348202e-73	GMPs	HMGA1
HSP90AB1	5.9957433420663e-77	0.688877973901409	0.788	0.268	1.26036520793576e-72	GMPs	HSP90AB1
PCLAF	2.59221237131617e-75	0.576854127763114	0.329	0.042	5.44908962574372e-71	GMPs	PCLAF
DUT	7.79730944189097e-75	0.557938926056379	0.468	0.093	1.6390724177799e-70	GMPs	DUT
SEPTIN6	1.12764382846472e-73	0.520517340103458	0.367	0.058	2.37042009181569e-69	GMPs	SEPTIN6
SUPT16H	9.58376816677982e-73	0.471042957332099	0.412	0.075	2.01460390633879e-68	GMPs	SUPT16H
DNMT1	2.80698904831492e-72	0.542776167718606	0.336	0.049	5.90057167846279e-68	GMPs	DNMT1
TMPO	5.70210402630587e-71	0.546737008782646	0.439	0.088	1.19863928736976e-66	GMPs	TMPO
NCL	6.59668505576921e-71	0.551685739163497	0.743	0.245	1.38668916557325e-66	GMPs	NCL
SLC38A1	1.28135426641319e-70	0.633300190280951	0.432	0.086	2.69353480342716e-66	GMPs	SLC38A1
