p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
LTB	1.05475961372879e-28	1.71931669289259	0.641	0.087	1.8122879683088e-24	CD4+ Tcm	LTB
CD3D	1.82029563418974e-21	1.25719854751776	0.718	0.14	3.12763195866481e-17	CD4+ Tcm	CD3D
TRBC2	2.20486680763032e-20	1.26191962400921	0.615	0.106	3.78840214887042e-16	CD4+ Tcm	TRBC2
ICOS	1.84133506548368e-19	1.01783361973014	0.308	0.027	3.16378190951406e-15	CD4+ Tcm	ICOS
TRAC	1.33454589049965e-18	1.30478393710308	0.59	0.106	2.2930167490565e-14	CD4+ Tcm	TRAC
IL7R	4.45274643150505e-18	1.41543118928692	0.59	0.123	7.65070891861198e-14	CD4+ Tcm	IL7R
CD3E	1.16195382075669e-17	1.05702401633115	0.513	0.085	1.99646905482414e-13	CD4+ Tcm	CD3E
RPS29	6.02768547370562e-16	0.683859710578452	1	0.98	1.0356769180921e-11	CD4+ Tcm	RPS29
CD2	5.50087450421577e-15	1.24836816880857	0.59	0.134	9.45160257314355e-11	CD4+ Tcm	CD2
TNFRSF4	3.46004045868274e-14	1.54604011742303	0.282	0.035	5.94504151610868e-10	CD4+ Tcm	TNFRSF4
RPS27	6.02649394122612e-13	0.662027404647932	1	0.99	1.03547218898147e-08	CD4+ Tcm	RPS27
RPS25	2.68891973968032e-12	0.680593765683579	0.974	0.954	4.62010189671873e-08	CD4+ Tcm	RPS25
RPL37	2.73195003896339e-12	0.586067187777987	0.974	0.971	4.69403655694689e-08	CD4+ Tcm	RPL37
IL32	1.23187458780028e-11	1.61285990818525	0.769	0.36	2.11660691675845e-07	CD4+ Tcm	IL32
RPS15A	4.49448643759992e-11	0.609187336898435	1	0.968	7.72242659708419e-07	CD4+ Tcm	RPS15A
RPS27A	8.40986538986271e-11	0.613760849265342	0.974	0.962	1.44498307128621e-06	CD4+ Tcm	RPS27A
RPL21	4.20645661890684e-10	0.643245096537398	0.974	0.958	7.22753376260574e-06	CD4+ Tcm	RPL21
RPS15	4.66007588300113e-10	0.521321997038537	1	0.954	8.00694238217255e-06	CD4+ Tcm	RPS15
RPS2	4.76941428950726e-10	0.652021997013697	1	0.94	8.19480763223138e-06	CD4+ Tcm	RPS2
RPL32	7.07037218746679e-10	0.615003925851671	1	0.957	1.21483134925054e-05	CD4+ Tcm	RPL32
RPL11	1.94444805506781e-09	0.607071467280175	1	0.96	3.34095064821751e-05	CD4+ Tcm	RPL11
RPL30	2.11669674068525e-09	0.605785483266683	1	0.955	3.63690833984539e-05	CD4+ Tcm	RPL30
CD52	2.48278172649442e-09	0.790844860017327	0.872	0.409	4.26591556246271e-05	CD4+ Tcm	CD52
RPS28	3.90984093643973e-09	0.51771819805507	1	0.969	6.71788869699074e-05	CD4+ Tcm	RPS28
RPS7	4.77551853455973e-09	0.585867071074261	0.949	0.903	8.20529594608052e-05	CD4+ Tcm	RPS7
RPL34	8.49863529206523e-09	0.586353503564556	1	0.975	0.000146023551588265	CD4+ Tcm	RPL34
RPS4X	9.05857709449472e-09	0.692579691604744	0.949	0.932	0.000155644471637608	CD4+ Tcm	RPS4X
GPR171	1.13040745506643e-08	1.01185126365762	0.308	0.064	0.000194226608929514	CD4+ Tcm	GPR171
TRBC1	1.20150061744659e-08	0.945957558896318	0.359	0.086	0.000206441836089672	CD4+ Tcm	TRBC1
RPS6	1.29619059036464e-08	0.713245649148357	0.949	0.926	0.000222711467236453	CD4+ Tcm	RPS6
STK4	1.34561756555713e-08	0.936787877533944	0.59	0.232	0.000231204010114026	CD4+ Tcm	STK4
RPL39	1.79286077246925e-08	0.514338943915647	1	0.965	0.000308049337925667	CD4+ Tcm	RPL39
RPL28	2.89807442726368e-08	0.554625758933199	1	0.966	0.000497947148092446	CD4+ Tcm	RPL28
RPL23A	3.25253384888534e-08	0.506565547809803	1	0.959	0.00055885036591548	CD4+ Tcm	RPL23A
RPS16	4.34595616605692e-08	0.511913842343409	0.949	0.952	0.0007467221884519	CD4+ Tcm	RPS16
RPL19	5.63932043575006e-08	0.540488073317894	0.949	0.954	0.000968948037270575	CD4+ Tcm	RPL19
RPL13A	9.54942921834101e-08	0.546641101885494	1	0.98	0.00164078292829535	CD4+ Tcm	RPL13A
RPL13	9.90491509138821e-08	0.570840910567168	0.974	0.971	0.00170186251100232	CD4+ Tcm	RPL13
RPL41	1.01127481362968e-07	0.43800264799247	1	0.989	0.00173757238477851	CD4+ Tcm	RPL41
RPS8	1.29946302468345e-07	0.580590721950893	0.974	0.941	0.0022327373690111	CD4+ Tcm	RPS8
