p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
IL7R	6.98438652650405e-18	1.64085609845401	0.656	0.139	1.87726341059376e-13	CD4+ effector T cells	IL7R
TRBC1	1.39911411393658e-13	1.42750435597441	0.406	0.072	3.76053891543875e-09	CD4+ effector T cells	TRBC1
LTB	2.11180510857962e-12	1.57343875473821	0.656	0.213	5.6761097708403e-08	CD4+ effector T cells	LTB
IL32	6.44265808563539e-11	1.0368544681839	0.469	0.109	1.73165764025708e-06	CD4+ effector T cells	IL32
TMSB4X	1.28562052137998e-10	1.05050439143246	0.906	0.561	3.45549083736512e-06	CD4+ effector T cells	TMSB4X
GIMAP4	2.40980389282038e-10	1.22644380447753	0.344	0.066	6.47707090312262e-06	CD4+ effector T cells	GIMAP4
CD2	2.07983090085835e-09	1.29147354934074	0.406	0.099	5.59016949532706e-05	CD4+ effector T cells	CD2
RPLP2	1.46348414115498e-08	0.918277263876412	0.969	0.735	0.000393355267459637	CD4+ effector T cells	RPLP2
TRAC	2.3820223531217e-08	1.19117559696928	0.312	0.069	0.000640239968072051	CD4+ effector T cells	TRAC
TXNIP	2.73338088790062e-08	1.13486832176584	0.75	0.43	0.000734678115049928	CD4+ effector T cells	TXNIP
CD3D	1.43489702610591e-07	1.03654643105935	0.344	0.085	0.00385671622676748	CD4+ effector T cells	CD3D
GIMAP7	1.29063810794407e-06	1.13324458983706	0.438	0.158	0.0346897710653207	CD4+ effector T cells	GIMAP7
ARL4C	2.15505948275318e-06	0.916799049547321	0.281	0.069	0.05792368877744	CD4+ effector T cells	ARL4C
TPT1	7.70588345788451e-06	0.518388729017212	0.969	0.824	0.20711873558102	CD4+ effector T cells	TPT1
RPS27	8.05950384596813e-06	0.667967198440871	0.938	0.767	0.216623344371931	CD4+ effector T cells	RPS27
AP000936.3	1.4777677496652e-05	0.901972278966325	0.75	0.617	0.397194415755012	CD4+ effector T cells	AP000936.3
ETS1	1.54140475674242e-05	0.899686553498171	0.469	0.196	0.414298770517228	CD4+ effector T cells	ETS1
RPL11	1.96996608774809e-05	0.520083596980593	0.938	0.832	0.529487485064932	CD4+ effector T cells	RPL11
FYB1	4.32987823421485e-05	0.769951574475788	0.438	0.178	1	CD4+ effector T cells	FYB1
B2M	4.63375557888742e-05	0.371305844287649	0.969	0.869	1	CD4+ effector T cells	B2M
RPL10	4.7483976196336e-05	0.641132952741829	0.812	0.66	1	CD4+ effector T cells	RPL10
RPL13P12	5.8518836795428e-05	0.519259910924963	0.969	0.802	1	CD4+ effector T cells	RPL13P12
TMA7	7.55377184051079e-05	0.963268609646766	0.5	0.274	1	CD4+ effector T cells	TMA7
AC005912.1	8.45953317995594e-05	0.683784341794422	0.781	0.613	1	CD4+ effector T cells	AC005912.1
RPS29	0.000162209123394042	0.518269887183842	0.938	0.808	1	CD4+ effector T cells	RPS29
RNF213	0.000233888205341044	0.838946669379673	0.594	0.37	1	CD4+ effector T cells	RNF213
RPS14	0.000259201421941242	0.513047655607223	0.906	0.766	1	CD4+ effector T cells	RPS14
RPS16	0.000351601828733627	0.619852614746809	0.906	0.735	1	CD4+ effector T cells	RPS16
SYNE2	0.000367081642797752	0.51720089947636	0.438	0.186	1	CD4+ effector T cells	SYNE2
MYL12A	0.000398327534169351	0.695865641519064	0.625	0.438	1	CD4+ effector T cells	MYL12A
MT-RNR2	0.000454352385472947	0.291939152774248	1	0.998	1	CD4+ effector T cells	MT-RNR2
RBL2	0.000549582543666426	0.895830760552562	0.375	0.171	1	CD4+ effector T cells	RBL2
RPL19	0.000576024800310206	0.490560770437784	0.938	0.798	1	CD4+ effector T cells	RPL19
HLA-E	0.00058286698268357	0.620401276024553	0.75	0.661	1	CD4+ effector T cells	HLA-E
RPL38	0.000694087737741301	0.455201842205113	0.781	0.711	1	CD4+ effector T cells	RPL38
CD48	0.00101423651959445	0.95978302228562	0.281	0.114	1	CD4+ effector T cells	CD48
RPL13AP25	0.00102303614584139	0.572242040107703	0.719	0.577	1	CD4+ effector T cells	RPL13AP25
RPS3	0.0016328070061448	0.442661091662291	0.875	0.772	1	CD4+ effector T cells	RPS3
AC099560.2	0.00185301098313586	0.913154672083093	0.469	0.31	1	CD4+ effector T cells	AC099560.2
RPL38P2	0.00194010110215947	0.714759688486662	0.562	0.44	1	CD4+ effector T cells	RPL38P2
RPS15A	0.0020908643118528	0.367724530308021	0.906	0.703	1	CD4+ effector T cells	RPS15A
RPL10P9	0.00292834061363849	0.416494239608526	0.75	0.628	1	CD4+ effector T cells	RPL10P9
EEF1A1P13	0.00359000062675642	0.432858797248755	0.812	0.721	1	CD4+ effector T cells	EEF1A1P13
RPL34	0.00439611166717563	0.321166037610985	0.906	0.791	1	CD4+ effector T cells	RPL34
RPS12	0.00472035951335865	0.367116336328563	0.938	0.855	1	CD4+ effector T cells	RPS12
RPL13AP20	0.00528799298512259	0.377271657167178	0.844	0.693	1	CD4+ effector T cells	RPL13AP20
RPL13	0.00571519418129629	0.405652632305384	0.938	0.811	1	CD4+ effector T cells	RPL13
RPLP1	0.0058007560350911	0.328470088771811	0.875	0.838	1	CD4+ effector T cells	RPLP1
RPL6P27	0.00583129275695291	0.38320449802697	0.781	0.674	1	CD4+ effector T cells	RPL6P27
AC243919.1	0.00601694840860343	0.307323058770706	0.938	0.8	1	CD4+ effector T cells	AC243919.1
FP236383.5	0.00607176483121651	0.34801151008252	0.906	0.808	1	CD4+ effector T cells	FP236383.5
BX679664.1	0.00625807912645198	0.746701497172248	0.594	0.511	1	CD4+ effector T cells	BX679664.1
RPL13AP5	0.00653844194588465	0.440839805996464	0.781	0.739	1	CD4+ effector T cells	RPL13AP5
RPL23A	0.00715013455722926	0.51128468999797	0.625	0.557	1	CD4+ effector T cells	RPL23A
MTRNR2L12	0.00738658937951237	0.254061496809427	0.938	0.917	1	CD4+ effector T cells	MTRNR2L12
RPL10P3	0.00816834121501391	0.406727006307323	0.75	0.668	1	CD4+ effector T cells	RPL10P3
FAU	0.00885856162344634	0.470514448191418	0.75	0.709	1	CD4+ effector T cells	FAU
RPL23	0.00934047515037459	0.379972126317037	0.812	0.744	1	CD4+ effector T cells	RPL23
IL7R1	3.11528145793047e-44	1.51195004620175	0.735	0.13	8.37325350262553e-40	CD4+ naive T cells	IL7R
TRABD2A	1.09854768440827e-38	1.00623942600101	0.294	0.023	2.95267646615254e-34	CD4+ naive T cells	TRABD2A
TCF7	3.90114909383447e-32	1.30768603561167	0.515	0.089	1.04855085344083e-27	CD4+ naive T cells	TCF7
ETS11	3.41534333602994e-31	1.38657522736661	0.721	0.185	9.17975981858126e-27	CD4+ naive T cells	ETS1
RPLP21	1.36920271788343e-25	1.1040434474875	0.971	0.731	3.68014306512709e-21	CD4+ naive T cells	RPLP2
RPS141	1.18919703320983e-23	0.875644273582545	0.971	0.762	3.19632378586138e-19	CD4+ naive T cells	RPS14
RPS121	3.46369544456629e-23	0.700612852188535	1	0.852	9.30972061590526e-19	CD4+ naive T cells	RPS12
LEF1	1.44723420248293e-21	0.966840631447333	0.324	0.051	3.88987608943362e-17	CD4+ naive T cells	LEF1
