p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
RGS5	0	3.85834051398697	0.816	0.007	0	Fibroblasts	RGS5
IGFBP7	0	3.54976261835273	0.834	0.019	0	Fibroblasts	IGFBP7
FN1	0	3.33650479272786	0.834	0.028	0	Fibroblasts	FN1
DCN	0	3.08007659109465	0.663	0.001	0	Fibroblasts	DCN
COL4A1	0	2.88112396493219	0.785	0.051	0	Fibroblasts	COL4A1
COL1A2	0	2.7109031753737	0.577	0.008	0	Fibroblasts	COL1A2
FILIP1L	0	2.63090129762004	0.687	0.036	0	Fibroblasts	FILIP1L
COL3A1	0	2.33935069826628	0.448	0.001	0	Fibroblasts	COL3A1
IFI27	0	2.30584964043807	0.429	0.005	0	Fibroblasts	IFI27
BGN	0	2.2273978127078	0.509	0.007	0	Fibroblasts	BGN
ITGA1	0	2.22670004074125	0.509	0.001	0	Fibroblasts	ITGA1
PLXDC1	0	2.00717928268095	0.442	0.001	0	Fibroblasts	PLXDC1
THY1	0	1.86401186191656	0.393	0.012	0	Fibroblasts	THY1
MYL9	0	1.85766708295834	0.313	0.003	0	Fibroblasts	MYL9
MYO1B	0	1.75641477057863	0.331	0.001	0	Fibroblasts	MYO1B
OLFML3	0	1.75226501184238	0.362	0.007	0	Fibroblasts	OLFML3
PPP1R14A	0	1.74132848987038	0.313	0.006	0	Fibroblasts	PPP1R14A
PLAC9	0	1.71202753069151	0.294	0.001	0	Fibroblasts	PLAC9
GUCY1A1	0	1.66907968377436	0.264	0.001	0	Fibroblasts	GUCY1A1
APOLD1	0	1.54737898748737	0.264	0.004	0	Fibroblasts	APOLD1
EDNRA	0	1.52240171412162	0.252	0.001	0	Fibroblasts	EDNRA
ARHGDIB	3.81472452533031e-303	1.63236622318355	0.337	0.009	1.07647711380296e-298	Fibroblasts	ARHGDIB
UACA	1.31760695642604e-295	2.98285862796596	0.755	0.059	3.71815507033866e-291	Fibroblasts	UACA
DUXAP10	9.48667986006145e-285	1.67093925609477	0.344	0.01	2.67704618971074e-280	Fibroblasts	DUXAP10
LAMA4	4.3553872325985e-228	2.11945852351968	0.515	0.033	1.22904672316697e-223	Fibroblasts	LAMA4
MCAM	1.33780952397597e-217	1.67184126149824	0.374	0.017	3.77516469570779e-213	Fibroblasts	MCAM
COL4A2	2.21681570378238e-210	2.11245489050738	0.515	0.036	6.25563223450349e-206	Fibroblasts	COL4A2
TPM2	7.0478398555879e-190	1.78143421333529	0.393	0.022	1.98882992884835e-185	Fibroblasts	TPM2
HES4	3.04658224169908e-174	1.56348208950579	0.331	0.017	8.59715042785065e-170	Fibroblasts	HES4
EPAS1	3.62013449455408e-172	1.59728109282526	0.294	0.013	1.02156575301822e-167	Fibroblasts	EPAS1
ETS1	3.68733328455976e-169	1.55001081514562	0.282	0.012	1.04052857956992e-164	Fibroblasts	ETS1
CYTOR	4.45749595749609e-168	2.47293606327409	0.65	0.077	1.25786078424582e-163	Fibroblasts	CYTOR
ITGB1	2.295635570512e-163	2.56477176750733	0.712	0.099	6.4780540164278e-159	Fibroblasts	ITGB1
MIR4435-2HG	1.06070210340189e-161	1.87248894713473	0.466	0.038	2.99319526558979e-157	Fibroblasts	MIR4435-2HG
IFITM3	2.53723523116938e-155	2.10537952847953	0.638	0.078	7.15982409883688e-151	Fibroblasts	IFITM3
ITGB1P1	6.1104379460094e-128	1.33134221670891	0.276	0.016	1.72430448398439e-123	Fibroblasts	ITGB1P1
F2R	7.01474159145784e-120	1.55277951149515	0.331	0.025	1.97948992969349e-115	Fibroblasts	F2R
NTM	5.0458887535873e-111	1.42682799262374	0.337	0.028	1.4238993473748e-106	Fibroblasts	NTM
CALD1	5.18876968052097e-100	2.1004816051106	0.933	0.38	1.46421891614621e-95	Fibroblasts	CALD1
GJC1	8.98906755644465e-100	1.28302831190712	0.282	0.022	2.53662497375312e-95	Fibroblasts	GJC1
DKK3	8.52167377998151e-98	1.13711167244686	0.252	0.017	2.40473112397298e-93	Fibroblasts	DKK3
VCL	7.28506414066548e-96	1.46219629887021	0.331	0.031	2.05577224985439e-91	Fibroblasts	VCL
CYBA	4.08326429494875e-95	1.10464839384265	0.276	0.021	1.15225635139159e-90	Fibroblasts	CYBA
FSTL1	7.36252910788476e-94	1.26467013849661	0.276	0.022	2.077632088954e-89	Fibroblasts	FSTL1
IFITM2	6.41008459600388e-93	1.17381315810852	0.276	0.022	1.80886177214634e-88	Fibroblasts	IFITM2
LBH	1.71708722706536e-92	1.1899589693638	0.252	0.019	4.84544844605574e-88	Fibroblasts	LBH
SPARC	6.50430812897267e-88	1.9978735730176	0.896	0.395	1.8354507109148e-83	Fibroblasts	SPARC
TPM1	1.87254189762432e-86	1.68505809070101	0.429	0.058	5.28412598090608e-82	Fibroblasts	TPM1
LAMC1	2.31302675181807e-83	1.34708480527314	0.331	0.036	6.52713019095542e-79	Fibroblasts	LAMC1
TPM4	4.48899040717052e-81	1.7662347901497	0.779	0.24	1.26674820299945e-76	Fibroblasts	TPM4
S100A11	1.42183058593286e-76	1.39926697128162	0.344	0.041	4.01226373044395e-72	Fibroblasts	S100A11
LGALS1	1.90745546126168e-75	1.78932385636016	0.804	0.284	5.38264856613435e-71	Fibroblasts	LGALS1
SERPINH1	1.50693048302906e-74	1.4180845398421	0.331	0.04	4.2524071300597e-70	Fibroblasts	SERPINH1
LAMB1	3.08240732347425e-74	1.30693667033002	0.325	0.038	8.69824522611199e-70	Fibroblasts	LAMB1
