p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
SEC61G	5.50936517470062e-126	2.8327858395614	0.945	0.526	1.00986663652262e-121	Malignant cells	SEC61G
CLU	7.87909939076593e-100	2.54409211275384	0.859	0.209	1.44423891832739e-95	Malignant cells	CLU
GAP43	2.22130365919966e-84	2.2237271450115	0.768	0.12	4.07164960731298e-80	Malignant cells	GAP43
MAP1B	4.99265861988298e-81	2.0414390784622	0.767	0.129	9.15154325024549e-77	Malignant cells	MAP1B
SPARC	3.69184265850193e-74	2.14106522085935	0.673	0.071	6.76714759303404e-70	Malignant cells	SPARC
TNC	2.46094563774387e-69	2.00448397049153	0.664	0.083	4.51091335398451e-65	Malignant cells	TNC
CHI3L1	4.78725429385422e-69	2.59846047806709	0.698	0.163	8.77503712063478e-65	Malignant cells	CHI3L1
EGFR	1.30868607796059e-68	1.95358507275332	0.637	0.046	2.39882158090177e-64	Malignant cells	EGFR
TUBB2B	9.6958846085839e-59	1.72632144657552	0.669	0.174	1.77725564875343e-54	Malignant cells	TUBB2B
COL6A1	3.65891461963687e-54	1.68112672929705	0.541	0.043	6.70679049779439e-50	Malignant cells	COL6A1
CNN3	2.57234835901601e-52	1.56384885278694	0.545	0.054	4.71511454207635e-48	Malignant cells	CNN3
PTN	3.77422314367383e-52	1.66194055956832	0.568	0.074	6.91815102235413e-48	Malignant cells	PTN
CAVIN1	2.96224372928511e-51	1.49613788849321	0.592	0.094	5.42979275577961e-47	Malignant cells	CAVIN1
PTX3	7.18717786533193e-51	2.31685288892498	0.537	0.066	1.31740970271534e-46	Malignant cells	PTX3
S100A16	2.46693222662246e-50	1.40178468197344	0.562	0.069	4.52188677139898e-46	Malignant cells	S100A16
C1R	1.03057840788308e-49	1.59724733230814	0.487	0.023	1.88905022164968e-45	Malignant cells	C1R
PTPRZ1	1.34487308032983e-49	1.72598216551391	0.482	0.023	2.46515235624458e-45	Malignant cells	PTPRZ1
NRCAM	1.82895742019939e-48	1.37661026966153	0.583	0.1	3.35247895122549e-44	Malignant cells	NRCAM
CDH2	4.35597553863678e-46	1.35404417548262	0.464	0.026	7.98450316232121e-42	Malignant cells	CDH2
CXCL14	2.98851602737806e-45	2.1203253100876	0.442	0.014	5.47794987818399e-41	Malignant cells	CXCL14
COL6A2	5.37872328724656e-45	1.43221078681786	0.469	0.029	9.85919978552294e-41	Malignant cells	COL6A2
CHI3L2	5.91454840565534e-45	2.53041900299525	0.543	0.117	1.08413672275662e-40	Malignant cells	CHI3L2
TCIM	1.58787384071961e-44	1.69106299488036	0.46	0.031	2.91057275003905e-40	Malignant cells	TCIM
NES	3.74697423392696e-44	1.55195332520368	0.467	0.04	6.86820377078812e-40	Malignant cells	NES
ADGRG1	2.85032918854367e-43	1.26225869085093	0.454	0.029	5.22465340260055e-39	Malignant cells	ADGRG1
CALD1	5.17898609946049e-43	1.43062901044233	0.45	0.023	9.49308152031107e-39	Malignant cells	CALD1
IFITM3	9.70684074547452e-43	1.28915755355508	0.718	0.337	1.77926390864548e-38	Malignant cells	IFITM3
IGFBP2	1.57733544495476e-42	1.50842872466405	0.44	0.023	2.89125587060208e-38	Malignant cells	IGFBP2
GPC1	2.11466530393955e-40	1.22149765988407	0.419	0.02	3.8761815021212e-36	Malignant cells	GPC1
RDX	2.50439753121376e-39	1.42126572654126	0.576	0.177	4.59056067471482e-35	Malignant cells	RDX
GFAP	1.37287648618618e-38	2.03343695031004	0.432	0.043	2.51648259917927e-34	Malignant cells	GFAP
TUBA1A	7.68895380397001e-38	1.14171273170921	0.765	0.48	1.4093852322677e-33	Malignant cells	TUBA1A
CAMK2N1	9.83537997262294e-38	1.18188907158365	0.432	0.04	1.80282514898178e-33	Malignant cells	CAMK2N1
ACTG1	1.74411330403718e-37	0.877431441470416	0.868	0.669	3.19695968630015e-33	Malignant cells	ACTG1
SPARCL1	1.21898506623468e-36	1.58630122912427	0.37	0.009	2.23439962640816e-32	Malignant cells	SPARCL1
SLC1A3	2.10681546248636e-36	1.20580870566801	0.498	0.109	3.86179274273749e-32	Malignant cells	SLC1A3
EGR1	2.92672138294774e-36	1.03955960251488	0.718	0.337	5.36468029494321e-32	Malignant cells	EGR1
PDLIM4	3.31739816919188e-36	1.03985410540631	0.403	0.031	6.08079084412871e-32	Malignant cells	PDLIM4
CCN1	7.39727369316247e-36	1.55237325614099	0.388	0.026	1.35592026795668e-31	Malignant cells	CCN1
SERPINE1	4.10710165230656e-35	1.85910658008288	0.481	0.103	7.52831732867793e-31	Malignant cells	SERPINE1
SRI	4.25497083137947e-35	1.13022574479704	0.541	0.166	7.79936153391857e-31	Malignant cells	SRI
IGFBP3	8.58010857464643e-35	2.1604215098157	0.396	0.04	1.57273390173269e-30	Malignant cells	IGFBP3
TNFRSF12A	8.83931975047316e-35	0.895248213814242	0.55	0.143	1.62024731026173e-30	Malignant cells	TNFRSF12A
LYPD1	1.59444253267417e-34	1.20913564621249	0.358	0.011	2.92261316239176e-30	Malignant cells	LYPD1
SOX2	1.63949419645532e-34	1.05213260789002	0.455	0.071	3.00519286210261e-30	Malignant cells	SOX2
FLNC	2.15473806023991e-34	1.36381360897361	0.351	0.009	3.94963486441976e-30	Malignant cells	FLNC
SERPINE2	1.21215937511261e-33	1.31345032831815	0.405	0.046	2.22188813458141e-29	Malignant cells	SERPINE2
RPL35	1.56259243421286e-33	0.894592226803367	0.779	0.591	2.86423193191218e-29	Malignant cells	RPL35
FABP7	1.14478545048488e-32	1.70711909925714	0.36	0.026	2.09839173073878e-28	Malignant cells	FABP7
SLC39A14	2.82475556819543e-32	1.19943737147907	0.385	0.043	5.17777695650223e-28	Malignant cells	SLC39A14
BEX3	8.05267326716481e-32	1.08870493250813	0.474	0.111	1.47605500987131e-27	Malignant cells	BEX3
LINC01445	8.15797566436087e-32	1.08284607413213	0.336	0.011	1.49535693927735e-27	Malignant cells	LINC01445
