p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
CHI3L1	0	1.43350037097823	0.774	0.542	0	Malignant cells	CHI3L1
HBB	0	1.42944977794916	0.876	0.651	0	Malignant cells	HBB
HBA2	0	1.38125464488703	0.848	0.643	0	Malignant cells	HBA2
SEC61G	0	1.34879023582335	0.88	0.674	0	Malignant cells	SEC61G
PRRG3	0	0.335842019708604	1	0.999	0	Malignant cells	PRRG3
CLU	1.01931665749802e-274	1.15160510205124	0.739	0.564	2.55155345704906e-270	Malignant cells	CLU
MT2A	2.35625384918092e-256	0.650885668587813	0.883	0.802	5.89817463526969e-252	Malignant cells	MT2A
CHI3L2	1.18756612878261e-242	1.43683797974543	0.641	0.417	2.97271553356863e-238	Malignant cells	CHI3L2
TIMP1	2.18012514455503e-242	1.17108423391951	0.713	0.579	5.45728926185015e-238	Malignant cells	TIMP1
IGF2R	6.07192633445127e-206	0.598985528875183	0.978	0.983	1.51992460003984e-201	Malignant cells	IGF2R
ACTBP4	1.42705411354984e-165	0.958186426151418	0.664	0.582	3.57220185703797e-161	Malignant cells	ACTBP4
SOD2	2.1198642760919e-127	0.775013496523903	0.677	0.66	5.30644425591324e-123	Malignant cells	SOD2
HBA1	1.36867109602605e-126	1.247697068192	0.522	0.349	3.4260574875724e-122	Malignant cells	HBA1
LTF	3.44039648484725e-121	1.34189360572711	0.497	0.333	8.61200048086962e-117	Malignant cells	LTF
GFAP	5.14708143439652e-77	1.23362513731527	0.406	0.273	1.28841742465814e-72	Malignant cells	GFAP
SPARC	1.15788028582456e-54	1.18632361982103	0.302	0.176	2.89840593147603e-50	Malignant cells	SPARC
CHCHD2	6.83940204809641e-38	0.272696857309646	0.169	0.326	1.71203912067949e-33	Malignant cells	CHCHD2
PTN	1.51750307063717e-34	0.938361800161908	0.284	0.189	3.79861368641896e-30	Malignant cells	PTN
TMA7	8.11828602471992e-33	0.255294556926293	0.19	0.35	2.03216935770789e-28	Malignant cells	TMA7
NDUFA4	1.39579015635352e-30	0.257633313102056	0.198	0.36	3.49394191938414e-26	Malignant cells	NDUFA4
RPS27L	8.63427348318955e-28	0.260376751969443	0.173	0.31	2.16133133831201e-23	Malignant cells	RPS27L
ELOB	1.74389937001629e-27	0.290449296393844	0.17	0.305	4.36532890302477e-23	Malignant cells	ELOB
MT-RNR1	8.18737193828791e-27	0.429709815774307	0.618	0.703	2.04946294359223e-22	Malignant cells	MT-RNR1
IFITM3	5.30673374807553e-26	0.805695337987463	0.414	0.417	1.32838159181827e-21	Malignant cells	IFITM3
COPS9	2.55455169438082e-24	0.344409393915782	0.152	0.27	6.39455380137408e-20	Malignant cells	COPS9
HINT1	3.72280607021303e-23	0.342165862890223	0.162	0.284	9.31892815495725e-19	Malignant cells	HINT1
ACTG1	7.20974394788589e-23	0.350497418056188	0.602	0.703	1.8047431050348e-18	Malignant cells	ACTG1
SLC1A3	1.50775643997553e-21	0.34743831611665	0.145	0.252	3.77421592054675e-17	Malignant cells	SLC1A3
UQCRQ	3.0836204079e-21	0.292218962762796	0.202	0.342	7.71891860505527e-17	Malignant cells	UQCRQ
NAMPTP1	1.64171216844145e-20	0.328250863305612	0.239	0.406	4.10953390004263e-16	Malignant cells	NAMPTP1
PPP1CB	4.55190934954647e-17	0.351662934577267	0.156	0.259	1.13943394837847e-12	Malignant cells	PPP1CB
SNRPD2	8.4752616522201e-17	0.376038311085945	0.192	0.315	2.12152749678374e-12	Malignant cells	SNRPD2
NUCKS1	4.22161108228608e-16	0.300362719026015	0.254	0.413	1.05675368611785e-11	Malignant cells	NUCKS1
MYL6	2.49740696778954e-14	0.377382423767716	0.569	0.697	6.25150912177078e-10	Malignant cells	MYL6
COX5B	6.23231176109511e-14	0.390935132653496	0.185	0.293	1.56007228003733e-09	Malignant cells	COX5B
RPS5	2.74965943982018e-13	0.298511368843388	0.288	0.457	6.88294750975788e-09	Malignant cells	RPS5
SKP1	4.45397017346027e-13	0.349661785222393	0.164	0.258	1.11491781382057e-08	Malignant cells	SKP1
RPL35A	1.2451608838942e-09	0.252284525358089	0.35	0.548	3.11688672456395e-05	Malignant cells	RPL35A
S100A9	7.8521176276887e-08	0.277018476919967	0.333	0.502	0.00196554208456303	Malignant cells	S100A9
DBI	1.99772751902413e-07	0.42438785699685	0.223	0.327	0.0050007115256212	Malignant cells	DBI
CALM2	2.84045893270412e-07	0.283705103817161	0.317	0.477	0.00711023680034494	Malignant cells	CALM2
