p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
PSPHP1	0	1.91270385310488	0.652	0.172	0	Malignant cells	PSPHP1
PSPH	0	1.74661869492185	0.571	0.135	0	Malignant cells	PSPH
NIPSNAP2	0	1.6820675045556	0.736	0.307	0	Malignant cells	NIPSNAP2
GAP43	0	1.65240686537817	0.777	0.274	0	Malignant cells	GAP43
PTPRZ1	0	1.57363262651559	0.59	0.134	0	Malignant cells	PTPRZ1
TUBB2B	0	1.19931148494012	0.75	0.348	0	Malignant cells	TUBB2B
S100A10	0	1.15107175617126	0.74	0.445	0	Malignant cells	S100A10
TUBA1A	0	1.07105417199746	0.913	0.723	0	Malignant cells	TUBA1A
RPS15P4	0	0.813425932408469	0.856	0.645	0	Malignant cells	RPS15P4
RPS15	0	0.784955581591427	0.877	0.686	0	Malignant cells	RPS15
RPS19	0	0.734857575176038	0.949	0.854	0	Malignant cells	RPS19
RPS5	0	0.732071925456508	0.893	0.704	0	Malignant cells	RPS5
RPS2	0	0.675084420844234	0.896	0.736	0	Malignant cells	RPS2
RPS2P46	9.37063954513656e-285	0.673125249725144	0.866	0.685	2.59669792435279e-280	Malignant cells	RPS2P46
RPL13AP5	5.01617250237133e-283	0.570936648465687	0.908	0.787	1.39003156213212e-278	Malignant cells	RPL13AP5
MRPS17	3.20288646438203e-248	1.23439604425937	0.406	0.087	8.87551868144904e-244	Malignant cells	MRPS17
VOPP1	8.70109956650657e-248	1.32717258476968	0.553	0.231	2.41116170087463e-243	Malignant cells	VOPP1
CCND2	6.41851093225554e-245	1.18020955988331	0.391	0.073	1.77863356443733e-240	Malignant cells	CCND2
FABP7	3.75538286817807e-241	1.48551745788724	0.417	0.105	1.04065414660082e-236	Malignant cells	FABP7
RPL13A	8.53692316295548e-235	0.555296740776522	0.884	0.751	2.36566677768659e-230	Malignant cells	RPL13A
PPIA	2.46363075726006e-234	0.633811335961746	0.822	0.624	6.82696719144335e-230	Malignant cells	PPIA
PMP2	1.32991849922601e-227	1.10652063543109	0.537	0.222	3.6853371532052e-223	Malignant cells	PMP2
CNN3	2.711487093055e-223	1.1373580508811	0.462	0.157	7.51380188356472e-219	Malignant cells	CNN3
RPS18	7.16855619899494e-222	0.617702530837591	0.857	0.698	1.98647860830349e-217	Malignant cells	RPS18
EGFR	9.90873810877066e-219	1.5034933908332	0.436	0.14	2.74581041732144e-214	Malignant cells	EGFR
SRI	1.44749056900823e-218	0.923407791040541	0.609	0.313	4.01114111577872e-214	Malignant cells	SRI
LGALS3	1.89004704023093e-217	1.11982794948003	0.532	0.229	5.23750935318393e-213	Malignant cells	LGALS3
CKB	5.61346835722824e-213	1.02219022172776	0.526	0.217	1.55554821647152e-208	Malignant cells	CKB
RPL18	6.43177737469897e-212	0.563365646034236	0.845	0.663	1.78230982830283e-207	Malignant cells	RPL18
RPL13AP7	1.19466492216051e-207	0.624290916389903	0.801	0.614	3.31053596579898e-203	Malignant cells	RPL13AP7
RPL7P9	1.36070162295833e-206	0.730012727594711	0.727	0.482	3.77064026737984e-202	Malignant cells	RPL7P9
RPS2P55	3.06813068246225e-205	0.691859123943506	0.749	0.517	8.50209693417114e-201	Malignant cells	RPS2P55
RPL8	1.30035429598278e-204	0.547323106405906	0.864	0.724	3.60341178959789e-200	Malignant cells	RPL8
NDUFA4	3.80342824056113e-202	0.645599544293724	0.787	0.561	1.0539679997419e-197	Malignant cells	NDUFA4
RPS2P5	2.07540985959431e-199	0.690258332224847	0.735	0.502	5.7511682619218e-195	Malignant cells	RPS2P5
BEX3	3.29841782597e-197	0.862290335512289	0.558	0.261	9.14024563754546e-193	Malignant cells	BEX3
AC073861.1	1.16572620167868e-196	0.591584374785977	0.838	0.667	3.23034387747179e-192	Malignant cells	AC073861.1
GNAS	3.36007908747471e-196	0.775204450272207	0.684	0.41	9.31111515930116e-192	Malignant cells	GNAS
RPL18A	6.14257573110299e-195	0.71568617227692	0.701	0.451	1.70216916084595e-190	Malignant cells	RPL18A
GFAP	1.47807401237571e-192	1.28230257597018	0.469	0.188	4.09589089569433e-188	Malignant cells	GFAP
RPL7	3.99836656478079e-192	0.733548659765103	0.68	0.429	1.1079873587664e-187	Malignant cells	RPL7
MAP2	3.67717573629386e-189	1.17467410441438	0.3	0.05	1.01898216828439e-184	Malignant cells	MAP2
AC079250.1	2.0692164126272e-187	0.690895016409474	0.701	0.456	5.73400560103124e-183	Malignant cells	AC079250.1
IGFBP5	6.63338648897794e-187	1.30743581763707	0.348	0.084	1.83817772996068e-182	Malignant cells	IGFBP5
RPL18AP3	3.3444109719599e-186	0.718774107672842	0.669	0.411	9.26769724439808e-182	Malignant cells	RPL18AP3
RPL36	5.93049342016616e-184	0.656787203588307	0.728	0.511	1.64339903166224e-179	Malignant cells	RPL36
RPLP0	1.26609198579009e-183	0.583385592726771	0.811	0.638	3.50846750182291e-179	Malignant cells	RPLP0
RPL32	9.21491677879381e-180	0.528390299509864	0.831	0.68	2.55354558857155e-175	Malignant cells	RPL32
PTN	5.6897561980201e-177	1.0829137539478	0.471	0.204	1.57668834003335e-172	Malignant cells	PTN
S100A6	5.93380389220389e-177	0.641229546874589	0.867	0.708	1.64431639656862e-172	Malignant cells	S100A6
AC026403.1	1.0668129707077e-176	0.609005198283531	0.777	0.59	2.9562454231281e-172	Malignant cells	AC026403.1
BCAN	1.08655728277777e-176	1.22214774963844	0.293	0.054	3.01095888630548e-172	Malignant cells	BCAN
RPL7P1	1.27532977653714e-175	0.701967969934729	0.674	0.427	3.53406634376208e-171	Malignant cells	RPL7P1
RPL7P23	6.11917331098496e-175	0.733041549383322	0.634	0.378	1.69568411620704e-170	Malignant cells	RPL7P23
NOVA1	7.09423160732879e-174	1.02907740363615	0.338	0.087	1.96588252070688e-169	Malignant cells	NOVA1
RPLP0P6	1.01438901729306e-171	0.659613339481971	0.71	0.486	2.81097340582081e-167	Malignant cells	RPLP0P6
PPIAP22	7.83061244107766e-170	0.661997501920791	0.687	0.466	2.16994101354703e-165	Malignant cells	PPIAP22
SNRPD2	1.10065890839412e-169	0.626113754278708	0.723	0.517	3.05003590105095e-165	Malignant cells	SNRPD2
ADGRG1	2.3138976933869e-168	0.893023849176602	0.424	0.156	6.41204189814444e-164	Malignant cells	ADGRG1
