p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
LINC01857	1.87168794319717e-149	1.15554911261807	0.5	0.008	3.32074874882042e-145	Activated B cells	LINC01857
MS4A1	3.07717510019052e-116	2.22585251074228	0.921	0.049	5.45952406275802e-112	Activated B cells	MS4A1
BANK1	1.29282053002995e-99	1.56635759871942	0.711	0.032	2.29372218437913e-95	Activated B cells	BANK1
LINC01781	5.64953698126133e-85	1.78493636303116	0.605	0.028	1.00234085121539e-80	Activated B cells	LINC01781
LINC02397	2.81657994161049e-67	1.09467604111815	0.421	0.016	4.99717613240533e-63	Activated B cells	LINC02397
FCRLA	4.60504116866345e-53	0.703434709407969	0.342	0.013	8.17026404144269e-49	Activated B cells	FCRLA
CD24	1.37958181209527e-48	1.26367426448833	0.526	0.038	2.44765405101942e-44	Activated B cells	CD24
MARCH1	2.37181849255715e-42	1.09765583097153	0.5	0.04	4.2080803694949e-38	Activated B cells	MARCH1
LY86	8.35706583268273e-42	1.2472356418795	0.553	0.05	1.48271062003457e-37	Activated B cells	LY86
HLA-DQA1	5.25497452256291e-41	1.67823856359357	0.816	0.122	9.32337579793111e-37	Activated B cells	HLA-DQA1
SWAP70	2.45423384946605e-37	0.960498626395062	0.421	0.032	4.35430169572267e-33	Activated B cells	SWAP70
BCL11A	6.2216438594514e-37	0.621055462556617	0.263	0.012	1.10384405354387e-32	Activated B cells	BCL11A
BLK	1.77169768113839e-34	0.783841971353349	0.289	0.016	3.14334602587574e-30	Activated B cells	BLK
HLA-DRA	2.2614875606464e-33	1.89697786611429	1	0.285	4.01233123009885e-29	Activated B cells	HLA-DRA
CD79A	1.23280271363626e-32	1.9022068925447	0.842	0.181	2.18723857453346e-28	Activated B cells	CD79A
CD79B	3.66302858329267e-31	1.49164315159515	0.789	0.16	6.49894531247786e-27	Activated B cells	CD79B
VPREB3	7.89053977985618e-31	1.46600170350853	0.605	0.088	1.39993956774208e-26	Activated B cells	VPREB3
RALGPS2	8.6211195990808e-29	0.94118906659472	0.447	0.049	1.52955903926892e-24	Activated B cells	RALGPS2
AIM2	3.19243228941366e-23	1.04975555890191	0.447	0.06	5.66401336787772e-19	Activated B cells	AIM2
HLA-DQB1	1.3423130136136e-22	0.986204332412603	0.737	0.158	2.38153174875325e-18	Activated B cells	HLA-DQB1
CD74	1.92844033435762e-22	1.79935303472422	1	0.69	3.42143884121728e-18	Activated B cells	CD74
TNFRSF13B	2.79971869110845e-22	0.718394682457102	0.316	0.031	4.9672609017646e-18	Activated B cells	TNFRSF13B
HLA-DPB1	3.09773869181684e-21	1.26918323472406	0.947	0.347	5.49600798702143e-17	Activated B cells	HLA-DPB1
IGHM	6.95934470259983e-21	1.89624758172156	0.553	0.11	1.23472693713526e-16	Activated B cells	IGHM
HLA-DRB1	2.35333100073083e-20	1.20557744932327	0.842	0.26	4.17527986149664e-16	Activated B cells	HLA-DRB1
CLECL1	6.9962462476761e-20	0.6583511638914	0.263	0.024	1.24127400926269e-15	Activated B cells	CLECL1
HLA-DRB5	2.40585213234687e-19	0.91613762148082	0.763	0.192	4.26846285320982e-15	Activated B cells	HLA-DRB5
HVCN1	1.61450948331957e-18	0.686724065740668	0.289	0.031	2.86446272530558e-14	Activated B cells	HVCN1
HLA-DPA1	1.62507538815003e-17	1.133105384359	0.868	0.351	2.88320875365579e-13	Activated B cells	HLA-DPA1
MEF2C	4.15673845970487e-17	0.979692887539008	0.553	0.126	7.37488537520838e-13	Activated B cells	MEF2C
BCAS4	6.90242520479105e-17	0.57863900631924	0.289	0.034	1.22462827983403e-12	Activated B cells	BCAS4
SMIM14	1.75076147863396e-16	1.06417218038667	0.474	0.092	3.10620101539237e-12	Activated B cells	SMIM14
RPS11	2.71926537642829e-16	0.657994588680567	1	0.954	4.82452063085907e-12	Activated B cells	RPS11
