p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
LINC01630	4.54995656976181e-80	1.29233708916603	0.997	0.99	1.07833970703355e-75	Erythrocytes	LINC01630
SLC25A37	1.44229764067884e-79	1.31649977761502	0.991	0.949	3.41824540840885e-75	Erythrocytes	SLC25A37
HBB	6.51579176329809e-76	1.13853749465635	1	0.995	1.54424264790165e-71	Erythrocytes	HBB
HBD	2.816785360185e-75	1.44184031057536	0.981	0.585	6.67578130363844e-71	Erythrocytes	HBD
NCALD	1.66877431992977e-62	1.19001046139794	0.961	0.913	3.95499513823356e-58	Erythrocytes	NCALD
HBA2	9.81483223953743e-57	1.18365767837066	0.945	0.744	2.32611524077037e-52	Erythrocytes	HBA2
LINC01923	6.85439705226025e-54	1.29118038708998	0.854	0.354	1.62449210138568e-49	Erythrocytes	LINC01923
HBA1	8.93612648815592e-52	1.26440121129298	0.891	0.569	2.11786197769295e-47	Erythrocytes	HBA1
LINC01681	3.08624627347934e-49	1.03100115528468	0.936	0.856	7.31440366814603e-45	Erythrocytes	LINC01681
SH3KBP1	3.52704979145286e-49	1.21061788247261	0.886	0.779	8.35910800574328e-45	Erythrocytes	SH3KBP1
SERAC1	2.66878661732207e-36	1.39771237637392	0.763	0.569	6.3250242830533e-32	Erythrocytes	SERAC1
HBG1	3.584582390796e-34	1.91342913468577	0.658	0.303	8.49546026618652e-30	Erythrocytes	HBG1
MYO5B	1.98529769631308e-33	1.15490849895151	0.798	0.677	4.70515554026199e-29	Erythrocytes	MYO5B
PTPN7	1.34397202927028e-28	1.38790945448628	0.708	0.528	3.18521370937057e-24	Erythrocytes	PTPN7
AL135790.1	6.55817342096016e-22	1.01069609829967	0.716	0.626	1.55428710076756e-17	Erythrocytes	AL135790.1
HBG2	3.48714997709175e-21	1.83843899498282	0.518	0.231	8.26454544570744e-17	Erythrocytes	HBG2
HDGFL3	1.08252876451979e-16	0.883911557053582	0.699	0.677	2.56559317191191e-12	Erythrocytes	HDGFL3
CDKN2A	3.28618682025817e-14	1.12336417088685	0.439	0.19	7.78826276401187e-10	Erythrocytes	CDKN2A
NLRX1	9.87713544382354e-12	1.06177498193482	0.503	0.364	2.34088110018618e-07	Erythrocytes	NLRX1
AHSP	1.03578236157943e-10	1.63049181603697	0.465	0.349	2.45480419694326e-06	Erythrocytes	AHSP
CA1	1.08294764729963e-10	1.54910438415907	0.31	0.113	2.56658592410011e-06	Erythrocytes	CA1
BICC1	1.38458374235835e-09	1.07338290353425	0.43	0.287	3.28146346938929e-05	Erythrocytes	BICC1
MFF-DT	3.65991222035025e-08	0.934584766344389	0.452	0.344	0.000867399196223009	Erythrocytes	MFF-DT
AC122688.3	1.91704543132818e-06	1.16239812250316	0.354	0.262	0.0454339767224779	Erythrocytes	AC122688.3
STK35	6.91088417840699e-06	0.955981065095861	0.363	0.272	0.163787955028246	Erythrocytes	STK35
CYP4F2	8.1177085863451e-06	0.788295126858501	0.461	0.41	0.192389693496379	Erythrocytes	CYP4F2
IGKC	8.59752372818665e-06	1.24755957912929	0.299	0.185	0.203761312358023	Erythrocytes	IGKC
MT-CO2	1.01978087448296e-05	0.797244127289634	0.554	0.569	0.241688067252462	Erythrocytes	MT-CO2
ATP2A2	3.20207835003602e-05	0.808527088305913	0.45	0.426	0.758892568958538	Erythrocytes	ATP2A2
AC092135.1	0.000107670997239025	0.850897770969079	0.406	0.374	1	Erythrocytes	AC092135.1
LINC01278	0.000219296717560052	0.998230991378355	0.327	0.272	1	Erythrocytes	LINC01278
TAOK1	0.000240160085567153	1.026340616975	0.487	0.477	1	Erythrocytes	TAOK1
RNU6-758P	0.000684004466050381	0.617105294764985	0.512	0.549	1	Erythrocytes	RNU6-758P
MT-ND4	0.00122138153006971	0.827155558934537	0.421	0.41	1	Erythrocytes	MT-ND4
AL035078.1	0.00129735685889168	0.6361661736798	0.46	0.492	1	Erythrocytes	AL035078.1
MTCO2P12	0.00293016435562622	0.673862412335048	0.366	0.328	1	Erythrocytes	MTCO2P12
ATP5F1E	0.00321855307850815	0.299768353370913	0.289	0.451	1	Erythrocytes	ATP5F1E
RNU6-6P	0.00469883585710141	0.56460273790449	0.437	0.436	1	Erythrocytes	RNU6-6P
UBBP4	0.00538572943797212	0.269979268108101	0.229	0.364	1	Erythrocytes	UBBP4
AC099517.1	0.00805179152551119	0.835680245987769	0.265	0.215	1	Erythrocytes	AC099517.1
YBX1P1	0.00872461086333899	0.386416788015012	0.161	0.262	1	Erythrocytes	YBX1P1
UBB	0.00907741099057829	0.310451997224218	0.252	0.39	1	Erythrocytes	UBB
SYNE2	3.93340505253154e-65	1.32932677731435	0.297	0.034	9.32216997449975e-61	Unassigned	SYNE2
CALM1	3.54629211018988e-47	1.04036359562803	0.323	0.055	8.40471230115002e-43	Unassigned	CALM1
SNORD89	7.21823495432801e-47	0.76551289471217	0.482	0.108	1.71072168417574e-42	Unassigned	SNORD89
PTPRC	2.68814444057311e-46	1.14546863461752	0.354	0.065	6.37090232415826e-42	Unassigned	PTPRC
STK17B	1.53846982460419e-44	0.880684972443012	0.354	0.068	3.64617348431194e-40	Unassigned	STK17B
BCAS4	9.76128068120837e-41	0.678477328944097	0.585	0.165	2.31342352144638e-36	Unassigned	BCAS4
CD69	1.13470193089855e-39	1.06382442834507	0.287	0.052	2.68924357622956e-35	Unassigned	CD69
AC010970.1	1.51306475371886e-39	0.773210551760338	0.615	0.186	3.5859634663137e-35	Unassigned	AC010970.1
TMSB4XP4	4.23594243261901e-39	0.604703703437871	0.738	0.244	1.00391835653071e-34	Unassigned	TMSB4XP4
BTG1	1.47376781702491e-37	0.800523504255148	0.333	0.069	3.49282972634905e-33	Unassigned	BTG1
HLA-E	2.41798015574277e-37	0.680259655955885	0.333	0.069	5.73061296911037e-33	Unassigned	HLA-E
TMSB4XP2	1.88544683756448e-35	0.528459749369041	0.338	0.072	4.46850900502782e-31	Unassigned	TMSB4XP2
TPT1P4	2.65688156853549e-34	0.510232174213523	0.462	0.122	6.29680931742911e-30	Unassigned	TPT1P4
CD52	9.12454392684847e-34	0.627648317208219	0.472	0.135	2.16251691066309e-29	Unassigned	CD52
MORF4L1P1	8.95453006892568e-33	0.39841684154761	0.374	0.09	2.12222362633539e-28	Unassigned	MORF4L1P1
RN7SL128P	2.16964986091166e-32	0.478458340178377	0.282	0.057	5.14207017036063e-28	Unassigned	RN7SL128P
RN7SL4P	3.72785013951071e-32	0.517485287542826	0.349	0.082	8.83500483064038e-28	Unassigned	RN7SL4P
TMSB4XP8	1.28520677065763e-31	0.558332625964549	0.513	0.152	3.04594004645859e-27	Unassigned	TMSB4XP8
RSL24D1	2.8210198423622e-28	0.495529721429721	0.333	0.084	6.68581702639841e-24	Unassigned	RSL24D1
SMCHD1	7.3351817763238e-28	0.740271097089518	0.267	0.059	1.73843808098874e-23	Unassigned	SMCHD1
TMSB4X	1.50801772266558e-27	0.64057682345807	0.877	0.447	3.57400200271743e-23	Unassigned	TMSB4X
YWHAZ	1.73229016393144e-27	0.617262514168506	0.267	0.059	4.10552768851751e-23	Unassigned	YWHAZ
