p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
GJB6	1.14505719127587e-226	2.43503689980272	0.976	0.004	3.84991128850772e-222	Astrocytes	GJB6
WIF1	5.08606665458669e-219	2.52402937039744	0.929	0.003	1.71003733060514e-214	Astrocytes	WIF1
NTSR2	2.62359076278687e-211	1.11889854053601	0.857	0.001	8.82103686264201e-207	Astrocytes	NTSR2
ETNPPL	8.34909540710071e-209	3.12875043547724	0.976	0.007	2.8071328577754e-204	Astrocytes	ETNPPL
SLC39A12	6.42319967444209e-206	1.69304836002746	0.857	0.002	2.15960819454092e-201	Astrocytes	SLC39A12
LINC00499	3.02609405930383e-187	1.03406958215532	0.786	0.002	1.01743334461913e-182	Astrocytes	LINC00499
TPD52L1	1.26402081137619e-186	1.9192922015902	0.976	0.013	4.24989077200902e-182	Astrocytes	TPD52L1
GABRA2	4.56897847052838e-186	1.79571914462148	0.857	0.005	1.53618194136105e-181	Astrocytes	GABRA2
ACSBG1	3.32543995345229e-183	1.17260100940256	0.81	0.004	1.11807942114973e-178	Astrocytes	ACSBG1
LGI4	4.20086470113619e-176	0.862048104436683	0.905	0.01	1.41241472981601e-171	Astrocytes	LGI4
RANBP3L	2.94904776017814e-164	1.52528285583282	0.929	0.015	9.91528837927093e-160	Astrocytes	RANBP3L
PPP1R1B	7.38630670449836e-162	1.68967869324604	0.905	0.014	2.48342404018644e-157	Astrocytes	PPP1R1B
CPNE6	2.54793589900241e-159	1.67331273583252	0.714	0.004	8.5666700796259e-155	Astrocytes	CPNE6
SLC14A1	1.47628922615629e-157	1.7202635200195	0.833	0.011	4.96357963618267e-153	Astrocytes	SLC14A1
SLCO1C1	1.49983784803111e-148	1.6315176640054	0.81	0.012	5.0427548126502e-144	Astrocytes	SLCO1C1
GABRG1	8.63059697680196e-139	1.04226785957524	0.595	0.002	2.90177931554035e-134	Astrocytes	GABRG1
HHATL	4.77303418943636e-138	1.49504561997661	0.714	0.008	1.60478955517229e-133	Astrocytes	HHATL
PAMR1	1.67920734941122e-137	1.83453589303934	0.81	0.015	5.64583095019039e-133	Astrocytes	PAMR1
C16orf89	4.5256778666144e-137	1.12024862311455	0.738	0.01	1.5216234123131e-132	Astrocytes	C16orf89
CXCL14	2.67318401227041e-133	1.21165086003949	0.952	0.028	8.98777928605556e-129	Astrocytes	CXCL14
