p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
MS4A1	2.05958675349341e-34	1.81943820694433	0.824	0.062	3.28730641725083e-30	Activated B cells	MS4A1
BLK	3.69152671683629e-24	1.59735527231943	0.471	0.029	5.89204579274241e-20	Activated B cells	BLK
LINC00926	3.30525646175488e-23	1.14189262998868	0.353	0.016	5.27551983860697e-19	Activated B cells	LINC00926
CD79B	1.31993160751576e-18	1.69662174045367	0.765	0.11	2.10674283875591e-14	Activated B cells	CD79B
CD79A	5.67906486616984e-13	1.76047676946281	0.647	0.109	9.06435543289369e-09	Activated B cells	CD79A
LTB	9.62626288501817e-11	1.56720531298826	0.765	0.189	1.53644781907775e-06	Activated B cells	LTB
LY86	2.26398512444565e-10	1.47312373231052	0.647	0.15	3.61354665712771e-06	Activated B cells	LY86
SMIM14	9.06389263582838e-10	1.69533813270285	0.647	0.161	1.44668790360457e-05	Activated B cells	SMIM14
CD74	2.0153195074935e-08	1.22080705545783	1	0.771	0.000321665146591038	Activated B cells	CD74
LAT2	3.29941689602173e-08	1.14229693972919	0.471	0.092	0.000526619930774028	Activated B cells	LAT2
ZNF791	5.25334810166102e-08	1.11996506811975	0.353	0.054	0.000838486890506116	Activated B cells	ZNF791
EIF1AY	7.35058441449198e-08	1.21812258536941	0.412	0.073	0.00117322677839707	Activated B cells	EIF1AY
BANK1	7.69196254215666e-08	1.28023770463774	0.294	0.038	0.00122771414135363	Activated B cells	BANK1
EEF1A1	9.38719493793148e-08	0.767223341674019	1	0.982	0.00149829018404324	Activated B cells	EEF1A1
HLA-DRA	1.11633105018598e-07	1.04368873715176	1	0.579	0.00178177598920185	Activated B cells	HLA-DRA
ARHGAP24	2.09000466426443e-07	1.2370993041323	0.294	0.041	0.00333585644463245	Activated B cells	ARHGAP24
HLA-DQA1	2.76602737455331e-07	1.03004830051429	0.882	0.335	0.00441485629252454	Activated B cells	HLA-DQA1
EEF1G	3.79506007919054e-07	0.740089327369766	1	0.938	0.00605729539239601	Activated B cells	EEF1G
RPL11	6.68716912002845e-07	0.762014611199373	1	0.909	0.0106733906324774	Activated B cells	RPL11
SP140	6.82403225293637e-07	1.19714689336678	0.294	0.045	0.0108918378789117	Activated B cells	SP140
RCSD1	6.94060316027439e-07	0.902479408548049	0.529	0.122	0.011077896704114	Activated B cells	RCSD1
HLA-DQB1	7.36898283279969e-07	1.42876962952346	0.882	0.453	0.0117616334994316	Activated B cells	HLA-DQB1
RPS3A	9.37159572933101e-07	0.686526162655247	1	0.961	0.0149580039435852	Activated B cells	RPS3A
RPS23	1.18851466279773e-06	0.968380404428389	0.941	0.723	0.0189698825329145	Activated B cells	RPS23
RPL14	1.5343868096408e-06	0.693431229036752	1	0.881	0.0244903478686768	Activated B cells	RPL14
RPS8	2.10336625445982e-06	0.864974945290388	1	0.855	0.0335718287874332	Activated B cells	RPS8
RPL3	2.60415858099772e-06	0.659238856585523	1	0.994	0.0415649751113046	Activated B cells	RPL3
RPS6	3.03162610932057e-06	0.673437281236892	1	0.982	0.0483877843308656	Activated B cells	RPS6
LAPTM5	3.11013074853025e-06	1.07756733600525	0.941	0.549	0.0496407968772913	Activated B cells	LAPTM5
RPS18	3.75539054895064e-06	0.850815255886286	1	0.95	0.0599397885518012	Activated B cells	RPS18
HLA-DPB1	6.35935666697851e-06	0.678593694324896	1	0.665	0.101501691761644	Activated B cells	HLA-DPB1
FCRLA	6.90746033841396e-06	1.30830900325082	0.294	0.051	0.110249974461425	Activated B cells	FCRLA
IRF8	7.6341296415639e-06	1.21219829449846	0.471	0.134	0.121848343209001	Activated B cells	IRF8
RPL13	9.88137946383966e-06	0.514063753989962	1	0.982	0.157716697622345	Activated B cells	RPL13
RPS7	1.16524151565823e-05	0.741277737172351	1	0.88	0.18598419831421	Activated B cells	RPS7
SMARCB1	1.17138060435357e-05	1.21966964242298	0.588	0.219	0.186964058260874	Activated B cells	SMARCB1
HLA-DOB	1.25003391643115e-05	1.49742473994704	0.294	0.056	0.199517913401576	Activated B cells	HLA-DOB
HLA-DMB	1.40951425935038e-05	0.841282299514236	0.706	0.267	0.224972570934914	Activated B cells	HLA-DMB
RPL13A	1.41700774882724e-05	0.598528632147793	1	0.988	0.226168606790316	Activated B cells	RPL13A
RPL5	1.52319528153667e-05	0.904158830705372	0.941	0.885	0.243117198886069	Activated B cells	RPL5
RPLP0	1.52822673855423e-05	0.62950171790968	1	0.869	0.243920269740641	Activated B cells	RPLP0
CD53	1.69034215164154e-05	0.77192080717718	0.882	0.447	0.269795510823506	Activated B cells	CD53
RPS5	1.8041238982086e-05	0.513911722023561	1	0.841	0.287956215393074	Activated B cells	RPS5
RPL6	1.81723187782199e-05	0.56439630649501	1	0.959	0.290048380019168	Activated B cells	RPL6
RPL10A	1.8835998442089e-05	0.905204379650048	0.941	0.887	0.300641371134183	Activated B cells	RPL10A
SCIMP	2.05529991996644e-05	1.07925279408159	0.294	0.059	0.328046420225843	Activated B cells	SCIMP
RPS2	2.1387265264846e-05	0.559644318421689	1	0.996	0.341362140892207	Activated B cells	RPS2
RAB24	2.38476604865708e-05	0.933213007661088	0.294	0.058	0.380632509026156	Activated B cells	RAB24
MT-CO3	2.45251559352471e-05	0.578462425650552	1	0.83	0.391446013882479	Activated B cells	MT-CO3
SWAP70	2.56982165987104e-05	0.979862107609423	0.353	0.083	0.410169235132017	Activated B cells	SWAP70
RPL27A	3.08183731338032e-05	0.633996500541931	1	0.844	0.491892053588633	Activated B cells	RPL27A
RPL18	3.20483210351019e-05	0.636705739688429	1	0.816	0.511523252041261	Activated B cells	RPL18
RPL10	3.85973539629475e-05	0.470533404950601	1	0.996	0.616052366602604	Activated B cells	RPL10
RPL8	4.56659553761902e-05	0.52355929895716	1	0.955	0.728874313759372	Activated B cells	RPL8
MT-CYB	5.35387569461167e-05	0.511604280017869	1	0.865	0.854532099616969	Activated B cells	MT-CYB
RPL21	6.76086046304707e-05	0.624947059302401	1	0.944	1	Activated B cells	RPL21
CXCR4	6.81464436966686e-05	0.60331090683098	1	0.57	1	Activated B cells	CXCR4
FAU	7.43760757982671e-05	0.729768389159657	0.882	0.704	1	Activated B cells	FAU
HLA-DPA1	7.63277246182712e-05	0.510047158045432	1	0.628	1	Activated B cells	HLA-DPA1
MARCH1	9.0736802507421e-05	1.15001308012201	0.294	0.066	1	Activated B cells	MARCH1
RPL32	9.63442187474908e-05	0.582138944708081	1	0.883	1	Activated B cells	RPL32
RPS27	9.88118071785633e-05	0.70982740634733	0.941	0.884	1	Activated B cells	RPS27
RPL41	0.000118511048781058	0.489266436724606	1	0.936	1	Activated B cells	RPL41
RPL29	0.000123969856222278	0.674000558608398	1	0.792	1	Activated B cells	RPL29
RPL15	0.000130606640632283	0.608123368156021	1	0.973	1	Activated B cells	RPL15
HLA-DRB5	0.000154428897460809	0.596813691781945	0.941	0.454	1	Activated B cells	HLA-DRB5
RPS14	0.000162183212652756	0.721122122958219	0.941	0.929	1	Activated B cells	RPS14
RPSA	0.000181212144255121	0.606806843086186	1	0.85	1	Activated B cells	RPSA
