p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
MS4A1	8.19812392985095e-18	1.73552470684953	1	0.137	1.56969478884856e-13	Activated B cells	MS4A1
NIBAN3	1.82560240098444e-17	1.38599052212751	0.5	0.035	3.4954809171649e-13	Activated B cells	NIBAN3
IRF8	7.36420039182443e-15	1.2214072855564	0.667	0.075	1.41002344902262e-10	Activated B cells	IRF8
IGHM	4.88320481990538e-10	1.51522900781628	0.75	0.143	9.34987226867282e-06	Activated B cells	IGHM
SCIMP	6.08631222554044e-10	0.880141562613352	0.333	0.029	1.16534620182423e-05	Activated B cells	SCIMP
BANK1	3.81855833506295e-08	1.30820330526157	0.583	0.104	0.000731139364414502	Activated B cells	BANK1
RASGRP2	6.14352518916866e-08	1.19078067275332	0.5	0.082	0.00117630076797012	Activated B cells	RASGRP2
CD79A	2.18164644148477e-07	1.46140086975968	0.75	0.2	0.00417719844151088	Activated B cells	CD79A
HLA-DRA	3.77105115285255e-07	1.10476526707581	1	0.48	0.00722043164236679	Activated B cells	HLA-DRA
TXNIP	1.53308707726518e-06	1.58777450083109	0.917	0.498	0.0293540182683964	Activated B cells	TXNIP
AFF3	1.58890362550279e-06	1.36710438096452	0.333	0.044	0.0304227377175019	Activated B cells	AFF3
RPS11	2.31619978622475e-06	0.658684261917779	1	0.982	0.0443482773068454	Activated B cells	RPS11
RALGPS2	4.65484867275798e-06	1.08978740772897	0.5	0.106	0.089126387537297	Activated B cells	RALGPS2
RPS8	5.09549526915584e-06	0.677107484498845	1	0.983	0.0975634479185268	Activated B cells	RPS8
RPL13	6.98191084370865e-06	0.583990867832719	1	0.993	0.13368264692449	Activated B cells	RPL13
SMIM14	7.24372492475323e-06	1.14160409440687	0.833	0.363	0.13869560113425	Activated B cells	SMIM14
CD74	8.04986803919632e-06	1.27033860564129	0.917	0.625	0.154130823346492	Activated B cells	CD74
RPL13A	8.06948612843065e-06	0.638676214616508	1	0.997	0.154506450901062	Activated B cells	RPL13A
RPS23	1.06907665726454e-05	0.654833722724441	1	0.992	0.204696107566442	Activated B cells	RPS23
ARHGAP24	1.15626967692572e-05	0.914014941962366	0.5	0.109	0.221390955040968	Activated B cells	ARHGAP24
RPL11	1.48573755989576e-05	0.542798920729252	1	0.99	0.284474170593241	Activated B cells	RPL11
MTSS1	1.59676454380128e-05	1.07699036629177	0.333	0.054	0.305732507201631	Activated B cells	MTSS1
VPREB3	1.83990619026925e-05	1.19628025782638	0.417	0.085	0.352286838250853	Activated B cells	VPREB3
RPS27	2.26637829863529e-05	0.665050626534654	1	0.984	0.4339434528397	Activated B cells	RPS27
