p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
THY1	2.57563169028021e-52	2.12222133803951	0.857	0.01	4.0728463918401e-48	Fibroblasts	THY1
COL6A2	6.31581262287716e-48	2.078673739573	0.762	0.007	9.98719450055565e-44	Fibroblasts	COL6A2
FSTL1	6.62934695665312e-48	1.85115379862367	0.857	0.017	1.04829863425556e-43	Fibroblasts	FSTL1
SPARC	9.14771498419927e-48	2.73911366299278	1	0.037	1.44652817045143e-43	Fibroblasts	SPARC
COL5A1	3.11572422096228e-47	0.900142536674505	0.714	0.003	4.92689471060766e-43	Fibroblasts	COL5A1
VCAN	9.87343287204713e-45	1.99679842650592	0.714	0.007	1.56128594005681e-40	Fibroblasts	VCAN
PDPN	9.87343287204713e-45	1.01280112342566	0.714	0.007	1.56128594005681e-40	Fibroblasts	PDPN
IGFBP6	3.17829749306421e-43	1.70882654811075	0.762	0.013	5.02584182578243e-39	Fibroblasts	IGFBP6
PDGFRA	1.94961411756957e-42	1.04103818113685	0.714	0.01	3.08292480411276e-38	Fibroblasts	PDGFRA
SERPING1	2.11952246630424e-42	1.43841131961535	0.714	0.01	3.35160087596689e-38	Fibroblasts	SERPING1
EMILIN1	3.80027478153486e-42	1.00831372133471	0.714	0.01	6.00937451204108e-38	Fibroblasts	EMILIN1
PLAC9	6.80153597286461e-42	1.57521165591571	0.714	0.01	1.07552688338908e-37	Fibroblasts	PLAC9
NNMT	1.76313914953286e-41	2.26409512451031	0.81	0.023	2.78805193715632e-37	Fibroblasts	NNMT
BNC2	2.08171591928693e-41	0.651633007568385	0.667	0.007	3.29181738316842e-37	Fibroblasts	BNC2
MMP2	2.72349802479521e-41	2.01528073330549	0.762	0.017	4.30666742660866e-37	Fibroblasts	MMP2
SDC2	3.69983187866629e-41	1.04433692552114	0.762	0.017	5.85054414973501e-37	Fibroblasts	SDC2
CLMP	4.97134133413168e-41	0.800310414234734	0.667	0.007	7.86118205166243e-37	Fibroblasts	CLMP
RUNX1T1	7.03384915795027e-41	0.773946362923937	0.667	0.007	1.11226256734668e-36	Fibroblasts	RUNX1T1
FBN1	8.56918537020035e-41	1.33136990064475	0.762	0.017	1.35504528258978e-36	Fibroblasts	FBN1
GNG11	8.56918537020035e-41	1.20026578933592	0.762	0.017	1.35504528258978e-36	Fibroblasts	GNG11
FAM20C	1.37929479183398e-40	0.464560472038793	0.571	0	2.18107885432708e-36	Fibroblasts	FAM20C
