p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
TNFRSF13C	1.79110160089343e-158	1.67211271233185	0.64	0.01	3.82310636710703e-154	Activated B cells	TNFRSF13C
LINC01781	4.36285520590115e-129	1.91201875903988	0.72	0.017	9.312514436996e-125	Activated B cells	LINC01781
CD79A	2.78375922721407e-111	2.08250661049292	0.72	0.021	5.94193407048842e-107	Activated B cells	CD79A
VPREB3	3.59786078835967e-110	1.74990679994768	0.64	0.016	7.67963385275371e-106	Activated B cells	VPREB3
LY86-AS1	2.33589937428349e-101	1.22915658514303	0.4	0.006	4.98597721440811e-97	Activated B cells	LY86-AS1
CD19	1.47151894382638e-84	0.864711911529211	0.36	0.006	3.1409571855974e-80	Activated B cells	CD19
MS4A1	8.13083810607499e-82	2.04006990066704	0.64	0.023	1.73552739374171e-77	Activated B cells	MS4A1
LINC01857	5.65937616026473e-79	1.06291403024061	0.4	0.008	1.20799384140851e-74	Activated B cells	LINC01857
MARCH1	1.56395358410158e-77	1.56301152784994	0.6	0.021	3.33825892526482e-73	Activated B cells	MARCH1
LINC02397	2.2706766985171e-76	1.04406854065107	0.32	0.005	4.84675941298476e-72	Activated B cells	LINC02397
BLK	3.44443433654567e-69	1.17504303030007	0.4	0.01	7.35214509135673e-65	Activated B cells	BLK
CCR7	1.22406067267867e-62	1.35726029051392	0.48	0.017	2.61275750583263e-58	Activated B cells	CCR7
IGHM	1.44282481226811e-55	1.71288143183385	0.48	0.019	3.07970956178629e-51	Activated B cells	IGHM
FCRLA	1.16578717156985e-52	0.685186145915305	0.28	0.006	2.48837271771585e-48	Activated B cells	FCRLA
RUBCNL	2.75636017123562e-44	0.830243208423383	0.28	0.008	5.88345078550243e-40	Activated B cells	RUBCNL
BANK1	1.25493326215539e-42	1.16647029777938	0.4	0.018	2.67865504807069e-38	Activated B cells	BANK1
LY86	1.43951846528655e-42	1.02743774700358	0.44	0.021	3.07265216415413e-38	Activated B cells	LY86
CD48	8.01744408987005e-38	1.4870094043627	0.76	0.075	1.71132344098276e-33	Activated B cells	CD48
CD37	2.2200441695084e-37	1.83485568854599	0.84	0.096	4.73868427981568e-33	Activated B cells	CD37
FCMR	9.04671848683039e-35	1.3309034154059	0.48	0.032	1.93102206101395e-30	Activated B cells	FCMR
JCHAIN	6.10461588682684e-33	0.99284671860183	0.44	0.028	1.30303026104319e-28	Activated B cells	JCHAIN
HLA-DQB1	1.07121609671905e-32	1.52442404770738	0.84	0.111	2.28651075844681e-28	Activated B cells	HLA-DQB1
CLECL1	1.05921612948037e-28	0.917695455797218	0.32	0.017	2.26089682837585e-24	Activated B cells	CLECL1
BCL11A	3.27085139723275e-27	1.16279253729141	0.32	0.018	6.98163230739331e-23	Activated B cells	BCL11A
CD79B	5.04608451950007e-27	1.13818992599645	0.4	0.029	1.07708674068729e-22	Activated B cells	CD79B
HLA-DOB	8.66220197166234e-27	0.810526619270111	0.28	0.014	1.84894701085133e-22	Activated B cells	HLA-DOB
EVI2B	1.6907818189348e-25	1.32229126063439	0.6	0.068	3.60897379251633e-21	Activated B cells	EVI2B
LTB	1.14652919524287e-24	1.50061601874664	0.8	0.13	2.4472665672459e-20	Activated B cells	LTB
RCSD1	1.30445702817456e-23	1.07254910396441	0.52	0.057	2.78436352663861e-19	Activated B cells	RCSD1
RNASE6	2.29231688083163e-23	0.819517252683347	0.36	0.026	4.89295038213511e-19	Activated B cells	RNASE6
RAC2	8.09889281818171e-21	1.27102704201342	0.72	0.122	1.72870867204089e-16	Activated B cells	RAC2
HLA-DRA	9.63382607307251e-21	1.88992668678775	1	0.333	2.05634017529733e-16	Activated B cells	HLA-DRA
CD52	1.85043687125221e-20	1.40305412325619	0.92	0.204	3.94975750168785e-16	Activated B cells	CD52
HLA-DPB1	1.24083059636166e-19	1.6915545717007	0.88	0.228	2.64855290793397e-15	Activated B cells	HLA-DPB1
HLA-DQA2	3.10867026074392e-19	1.05652962551957	0.56	0.076	6.6354566715579e-15	Activated B cells	HLA-DQA2
LIMD2	3.92700887360429e-19	0.988009783914875	0.6	0.09	8.38220044070837e-15	Activated B cells	LIMD2
CXCR4	1.08830869697261e-18	1.36288067495191	0.92	0.229	2.32299491368804e-14	Activated B cells	CXCR4
CD53	2.16926713249243e-18	1.07374611909346	0.6	0.09	4.6303006943051e-14	Activated B cells	CD53
CD27	1.66680430538459e-17	0.712039509781583	0.32	0.028	3.55779378984341e-13	Activated B cells	CD27
HLA-DPA1	1.14636127037558e-16	1.5664048817118	0.84	0.249	2.44690813161667e-12	Activated B cells	HLA-DPA1
CD74	1.6534164469339e-15	1.68387901332113	1	0.571	3.5292174059804e-11	Activated B cells	CD74
RPLP2	1.13137617187446e-14	0.868127945963521	1	0.978	2.41492243886604e-10	Activated B cells	RPLP2
RPL32	1.44815802108198e-14	0.805353915493936	1	0.975	3.09109329599948e-10	Activated B cells	RPL32
LSP1	3.46940267573782e-14	0.930135995479237	0.6	0.11	7.40544001136238e-10	Activated B cells	LSP1
LAPTM5	6.53172166963685e-14	0.912017422803023	0.72	0.16	1.39419599038398e-09	Activated B cells	LAPTM5
RPS15A	7.42451450874343e-14	0.890473944314321	1	0.955	1.58476262189129e-09	Activated B cells	RPS15A
IGKC	5.02322151804533e-13	0.567642041566624	0.52	0.109	1.07220663302678e-08	Activated B cells	IGKC
RPS29	5.95840813002349e-13	0.994886034050926	1	0.949	1.27182221535351e-08	Activated B cells	RPS29
RPS8	9.18704286390765e-13	0.863467604125506	1	0.942	1.96097429930109e-08	Activated B cells	RPS8
RPS18	1.55886677876919e-12	0.881471356935075	1	0.971	3.32740113928284e-08	Activated B cells	RPS18
RPL34	1.9461168949297e-12	0.748701128696974	1	0.977	4.15398651222744e-08	Activated B cells	RPL34
RPS27	2.02438267103542e-12	1.05476417148314	0.96	0.977	4.3210448113251e-08	Activated B cells	RPS27
RPL11	3.41682092844093e-12	0.86465433753129	1	0.957	7.29320427175717e-08	Activated B cells	RPL11
RPL30	3.6458259437917e-12	0.898399903302347	1	0.931	7.78201547702338e-08	Activated B cells	RPL30
RHOH	5.20153362926091e-12	0.723128452089889	0.32	0.04	1.11026735316574e-07	Activated B cells	RHOH
RPS13	5.44123979253728e-12	0.776187012636453	1	0.919	1.16143263371708e-07	Activated B cells	RPS13
RPL13A	6.62074222660612e-12	0.927929313213971	1	0.972	1.41319742826908e-07	Activated B cells	RPL13A
RPS23	8.68252120465694e-12	0.856428884867738	1	0.945	1.85328415113402e-07	Activated B cells	RPS23
RPS27A	8.69640853731232e-12	0.862568593547085	1	0.939	1.85624840228932e-07	Activated B cells	RPS27A
IGLC2	9.85556624370038e-12	0.952289310513474	0.32	0.043	2.10367061471785e-07	Activated B cells	IGLC2
RPL19	1.06746722512071e-11	0.783052637916837	1	0.951	2.27850879202016e-07	Activated B cells	RPL19
EEF1A1	1.3064586715638e-11	0.735587393798302	1	0.976	2.78863603445293e-07	Activated B cells	EEF1A1
RPS20	1.5540888149228e-11	0.767673520609177	1	0.933	3.31720257545271e-07	Activated B cells	RPS20
RPS3A	2.75967488866868e-11	0.832470786963978	1	0.914	5.8905260498633e-07	Activated B cells	RPS3A
RPS25	3.07144985889979e-11	0.772300155695016	1	0.956	6.55600972382159e-07	Activated B cells	RPS25
RPL39	3.7652875372876e-11	0.67115932980397	1	0.967	8.03700624834038e-07	Activated B cells	RPL39
RPL27A	5.5577891660429e-11	0.824824271476692	1	0.961	1.18631009749186e-06	Activated B cells	RPL27A
IL16	6.18544747901686e-11	0.766758647261022	0.28	0.035	1.32028376439615e-06	Activated B cells	IL16
RPS6	6.51796544409017e-11	0.779913137185698	1	0.953	1.39125972404105e-06	Activated B cells	RPS6
RPL28	9.92461675843149e-11	0.699522689036855	1	0.974	2.1184094470872e-06	Activated B cells	RPL28
