p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
REG3G	0	3.29513133171448	0.986	0.026	0	Acinar cells	REG3G
CELA2B	0	2.9945125554812	0.944	0.016	0	Acinar cells	CELA2B
PDIA2	0	1.38531645679816	0.746	0.012	0	Acinar cells	PDIA2
AQP8	0	1.29691767416461	0.761	0.004	0	Acinar cells	AQP8
SERPINI2	0	0.970892022800241	0.563	0.003	0	Acinar cells	SERPINI2
CUZD1	1.17863624926012e-294	2.14973102809896	0.873	0.023	2.60089661124231e-290	Acinar cells	CUZD1
CLPSL1	3.742491736041e-282	0.947104644958025	0.521	0.004	8.25855651392168e-278	Acinar cells	CLPSL1
MT1H	1.21851676446298e-272	1.25900795623027	0.62	0.009	2.68890094414045e-268	Acinar cells	MT1H
CTRL	2.59218782726386e-269	3.07525649164151	0.93	0.033	5.72018087842316e-265	Acinar cells	CTRL
AMY2B	3.64165808437427e-245	2.66662989624715	0.831	0.028	8.0360468947887e-241	Acinar cells	AMY2B
PNLIPRP1	6.341386775184e-233	2.71515731646071	0.958	0.045	1.39935381967985e-228	Acinar cells	PNLIPRP1
KLK1	8.2066375067909e-209	2.9361173199845	0.958	0.053	1.81095869862355e-204	Acinar cells	KLK1
SLC30A2	1.78840548473093e-205	0.605894087280199	0.338	0.002	3.94647438315573e-201	Acinar cells	SLC30A2
CPA2	1.00557562606808e-190	3.60784015084182	1	0.069	2.21900373404443e-186	Acinar cells	CPA2
SLC39A5	5.18414336805917e-190	0.574199674354241	0.366	0.003	1.14398491702962e-185	Acinar cells	SLC39A5
FGL1	2.02221853264267e-184	0.815990542443518	0.423	0.006	4.46242963598258e-180	Acinar cells	FGL1
AL365226.2	1.97314529894174e-175	0.570050111116291	0.338	0.003	4.35413973117474e-171	Acinar cells	AL365226.2
CEL	6.72108200970568e-169	3.68897944803655	1	0.082	1.48314116708175e-164	Acinar cells	CEL
CELA2A	1.74099980804243e-165	4.71917677208615	0.972	0.077	3.84186427640722e-161	Acinar cells	CELA2A
CELA3B	6.21265792286139e-152	4.6932231382581	1	0.095	1.37094722383782e-147	Acinar cells	CELA3B
AMY2A	1.78563045313255e-144	4.69106369469943	0.986	0.097	3.94035072092761e-140	Acinar cells	AMY2A
PRSS3	5.62185345733804e-141	2.61680765099761	0.873	0.07	1.24057440243079e-136	Acinar cells	PRSS3
GNMT	5.71505231025238e-129	0.754178491834952	0.451	0.015	1.26114059330339e-124	Acinar cells	GNMT
SYCN	1.70938434123762e-126	4.50469880194518	0.986	0.117	3.77209842580905e-122	Acinar cells	SYCN
MT1G	6.14310257904938e-123	3.24290772016527	1	0.124	1.35559844611883e-118	Acinar cells	MT1G
PLA2G1B	6.28695335122866e-122	4.75927572761631	1	0.129	1.38734199601563e-117	Acinar cells	PLA2G1B
REG4	1.93276066726195e-119	0.516679227393922	0.296	0.005	4.26502296444696e-115	Acinar cells	REG4
