p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
IKZF3	0	3.30917269391811	0.6	0.001	0	CD4+ Tcm	IKZF3
TIGIT	3.12112420572822e-208	2.73258193848005	0.4	0.001	7.07465223712415e-204	CD4+ Tcm	TIGIT
TRBC2	5.19701345756912e-102	3.53154341857536	0.6	0.004	1.17800704042719e-97	CD4+ Tcm	TRBC2
CD3D	3.37676375125943e-100	2.51733350728811	0.4	0.002	7.65411039497976e-96	CD4+ Tcm	CD3D
LYSMD4	2.98436886243916e-77	2.03227237594057	0.4	0.002	6.76466890049085e-73	CD4+ Tcm	LYSMD4
TRBC1	4.0021909893266e-77	2.81115254246688	0.4	0.002	9.0717663155066e-73	CD4+ Tcm	TRBC1
TRAC	9.17126546888098e-75	2.83473875192506	0.4	0.002	2.07885074383125e-70	CD4+ Tcm	TRAC
CD37	3.88870839064449e-54	1.70143864772887	0.4	0.003	8.81453530907387e-50	CD4+ Tcm	CD37
IL2RG	4.04306606912592e-44	2.05584485079472	0.4	0.004	9.16441785888773e-40	CD4+ Tcm	IL2RG
FYB1	1.50346771402253e-41	3.01247254672239	0.6	0.01	3.40791026737488e-37	CD4+ Tcm	FYB1
PCED1B-AS1	8.00709681302671e-36	2.81907614819022	0.4	0.005	1.81496863460877e-31	CD4+ Tcm	PCED1B-AS1
GFM2	2.78425422359904e-31	1.70018330639109	0.4	0.006	6.31106904863194e-27	CD4+ Tcm	GFM2
CD52	4.26568320049969e-31	2.26149343807376	0.4	0.006	9.66902411057264e-27	CD4+ Tcm	CD52
CYTIP	4.20919337009335e-29	2.44784052410174	0.4	0.006	9.54097861199059e-25	CD4+ Tcm	CYTIP
PTPRC	8.98317170515489e-24	1.90590970647079	0.4	0.008	2.03621553040746e-19	CD4+ Tcm	PTPRC
ITGB2	2.71512075765883e-23	2.6858303890579	0.4	0.008	6.15436422138526e-19	CD4+ Tcm	ITGB2
STK17B	1.03474767060089e-21	2.95943176775435	0.4	0.008	2.34546254495103e-17	CD4+ Tcm	STK17B
BIRC3	5.37979457293473e-21	2.20060337472374	0.4	0.009	1.21943803584712e-16	CD4+ Tcm	BIRC3
IL7R	7.59253724578163e-19	2.93834098454195	0.4	0.01	1.72100041750132e-14	CD4+ Tcm	IL7R
ZNF33A	6.37883353242073e-18	1.65351477278888	0.4	0.01	1.44589019679381e-13	CD4+ Tcm	ZNF33A
FKBP11	5.13627835031303e-16	1.95890539111942	0.4	0.012	1.16424021366545e-11	CD4+ Tcm	FKBP11
ANXA11	9.38519177886636e-16	1.63323415097011	0.4	0.012	2.12734142051564e-11	CD4+ Tcm	ANXA11
PLAAT4	2.06657348485416e-15	2.62500612119532	0.4	0.012	4.68430211811892e-11	CD4+ Tcm	PLAAT4
RGS10	3.354697583787e-14	2.52496302814026	0.4	0.013	7.60409301317e-10	CD4+ Tcm	RGS10
RNPC3	3.9327558973056e-14	1.60349771653088	0.4	0.013	8.91437779242261e-10	CD4+ Tcm	RNPC3
AHR	2.8811151955036e-13	2.20061005129809	0.6	0.032	6.53062381364802e-09	CD4+ Tcm	AHR
PRPF18	4.81388165018629e-13	1.92699755914751	0.4	0.015	1.09116255364773e-08	CD4+ Tcm	PRPF18
FRMD8	1.07692955846841e-12	2.22538865367812	0.4	0.015	2.44107623018034e-08	CD4+ Tcm	FRMD8
PARP4	2.54495346813213e-10	1.565581964114	0.4	0.019	5.7686460262151e-06	CD4+ Tcm	PARP4
S100A4	1.22956453033438e-09	2.54878418603644	0.4	0.02	2.78705392090895e-05	CD4+ Tcm	S100A4
PAG1	8.32955041710703e-09	1.81716651573325	0.4	0.022	0.000188805919304565	CD4+ Tcm	PAG1
STXBP3	1.05787403322396e-08	2.3630897822952	0.4	0.023	0.000239788307110876	CD4+ Tcm	STXBP3
WDR70	1.84303548179172e-07	2.29907215146536	0.4	0.027	0.00417760852657729	CD4+ Tcm	WDR70
MAT2B	6.32996553894196e-07	2.45049998669986	0.4	0.03	0.0143481328871197	CD4+ Tcm	MAT2B
PIGBOS1	9.70241383266628e-07	2.0706123996075	0.4	0.031	0.0219924614345047	CD4+ Tcm	PIGBOS1
UBE4A	2.0798706287552e-06	1.97974682542796	0.4	0.032	0.0471444275419942	CD4+ Tcm	UBE4A
AC011979.1	2.52922705480299e-06	1.97651264092232	1	0.246	0.0573299896512194	CD4+ Tcm	AC011979.1
ARID4A	9.18656215176752e-06	2.40060667288445	0.4	0.037	0.208231804294114	CD4+ Tcm	ARID4A
ALG13	1.20458555747933e-05	1.4403545470403	0.4	0.037	0.273043408313839	CD4+ Tcm	ALG13
GPATCH2L	1.38757128893289e-05	1.94601455801305	0.4	0.038	0.314520784062418	CD4+ Tcm	GPATCH2L
MOB1A	2.71264661940902e-05	1.7091900730213	0.4	0.04	0.614875609221442	CD4+ Tcm	MOB1A
RPL10P9	7.94355577682933e-05	1.67653665056645	1	0.391	1	CD4+ Tcm	RPL10P9
PJA1	0.000101281660139134	1.77767258579858	0.4	0.046	1	CD4+ Tcm	PJA1
RPL21P16	0.000119636051940805	1.58200416814366	1	0.385	1	CD4+ Tcm	RPL21P16
OSTC	0.00016926204600578	2.08872090478921	0.6	0.115	1	CD4+ Tcm	OSTC
PDE4B	0.000196664245482584	1.85541371828061	0.4	0.05	1	CD4+ Tcm	PDE4B
TMSB4X	0.000275663900720238	1.50213908412508	1	0.752	1	CD4+ Tcm	TMSB4X
ZFP36L1	0.000298379972988844	1.61367248304283	0.6	0.113	1	CD4+ Tcm	ZFP36L1
B2M	0.000299431787361449	1.48640631200027	1	0.784	1	CD4+ Tcm	B2M
RPS6	0.000398559716139582	1.03186741033524	1	0.792	1	CD4+ Tcm	RPS6
RPL21	0.000464887781618157	1.40218244443921	1	0.538	1	CD4+ Tcm	RPL21
ANAPC16	0.000502647620346127	2.02809757685587	0.4	0.057	1	CD4+ Tcm	ANAPC16
ZBTB20	0.000629245139417807	1.57321923251157	0.4	0.057	1	CD4+ Tcm	ZBTB20
