p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
AF111168.1	0	0.951501992100581	0.333	0	0	CD4+ Tcm	AF111168.1
UBASH3A	5.58733595884987e-247	0.950336471033605	0.333	0	1.34040189652808e-242	CD4+ Tcm	UBASH3A
SLAMF1	6.9781948418035e-247	0.948526926161039	0.333	0	1.67406894254866e-242	CD4+ Tcm	SLAMF1
C21orf91	7.80329368871987e-247	2.34635256204804	0.667	0.001	1.8720101559239e-242	CD4+ Tcm	C21orf91
CD96	5.87713491724487e-212	2.48542061434104	0.667	0.001	1.40992466664704e-207	CD4+ Tcm	CD96
TESPA1	8.88324627710231e-186	2.19125313329158	0.333	0	2.13109078187684e-181	CD4+ Tcm	TESPA1
RAB37	1.46495904249156e-185	0.947461384261784	0.333	0	3.51443674293725e-181	CD4+ Tcm	RAB37
CD3E	1.46495904249156e-185	0.946290260940077	0.333	0	3.51443674293725e-181	CD4+ Tcm	CD3E
CD2	2.03670360534536e-156	2.33513562116008	0.667	0.002	4.88605194922352e-152	CD4+ Tcm	CD2
STK26	5.47359117705932e-149	1.99397804874553	0.333	0	1.31311452337653e-144	CD4+ Tcm	STK26
TIGIT	8.16788116527133e-149	1.74563625546816	0.333	0	1.95947469154859e-144	CD4+ Tcm	TIGIT
CTLA4	2.09079326204772e-124	2.18759817336446	0.333	0	5.01581303565249e-120	CD4+ Tcm	CTLA4
GPR171	2.6115396158824e-124	1.42475695573106	0.333	0	6.26508353850188e-120	CD4+ Tcm	GPR171
CD6	2.6115396158824e-124	0.944293778518372	0.333	0	6.26508353850188e-120	CD4+ Tcm	CD6
FKBP6	2.91860376539111e-124	0.946850650246866	0.333	0	7.00173043317327e-120	CD4+ Tcm	FKBP6
TRGC2	3.26170112357299e-124	0.945984426533823	0.333	0	7.82482099545161e-120	CD4+ Tcm	TRGC2
HERC2P5	8.42346993286323e-107	0.94925602087128	0.333	0.001	2.02079043689389e-102	CD4+ Tcm	HERC2P5
IL2RB	9.26575266478194e-107	0.947384735651218	0.333	0.001	2.22285406428119e-102	CD4+ Tcm	IL2RB
SYTL1	1.01920662750525e-106	0.945682240476053	0.333	0.001	2.44507669938508e-102	CD4+ Tcm	SYTL1
ZAP70	1.35909487773604e-93	0.943533787301937	0.333	0.001	3.26046861168876e-89	CD4+ Tcm	ZAP70
TNIP3	1.47726553905289e-93	0.939627417057797	0.333	0.001	3.54396002818787e-89	CD4+ Tcm	TNIP3
CD79A	2.05297677380954e-83	0.947123092069426	0.333	0.001	4.92509128036909e-79	CD4+ Tcm	CD79A
CD38	2.21096683971428e-83	0.946594295852247	0.333	0.001	5.30410944847457e-79	CD4+ Tcm	CD38
TRDC	2.38108059363264e-83	0.944073780549225	0.333	0.001	5.71221234412471e-79	CD4+ Tcm	TRDC
IKZF3	3.749759284257e-75	1.41652923537191	0.333	0.001	8.99567252293255e-71	CD4+ Tcm	IKZF3
CD7	4.28480994594312e-75	0.934770843223756	0.333	0.001	1.02792590603175e-70	CD4+ Tcm	CD7
RDM1	1.598696205421e-68	0.945341026516677	0.333	0.001	3.83527219680499e-64	CD4+ Tcm	RDM1
AL078581.1	4.54606502079871e-63	2.28128910361497	0.333	0.001	1.09060099848961e-58	CD4+ Tcm	AL078581.1
LEF1	5.76891559894454e-63	2.32360414677261	0.667	0.005	1.38396285218679e-58	CD4+ Tcm	LEF1
C16orf54	7.09506526525529e-63	0.94218157188165	0.333	0.001	1.70210615713474e-58	CD4+ Tcm	C16orf54
TCF7	1.8795039794513e-58	2.5358368344574	0.667	0.005	4.50893004670368e-54	CD4+ Tcm	TCF7
CD3D	3.47987339728567e-58	0.933927478572078	0.333	0.001	8.34821628008832e-54	CD4+ Tcm	CD3D
DOCK8	2.48266111416613e-52	2.50081858530806	0.667	0.006	5.95590401288454e-48	CD4+ Tcm	DOCK8
ITGAL	1.3398807696051e-50	1.41476967070703	0.333	0.001	3.21437396628264e-46	CD4+ Tcm	ITGAL
JAML	1.3398807696051e-50	1.40488253710117	0.333	0.001	3.21437396628264e-46	CD4+ Tcm	JAML
TBC1D10C	1.60078557611457e-50	0.933230757965873	0.333	0.001	3.84028459709884e-46	CD4+ Tcm	TBC1D10C
IL2RG	1.04170380113365e-46	2.29056540248383	0.667	0.006	2.49904741891963e-42	CD4+ Tcm	IL2RG
HPGD	5.53836892475954e-45	2.18298234050633	0.333	0.002	1.32865470504981e-40	CD4+ Tcm	HPGD
FLI1	5.53836892475954e-45	2.18020924966022	0.333	0.002	1.32865470504981e-40	CD4+ Tcm	FLI1
P2RY10	9.23076439152586e-45	0.932695503809343	0.333	0.002	2.21446037752705e-40	CD4+ Tcm	P2RY10
ARHGEF19	1.49025214033594e-42	2.1846947604115	0.333	0.002	3.57511488466592e-38	CD4+ Tcm	ARHGEF19
FYB1	4.15340296886537e-41	3.1518274661101	1	0.017	9.96401372230803e-37	CD4+ Tcm	FYB1
AC113367.1	2.15130494275938e-40	2.18332542542605	0.333	0.002	5.16098055767976e-36	CD4+ Tcm	AC113367.1
CD52	4.57505245207506e-39	2.3341975889369	0.667	0.007	1.09755508325281e-34	CD4+ Tcm	CD52
