p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
LTB	8.68219039197051e-26	1.35172116285337	0.774	0.137	1.13736694134814e-21	CD4+ Tcm	LTB
SELL	6.73213469364836e-23	1.79059157768797	0.566	0.077	8.81909644867936e-19	CD4+ Tcm	SELL
EEF1A1	7.41243143470134e-21	0.880882889125608	1	0.964	9.71028517945876e-17	CD4+ Tcm	EEF1A1
CCR7	3.03516080236334e-18	1.08377197826654	0.434	0.048	3.97606065109597e-14	CD4+ Tcm	CCR7
RPL13	3.95374831431248e-18	0.740105258326436	1	0.985	5.17941029174935e-14	CD4+ Tcm	RPL13
RPS4X	5.77823103820987e-18	0.814674007538385	1	0.964	7.56948266005493e-14	CD4+ Tcm	RPS4X
RPL18A	1.36352476005491e-17	0.729177871784434	1	0.976	1.78621743567193e-13	CD4+ Tcm	RPL18A
RPL32	1.47661022655502e-17	0.662523845632454	1	0.979	1.93435939678707e-13	CD4+ Tcm	RPL32
LEF1	2.24788697611218e-17	0.652073163448991	0.283	0.012	2.94473193870696e-13	CD4+ Tcm	LEF1
SARAF	3.26412644045034e-17	1.32136273812549	0.925	0.551	4.27600563698994e-13	CD4+ Tcm	SARAF
RPL10	3.64473196472696e-17	0.711899868160213	1	0.982	4.77459887379231e-13	CD4+ Tcm	RPL10
EEF1G	3.89992269674409e-17	0.930692546369834	1	0.881	5.10889873273476e-13	CD4+ Tcm	EEF1G
RPS3	4.66333800578438e-17	0.613723919234674	1	0.979	6.10897278757753e-13	CD4+ Tcm	RPS3
RPS6	7.35616646361387e-17	0.705615075601825	1	0.958	9.63657806733417e-13	CD4+ Tcm	RPS6
RPS12	8.33805835983176e-17	0.764980475613138	1	0.943	1.09228564513796e-12	CD4+ Tcm	RPS12
RPL3	1.39967113389082e-16	0.682646920392044	1	0.976	1.83356918539697e-12	CD4+ Tcm	RPL3
RPL4	2.67075691735523e-16	0.831385528709751	0.981	0.818	3.49869156173535e-12	CD4+ Tcm	RPL4
RPL7	3.52844097635195e-16	0.747248548194617	1	0.935	4.62225767902106e-12	CD4+ Tcm	RPL7
JUNB	5.20135207856778e-16	1.05024243715538	1	0.789	6.8137712229238e-12	CD4+ Tcm	JUNB
RPS3A	2.50490343704239e-15	0.73694168507242	1	0.929	3.28142350252553e-11	CD4+ Tcm	RPS3A
RPL36	3.54620089446627e-15	0.720511255382596	1	0.952	4.64552317175081e-11	CD4+ Tcm	RPL36
RPL34	5.98478761675221e-15	0.666329428252074	1	0.929	7.84007177794539e-11	CD4+ Tcm	RPL34
RPL13A	6.68981009821873e-15	0.624511128647971	1	0.994	8.76365122866653e-11	CD4+ Tcm	RPL13A
RPS18	6.90149705610278e-15	0.616891199383693	1	0.985	9.04096114349464e-11	CD4+ Tcm	RPS18
RPS27	1.64888634983558e-14	0.710313110892274	1	0.955	2.1600411182846e-10	CD4+ Tcm	RPS27
RPL11	2.69227813889366e-14	0.508910347141506	1	0.955	3.52688436195069e-10	CD4+ Tcm	RPL11
TNFRSF4	3.1350891864061e-14	0.927669015750683	0.377	0.051	4.10696683419199e-10	CD4+ Tcm	TNFRSF4
RPL9	4.83807876091547e-14	0.759379734922154	1	0.893	6.33788317679927e-10	CD4+ Tcm	RPL9
RPS13	5.80636623939434e-14	0.674930117618888	0.981	0.872	7.60633977360659e-10	CD4+ Tcm	RPS13
RPL21	7.25285598940303e-14	0.535847511275799	1	0.938	9.50124134611796e-10	CD4+ Tcm	RPL21
IL7R	1.05370823133864e-13	1.01074249312244	0.642	0.176	1.38035778305362e-09	CD4+ Tcm	IL7R
RPS14	1.58951473222922e-13	0.623519642734684	1	0.985	2.08226429922027e-09	CD4+ Tcm	RPS14
PABPC1	2.28864478448882e-13	1.05391938789817	0.943	0.652	2.99812466768036e-09	CD4+ Tcm	PABPC1
RPS16	2.33715490680747e-13	0.621451708968205	1	0.943	3.06167292791778e-09	CD4+ Tcm	RPS16
RPL19	2.57170976767068e-13	0.699986710869101	1	0.967	3.36893979564859e-09	CD4+ Tcm	RPL19
RPL17	3.79601608454408e-13	0.590674486876055	1	0.929	4.97278107075274e-09	CD4+ Tcm	RPL17
RPS23	4.04366328017754e-13	0.568293746899247	1	0.914	5.29719889703258e-09	CD4+ Tcm	RPS23
RPL36A	7.00305425672832e-13	0.590661791876174	0.981	0.854	9.17400107631410e-09	CD4+ Tcm	RPL36A
EEF1B2	1.05957912192627e-12	0.791392072773505	0.925	0.708	1.38804864972342e-08	CD4+ Tcm	EEF1B2
RPS15A	1.07224629544304e-12	0.807132643365589	1	0.943	1.40464264703039e-08	CD4+ Tcm	RPS15A
RPS5	1.07408590487666e-12	0.503252976593213	1	0.929	1.40705253538842e-08	CD4+ Tcm	RPS5
RPS8	1.21658621637281e-12	0.548373430279472	1	0.932	1.59372794344838e-08	CD4+ Tcm	RPS8
RPL18	1.25181721555786e-12	0.539028983733566	0.981	0.935	1.63988055238079e-08	CD4+ Tcm	RPL18
TPT1	1.91841004537033e-12	0.427223681661547	1	0.905	2.51311715943513e-08	CD4+ Tcm	TPT1
RPS2	3.74939885127086e-12	0.53039721164986	1	0.994	4.91171249516482e-08	CD4+ Tcm	RPS2
BIRC3	4.58415815021586e-12	0.978873429349236	0.434	0.092	6.00524717678278e-08	CD4+ Tcm	BIRC3
RPS27A	5.38557671778045e-12	0.589249951434105	1	0.917	7.0551055002924e-08	CD4+ Tcm	RPS27A
RPL26	9.3141912940546e-12	0.630021782518975	1	0.938	1.22015905952115e-07	CD4+ Tcm	RPL26
RPL10A	1.07628826634737e-11	0.586807562965125	1	0.902	1.40993762891505e-07	CD4+ Tcm	RPL10A
TXNIP	1.3577382517293e-11	0.857380684084439	0.906	0.482	1.77863710976538e-07	CD4+ Tcm	TXNIP
SPOCK2	3.14242983044808e-11	0.846889345115363	0.566	0.161	4.11658307788699e-07	CD4+ Tcm	SPOCK2
RPS20	3.19955078550642e-11	0.436233742800972	1	0.857	4.19141152901341e-07	CD4+ Tcm	RPS20
RPL14	3.3539147781676e-11	0.519652917581179	1	0.935	4.39362835939955e-07	CD4+ Tcm	RPL14
NOP53	4.85184795731908e-11	0.882127719326739	0.887	0.592	6.35592082408799e-07	CD4+ Tcm	NOP53
MALAT1	6.72769220342811e-11	0.774559954225434	1	0.881	8.81327678649082e-07	CD4+ Tcm	MALAT1
FOS	6.93243387578322e-11	0.958539350560276	0.887	0.565	9.08148837727602e-07	CD4+ Tcm	FOS
RPL6	6.98667643049714e-11	0.782362198136346	1	0.938	9.15254612395125e-07	CD4+ Tcm	RPL6
RPL30	7.9355254065508e-11	0.612249149505176	1	0.872	1.03955382825816e-06	CD4+ Tcm	RPL30
RPL23A	1.69247990197019e-10	0.450206674290538	1	0.935	2.21714867158095e-06	CD4+ Tcm	RPL23A
RPS15	2.20229828563986e-10	0.466420869826694	1	0.949	2.88501075418821e-06	CD4+ Tcm	RPS15
RACK1	2.21718695773578e-10	0.557949692806412	1	0.893	2.90451491463387e-06	CD4+ Tcm	RACK1
GATA3	2.54536188434906e-10	0.713292723682384	0.302	0.048	3.33442406849727e-06	CD4+ Tcm	GATA3
DUSP1	2.65308555786323e-10	0.66633821953272	0.943	0.586	3.47554208080084e-06	CD4+ Tcm	DUSP1
RPLP2	2.7513163225805e-10	0.650379386092159	1	0.964	3.60422438258046e-06	CD4+ Tcm	RPLP2
EEF2	3.34675477861468e-10	0.716248625289163	0.906	0.667	4.38424875998524e-06	CD4+ Tcm	EEF2
RPS25	3.3530451637199e-10	0.564255762400108	1	0.946	4.39248916447307e-06	CD4+ Tcm	RPS25
RPSA	3.96178747921395e-10	0.689144703058278	0.962	0.863	5.18994159777028e-06	CD4+ Tcm	RPSA
LEPROTL1	5.04523837179887e-10	0.830862239783441	0.604	0.214	6.60926226705652e-06	CD4+ Tcm	LEPROTL1
RPS29	7.28968986662566e-10	0.560498883435954	1	0.881	9.54949372527962e-06	CD4+ Tcm	RPS29
DDX5	7.67426050252463e-10	0.690214984983011	0.943	0.667	1.00532812583073e-05	CD4+ Tcm	DDX5
RPL5	9.41677811352258e-10	0.61857467577143	0.981	0.869	1.23359793287146e-05	CD4+ Tcm	RPL5
LDHB	1.37899887344653e-09	1.00541985363455	0.83	0.554	1.80648852421495e-05	CD4+ Tcm	LDHB
FXYD5	1.38435945438607e-09	0.769366515380848	0.83	0.473	1.81351088524575e-05	CD4+ Tcm	FXYD5
TRAC	2.02393657673883e-09	0.595500696555414	0.906	0.363	2.65135691552787e-05	CD4+ Tcm	TRAC
CXCR4	3.10595648065262e-09	0.608591523908581	0.925	0.518	4.06880298965494e-05	CD4+ Tcm	CXCR4
RPS17	6.50323153158916e-09	0.411428742084124	1	0.914	8.5192333063818e-05	CD4+ Tcm	RPS17
RPL29	7.43565577539246e-09	0.458920740070694	1	0.94	9.74070906576413e-05	CD4+ Tcm	RPL29
