p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
CD2	3.13032777277268e-07	1.13721382420647	0.867	0.304	0.00496000435595831	CD4+ effector T cells	CD2
TC2N	3.38628168930096e-07	1.16002432274157	0.267	0.032	0.00536556333669737	CD4+ effector T cells	TC2N
TRAF3IP3	4.30541610588564e-06	1.10413729016542	0.467	0.107	0.068219318197758	CD4+ effector T cells	TRAF3IP3
IL7R	1.0439799218593e-05	1.44757591742673	0.667	0.25	0.165418618618607	CD4+ effector T cells	IL7R
CXCR4	3.48576484284084e-05	0.984855687162284	0.933	0.568	0.552319439348132	CD4+ effector T cells	CXCR4
RPS19	5.74412711047871e-05	0.570816750773355	1	0.922	0.910156940655351	CD4+ effector T cells	RPS19
CD3D	9.45355279728881e-05	0.946211751103008	0.733	0.293	1	CD4+ effector T cells	CD3D
RPS27	9.4731942748952e-05	0.635536118015802	1	0.907	1	CD4+ effector T cells	RPS27
RPS15A	0.000140158010045611	0.53991799471705	1	0.884	1	CD4+ effector T cells	RPS15A
TRBC2	0.000231158892926399	1.12929108213345	0.533	0.189	1	CD4+ effector T cells	TRBC2
RPS26	0.000320055558760823	0.855293334573685	0.867	0.687	1	CD4+ effector T cells	RPS26
ITM2A	0.000422008415693479	0.840411654564895	0.4	0.111	1	CD4+ effector T cells	ITM2A
ISG20	0.000444484401479842	1.05406360213508	0.533	0.224	1	CD4+ effector T cells	ISG20
RPL27A	0.000463414170950936	0.510898146718041	0.933	0.895	1	CD4+ effector T cells	RPL27A
RPS29	0.000549749273476508	0.620528519703973	0.933	0.809	1	CD4+ effector T cells	RPS29
RPS6	0.000711021611027036	0.509550567547475	1	0.902	1	CD4+ effector T cells	RPS6
RESF1	0.000855758266705816	1.07965383290676	0.4	0.131	1	CD4+ effector T cells	RESF1
RPS27A	0.000911542677830353	0.486290136328987	1	0.919	1	CD4+ effector T cells	RPS27A
C12orf75	0.000940999286444168	0.977969226282345	0.333	0.095	1	CD4+ effector T cells	C12orf75
MALAT1	0.00105864056790387	0.518709331127025	1	0.981	1	CD4+ effector T cells	MALAT1
UBA52	0.00113198643584738	0.50622037822438	0.867	0.728	1	CD4+ effector T cells	UBA52
ZNF638	0.00122705314378643	1.08056115152348	0.267	0.067	1	CD4+ effector T cells	ZNF638
RPLP1	0.00142833141517795	0.481617382106389	1	0.948	1	CD4+ effector T cells	RPLP1
PTPN22	0.00153797481245774	1.20584017312318	0.267	0.069	1	CD4+ effector T cells	PTPN22
ACAP1	0.00186589047734413	0.943452302928887	0.467	0.188	1	CD4+ effector T cells	ACAP1
TSC22D3	0.00191358384105507	0.771340003254062	0.867	0.683	1	CD4+ effector T cells	TSC22D3
RPS7	0.00242472918748556	0.523078668592834	1	0.822	1	CD4+ effector T cells	RPS7
OCIAD2	0.00260860484747409	0.932570229040546	0.333	0.104	1	CD4+ effector T cells	OCIAD2
RPL30	0.00274513380798792	0.518486314052462	1	0.827	1	CD4+ effector T cells	RPL30
ITGA4	0.00358205431841729	0.976310383034178	0.333	0.113	1	CD4+ effector T cells	ITGA4
RPS18	0.00370652794527203	0.4762969630162	1	0.943	1	CD4+ effector T cells	RPS18
RPL23A	0.00446829525166659	0.450235391371506	1	0.875	1	CD4+ effector T cells	RPL23A
GAS5	0.00488232733400487	0.806188573511633	0.6	0.333	1	CD4+ effector T cells	GAS5
RPL28	0.00535747805160136	0.31636251287238	1	0.872	1	CD4+ effector T cells	RPL28
GGA1	0.00557111337545128	1.22476539414157	0.267	0.084	1	CD4+ effector T cells	GGA1
CD52	0.00562857433102253	0.514230965791919	0.867	0.632	1	CD4+ effector T cells	CD52
RPL9	0.00567317511953517	0.521745720754543	0.933	0.83	1	CD4+ effector T cells	RPL9
LTB	0.00619438379548491	0.817435799888113	0.333	0.114	1	CD4+ effector T cells	LTB
CLEC2D	0.00625543329797349	0.703535517023527	0.333	0.111	1	CD4+ effector T cells	CLEC2D
RPS4X	0.00760784440627618	0.387593414569753	1	0.902	1	CD4+ effector T cells	RPS4X
SRSF1	0.00768671680429114	1.06841188024804	0.267	0.087	1	CD4+ effector T cells	SRSF1
RPS8	0.00845945645866251	0.282894389254414	1	0.849	1	CD4+ effector T cells	RPS8
CD96	0.00870448563922966	0.870535425406789	0.267	0.084	1	CD4+ effector T cells	CD96
DDX5	0.00945215537577135	0.507117157089898	0.8	0.619	1	CD4+ effector T cells	DDX5
NHLH2	4.16592068101225e-106	1.11463628405145	0.333	0	6.60090131906392e-102	CD4+ naive T cells	NHLH2
AC026471.4	2.67285163767377e-71	1.40755972190371	0.333	0.001	4.23513341989409e-67	CD4+ naive T cells	AC026471.4
AL662884.5	8.34529130629188e-54	1.03773463026698	0.333	0.001	1.32231140748195e-49	CD4+ naive T cells	AL662884.5
CLIP3	9.86047253502364e-54	1.03599171871054	0.333	0.001	1.5623918731745e-49	CD4+ naive T cells	CLIP3
BACH2	2.68559173490015e-43	1.10713533197918	0.333	0.001	4.25532010394929e-39	CD4+ naive T cells	BACH2
PIGM	2.32687093984856e-39	1.73594332441606	0.667	0.007	3.68692700419004e-35	CD4+ naive T cells	PIGM
AL139220.2	1.97805520306735e-36	1.04219425067027	0.333	0.002	3.13422846926022e-32	CD4+ naive T cells	AL139220.2
AC015987.1	2.21126849148338e-36	1.1106340280465	0.333	0.002	3.50375492475542e-32	CD4+ naive T cells	AC015987.1
AC016405.1	2.47178785898674e-36	1.10678763221265	0.333	0.002	3.91654786256448e-32	CD4+ naive T cells	AC016405.1
NANOS1	2.76278798750724e-36	1.03399151107688	0.333	0.002	4.37763756620522e-32	CD4+ naive T cells	NANOS1
AC124242.1	1.94715673432226e-31	1.10548024816585	0.333	0.002	3.08526984553362e-27	CD4+ naive T cells	AC124242.1
AC027307.2	2.593366692578e-31	1.03599400966145	0.333	0.002	4.10918952438984e-27	CD4+ naive T cells	AC027307.2
ANKRD55	2.593366692578e-31	1.03238779364738	0.333	0.002	4.10918952438984e-27	CD4+ naive T cells	ANKRD55
MAL	5.86350037756426e-31	1.73588356289918	0.667	0.009	9.29071634825057e-27	CD4+ naive T cells	MAL
AL022069.3	1.0039932665823e-27	1.11444037334076	0.333	0.002	1.59082733089965e-23	CD4+ naive T cells	AL022069.3
IZUMO4	1.05047445945289e-24	1.39143556609609	0.333	0.003	1.6644767810031e-20	CD4+ naive T cells	IZUMO4
AL451085.2	2.10445761884296e-22	1.3926649425229	0.333	0.003	3.33451309705667e-18	CD4+ naive T cells	AL451085.2
ZFYVE9	2.57263851389364e-22	1.09416099638188	0.333	0.003	4.07634572526447e-18	CD4+ naive T cells	ZFYVE9
C9orf152	2.75054257853657e-22	1.08781247930718	0.333	0.003	4.3582347156912e-18	CD4+ naive T cells	C9orf152
PITPNM2	3.14367542952652e-22	1.08456511083786	0.333	0.003	4.98115371808478e-18	CD4+ naive T cells	PITPNM2
