p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
MS4A1	1.45137346729443e-140	1.82803045537461	0.938	0.018	2.87836386033831e-136	Activated B cells	MS4A1
PNOC	7.0495186766039e-128	0.76512329070654	0.375	0.002	1.39806054394409e-123	Activated B cells	PNOC
CD79A	7.63231302638266e-105	2.69109355902271	1	0.03	1.51364031939221e-100	Activated B cells	CD79A
CD19	1.63173769060646e-70	1.14677140629192	0.5	0.01	3.23606218801073e-66	Activated B cells	CD19
FCER2	1.6368868086263e-66	1.05321842655451	0.438	0.008	3.24627391886767e-62	Activated B cells	FCER2
LINC02397	1.6815789267452e-56	1.17905951297984	0.438	0.01	3.33490732752108e-52	Activated B cells	LINC02397
BANK1	3.65300978633686e-55	1.29932851720088	0.625	0.022	7.24464900826326e-51	Activated B cells	BANK1
FAM30A	6.13696543874129e-46	0.69948713636831	0.312	0.006	1.21708298581117e-41	Activated B cells	FAM30A
CNFN	1.78267444230814e-40	0.703464227704266	0.312	0.007	3.5353999539855e-36	Activated B cells	CNFN
POU2AF1	1.97829281967124e-35	0.83489685127169	0.312	0.009	3.92335031997201e-31	Activated B cells	POU2AF1
TNFRSF13C	2.15936873960286e-35	0.903642490143114	0.375	0.012	4.2824600843804e-31	Activated B cells	TNFRSF13C
CD79B	1.25084634865138e-27	1.05461275812948	0.438	0.022	2.48067847864541e-23	Activated B cells	CD79B
IGHM	1.60201134486112e-26	1.87385668372332	0.938	0.128	3.17710889912857e-22	Activated B cells	IGHM
CCR7	4.3337221136038e-23	1.08280534956616	0.625	0.053	8.59463769569906e-19	Activated B cells	CCR7
HLA-DOB	6.13698755291906e-23	0.708884384721064	0.312	0.014	1.21708737149491e-18	Activated B cells	HLA-DOB
RCSD1	1.65827660122909e-20	1.15744085890386	0.812	0.106	3.28869415555753e-16	Activated B cells	RCSD1
MEF2C	6.65324696817652e-20	1.22102704691561	0.688	0.081	1.31947193872877e-15	Activated B cells	MEF2C
BCL11A	7.32825167584407e-20	0.932182691801027	0.375	0.023	1.4533388723534e-15	Activated B cells	BCL11A
LINC01857	7.94339307871415e-20	1.29278667986552	0.438	0.033	1.57533371537059e-15	Activated B cells	LINC01857
POU2F2	1.04955270043291e-18	0.880872903319989	0.438	0.033	2.08147291549854e-14	Activated B cells	POU2F2
ARHGAP24	1.9192964912997e-15	0.980289956533891	0.438	0.042	3.80634880154557e-11	Activated B cells	ARHGAP24
IGLC2	3.18975060090432e-14	1.65017720979725	0.375	0.034	6.32591339171344e-10	Activated B cells	IGLC2
GNG7	1.71352694435819e-13	0.747392282522888	0.312	0.024	3.39826663605116e-09	Activated B cells	GNG7
AFF3	2.96629454405838e-10	0.869086798668485	0.312	0.032	5.88275533977659e-06	Activated B cells	AFF3
RPLP2	4.36147880102382e-10	0.867500631326382	1	0.957	8.64968475819044e-06	Activated B cells	RPLP2
RPS23	4.43611525646839e-10	0.947111491956426	1	0.928	8.79770377662812e-06	Activated B cells	RPS23
RPS5	5.09140126121806e-10	1.09154783887449	1	0.815	1.00972669812477e-05	Activated B cells	RPS5
AP000787.1	1.01293634307658e-09	0.752193396812566	0.312	0.034	2.00885535558947e-05	Activated B cells	AP000787.1
RPS8	1.32258563839581e-09	0.910951302731065	1	0.911	2.62295183806657e-05	Activated B cells	RPS8
RPL18A	1.81469186164775e-09	0.80790820948983	1	0.925	3.59889690001982e-05	Activated B cells	RPL18A
RPL11	3.11418178283719e-09	0.755071535056009	1	0.937	6.17604531172272e-05	Activated B cells	RPL11
RPL23A	4.3612363949659e-09	0.871733246223156	1	0.925	8.64920401849637e-05	Activated B cells	RPL23A
LTB	7.209445770406e-09	1.01547256634448	0.812	0.222	0.000142977728518692	Activated B cells	LTB
RPL8	1.86470621433464e-08	0.742424573863556	1	0.896	0.000369808536426846	Activated B cells	RPL8
RPS28	2.81839055733654e-08	0.651463407115174	1	0.944	0.000558943215330983	Activated B cells	RPS28
RPS13	3.24063253733759e-08	0.740505941209796	1	0.896	0.000642682244804791	Activated B cells	RPS13
EEF1B2	3.39508305428784e-08	0.955118336006933	1	0.673	0.000673312871326364	Activated B cells	EEF1B2
RPL34	3.47748232598532e-08	0.715546152818076	1	0.954	0.000689654294889409	Activated B cells	RPL34
RPL21	4.01535545711762e-08	0.750614031541347	1	0.953	0.000796325294255567	Activated B cells	RPL21
EEF1G	5.41629148719009e-08	0.984611608395599	0.938	0.819	0.00107415892773954	Activated B cells	EEF1G
RPS12	5.79663447877253e-08	0.731761873510675	1	0.938	0.00114958854983017	Activated B cells	RPS12
RPS18	6.9328609446201e-08	0.80227018270696	1	0.947	0.00137492498253706	Activated B cells	RPS18
RPS27	8.95345063282162e-08	0.754156583110348	1	0.98	0.00177564832950118	Activated B cells	RPS27
RPL27A	9.44584726277861e-08	0.71421496643241	1	0.937	0.00187330042915425	Activated B cells	RPL27A
LAPTM5	1.08116007179429e-07	1.00293079926419	1	0.605	0.00214415665438243	Activated B cells	LAPTM5
FAU	1.11191853975866e-07	0.69111997845273	1	0.911	0.00220515684804937	Activated B cells	FAU
RPL30	1.19888958965278e-07	0.754077616941215	1	0.904	0.00237763783419938	Activated B cells	RPL30
RPL39	1.27862832996801e-07	0.760313659161952	1	0.93	0.00253577570399257	Activated B cells	RPL39
RPS6	1.27946066151448e-07	0.717627693974602	1	0.927	0.00253742638391552	Activated B cells	RPS6
RPL13	1.31743671424859e-07	0.680678324468567	1	0.95	0.0026127404916978	Activated B cells	RPL13
RPL9	1.41030991905527e-07	0.664153851838075	1	0.917	0.00279692663147041	Activated B cells	RPL9
METTL21A	1.47777051753343e-07	0.734172034395328	0.375	0.063	0.00293071449037229	Activated B cells	METTL21A
RPL19	1.56145976550808e-07	0.71685556575323	1	0.924	0.00309668700695562	Activated B cells	RPL19
RPS25	2.06290063591029e-07	0.696465770180326	1	0.912	0.00409114454113729	Activated B cells	RPS25
SNX2	2.26694390595478e-07	1.02645569237866	0.688	0.238	0.00449580315428951	Activated B cells	SNX2
CD24	2.48243733867613e-07	0.573113660563089	0.312	0.045	0.0049231697300625	Activated B cells	CD24
RPL32	2.67428806522449e-07	0.690551979686033	1	0.945	0.0053036480909532	Activated B cells	RPL32
RHOH	3.09927616920623e-07	1.01383636213922	0.688	0.202	0.0061464844987698	Activated B cells	RHOH
ORAI2	3.43587976444186e-07	0.679358149508134	0.438	0.087	0.00681403674884109	Activated B cells	ORAI2
RPS11	3.51480060556722e-07	0.724099917127947	1	0.876	0.00697055256096092	Activated B cells	RPS11
RPS21	3.85544783347471e-07	0.738418987166467	1	0.861	0.00764612414334705	Activated B cells	RPS21
RPSA	4.53642572543335e-07	0.891287520399704	1	0.807	0.00899663949867941	Activated B cells	RPSA
CD74	5.65525841082183e-07	0.969287067554822	1	0.878	0.0112155084803419	Activated B cells	CD74
RPS2	6.48049040083908e-07	0.650264111026701	1	0.909	0.0128521085629441	Activated B cells	RPS2
RPL5	6.65613543484213e-07	0.755819891119213	1	0.825	0.0132004477943789	Activated B cells	RPL5
RPL13A	7.04406998601543e-07	0.671410817430812	1	0.96	0.0139697995962658	Activated B cells	RPL13A
EEF1A1	8.44122606089706e-07	0.539644201796636	1	0.97	0.0167406395239711	Activated B cells	EEF1A1
RPL12	9.19195751842218e-07	0.633157577999848	1	0.897	0.0182294901505349	Activated B cells	RPL12
RPL29	9.31138987966868e-07	0.615367104258204	1	0.879	0.0184663484093589	Activated B cells	RPL29
RPS15	9.50473205538976e-07	0.643306606114576	1	0.94	0.018849784612249	Activated B cells	RPS15
RPS4X	9.81021291309951e-07	0.666693160755479	1	0.888	0.0194556142492589	Activated B cells	RPS4X
CD37	1.20260250519888e-06	1.05534579918323	0.875	0.51	0.0238500128831043	Activated B cells	CD37
RPS3A	1.28659136790251e-06	0.691586530673067	1	0.917	0.0255156800082426	Activated B cells	RPS3A
RPL36	1.37430266086523e-06	0.697756940780741	1	0.912	0.0272551703702792	Activated B cells	RPL36
RPS20	1.44484119494321e-06	0.628199390154541	1	0.903	0.0286540905781138	Activated B cells	RPS20
RPS29	1.55793609894619e-06	0.674555408569326	1	0.941	0.0308969887143008	Activated B cells	RPS29
HLA-DQA1	1.72825527506112e-06	0.707036900851311	1	0.377	0.0342747586150121	Activated B cells	HLA-DQA1
RPL23	1.90037111511153e-06	0.672332536368097	1	0.812	0.0376881599548919	Activated B cells	RPL23
RPS27A	1.94330089669163e-06	0.565694496742894	1	0.946	0.0385395433831884	Activated B cells	RPS27A
RPL10	2.22361636643122e-06	0.573952575759282	1	0.977	0.0440987597790639	Activated B cells	RPL10
RPL35A	2.2986618930066e-06	0.619732703767474	1	0.928	0.0455870626621069	Activated B cells	RPL35A
RPL7	2.5089858193369e-06	0.629019185068809	1	0.909	0.0497582067690894	Activated B cells	RPL7
RPL15	2.57968889720261e-06	0.554384630145436	1	0.905	0.0511603902093222	Activated B cells	RPL15
EIF1AY	2.71017212132679e-06	0.924661065189875	0.625	0.209	0.0537481335101528	Activated B cells	EIF1AY
RPS17	2.81579744205492e-06	0.697623789359787	1	0.907	0.0558428948708331	Activated B cells	RPS17
RPL10A	2.90298344917108e-06	0.687909048813704	1	0.864	0.0575719677639609	Activated B cells	RPL10A
RPL35	3.39257095583187e-06	0.670830047731589	1	0.905	0.0672814671960576	Activated B cells	RPL35
CD40	3.85267662521094e-06	0.816093736733338	0.5	0.137	0.0764062828311834	Activated B cells	CD40
RPL7A	4.06145551835866e-06	0.638542612013622	1	0.855	0.080546785840089	Activated B cells	RPL7A
U2AF1L4	4.26345315869986e-06	0.664457738401685	0.375	0.077	0.0845528030433356	Activated B cells	U2AF1L4
PKIG	4.31699434766181e-06	0.541925133037381	0.375	0.072	0.0856146319028291	Activated B cells	PKIG
RPL22	4.42478906110903e-06	0.643729984482197	1	0.822	0.0877524166599143	Activated B cells	RPL22
SELL	5.95056035761749e-06	0.750520874087075	0.438	0.099	0.11801151301227	Activated B cells	SELL
