p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
TCL1A	7.57081696889788e-178	2.64451841884982	0.905	0.018	1.16772280928281e-173	Activated B cells	TCL1A
PTPRS	3.21131194569639e-177	1.75329042145484	0.714	0.011	4.95312754504211e-173	Activated B cells	PTPRS
TSPAN13	9.55032473729599e-166	1.81810341541207	0.762	0.014	1.47304208748053e-161	Activated B cells	TSPAN13
LILRA4	7.1080553166286e-159	1.94413567631008	0.81	0.016	1.0963464520368e-154	Activated B cells	LILRA4
LRRC26	2.35993571511598e-149	1.58794255651824	0.619	0.01	3.63996484699489e-145	Activated B cells	LRRC26
SMPD3	7.74365263643001e-147	1.41431490941537	0.667	0.012	1.19438098264297e-142	Activated B cells	SMPD3
ITM2C	9.07798107392052e-146	1.97429687106541	0.905	0.023	1.4001878008415e-141	Activated B cells	ITM2C
FAM129C	1.38791002646322e-135	1.25840566460854	0.571	0.009	2.14071242481687e-131	Activated B cells	FAM129C
EPHB1	3.16639924593019e-133	1.18975108438784	0.476	0.006	4.88385419692272e-129	Activated B cells	EPHB1
LINC00996	2.16996633640951e-132	1.24738825193961	0.524	0.008	3.34695607727803e-128	Activated B cells	LINC00996
SCT	5.2111894401686e-132	1.28817582034228	0.524	0.008	8.03773859251605e-128	Activated B cells	SCT
SPIB	2.32696531490761e-131	1.68324959559382	0.714	0.015	3.5891113017135e-127	Activated B cells	SPIB
SERPINF1	1.52851523666941e-130	1.90905484892923	0.762	0.018	2.3575819010389e-126	Activated B cells	SERPINF1
TPM2	6.71022962633981e-130	1.34991466965165	0.571	0.01	1.03498581756665e-125	Activated B cells	TPM2
CUX2	8.15899281705684e-107	0.645751438935764	0.286	0.003	1.25844305210285e-102	Activated B cells	CUX2
DERL3	2.1321027047305e-101	0.935666808813178	0.429	0.007	3.28855521177632e-97	Activated B cells	DERL3
C1orf186	3.92559334700868e-101	1.16775546735729	0.476	0.009	6.05483517842619e-97	Activated B cells	C1orf186
PACSIN1	5.1287822251843e-95	0.57165576875685	0.333	0.004	7.91063370412427e-91	Activated B cells	PACSIN1
MZB1	9.20869691242029e-93	1.42119078105429	0.667	0.019	1.4203494117717e-88	Activated B cells	MZB1
CLIC3	1.87198537228393e-92	1.80764775186569	0.714	0.023	2.88735023821073e-88	Activated B cells	CLIC3
CLEC4C	3.00335492634414e-91	0.949559776802432	0.429	0.008	4.6323746383932e-87	Activated B cells	CLEC4C
IGJ	1.67132996521721e-85	2.31396625038253	0.952	0.047	2.57785933835103e-81	Activated B cells	IGJ
LAMP5	1.9733584945146e-85	1.03192938969656	0.381	0.007	3.04370814193931e-81	Activated B cells	LAMP5
RP11-73G16.2	1.23361787310356e-84	0.529488480492767	0.286	0.004	1.90273220747493e-80	Activated B cells	RP11-73G16.2
COBLL1	3.11512216889067e-79	0.635639852681062	0.286	0.004	4.80476443329696e-75	Activated B cells	COBLL1
SCN9A	4.56658493055142e-79	0.658922097292395	0.333	0.005	7.04350059688252e-75	Activated B cells	SCN9A
UGCG	6.44115424503215e-77	1.62822413633849	0.905	0.046	9.93483630753759e-73	Activated B cells	UGCG
TNFRSF21	9.75300312194765e-75	0.782584932398289	0.381	0.008	1.50430320152921e-70	Activated B cells	TNFRSF21
PLD4	1.16655879777815e-74	1.93895336755474	0.81	0.038	1.79930028969302e-70	Activated B cells	PLD4
MAP1A	4.85409098157592e-70	0.944252400829813	0.381	0.008	7.4869499299827e-66	Activated B cells	MAP1A
GZMB	1.34723350148979e-68	2.72580689756695	0.952	0.06	2.07797295269786e-64	Activated B cells	GZMB
GPM6B	1.4801371777e-64	0.869682132513334	0.381	0.009	2.28296358288448e-60	Activated B cells	GPM6B
P2RY14	8.96607866179891e-62	0.75699110765754	0.333	0.007	1.38292797279586e-57	Activated B cells	P2RY14
GPRC5C	1.09142586434169e-58	0.761224953974755	0.286	0.005	1.68341525316062e-54	Activated B cells	GPRC5C
BLNK	8.2153799307234e-57	0.981242287258058	0.476	0.016	1.26714020051478e-52	Activated B cells	BLNK
STMN1	1.91560695679224e-56	1.13547081527503	0.619	0.028	2.95463217015635e-52	Activated B cells	STMN1
BCL7A	1.56801930259077e-54	0.783402812076143	0.333	0.008	2.418512972316e-50	Activated B cells	BCL7A
SERPINF2	2.23830380115161e-54	0.54126405675277	0.286	0.006	3.45235978289624e-50	Activated B cells	SERPINF2
TCF4	2.07998068422018e-49	2.11315874073548	1	0.097	3.20816220734121e-45	Activated B cells	TCF4
PPP1R14B	4.44958131938041e-49	1.65235643275353	0.762	0.053	6.86303422701235e-45	Activated B cells	PPP1R14B
RUNX2	4.44553716708526e-47	1.00148901029116	0.524	0.024	6.85679652651231e-43	Activated B cells	RUNX2
CXCR3	1.30900232865985e-45	0.845236758290072	0.381	0.013	2.01900519172495e-41	Activated B cells	CXCR3
LGMN	9.1558053219143e-43	0.998854708193996	0.333	0.011	1.41219141285206e-38	Activated B cells	LGMN
C12orf75	1.89405972270533e-41	2.07528859954946	0.952	0.103	2.9213977163007e-37	Activated B cells	C12orf75
STRBP	3.8497194401263e-40	0.810722150169714	0.381	0.015	5.9378072644508e-36	Activated B cells	STRBP
PTPRCAP	8.10346511391758e-40	1.45044827475274	0.81	0.066	1.24987845917065e-35	Activated B cells	PTPRCAP
OFD1	2.44681400472609e-38	1.26493355404565	0.619	0.042	3.77396592088951e-34	Activated B cells	OFD1
RASD1	5.05568543594053e-38	0.544315503565724	0.286	0.009	7.79788921639468e-34	Activated B cells	RASD1
IL3RA	3.60366627045058e-37	0.898018966377266	0.429	0.021	5.55829485554298e-33	Activated B cells	IL3RA
AFF3	4.27381112357689e-37	0.731803370484115	0.333	0.012	6.59192627700499e-33	Activated B cells	AFF3
PTCRA	1.849188731528e-35	1.22100780143542	0.524	0.033	2.85218869950879e-31	Activated B cells	PTCRA
TMEM8B	8.68984380464923e-35	0.510914089902978	0.286	0.01	1.3403215084291e-30	Activated B cells	TMEM8B
GNG7	6.58037622837704e-34	1.05837238999604	0.381	0.018	1.01495722946487e-29	Activated B cells	GNG7
BCL11A	8.73975640599573e-34	1.59092098986713	0.714	0.066	1.34802002806078e-29	Activated B cells	BCL11A
ZFAT	1.21174767179994e-33	0.737949905219257	0.333	0.014	1.86899960898422e-29	Activated B cells	ZFAT
ST6GALNAC4	2.01018051043272e-33	0.943537043637496	0.381	0.018	3.10050241929143e-29	Activated B cells	ST6GALNAC4
TRAF4	4.81061507343652e-33	0.675056648265027	0.286	0.01	7.41989268926849e-29	Activated B cells	TRAF4
LINC00865	1.60824873342846e-31	0.792111979610928	0.286	0.011	2.48056284644005e-27	Activated B cells	LINC00865
RP11-117D22.2	3.52422490137048e-31	0.878993498853956	0.286	0.011	5.43576448787383e-27	Activated B cells	RP11-117D22.2
SEL1L3	4.65508321117678e-31	0.804286010944281	0.381	0.02	7.18000034491906e-27	Activated B cells	SEL1L3
LTB	1.65147580031869e-29	1.76282642645188	0.762	0.087	2.54723627441155e-25	Activated B cells	LTB
IRF8	1.75969598603993e-29	2.18812370029728	0.952	0.164	2.71415508886799e-25	Activated B cells	IRF8
CYB561A3	4.26902387951512e-29	1.22304228961292	0.619	0.056	6.58454243176413e-25	Activated B cells	CYB561A3
IRF4	9.64347707896345e-29	0.592182668874006	0.333	0.016	1.48740990465932e-24	Activated B cells	IRF4
CCDC50	1.81407836132881e-28	1.77170466452636	0.857	0.121	2.79803446451355e-24	Activated B cells	CCDC50
NEK8	3.20871664768825e-28	0.90004331110001	0.286	0.012	4.94912455739436e-24	Activated B cells	NEK8
ABHD15	6.10047966901485e-28	0.79680763743917	0.381	0.022	9.40937984148851e-24	Activated B cells	ABHD15
CLN8	4.26254319632316e-26	0.976541851230466	0.524	0.044	6.57454662600885e-22	Activated B cells	CLN8
SMC6	9.39408637981195e-26	1.00816183393094	0.524	0.046	1.4489438832222e-21	Activated B cells	SMC6
SLC7A5	1.1006412704401e-25	0.506560887342254	0.286	0.013	1.69762909552681e-21	Activated B cells	SLC7A5
SLC38A1	4.65852136101543e-25	0.595486098585562	0.333	0.019	7.1853033472302e-21	Activated B cells	SLC38A1
FCER1A	1.89109369312344e-24	0.917826635307958	0.381	0.025	2.9168229122736e-20	Activated B cells	FCER1A
GAS6	9.67218891253359e-24	0.911715553831718	0.429	0.033	1.49183841786918e-19	Activated B cells	GAS6
IDH3A	7.1231214376629e-23	1.14750714105917	0.619	0.074	1.09867025054513e-18	Activated B cells	IDH3A
MAP2K6	1.10585631267722e-22	0.554050927226082	0.333	0.02	1.70567277667334e-18	Activated B cells	MAP2K6
PPM1K	7.79307342381406e-22	1.17515231449605	0.619	0.074	1.20200364488908e-17	Activated B cells	PPM1K
NUCB2	1.33039510026096e-21	0.96811595458784	0.524	0.053	2.05200140264251e-17	Activated B cells	NUCB2
C12orf45	6.11687334107754e-21	0.764359865157234	0.429	0.037	9.43466544127799e-17	Activated B cells	C12orf45
APP	8.15238214740894e-21	1.35795471925388	0.762	0.126	1.25742342241635e-16	Activated B cells	APP
SMIM5	1.15006136475075e-20	0.668136550802402	0.381	0.029	1.77385464899155e-16	Activated B cells	SMIM5
WDFY4	1.68335731733505e-20	0.673487595145061	0.381	0.03	2.59641032625758e-16	Activated B cells	WDFY4
P2RY6	4.14430822758758e-20	0.702263967401269	0.286	0.018	6.39218101023108e-16	Activated B cells	P2RY6
PHB	5.48212867583663e-20	1.3952018328014	0.714	0.115	8.45563526961042e-16	Activated B cells	PHB
ZCCHC11	9.65302330828597e-19	0.762289103062879	0.429	0.041	1.48888231507003e-14	Activated B cells	ZCCHC11
SIT1	1.04437169411576e-18	0.734472351807206	0.286	0.019	1.61083890100415e-14	Activated B cells	SIT1
VIMP	2.18972533887388e-18	1.25085182950986	0.81	0.168	3.37743236267907e-14	Activated B cells	VIMP
ALOX5AP	4.29301047491523e-17	1.56740660156909	0.857	0.218	6.62153935650925e-13	Activated B cells	ALOX5AP
DAB2	5.20355344567364e-16	0.888291353097416	0.429	0.048	8.02596083460703e-12	Activated B cells	DAB2
IRF7	2.93734434041435e-15	1.59425815943085	0.905	0.295	4.5305599106551e-11	Activated B cells	IRF7
PLA2G16	7.99722703806133e-15	0.844320331640499	0.476	0.063	1.23349229835058e-10	Activated B cells	PLA2G16
SEC61B	1.1414379997226e-14	1.48470469179182	1	0.607	1.76055397077214e-10	Activated B cells	SEC61B
HIGD1A	2.64885971739678e-14	1.18068380619579	0.714	0.157	4.0856012281128e-10	Activated B cells	HIGD1A
AC023590.1	3.2710254235044e-14	0.599930805020438	0.286	0.024	5.04522961321318e-10	Activated B cells	AC023590.1
C10orf118	3.52779518212261e-14	1.1530132512946	0.524	0.081	5.44127128890591e-10	Activated B cells	C10orf118
GPR183	9.40510869600477e-14	1.08150526303095	0.619	0.115	1.45064396527178e-09	Activated B cells	GPR183
MRPL36	1.17580735301043e-13	0.854047608538097	0.619	0.109	1.81356526128329e-09	Activated B cells	MRPL36
DCK	3.56455931041941e-13	0.971415511089854	0.619	0.119	5.4979762803909e-09	Activated B cells	DCK
CBFA2T3	4.02173537525988e-13	0.728617983389406	0.333	0.036	6.20312464280084e-09	Activated B cells	CBFA2T3
HOXB2	6.84816426391233e-13	0.490297647679112	0.286	0.027	1.05626085606584e-08	Activated B cells	HOXB2
SFT2D2	7.12582739499643e-13	0.931939984359615	0.667	0.137	1.09908761740425e-08	Activated B cells	SFT2D2
CD2AP	8.46222591180795e-13	0.742189586194344	0.429	0.059	1.30521372463726e-08	Activated B cells	CD2AP
PPP1R14A	9.44744265860637e-13	0.547664365688238	0.333	0.037	1.45717355566345e-08	Activated B cells	PPP1R14A
