p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
IGHA2	4.52981978018902e-44	2.38548547497556	0.636	0.021	9.72144623026366e-40	Activated B cells	IGHA2
FCRLA	4.423082438973e-35	1.7933778564264	0.545	0.019	9.49237722227996e-31	Activated B cells	FCRLA
LY86-AS1	1.51329841613515e-28	1.43573820451169	0.273	0.006	3.24768973086765e-24	Activated B cells	LY86-AS1
BLK	5.33874465765502e-28	1.37125504621889	0.455	0.017	1.14574799097934e-23	Activated B cells	BLK
CD79A	4.26852876832694e-24	2.810910705369	0.818	0.07	9.16068958970644e-20	Activated B cells	CD79A
TNFRSF13C	2.48636528801716e-23	1.14119908887663	0.455	0.02	5.33598854461364e-19	Activated B cells	TNFRSF13C
MS4A1	8.82864694720251e-23	2.34820190630409	0.818	0.074	1.89471592133913e-18	Activated B cells	MS4A1
BANK1	3.23669643014672e-22	1.75428349280503	0.545	0.032	6.94627420873787e-18	Activated B cells	BANK1
ADAM28	3.10141172558533e-15	1.77233084157865	0.727	0.087	6.65593970427867e-11	Activated B cells	ADAM28
TLR10	7.49758297391998e-15	1.28141690929014	0.273	0.012	1.60905628203297e-10	Activated B cells	TLR10
BCL11A	1.08836818152836e-12	1.28274261160313	0.455	0.04	2.33574695437801e-08	Activated B cells	BCL11A
P2RX5	1.41295568304076e-12	1.36390904710063	0.364	0.025	3.03234419137378e-08	Activated B cells	P2RX5
LINC02422	4.09001231821117e-12	0.962222338067069	0.273	0.015	8.77757543611299e-08	Activated B cells	LINC02422
FAM30A	9.91554410684735e-12	0.724411750447271	0.273	0.015	2.12797492077051e-07	Activated B cells	FAM30A
CD79B	1.03330514071402e-11	1.67637513241157	0.636	0.089	2.21757616248635e-07	Activated B cells	CD79B
TCL1A	6.35102101935082e-11	1.33459855748334	0.364	0.029	1.36299262096288e-06	Activated B cells	TCL1A
CD22	4.70226606366877e-10	0.842266144034654	0.273	0.018	1.00915331992395e-05	Activated B cells	CD22
AC023590.1	1.04694219043979e-09	1.22430890899292	0.273	0.019	2.24684263490283e-05	Activated B cells	AC023590.1
STAP1	1.1362333942576e-09	0.499647766451856	0.273	0.019	2.43847048741623e-05	Activated B cells	STAP1
VPREB3	1.25549350621244e-09	1.11687444907664	0.364	0.034	2.69441461368252e-05	Activated B cells	VPREB3
CD19	1.76298892700923e-09	0.373768373044055	0.273	0.019	3.78355053625451e-05	Activated B cells	CD19
NCR3	1.95991792998121e-09	0.347899702329074	0.273	0.019	4.20617986953268e-05	Activated B cells	NCR3
LINC02397	3.83479267595979e-08	0.583311959645509	0.273	0.023	0.000822984856187731	Activated B cells	LINC02397
LINC00926	4.42835832528097e-08	1.04262731046336	0.364	0.041	0.000950369980188549	Activated B cells	LINC00926
