p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
CD79A	3.49045513743741e-61	2.24060026899817	0.963	0.081	6.52400969738426e-57	Activated B cells	CD79A
MS4A1	2.39279948507857e-55	2.17571557031907	0.741	0.051	4.47238151756035e-51	Activated B cells	MS4A1
LINC00926	4.41288319985138e-54	1.55091209752308	0.407	0.015	8.24811998884222e-50	Activated B cells	LINC00926
CD79B	1.91615213485807e-52	2.05413921398444	0.889	0.081	3.58147995526323e-48	Activated B cells	CD79B
IGHM	1.07123306998821e-51	2.55311213904969	0.852	0.076	2.00224173111497e-47	Activated B cells	IGHM
ARHGAP24	4.73826203366889e-38	1.61237706886212	0.556	0.043	8.85628556713051e-34	Activated B cells	ARHGAP24
IGHD	3.73055552356565e-37	1.41390979588461	0.407	0.022	6.97278132909656e-33	Activated B cells	IGHD
TCL1A	4.86961647036925e-37	2.08721834470726	0.407	0.022	9.10180014476717e-33	Activated B cells	TCL1A
VPREB3	1.87594380249578e-34	1.9454190004903	0.481	0.035	3.50632656124486e-30	Activated B cells	VPREB3
HLA-DOB	2.25137459365318e-18	1.15175270775008	0.296	0.025	4.20804425299716e-14	Activated B cells	HLA-DOB
SELL	1.2713076862338e-16	1.40688243840959	0.519	0.083	2.3762011963396e-12	Activated B cells	SELL
LTB	1.53084979633237e-15	1.47745174544368	0.778	0.203	2.86131135432483e-11	Activated B cells	LTB
CD37	1.86217611961305e-15	1.49985864779106	0.926	0.391	3.48059338516875e-11	Activated B cells	CD37
HVCN1	4.91329051294788e-13	1.23169338745517	0.333	0.046	9.18343129775089e-09	Activated B cells	HVCN1
CCR7	8.78779404183349e-13	1.01699151880431	0.296	0.035	1.6425265843591e-08	Activated B cells	CCR7
CD74	2.33993648564275e-12	1.13018017798108	1	0.757	4.37357528531485e-08	Activated B cells	CD74
RPL18A	3.45688978695069e-11	0.737842447099391	1	0.96	6.46127270078953e-07	Activated B cells	RPL18A
MEF2C	4.97850126441077e-11	1.50249049934827	0.37	0.067	9.30531671331017e-07	Activated B cells	MEF2C
RPL13A	1.08787443201673e-10	0.656309770177332	1	0.986	2.03334610088247e-06	Activated B cells	RPL13A
RPS23	1.15072695024605e-10	0.722519065340391	1	0.937	2.15082374270489e-06	Activated B cells	RPS23
RPS27	1.22361674484638e-10	0.710569663978312	1	0.971	2.28706205779237e-06	Activated B cells	RPS27
RPL15	1.33531467035335e-10	0.703990876345091	1	0.943	2.49583665035745e-06	Activated B cells	RPL15
CYB561A3	1.40158912825391e-10	1.17145608660301	0.333	0.056	2.61971023961939e-06	Activated B cells	CYB561A3
RPL18	1.50480840281897e-10	0.714015289539922	1	0.906	2.81263738570893e-06	Activated B cells	RPL18
BANK1	2.90778404350556e-10	0.993946364571076	0.259	0.035	5.43493915571625e-06	Activated B cells	BANK1
NCF1	8.70509363030339e-10	1.32240233925451	0.481	0.123	1.62706905044001e-05	Activated B cells	NCF1
RPL32	9.59507309847617e-10	0.632568622718331	1	0.966	1.79341511283618e-05	Activated B cells	RPL32
FCMR	1.86813294948128e-09	1.18168108843197	0.37	0.072	3.49172729587546e-05	Activated B cells	FCMR
RPL28	2.50230479027159e-09	0.612836297163339	1	0.965	4.67705788349662e-05	Activated B cells	RPL28
HLA-DRA	2.71196319463832e-09	0.803110749943905	1	0.582	5.06893040709848e-05	Activated B cells	HLA-DRA
