p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
FCRL1	4.39584507495706e-83	1.75630715557775	0.529	0.007	5.36029348440264e-79	Activated B cells	FCRL1
BANK1	1.56701580191368e-78	2.42275394419196	0.824	0.023	1.91081906885354e-74	Activated B cells	BANK1
MS4A1	1.94672298102777e-72	2.41833470671992	0.824	0.025	2.37383400306527e-68	Activated B cells	MS4A1
HLA-DQB1	3.4924375665785e-68	2.370224980173	0.824	0.028	4.25867836868582e-64	Activated B cells	HLA-DQB1
CCDC50	1.10260623568815e-65	1.47056701905929	0.529	0.01	1.34451804379813e-61	Activated B cells	CCDC50
HLA-DQA1	1.87433885647766e-64	2.40763497654301	0.824	0.031	2.28556880158886e-60	Activated B cells	HLA-DQA1
FCGR2B	3.37952319706174e-56	1.34730772599942	0.412	0.007	4.12099058649708e-52	Activated B cells	FCGR2B
SPIB	3.4412505696907e-53	1.52802587949262	0.412	0.007	4.19626094468084e-49	Activated B cells	SPIB
FGD2	7.47296930410039e-53	1.14408414124728	0.412	0.007	9.11253876942001e-49	Activated B cells	FGD2
ADAM28	9.52623216281395e-51	1.43660000520075	0.529	0.015	1.16162874993353e-46	Activated B cells	ADAM28
FCRL3	2.3435115424993e-50	1.42855234137471	0.353	0.005	2.85767797492365e-46	Activated B cells	FCRL3
HLA-DQA2	9.40018375886388e-48	1.22069529440491	0.412	0.009	1.14625840755586e-43	Activated B cells	HLA-DQA2
FCRLA	1.41638837814216e-47	1.37319384857456	0.412	0.009	1.72714398830655e-43	Activated B cells	FCRLA
HLA-DMB	4.36993085104933e-46	1.66761148251914	0.647	0.027	5.32869367976956e-42	Activated B cells	HLA-DMB
HLA-DRB5	2.86906815381251e-42	2.32791313649364	0.882	0.061	3.49854170675897e-38	Activated B cells	HLA-DRB5
HLA-DOB	2.82264864016425e-41	1.31532759481505	0.412	0.011	3.44193775181629e-37	Activated B cells	HLA-DOB
BLK	3.19047167017293e-41	1.03096469192105	0.353	0.007	3.89046115460887e-37	Activated B cells	BLK
HLA-DRB1	5.39817820174011e-38	2.48240133020613	0.941	0.083	6.58253849920189e-34	Activated B cells	HLA-DRB1
PNOC	8.15597157263256e-38	0.981440821129836	0.294	0.005	9.94539173566814e-34	Activated B cells	PNOC
MARCKS	2.38288614547742e-35	1.51114512846374	0.294	0.006	2.90569136579517e-31	Activated B cells	MARCKS
FCRL5	2.9379390556796e-35	1.41266458037926	0.294	0.006	3.58252288449571e-31	Activated B cells	FCRL5
ARHGAP24	3.28723096582388e-35	1.58518748801427	0.471	0.018	4.00844943972564e-31	Activated B cells	ARHGAP24
RALGPS2	6.69167795688067e-34	1.39153332283782	0.412	0.014	8.15983210062029e-30	Activated B cells	RALGPS2
LINC00926	1.12943091044991e-33	1.17477599203761	0.412	0.014	1.37722805220262e-29	Activated B cells	LINC00926
CD79A	3.79613081122205e-33	2.34076251191881	0.824	0.07	4.62900191120417e-29	Activated B cells	CD79A
MARCH1	2.05588231886426e-32	1.91601295052304	0.588	0.033	2.50694289962308e-28	Activated B cells	MARCH1
IRF8	1.12857922081075e-30	1.63742840693472	0.588	0.036	1.37618950185663e-26	Activated B cells	IRF8
MTSS1	5.71416077288151e-29	1.11901848581213	0.294	0.008	6.96784764645171e-25	Activated B cells	MTSS1
SEL1L3	3.62039795400432e-28	1.3096737043444	0.353	0.013	4.41471326511287e-24	Activated B cells	SEL1L3
POU2F2	2.81498857762027e-27	1.88415503124477	0.824	0.085	3.43259707155015e-23	Activated B cells	POU2F2
HLA-DPA1	8.07497914760307e-27	2.56475613708649	1	0.151	9.84662957258718e-23	Activated B cells	HLA-DPA1
AIM2	4.16188835488414e-25	1.19631901401785	0.353	0.015	5.07500665994572e-21	Activated B cells	AIM2
TCL1A	1.29940291946628e-24	2.08267467737869	0.294	0.01	1.58449191999719e-20	Activated B cells	TCL1A
HLA-DPB1	1.85076002013198e-23	2.55481571881123	0.941	0.151	2.25681676854894e-19	Activated B cells	HLA-DPB1
VPREB3	2.48224716735553e-22	1.16512949045486	0.294	0.011	3.02685219587333e-18	Activated B cells	VPREB3
TCF4	9.53009284480431e-21	1.49556669333277	0.529	0.045	1.16209952149544e-16	Activated B cells	TCF4
