p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
MS4A1	3.09270527353801e-133	2.44077456208076	0.929	0.033	6.88992880838798e-129	Activated B cells	MS4A1
CD79A	5.61947513402118e-87	2.19232512697683	0.821	0.042	1.25190667035724e-82	Activated B cells	CD79A
PAX5	2.35718257168493e-67	0.811578471161669	0.286	0.005	5.25133133319969e-63	Activated B cells	PAX5
CD19	2.9679978371063e-65	1.14833582511949	0.429	0.014	6.61210558150542e-61	Activated B cells	CD19
TCL1A	3.23565919399964e-61	1.81415669616799	0.5	0.021	7.2084015523924e-57	Activated B cells	TCL1A
IGHD	2.97615954778604e-60	1.14342116822996	0.321	0.008	6.63028824055774e-56	Activated B cells	IGHD
VPREB3	5.99364680322963e-58	1.85875852507807	0.571	0.03	1.3352646348235e-53	Activated B cells	VPREB3
FCRL2	9.7373599665033e-52	1.08295281992029	0.286	0.008	2.16928905333761e-47	Activated B cells	FCRL2
TNFRSF13B	5.58046301672377e-49	0.974955695832227	0.286	0.008	1.24321555086572e-44	Activated B cells	TNFRSF13B
CD79B	3.58091083677077e-47	1.64875468120431	0.643	0.049	7.97755316215793e-43	Activated B cells	CD79B
IGHM	4.72206920347687e-44	2.69165492694878	0.643	0.054	1.05198257715058e-39	Activated B cells	IGHM
LINC02397	5.47246836303493e-37	1.02016895716619	0.286	0.011	1.21915650191692e-32	Activated B cells	LINC02397
P2RX5	6.01555565334801e-36	1.20671704221388	0.357	0.019	1.34014548845287e-31	Activated B cells	P2RX5
STAG3	3.44689926999382e-31	0.985394940822234	0.286	0.014	7.67900219369223e-27	Activated B cells	STAG3
LTB	3.62459200561444e-28	1.48266375662345	0.714	0.1	8.07486607010784e-24	Activated B cells	LTB
CD22	8.78318449560484e-26	1.33050346833338	0.286	0.017	1.95671784193085e-21	Activated B cells	CD22
POU2AF1	3.04948534418481e-25	0.921147612925176	0.321	0.022	6.79364344977492e-21	Activated B cells	POU2AF1
CD37	8.07453725251997e-25	1.94377222591994	0.929	0.244	1.7988454091164e-20	Activated B cells	CD37
LINC00926	2.11984510298017e-22	1.29372587979785	0.464	0.055	4.72259092041922e-18	Activated B cells	LINC00926
FCMR	4.46975884836642e-17	1.44847075301645	0.357	0.042	9.95772876239071e-13	Activated B cells	FCMR
MARCH1	9.51969832586757e-17	1.1061140404467	0.536	0.091	2.12079839303678e-12	Activated B cells	MARCH1
CD48	7.30831383120049e-16	1.38232600471992	0.643	0.144	1.62814615531485e-11	Activated B cells	CD48
RHOH	1.37205559827968e-15	1.17529837051924	0.464	0.074	3.05666546184746e-11	Activated B cells	RHOH
RPS27	2.10432925912356e-15	1.04269924536741	1	0.977	4.68802472347546e-11	Activated B cells	RPS27
INPP5D	3.1840867850794e-15	1.08331640680907	0.429	0.065	7.09350853979989e-11	Activated B cells	INPP5D
BANK1	7.87592618037995e-15	1.09432102565197	0.393	0.059	1.75459883446504e-10	Activated B cells	BANK1
RPS8	9.90539240961248e-15	0.868045732554015	1	0.95	2.20672332101347e-10	Activated B cells	RPS8
CD74	2.71610615182484e-14	1.19626691010829	1	0.852	6.05094128503537e-10	Activated B cells	CD74
HLA-DPA1	3.66269826180923e-14	1.24547249676053	0.964	0.487	8.1597591876586e-10	Activated B cells	HLA-DPA1
RPLP2	4.29024425004538e-14	0.853831959159358	0.964	0.981	9.5578061402511e-10	Activated B cells	RPLP2
TRAF3IP3	5.52765860048612e-14	0.739843664667535	0.393	0.056	1.2314517830163e-09	Activated B cells	TRAF3IP3
RPL21	1.23366890145298e-13	1.32681364917358	0.964	0.923	2.74836757865694e-09	Activated B cells	RPL21
RPS27A	1.24106870228578e-13	1.13047161829763	0.964	0.929	2.76485285495226e-09	Activated B cells	RPS27A
CD52	1.72985047966723e-13	1.27153471468753	0.964	0.4	3.85376089860266e-09	Activated B cells	CD52
RPS15A	1.75074345962043e-13	0.876858910438602	0.964	0.962	3.9003062793424e-09	Activated B cells	RPS15A
