p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
GFAP	0	1.1216805007663	0.793	0.43	0	Astrocytes	GFAP
CLU	0	0.97513865531221	0.993	0.873	0	Astrocytes	CLU
PTPRZ1	7.94659938111233e-306	0.97715450536856	0.58	0.21	2.07883039809899e-301	Astrocytes	PTPRZ1
GJA1	1.62206797683931e-300	0.921477419866787	0.471	0.139	4.24332982741164e-296	Astrocytes	GJA1
SPARC	5.66957860198377e-300	0.806370994010578	0.785	0.38	1.48316176227895e-295	Astrocytes	SPARC
NUDT4	5.79726278473395e-287	0.904755182716101	0.526	0.183	1.5165639444864e-282	Astrocytes	NUDT4
NRCAM	3.65352139420066e-283	0.723334479125006	0.822	0.403	9.55761196722893e-279	Astrocytes	NRCAM
ATP1B2	1.67544567572163e-253	0.800063763997262	0.454	0.144	4.38296588768778e-249	Astrocytes	ATP1B2
AQP4	1.09616813417976e-245	0.989164405056224	0.314	0.07	2.86757583901425e-241	Astrocytes	AQP4
CRYAB	2.59084425237063e-245	0.738498626604569	0.927	0.726	6.77764856420156e-241	Astrocytes	CRYAB
NTRK2	1.16302699662754e-244	0.773540658902864	0.537	0.202	3.04247862317765e-240	Astrocytes	NTRK2
CHI3L1	4.11779141917604e-241	1.03369627810849	0.902	0.688	1.07721423525645e-236	Astrocytes	CHI3L1
SERPINE1	3.43132723123134e-235	0.89264886245824	0.851	0.574	8.97635203690119e-231	Astrocytes	SERPINE1
LMO4	3.81491479648519e-235	1.08305452804886	0.565	0.247	9.97981710760526e-231	Astrocytes	LMO4
NRP2	7.59265520783243e-234	0.706180853041918	0.777	0.452	1.98623860236896e-229	Astrocytes	NRP2
CNN3	1.08333264636237e-231	0.682971435841424	0.64	0.277	2.83399820288397e-227	Astrocytes	CNN3
SPARCL1	1.87529420711802e-226	0.823044302590218	0.425	0.139	4.90576964582073e-222	Astrocytes	SPARCL1
TMEM158	4.92922698477177e-220	0.805421025785153	0.413	0.135	1.2894857792163e-215	Astrocytes	TMEM158
HSPB1	4.84813157691698e-219	0.800874690391774	0.738	0.389	1.26827122052148e-214	Astrocytes	HSPB1
