p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
CHI3L1	5.94868712818266e-26	2.37437863070005	0.579	0.175	1.0363207846007e-21	Malignant cells	CHI3L1
ID3	3.5652130110668e-22	1.75152001059809	0.516	0.119	6.21095758657946e-18	Malignant cells	ID3
ANKRD44	3.52353898897241e-20	1.8738807837067	0.584	0.277	6.13835727268883e-16	Malignant cells	ANKRD44
ANXA1	6.61562554548984e-20	1.17599316526181	0.613	0.271	1.15250812627979e-15	Malignant cells	ANXA1
IGFBP3	1.39976088138314e-19	1.99453865762886	0.466	0.107	2.43852343145757e-15	Malignant cells	IGFBP3
TCIM	1.44811991044243e-18	1.77950618847484	0.49	0.147	2.52276969598176e-14	Malignant cells	TCIM
COL1A2	1.58733231986901e-18	1.78567341633026	0.371	0.028	2.7652916344438e-14	Malignant cells	COL1A2
MGST1	4.21227472922588e-18	1.4505731456283	0.39	0.04	7.3382038057844e-14	Malignant cells	MGST1
RPS19	1.05540980508234e-16	0.726471309267942	0.773	0.678	1.83862942143394e-12	Malignant cells	RPS19
RPS12	1.26994337032902e-16	0.810214206875175	0.754	0.672	2.21236834545019e-12	Malignant cells	RPS12
CALD1	2.90485694709421e-16	1.62917421042873	0.393	0.073	5.06055128753283e-12	Malignant cells	CALD1
S100A10	8.71020653834185e-16	1.33509569851641	0.621	0.424	1.51740508104453e-11	Malignant cells	S100A10
LGALS3	4.78461322799667e-15	1.25273200977712	0.573	0.305	8.335274704493e-11	Malignant cells	LGALS3
CNN3	6.65594074894048e-15	1.53120116476913	0.432	0.147	1.15953143787292e-10	Malignant cells	CNN3
GAP43	2.28820000711025e-14	0.757520643806526	0.688	0.429	3.98627323238676e-10	Malignant cells	GAP43
SLPI	2.81499758883022e-14	1.86600666404036	0.409	0.124	4.90400729950113e-10	Malignant cells	SLPI
PTPRZ1	3.73071503973765e-14	1.56862121560565	0.345	0.062	6.49927867072696e-10	Malignant cells	PTPRZ1
VCAN	3.95843845272457e-14	1.16894171373195	0.343	0.051	6.89599562849148e-10	Malignant cells	VCAN
AC026403.1	4.78130176077492e-14	0.866203655944238	0.696	0.621	8.32950579744599e-10	Malignant cells	AC026403.1
RPLP0	7.55150126510057e-14	0.816889346171926	0.715	0.655	1.31554703539317e-09	Malignant cells	RPLP0
NAMPT	1.69934677717162e-13	1.27523795279858	0.553	0.328	2.96043202051068e-09	Malignant cells	NAMPT
FN1	3.98450828321017e-13	1.31820518825448	0.422	0.13	6.94141188018044e-09	Malignant cells	FN1
CCN1	5.23783009676178e-13	1.51062318564732	0.328	0.062	9.1248238115687e-09	Malignant cells	CCN1
LOX	6.4683047426223e-13	1.19672663002587	0.298	0.034	1.12684336921223e-08	Malignant cells	LOX
A2M	7.63924100676812e-13	1.69424117690511	0.421	0.158	1.33083217578907e-08	Malignant cells	A2M
RPS2	7.64275571047026e-13	0.695159424986685	0.748	0.695	1.33144447232102e-08	Malignant cells	RPS2
GNG11	7.80982633921728e-13	1.39865928808976	0.35	0.085	1.36054984655504e-08	Malignant cells	GNG11
GJA1	9.27256911244069e-13	1.21029749553904	0.283	0.028	1.61537426507829e-08	Malignant cells	GJA1
