p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
FOXP3	1.90153130005244e-116	1.42224766505212	0.75	0.002	3.34916707878236e-112	CD4+ Tcm	FOXP3
CCR8	1.91033270276532e-86	0.482919229795533	0.5	0.001	3.36466898938056e-82	CD4+ Tcm	CCR8
IL23A	9.50618157664695e-30	0.569020149005848	0.5	0.006	1.67432376109483e-25	CD4+ Tcm	IL23A
CD79A	1.6591139404916e-29	0.499244442209223	0.5	0.006	2.92219738338786e-25	CD4+ Tcm	CD79A
TNFRSF4	2.11269625220284e-23	1.84139811810558	0.75	0.02	3.72109190900486e-19	CD4+ Tcm	TNFRSF4
AQP3	6.81260289104663e-21	0.796728872357424	0.5	0.009	1.19990374720004e-16	CD4+ Tcm	AQP3
ICOS	2.01540198144204e-19	1.01636141496992	0.75	0.024	3.54972750991387e-15	CD4+ Tcm	ICOS
RTKN2	4.05405831384637e-17	0.915343029208775	0.5	0.012	7.14041290817761e-13	CD4+ Tcm	RTKN2
LTA	2.95533308356685e-14	0.444727317102126	0.5	0.015	5.20522816008629e-10	CD4+ Tcm	LTA
SLA2	4.78978523142487e-14	0.864687273130745	0.75	0.034	8.43624872810862e-10	CD4+ Tcm	SLA2
LTB	2.32864701972387e-13	2.73613494641489	1	0.074	4.10144599583965e-09	CD4+ Tcm	LTB
ASB2	4.21864354926775e-13	0.457168349766621	0.5	0.016	7.43029688332528e-09	CD4+ Tcm	ASB2
ZNF222	5.83715504177497e-13	0.632029131635884	0.5	0.017	1.02809811750782e-08	CD4+ Tcm	ZNF222
COL9A2	1.33119450440104e-12	0.458972134921014	0.5	0.017	2.34463288060156e-08	CD4+ Tcm	COL9A2
SPOCK2	1.38995409270447e-12	1.3218151757384	0.75	0.04	2.44812614348039e-08	CD4+ Tcm	SPOCK2
LAX1	2.00083654030788e-12	0.444598357818522	0.5	0.017	3.52407339844427e-08	CD4+ Tcm	LAX1
SELL	6.01314896078887e-12	1.02494269033933	0.5	0.019	1.05909592646374e-07	CD4+ Tcm	SELL
IL7R	6.27285769185274e-12	1.38215472013037	0.5	0.019	1.10483842526602e-07	CD4+ Tcm	IL7R
IL2RA	1.07055873250342e-11	1.49535444768046	0.75	0.046	1.88557509555827e-07	CD4+ Tcm	IL2RA
TNFRSF18	2.14232100557635e-11	1.26044406714757	0.5	0.02	3.77326998712163e-07	CD4+ Tcm	TNFRSF18
NCR3	1.05635607732974e-10	0.589536375703442	0.5	0.021	1.86055995900087e-06	CD4+ Tcm	NCR3
FCMR	1.08627391633617e-10	0.967108520359466	0.5	0.021	1.9132542488429e-06	CD4+ Tcm	FCMR
CTLA4	2.85398502327925e-10	0.584821654468994	0.5	0.021	5.02672382150174e-06	CD4+ Tcm	CTLA4
LINC01678	3.92432665560792e-10	0.457394003723094	0.5	0.022	6.91191653852222e-06	CD4+ Tcm	LINC01678
IKZF2	9.34035534037644e-10	0.783826358744975	0.5	0.024	1.6451167861005e-05	CD4+ Tcm	IKZF2
LEF1	1.44891349486163e-09	0.580940701766242	0.5	0.025	2.55197133849979e-05	CD4+ Tcm	LEF1
SYTL3	3.15383187201157e-09	0.81107137248064	0.75	0.056	5.55484407617397e-05	CD4+ Tcm	SYTL3
GPR171	6.07554721966075e-09	1.85253123602804	0.75	0.056	0.000107008613179885	CD4+ Tcm	GPR171
SORL1	8.72489120084526e-09	0.762117627742425	0.5	0.027	0.000153671508720488	CD4+ Tcm	SORL1
