p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
AL451007.2	7.93406548194638e-102	0.524910928687073	0.333	0	1.47954453107336e-97	CD4+ naive T cells	AL451007.2
ZNF843	1.91960824454711e-68	0.465204369965514	0.333	0.001	3.57968545443145e-64	CD4+ naive T cells	ZNF843
LRRIQ3	6.91026183014819e-55	0.819507718183723	0.667	0.005	1.28862562608604e-50	CD4+ naive T cells	LRRIQ3
SUSD4	1.16401508494099e-51	0.372829267285786	0.333	0.001	2.17065533039796e-47	CD4+ naive T cells	SUSD4
AC009501.1	1.40127221062835e-41	0.521458835530934	0.333	0.001	2.61309241837975e-37	CD4+ naive T cells	AC009501.1
AC096734.2	1.40127221062835e-41	0.371656595536016	0.333	0.001	2.61309241837975e-37	CD4+ naive T cells	AC096734.2
TENM1	8.36523998261486e-35	0.520651493014295	0.333	0.002	1.55994995195802e-30	CD4+ naive T cells	TENM1
DNAH11	1.30279299203768e-26	0.463480812636418	0.333	0.003	2.42944837155187e-22	CD4+ naive T cells	DNAH11
AC093901.1	1.54034268575465e-26	0.521740975378715	0.333	0.003	2.87243104039528e-22	CD4+ naive T cells	AC093901.1
RB1-DT	1.54034268575465e-26	0.521187111612167	0.333	0.003	2.87243104039528e-22	CD4+ naive T cells	RB1-DT
AP001062.1	1.54034268575465e-26	0.462544288989482	0.333	0.003	2.87243104039528e-22	CD4+ naive T cells	AP001062.1
NEK5	1.67474695394546e-26	0.517864412959304	0.333	0.003	3.1230681197175e-22	CD4+ naive T cells	NEK5
DLG2	1.67474695394546e-26	0.370570954845152	0.333	0.003	3.1230681197175e-22	CD4+ naive T cells	DLG2
ANKRD31	2.15173234101209e-26	0.367961235743918	0.333	0.003	4.01255046951934e-22	CD4+ naive T cells	ANKRD31
GTSCR1	9.54061356276827e-24	0.774851313472153	0.333	0.003	1.77913361718503e-19	CD4+ naive T cells	GTSCR1
AL136115.2	1.33730734055759e-19	0.460242615319765	0.333	0.004	2.4938107286718e-15	CD4+ naive T cells	AL136115.2
LINC01952	3.97070403995319e-18	0.369949756070897	0.333	0.004	7.4045688937047e-14	CD4+ naive T cells	LINC01952
AC010883.1	4.19892663528624e-18	0.45758722414371	0.333	0.004	7.83015838948177e-14	CD4+ naive T cells	AC010883.1
AC009118.3	4.96416873479634e-18	0.456668482931609	0.333	0.004	9.25718185664822e-14	CD4+ naive T cells	AC009118.3
REG4	5.86676513334003e-18	0.454102774625944	0.333	0.004	1.09403436206525e-13	CD4+ naive T cells	REG4
ZNF502	9.57654244005455e-15	0.458676347952309	0.333	0.005	1.78583363422137e-10	CD4+ naive T cells	ZNF502
BEND5	9.57654244005455e-15	0.367535111927969	0.333	0.005	1.78583363422137e-10	CD4+ naive T cells	BEND5
AC127070.1	1.00150023119255e-14	0.516503712829805	0.333	0.005	1.86759763112787e-10	CD4+ naive T cells	AC127070.1
DBH-AS1	1.01014034078387e-13	0.359151652803516	0.333	0.005	1.88370970749376e-09	CD4+ naive T cells	DBH-AS1
RAB11FIP3	3.67894220461706e-13	0.458913931013261	0.333	0.006	6.86049142316988e-09	CD4+ naive T cells	RAB11FIP3
MYO5C	4.48219774591364e-13	0.452490101988245	0.333	0.006	8.35840235657976e-09	CD4+ naive T cells	MYO5C
AC124944.1	4.66238366316037e-13	0.512459160717924	0.333	0.006	8.69441305506146e-09	CD4+ naive T cells	AC124944.1
AC090948.3	4.84967683564894e-13	0.453715125623375	0.333	0.006	9.04367736311815e-09	CD4+ naive T cells	AC090948.3
ZNF573	5.51999151918213e-13	0.784439496926423	0.667	0.024	1.02936801849708e-08	CD4+ naive T cells	ZNF573
FBXO36	1.75074390322721e-12	0.364934355577867	0.333	0.006	3.26478723073811e-08	CD4+ naive T cells	FBXO36
ACTR5	1.79161548718321e-12	0.723854082481867	0.667	0.025	3.34100456049925e-08	CD4+ naive T cells	ACTR5
