p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
TIGIT	8.83713134062961e-91	1.31734435809872	0.676	0.051	1.67887821209281e-86	CD4+ Tcm	TIGIT
LTB	2.59834710953797e-89	1.90870270229447	0.93	0.113	4.93633983870024e-85	CD4+ Tcm	LTB
CD3D	3.41877176900161e-73	1.54091023494058	0.972	0.146	6.49498260674925e-69	CD4+ Tcm	CD3D
CD3E	4.26539370630265e-70	1.28571604981524	0.873	0.115	8.10339496323377e-66	CD4+ Tcm	CD3E
SPOCK2	7.82768629786369e-64	1.33454915670215	0.718	0.088	1.48710384286814e-59	CD4+ Tcm	SPOCK2
CD2	1.88939901167313e-63	1.42364163412872	0.873	0.131	3.58948024237661e-59	CD4+ Tcm	CD2
TRAC	8.07901808160005e-63	1.71761756109385	0.93	0.167	1.53485185514238e-58	CD4+ Tcm	TRAC
CD7	9.6687421003015e-61	1.67279743054165	0.803	0.119	1.83686762421528e-56	CD4+ Tcm	CD7
ICOS	4.65648281059972e-58	0.948644839189173	0.408	0.028	8.84638604357735e-54	CD4+ Tcm	ICOS
IL7R	5.31293036502261e-54	1.47554059297273	0.789	0.138	1.009350510747e-49	CD4+ Tcm	IL7R
LCK	2.09228761794542e-50	1.14661994305835	0.775	0.132	3.97492801657271e-46	CD4+ Tcm	LCK
CD27	1.35798031659347e-48	1.10510044011427	0.535	0.063	2.57989100546427e-44	CD4+ Tcm	CD27
BIRC3	6.72318627636695e-48	1.63940322197403	0.775	0.16	1.27727092878419e-43	CD4+ Tcm	BIRC3
TRBC2	8.38582458722955e-48	1.32132296801803	0.704	0.111	1.59313895508187e-43	CD4+ Tcm	TRBC2
CD52	6.90745269379844e-47	1.25012076689112	0.873	0.181	1.31227786276783e-42	CD4+ Tcm	CD52
TRBC1	6.62035947422615e-46	1.47738892628144	0.634	0.092	1.25773589291348e-41	CD4+ Tcm	TRBC1
CYTIP	2.19093417758627e-45	1.09926245906419	0.887	0.194	4.1623367505784e-41	CD4+ Tcm	CYTIP
CCR7	2.16284829226592e-44	0.642392134997002	0.254	0.013	4.10897918564679e-40	CD4+ Tcm	CCR7
SELL	4.76663427578762e-42	1.01450277605156	0.408	0.042	9.05565179714133e-38	CD4+ Tcm	SELL
PTPRC	5.04688292004175e-42	1.32961135492789	0.859	0.225	9.58806817149533e-38	CD4+ Tcm	PTPRC
ACAP1	3.39574630057668e-41	1.03794443741969	0.732	0.144	6.45123882183557e-37	CD4+ Tcm	ACAP1
BATF	5.37257217278566e-41	1.50725803082795	0.69	0.142	1.02068126138582e-36	CD4+ Tcm	BATF
CXCR4	1.80650733256206e-39	1.41087053413351	0.944	0.292	3.4320026304014e-35	CD4+ Tcm	CXCR4
PIK3IP1	4.34621026268467e-38	1.083366527267	0.718	0.163	8.25693025704833e-34	CD4+ Tcm	PIK3IP1
CD3G	8.40968812751632e-38	0.756497155301502	0.577	0.088	1.59767255046555e-33	CD4+ Tcm	CD3G
IL2RA	9.40220477825981e-38	1.59119822422373	0.437	0.056	1.7862308637738e-33	CD4+ Tcm	IL2RA
FOXP3	1.91222549328957e-36	0.763423612738637	0.338	0.032	3.63284599215152e-32	CD4+ Tcm	FOXP3
LAT	3.78663598928849e-36	0.965837349751507	0.549	0.093	7.19385105245027e-32	CD4+ Tcm	LAT
CORO1A	1.21012682804576e-33	1.18411184216349	0.915	0.326	2.29899894792134e-29	CD4+ Tcm	CORO1A
BTG1	2.63452591809512e-33	1.39108414721209	0.986	0.59	5.00507233919711e-29	CD4+ Tcm	BTG1
