p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
MS4A1	3.26496001331129e-215	2.36691542674946	0.824	0.009	6.55146876271044e-211	Activated B cells	MS4A1
VPREB3	2.22739543479034e-211	1.73972108437193	0.471	0.002	4.4694916794503e-207	Activated B cells	VPREB3
CD79A	3.32263774033343e-138	2.05536723996707	0.824	0.016	6.66720488975305e-134	Activated B cells	CD79A
TNFRSF13C	2.0627665180317e-131	1.48294201340697	0.588	0.008	4.13914729508241e-127	Activated B cells	TNFRSF13C
BLK	1.99082870750727e-89	1.4450735129146	0.471	0.008	3.99479688448409e-85	Activated B cells	BLK
TNFRSF13B	1.21165242073252e-87	1.36017887581017	0.529	0.01	2.43130174744187e-83	Activated B cells	TNFRSF13B
LINC00926	5.08276927460997e-81	1.2354441829944	0.412	0.007	1.01990848264324e-76	Activated B cells	LINC00926
FCRL2	3.57686866996232e-73	1.23427175957344	0.294	0.004	7.1773446731464e-69	Activated B cells	FCRL2
IGHM	7.8293566239526e-63	2.42572132117684	0.647	0.023	1.57103870016233e-58	Activated B cells	IGHM
CD79B	1.5853242538822e-50	1.68500281639456	0.765	0.041	3.18111164784003e-46	Activated B cells	CD79B
BANK1	1.43789872348718e-41	1.71460919505619	0.588	0.03	2.88528757854937e-37	Activated B cells	BANK1
SNX22	5.85274740743791e-36	0.803202071235975	0.294	0.008	1.17441229477649e-31	Activated B cells	SNX22
IGHG1	1.63763195240589e-31	0.740081932415899	0.294	0.009	3.28607227569765e-27	Activated B cells	IGHG1
CLECL1	1.45541882658741e-18	1.2144938150523	0.353	0.024	2.9204434174303e-14	Activated B cells	CLECL1
ARHGAP24	5.53955194334049e-15	1.32094643185668	0.471	0.055	1.1115664929507e-10	Activated B cells	ARHGAP24
ADAM28	1.87987313775841e-13	1.18965731727453	0.353	0.034	3.77215343822602e-09	Activated B cells	ADAM28
HLA-DOB	4.5951840254555e-13	0.842405748553142	0.294	0.024	9.220696265479e-09	Activated B cells	HLA-DOB
TLE1	1.92103161065409e-12	1.17309913959785	0.412	0.05	3.8547420299385e-08	Activated B cells	TLE1
BCAS4	8.24039940702315e-12	0.69347493532907	0.294	0.026	1.65351854501327e-07	Activated B cells	BCAS4
RPS8	3.71483017138087e-11	1.00812910917369	1	0.972	7.45417822189284e-07	Activated B cells	RPS8
MEF2C	1.0199755485822e-10	1.46141548522575	0.529	0.099	2.04668293578504e-06	Activated B cells	MEF2C
IGLC2	4.79218352723331e-10	0.956160678136147	0.353	0.046	9.61599546574637e-06	Activated B cells	IGLC2
BLNK	6.90348091531266e-10	0.848353281889137	0.294	0.033	1.38525248046664e-05	Activated B cells	BLNK
TCF4	1.16985745834645e-09	1.04397301329311	0.412	0.065	2.34743597591799e-05	Activated B cells	TCF4
RPS23	1.99656608210353e-09	0.878872217515023	1	0.966	4.00630950034893e-05	Activated B cells	RPS23
RPL13A	3.18009779052002e-09	0.758243840065217	1	0.992	6.38118422645747e-05	Activated B cells	RPL13A
TMEM156	3.86864650100697e-09	0.704775232767299	0.294	0.034	7.76282606892059e-05	Activated B cells	TMEM156
BCL11A	4.40399934740380e-09	0.733043278818873	0.294	0.035	8.83706509050045e-05	Activated B cells	BCL11A
RPS5	5.74759418653521e-09	0.817848314074303	1	0.929	0.000115331224947016	Activated B cells	RPS5
RPLP2	5.82188771495875e-09	0.818572923671129	1	0.986	0.000116821998888362	Activated B cells	RPLP2
RPL11	8.76463241732396e-09	0.761388123346212	1	0.982	0.000175871114086023	Activated B cells	RPL11
RPS6	1.7955045972747e-08	0.748773808449949	1	0.978	0.000360285952489142	Activated B cells	RPS6
RPL27A	2.31557571025159e-08	0.612368776538368	1	0.979	0.000464643422019083	Activated B cells	RPL27A
RPL26	2.41667475126698e-08	0.813440112849502	1	0.981	0.000484929955589231	Activated B cells	RPL26
RPS25	2.47955387786922e-08	0.870473739462114	1	0.969	0.000497547281133238	Activated B cells	RPS25
RPS14	3.40904594279039e-08	0.657472447433042	1	0.989	0.000684059158880319	Activated B cells	RPS14
RPL18	4.3502028007144e-08	0.745404195325806	1	0.949	0.000872911693991351	Activated B cells	RPL18
RPS18	4.69046109760918e-08	0.764192728920645	1	0.989	0.000941187923846258	Activated B cells	RPS18
RPL19	4.774675317365e-08	0.694263375248764	1	0.976	0.000958086349182461	Activated B cells	RPL19
CD1C	6.80663984815304e-08	0.629546917710125	0.294	0.04	0.00136582035193039	Activated B cells	CD1C
RPS7	8.37624597329748e-08	0.720413909326021	1	0.954	0.00168077751700187	Activated B cells	RPS7
RPS27	1.03452470014317e-07	0.742690002138475	1	0.992	0.00207587726330728	Activated B cells	RPS27
RPL9	1.09982845713029e-07	0.6446438317237	1	0.957	0.00220691578207764	Activated B cells	RPL9
RPL13	1.29069314136558e-07	0.675672702314018	1	0.993	0.00258990485746418	Activated B cells	RPL13
