p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
GPM6A	3.64934493569888e-288	2.09909447691428	0.494	0.012	7.74390995355303e-284	Astrocytes	GPM6A
SCG3	4.78507675513166e-249	2.75427508739229	0.472	0.013	1.01539328743894e-244	Astrocytes	SCG3
SCRG1	2.10758643192837e-232	2.11640259890428	0.506	0.016	4.472298408552e-228	Astrocytes	SCRG1
TUBB2B	2.28295636477893e-150	2.13547267686089	0.449	0.021	4.84443340606088e-146	Astrocytes	TUBB2B
NTM	4.4726251445212e-144	2.01714617009309	0.404	0.017	9.49091055667398e-140	Astrocytes	NTM
PTN	1.06372291016275e-133	2.4059586102851	0.685	0.06	2.25722001536536e-129	Astrocytes	PTN
TSPAN7	1.98126629528706e-125	1.36027137306931	0.27	0.008	4.20424707859915e-121	Astrocytes	TSPAN7
MT3	1.12034402913807e-117	2.99347102123994	0.764	0.091	2.37737002983098e-113	Astrocytes	MT3
BEX1	1.45288480744269e-112	1.59997436585117	0.315	0.013	3.08302156139339e-108	Astrocytes	BEX1
ALDOC	6.11854917053612e-109	1.52144653068218	0.27	0.01	1.29835613398776e-104	Astrocytes	ALDOC
C1orf61	1.65401566618743e-100	2.53286074639178	0.596	0.061	3.50982124364973e-96	Astrocytes	C1orf61
SERPINE2	2.03197881633197e-99	1.91509775928716	0.438	0.032	4.31185904825645e-95	Astrocytes	SERPINE2
CLU	2.63112755530643e-83	3.63801253916428	0.775	0.138	5.58325267236025e-79	Astrocytes	CLU
OLIG1	6.73971742969192e-65	1.74923754588146	0.258	0.016	1.43016803858063e-60	Astrocytes	OLIG1
RARRES2	5.22344803669953e-56	1.58171820542159	0.326	0.031	1.10841567338764e-51	Astrocytes	RARRES2
SERPINA3	9.18155695041819e-46	2.03457932891201	0.292	0.03	1.94832638487874e-41	Astrocytes	SERPINA3
PCDH9	2.12495217241152e-42	1.22164211774115	0.258	0.025	4.50914850985725e-38	Astrocytes	PCDH9
HTRA1	2.87368925170803e-39	1.25543925894213	0.404	0.063	6.09796859212443e-35	Astrocytes	HTRA1
FXYD1	6.22210655885249e-39	1.91245175310682	0.281	0.033	1.3203310117885e-34	Astrocytes	FXYD1
GPM6B	2.89490731163986e-37	1.50751221206665	0.416	0.071	6.14299331529979e-33	Astrocytes	GPM6B
S100B	3.09467975052413e-37	2.28302510022124	0.697	0.236	6.56691043061221e-33	Astrocytes	S100B
PTGDS	4.9552272536623e-35	2.03582479699805	0.652	0.207	1.05149922322714e-30	Astrocytes	PTGDS
SEPTIN4	4.47913948102391e-33	1.82267249388474	0.36	0.061	9.50473397873274e-29	Astrocytes	SEPTIN4
GFAP	4.29303184095986e-31	1.77540830070837	0.483	0.118	9.10981356651681e-27	Astrocytes	GFAP
RBP1	1.98542724143438e-30	1.06328746497513	0.337	0.056	4.21307660632375e-26	Astrocytes	RBP1
SPARCL1	4.4243594485271e-30	1.61192688546674	0.382	0.074	9.38849074977451e-26	Astrocytes	SPARCL1
PTPRZ1	4.10744853204642e-29	1.69260424505271	0.483	0.128	8.71600578500251e-25	Astrocytes	PTPRZ1
CST3	5.30956643326991e-29	1.74902963815329	0.888	0.773	1.12668999713987e-24	Astrocytes	CST3
MT1E	4.03803995211793e-27	1.68055580748963	0.539	0.164	8.56872077839424e-23	Astrocytes	MT1E
RAMP1	4.82396767784462e-27	1.79763724898676	0.393	0.091	1.02364594123863e-22	Astrocytes	RAMP1
NOVA1	6.95650469635225e-27	1.58566800988368	0.371	0.079	1.47617029656595e-22	Astrocytes	NOVA1
TSC22D4	1.28661346803354e-22	1.44648803537117	0.427	0.118	2.73019377916717e-18	Astrocytes	TSC22D4
CRYAB	4.20809373470355e-22	1.67375276600956	0.438	0.128	8.92957490504093e-18	Astrocytes	CRYAB
APOD	2.68329167029632e-21	2.29752727489285	0.517	0.199	5.69394492436878e-17	Astrocytes	APOD
NDRG2	1.37122205499012e-20	1.85092449344532	0.427	0.133	2.90973320068903e-16	Astrocytes	NDRG2
PEBP1	1.84295847931466e-20	1.57902721910555	0.652	0.334	3.91075789310571e-16	Astrocytes	PEBP1
DBI	3.83707323993522e-20	1.49633450810585	0.764	0.505	8.14226941514254e-16	Astrocytes	DBI
MT2A	6.03063642613914e-19	1.44198845830902	0.854	0.737	1.27970104962673e-14	Astrocytes	MT2A
MALAT1	1.25010813152679e-17	1.06084412847602	0.978	0.991	2.65272945509986e-13	Astrocytes	MALAT1
BEX3	2.71722398317521e-17	1.26890325289822	0.506	0.204	5.76594929229779e-13	Astrocytes	BEX3
SCD5	1.79089406359757e-16	1.48340351482576	0.348	0.106	3.80027720295405e-12	Astrocytes	SCD5
TUBA1A	6.99276964719973e-15	1.23381593858853	0.528	0.242	1.48386571913578e-10	Astrocytes	TUBA1A
CKB	5.29837601132121e-13	1.74801152763882	0.416	0.182	1.12431538960236e-08	Astrocytes	CKB
GABARAPL2	1.72010042063904e-10	1.21184119472795	0.472	0.252	3.65005309259604e-06	Astrocytes	GABARAPL2
PCSK1N	2.32841740828712e-10	1.34793089296323	0.303	0.114	4.94090174038527e-06	Astrocytes	PCSK1N
CPE	3.87426739769531e-10	1.46824997755615	0.348	0.145	8.22119541790944e-06	Astrocytes	CPE
ITM2C	3.67509420585022e-09	1.02194302325306	0.27	0.098	7.79854990481417e-05	Astrocytes	ITM2C
APOE	9.01964916406145e-09	1.16148598581773	0.73	0.728	0.000191396955261384	Astrocytes	APOE
ATP5ME	1.56284974435168e-08	0.528144579115764	0.82	0.808	0.000331636715751427	Astrocytes	ATP5ME
COX6C	1.01654630890955e-07	0.636334224337608	0.798	0.774	0.00215711126750606	Astrocytes	COX6C
METRN	1.22845016991675e-07	0.965541004864791	0.315	0.143	0.00260677126056334	Astrocytes	METRN
CNN3	1.57660566241857e-07	0.973125366268476	0.427	0.255	0.0033455572156522	Astrocytes	CNN3
COX7C	1.96903277889156e-07	0.620971396671511	0.798	0.813	0.00417828755680789	Astrocytes	COX7C
SPARC	2.6567792057199e-07	0.764438759558905	0.404	0.213	0.00563768547453762	Astrocytes	SPARC
SKP1	3.08595480696286e-07	0.863840669731888	0.629	0.534	0.0065483961003752	Astrocytes	SKP1
SEC62	8.57960665325283e-07	0.992864194554248	0.517	0.363	0.0182059253182025	Astrocytes	SEC62
COX5B	8.73075172467027e-07	0.700053274480671	0.685	0.649	0.0185266551597503	Astrocytes	COX5B
ATP5MD	1.03983550603317e-06	0.694484982722123	0.663	0.539	0.0220653094380239	Astrocytes	ATP5MD
COX6A1	3.78671991052101e-06	0.833780855240327	0.64	0.583	0.0803541965012558	Astrocytes	COX6A1
SELENOM	3.97991027363612e-06	0.734557932976846	0.382	0.219	0.0844536960065585	Astrocytes	SELENOM
UQCRQ	6.56503160211232e-06	0.592118913416192	0.719	0.726	0.139309970596823	Astrocytes	UQCRQ
DPYSL2	2.74801397763913e-05	0.636237576752809	0.281	0.138	0.583128566055023	Astrocytes	DPYSL2
NDUFA4	2.9710841565537e-05	0.514734972850241	0.775	0.819	0.630464058020694	Astrocytes	NDUFA4
NHP2	3.62753001374959e-05	0.849745433822031	0.371	0.237	0.769761868917664	Astrocytes	NHP2
VAMP2	4.01606743299951e-05	1.01065461842705	0.303	0.166	0.852209509282496	Astrocytes	VAMP2
MT1X	4.80681095554495e-05	1.72724211169515	0.427	0.324	1	Astrocytes	MT1X
EMP3	0.00014547037381757	0.760487781104904	0.292	0.171	1	Astrocytes	EMP3
GABARAP	0.000206534216608682	0.690655749802724	0.584	0.505	1	Astrocytes	GABARAP
NDUFB1	0.000221116430050561	0.552654711327834	0.64	0.634	1	Astrocytes	NDUFB1
CAMK2N1	0.000301609271214313	0.618668991279721	0.258	0.141	1	Astrocytes	CAMK2N1
PON2	0.000407324186176575	0.847340061047864	0.326	0.215	1	Astrocytes	PON2
YWHAE	0.000548269271535353	0.856354163340397	0.483	0.437	1	Astrocytes	YWHAE
RNASEK	0.000575018887902533	0.525397561924674	0.539	0.482	1	Astrocytes	RNASEK
ITM2B	0.000815524094274026	0.522709624582978	0.629	0.643	1	Astrocytes	ITM2B
RDX	0.00112420323666552	0.797098758214878	0.326	0.232	1	Astrocytes	RDX
NDUFA5	0.00122921716193457	0.807836815273716	0.281	0.181	1	Astrocytes	NDUFA5
NDUFS8	0.00148145410431366	0.638462269543677	0.494	0.408	1	Astrocytes	NDUFS8
PRDX2	0.00160902939598902	0.700351429486103	0.382	0.291	1	Astrocytes	PRDX2
NDUFA13	0.00198529991559645	0.528304300608462	0.562	0.581	1	Astrocytes	NDUFA13
UBB	0.00227146431933078	0.470854360882031	0.652	0.741	1	Astrocytes	UBB
NDUFB6	0.00233746268417466	0.712856502664809	0.303	0.204	1	Astrocytes	NDUFB6
PSMB6	0.00270676775648107	0.613543440049467	0.315	0.217	1	Astrocytes	PSMB6
PARK7	0.00286009167718448	0.646085354894252	0.472	0.425	1	Astrocytes	PARK7
LMO4	0.00406239243353603	0.599535927202737	0.258	0.166	1	Astrocytes	LMO4
QKI	0.00407121937379794	0.654922518988248	0.303	0.213	1	Astrocytes	QKI
MRPL41	0.004419751450108	0.642359004617202	0.393	0.333	1	Astrocytes	MRPL41
PHPT1	0.00478413401004342	0.824844404581249	0.382	0.328	1	Astrocytes	PHPT1
CALM1	0.00502846540501068	0.55421627161005	0.652	0.652	1	Astrocytes	CALM1
IFI27L2	0.00641246444560368	0.685509800599375	0.36	0.284	1	Astrocytes	IFI27L2
