p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
CHRNA6	2.65557320466694e-18	0.579490924909016	0.333	0	3.78684738985505e-14	CD4+ Tcm	CHRNA6
TIGIT	5.72484889117298e-18	1.86656438607903	1	0.142	8.16363451881267e-14	CD4+ Tcm	TIGIT
TBC1D4	1.98955320655211e-15	1.48064258560092	0.667	0.058	2.83710287254331e-11	CD4+ Tcm	TBC1D4
CTLA4	1.39309380947159e-12	0.890918183999712	0.6	0.053	1.98655177230649e-08	CD4+ Tcm	CTLA4
BATF	5.57183878569477e-12	1.40107170542741	0.933	0.178	7.94544210840074e-08	CD4+ Tcm	BATF
CD27	1.26458084762475e-10	1.06100875762948	0.467	0.04	1.80329228871289e-06	CD4+ Tcm	CD27
GNG8	5.66891622902564e-10	0.675536196636271	0.267	0.009	8.08387454259056e-06	CD4+ Tcm	GNG8
FAAH2	8.6612425997414e-10	1.12936149800933	0.6	0.084	1.23509319472312e-05	CD4+ Tcm	FAAH2
SESN3	1.17692499093962e-09	1.15664418714821	0.867	0.236	1.67829503707989e-05	CD4+ Tcm	SESN3
GATA3	2.72300514970526e-09	1.0999311438005	0.667	0.12	3.88300534347969e-05	CD4+ Tcm	GATA3
SPOCK2	5.00263663680403e-09	1.3580235059785	0.933	0.298	7.13375984408255e-05	CD4+ Tcm	SPOCK2
TRAC	1.43372149308925e-08	0.752382230248132	0.6	0.093	0.000204448684914527	CD4+ Tcm	TRAC
ACTR5	1.70465923670727e-08	0.559529323198021	0.267	0.013	0.000243084407154457	CD4+ Tcm	ACTR5
ZC3H12D	1.76735658613309e-08	0.73884359340374	0.533	0.071	0.000252025049182579	CD4+ Tcm	ZC3H12D
TSHZ2	1.81048574018136e-08	0.649101873577697	0.6	0.093	0.000258175266549862	CD4+ Tcm	TSHZ2
PIK3IP1	2.28660411712509e-08	1.18798793711293	0.667	0.142	0.000326069747102038	CD4+ Tcm	PIK3IP1
CD2	4.86401553155015e-08	1.05668745468062	0.867	0.258	0.000693608614799051	CD4+ Tcm	CD2
SELL	1.1652626981544e-07	0.931228369409059	0.333	0.031	0.00166166460756817	CD4+ Tcm	SELL
CARD16	1.47518615206041e-07	1.74246337343855	0.733	0.213	0.00210361545283815	CD4+ Tcm	CARD16
RTKN2	1.62467479613674e-07	0.7806154024703	0.333	0.031	0.002316786259291	CD4+ Tcm	RTKN2
IKZF4	1.94610513616718e-07	0.818213000960245	0.467	0.071	0.00277514592417439	CD4+ Tcm	IKZF4
CD3G	2.51192157916034e-07	0.574298302040615	0.467	0.062	0.00358200017188265	CD4+ Tcm	CD3G
LTB	2.72008907126045e-07	1.19530120565397	0.733	0.222	0.0038788470156174	CD4+ Tcm	LTB
BIRC3	2.82392526876926e-07	1.23153913776777	1	0.507	0.00402691743326496	CD4+ Tcm	BIRC3
PBXIP1	2.90828956844582e-07	0.908723792182029	0.933	0.32	0.00414722092460374	CD4+ Tcm	PBXIP1
TNFRSF4	2.95424090537745e-07	1.6225386787965	0.8	0.289	0.00421274753106824	CD4+ Tcm	TNFRSF4
PIM2	4.16561451237815e-07	0.726475795724899	0.667	0.138	0.00594016629465125	CD4+ Tcm	PIM2
CD28	7.56304762275345e-07	0.604746715477044	0.533	0.093	0.0107849059100464	CD4+ Tcm	CD28
FCMR	8.36335795146036e-07	0.970370094644976	0.467	0.084	0.0119261484387825	CD4+ Tcm	FCMR
TBC1D10C	1.09640047724809e-06	0.495346485283801	0.467	0.071	0.0156346708055578	CD4+ Tcm	TBC1D10C
TTN	1.13722561123945e-06	0.558890257312279	0.267	0.022	0.0162168372162746	CD4+ Tcm	TTN
APBB1IP	1.19329446719108e-06	0.811983386885531	0.667	0.164	0.0170163791021448	CD4+ Tcm	APBB1IP
CCR4	1.53355619415084e-06	0.4258377517353	0.4	0.053	0.021868511328591	CD4+ Tcm	CCR4
LINC00649	1.61659936551163e-06	0.294403082185613	0.267	0.022	0.0230527069521959	CD4+ Tcm	LINC00649
KAT6A	1.63387376870154e-06	0.742862439353214	0.667	0.173	0.0232990399416839	CD4+ Tcm	KAT6A
PKIA	1.71341237012583e-06	0.460961521946768	0.267	0.022	0.0244332603979944	CD4+ Tcm	PKIA
CNBP	2.16120271295977e-06	0.829309235850387	1	0.858	0.0308187506868064	CD4+ Tcm	CNBP
MAT2B	2.89880261904118e-06	0.975462387480815	0.8	0.324	0.0413369253475272	CD4+ Tcm	MAT2B
TMTC3	4.25398725669759e-06	0.342098229579094	0.267	0.027	0.0606618582805077	CD4+ Tcm	TMTC3
COX4I1	5.45509303982015e-06	0.549289670892131	1	0.889	0.0777896267478353	CD4+ Tcm	COX4I1
FOXP3	6.48835958380878e-06	0.683311227020093	0.267	0.027	0.0925240076651132	CD4+ Tcm	FOXP3
RCAN3	6.5994562544012e-06	0.735249407456107	0.467	0.093	0.094108246187761	CD4+ Tcm	RCAN3
MAP3K1	7.7577475316719e-06	0.68680033114912	0.467	0.093	0.110625479801641	CD4+ Tcm	MAP3K1
OAZ1	8.46733255100896e-06	0.670062462255265	1	0.911	0.120744162177388	CD4+ Tcm	OAZ1
DOCK10	9.23848520498127e-06	0.870083591459039	0.6	0.164	0.131740799023033	CD4+ Tcm	DOCK10
DAZAP2	9.45332494893082e-06	0.646104215659537	1	0.742	0.134804413771754	CD4+ Tcm	DAZAP2
PHC3	1.04727056440354e-05	0.722056003177733	0.533	0.138	0.149340782483945	CD4+ Tcm	PHC3
STAM	1.28404201278851e-05	1.058420727228	0.667	0.236	0.183104391023641	CD4+ Tcm	STAM
SMC4	1.38641967546068e-05	0.859188794418383	0.533	0.129	0.197703445720692	CD4+ Tcm	SMC4
SS18L2	1.47622109998779e-05	0.734185375445456	0.8	0.311	0.210509128858259	CD4+ Tcm	SS18L2
RELB	1.63429028971231e-05	0.9332670706779	0.933	0.507	0.233049795312975	CD4+ Tcm	RELB
RHBDD2	1.82270091542068e-05	1.04286115416573	0.8	0.382	0.25991715053899	CD4+ Tcm	RHBDD2
IFNAR1	2.10681470992691e-05	0.80207415249346	0.6	0.182	0.300431777635578	CD4+ Tcm	IFNAR1
TMEM243	2.17793300602943e-05	0.663696228039518	0.8	0.316	0.310573246659796	CD4+ Tcm	TMEM243
CREBZF	2.26698403797039e-05	0.785375019001329	0.667	0.209	0.323271923814578	CD4+ Tcm	CREBZF
SLC25A38	2.32156365478104e-05	0.852806101642201	0.6	0.187	0.331054977171776	CD4+ Tcm	SLC25A38
CD3E	2.32936062929211e-05	0.710130905678718	0.8	0.253	0.332166825737054	CD4+ Tcm	CD3E
SARAF	2.4733972382022e-05	0.949300044890562	1	0.813	0.352706446167634	CD4+ Tcm	SARAF
CHN1	2.60868262284061e-05	0.642093029277007	0.467	0.102	0.37199814201707	CD4+ Tcm	CHN1
RPS26	2.64493770312677e-05	0.437620282568401	1	0.996	0.377168116465878	CD4+ Tcm	RPS26
ICAM2	2.9155051684424e-05	0.952557336615112	0.533	0.133	0.415751037019886	CD4+ Tcm	ICAM2
MAP4K2	2.95982121376342e-05	0.364410011415166	0.267	0.031	0.422070505082663	CD4+ Tcm	MAP4K2
CNOT7	3.00310080406493e-05	0.591859368060938	0.8	0.307	0.42824217465966	CD4+ Tcm	CNOT7
CD7	3.41426325813207e-05	0.766543143633383	0.8	0.276	0.486873940609633	CD4+ Tcm	CD7
UBE2B	3.81604520649244e-05	0.852952737170165	0.933	0.751	0.544168046445822	CD4+ Tcm	UBE2B
MAGEH1	3.90822331848587e-05	0.756429241554234	0.467	0.107	0.557312645216085	CD4+ Tcm	MAGEH1
ICAM3	4.0107742609972e-05	0.59410246432643	0.667	0.204	0.571936409618201	CD4+ Tcm	ICAM3
PGM2L1	4.15600546916375e-05	1.24375532238442	0.467	0.12	0.592646379902751	CD4+ Tcm	PGM2L1
MAPKAPK5	4.15600546916375e-05	0.623434990448922	0.467	0.12	0.592646379902751	CD4+ Tcm	MAPKAPK5
PTPRC	4.37654151533749e-05	0.725507990719846	1	0.471	0.624094820087125	CD4+ Tcm	PTPRC
KAT7	4.3797662811892e-05	0.432745361665717	0.467	0.107	0.62455467169758	CD4+ Tcm	KAT7
TBRG4	4.52591701620091e-05	0.460666696761905	0.4	0.084	0.645395766510249	CD4+ Tcm	TBRG4
BICDL1	4.57545205555065e-05	0.604276713430141	0.333	0.053	0.652459463121523	CD4+ Tcm	BICDL1
RAB11FIP1	4.61561536183347e-05	0.501170509228935	0.6	0.173	0.658186750597452	CD4+ Tcm	RAB11FIP1
TESPA1	4.96064956723775e-05	0.711517490955082	0.467	0.098	0.707388628288103	CD4+ Tcm	TESPA1
AKAP7	5.51566276490954e-05	0.684023233097475	0.267	0.036	0.786533510276101	CD4+ Tcm	AKAP7
TRIM52	5.51566276490954e-05	0.470757519263227	0.267	0.036	0.786533510276101	CD4+ Tcm	TRIM52
DPH3	5.64066971043956e-05	0.72825447928231	0.667	0.258	0.804359500708682	CD4+ Tcm	DPH3
ZBTB1	7.27875742828994e-05	0.686371399152388	0.8	0.333	1	CD4+ Tcm	ZBTB1
CCDC66	7.51525235563179e-05	0.658679490721919	0.467	0.111	1	CD4+ Tcm	CCDC66
NUP58	7.72334582216061e-05	0.682256481982517	0.733	0.316	1	CD4+ Tcm	NUP58
MT2A	8.02110429767533e-05	1.03268260083931	1	0.813	1	CD4+ Tcm	MT2A
IL2RG	8.32636244039738e-05	0.6290989856322	0.933	0.427	1	CD4+ Tcm	IL2RG
CD3D	8.89399463468002e-05	0.739366202833802	0.533	0.147	1	CD4+ Tcm	CD3D
ICOS	0.000103536437599851	0.46035845620072	0.467	0.107	1	CD4+ Tcm	ICOS
STAT5B	0.000108577796549475	0.664951461464472	0.467	0.12	1	CD4+ Tcm	STAT5B
SRSF8	0.000115315708040299	0.780963231836415	0.6	0.213	1	CD4+ Tcm	SRSF8
RPS27	0.000134558664107602	0.401960702237625	1	1	1	CD4+ Tcm	RPS27
TATDN2	0.000139416226093843	0.385482606726554	0.267	0.04	1	CD4+ Tcm	TATDN2
FKBP5	0.000139629251563676	0.508440668019524	0.4	0.093	1	CD4+ Tcm	FKBP5
TRAF3IP3	0.000140844783221565	1.09552466949292	0.333	0.062	1	CD4+ Tcm	TRAF3IP3
LINC00662	0.000141591834073285	0.593942041130797	0.4	0.089	1	CD4+ Tcm	LINC00662
CD247	0.000143114284947844	0.958740060099402	0.467	0.129	1	CD4+ Tcm	CD247
NOL8	0.000148793463325805	0.695781744450379	0.4	0.098	1	CD4+ Tcm	NOL8
GNG2	0.000160956282220137	0.871766588188224	0.733	0.276	1	CD4+ Tcm	GNG2
EVI2B	0.000162417407419385	0.762170860379652	0.667	0.258	1	CD4+ Tcm	EVI2B
AP000787.1	0.000163226306376407	0.457157374140643	0.267	0.04	1	CD4+ Tcm	AP000787.1
STK38	0.000168755063383562	0.7185532033722	0.6	0.204	1	CD4+ Tcm	STK38
PDE4D	0.000195429570012873	0.700558025623706	0.6	0.2	1	CD4+ Tcm	PDE4D
CDKN1B	0.000217239920570922	0.795623139455031	0.733	0.324	1	CD4+ Tcm	CDKN1B
PIM1	0.000217257209967011	0.999824872470855	0.667	0.28	1	CD4+ Tcm	PIM1
DYM	0.000218496532365976	0.691225990935824	0.4	0.098	1	CD4+ Tcm	DYM
PSAT1	0.000235789676828276	0.375995902049554	0.4	0.089	1	CD4+ Tcm	PSAT1
IKZF2	0.000237462918032211	0.593189945597523	0.333	0.062	1	CD4+ Tcm	IKZF2
LAYN	0.000251904042171315	1.25719217378631	0.4	0.107	1	CD4+ Tcm	LAYN
YWHAB	0.000254339058900251	0.880781992732443	0.933	0.791	1	CD4+ Tcm	YWHAB
CD6	0.000256848956085276	0.651916683215207	0.533	0.147	1	CD4+ Tcm	CD6
CDC42SE2	0.000257009577494037	0.765650547485613	0.8	0.378	1	CD4+ Tcm	CDC42SE2
RNASET2	0.000261084552890863	0.759385371951222	0.733	0.342	1	CD4+ Tcm	RNASET2
GNG4	0.000263899520086777	0.818096733509754	0.4	0.098	1	CD4+ Tcm	GNG4
ZNF226	0.000266230862309455	0.453609737051441	0.333	0.067	1	CD4+ Tcm	ZNF226
TMA7	0.000266334560326817	0.396498397117997	1	0.916	1	CD4+ Tcm	TMA7
LCK	0.00026826817790093	0.388019391339365	0.4	0.084	1	CD4+ Tcm	LCK
CD37	0.000268553806763647	0.889222797582572	0.733	0.378	1	CD4+ Tcm	CD37
TNFRSF18	0.000281212405442478	0.558760000376927	0.733	0.276	1	CD4+ Tcm	TNFRSF18
DAPP1	0.000290948436637954	0.600200111795021	0.4	0.102	1	CD4+ Tcm	DAPP1
DDX23	0.00029708215592069	0.558510619904203	0.467	0.142	1	CD4+ Tcm	DDX23
CRYZ	0.000312074932888662	0.717967534700175	0.333	0.071	1	CD4+ Tcm	CRYZ
CLEC2D	0.000320136365753951	0.796578086429773	0.733	0.316	1	CD4+ Tcm	CLEC2D
METTL8	0.000320599551390983	0.36115198318591	0.267	0.044	1	CD4+ Tcm	METTL8
NUDT16L1	0.000329915958567362	0.53616716330291	0.467	0.138	1	CD4+ Tcm	NUDT16L1
MT1F	0.000330122179327848	0.828384256181066	0.667	0.267	1	CD4+ Tcm	MT1F
ZBTB24	0.000332453425233323	0.385761355384805	0.267	0.044	1	CD4+ Tcm	ZBTB24
SBNO1	0.000336234011824769	0.508249267587745	0.667	0.267	1	CD4+ Tcm	SBNO1
SNAPIN	0.000337120567415354	0.536081740388179	0.533	0.187	1	CD4+ Tcm	SNAPIN
MLX	0.00034103674676928	0.6068219719906	0.467	0.142	1	CD4+ Tcm	MLX
IL32	0.00034512934720687	0.857260499278526	0.867	0.498	1	CD4+ Tcm	IL32
TNIP2	0.000345827594717854	0.70953311910501	0.6	0.244	1	CD4+ Tcm	TNIP2
RPP30	0.000349127060179028	0.474549210762122	0.467	0.133	1	CD4+ Tcm	RPP30
PRKCH	0.000349776826119133	0.704430756341087	0.6	0.218	1	CD4+ Tcm	PRKCH
RAB3IP	0.000362638103369265	0.521776057159572	0.333	0.071	1	CD4+ Tcm	RAB3IP
ERCC4	0.000370522288504822	0.447252282777963	0.267	0.044	1	CD4+ Tcm	ERCC4
LYPLA2	0.000397336642929823	0.595015428589162	0.6	0.213	1	CD4+ Tcm	LYPLA2
UQCR10	0.000419764637065631	0.637383833060954	0.8	0.569	1	CD4+ Tcm	UQCR10
SLC38A1	0.000441389219136484	0.500058681749346	0.8	0.324	1	CD4+ Tcm	SLC38A1
SOD1	0.000480790277772287	0.764777103968094	0.933	0.818	1	CD4+ Tcm	SOD1
SF3A3	0.000483986786522742	0.683831997753049	0.6	0.244	1	CD4+ Tcm	SF3A3
FYB1	0.000495439002752182	0.80049492557879	0.533	0.178	1	CD4+ Tcm	FYB1
EVI2A	0.000511997416104263	0.694446618976673	0.6	0.236	1	CD4+ Tcm	EVI2A
GOLGA7	0.000528173896733019	0.629568033262718	0.733	0.4	1	CD4+ Tcm	GOLGA7
TSPAN14	0.000534899232269306	0.455846114681615	0.467	0.129	1	CD4+ Tcm	TSPAN14
