p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
GPR84	3.76163010125242e-21	0.730399621523598	0.724	0.115	7.10647158728607e-17	Dendritic cells	GPR84
AC092484.1	1.45495815705349e-20	0.831268708630516	0.655	0.091	2.74870695030545e-16	Dendritic cells	AC092484.1
ADAM8	4.43474085065776e-20	0.767922701677737	0.828	0.164	8.37811241506264e-16	Dendritic cells	ADAM8
IL1B	1.16368139185159e-19	1.401159964358	0.759	0.14	2.19842688548603e-15	Dendritic cells	IL1B
G0S2	2.51607967249863e-19	1.45390911561975	0.828	0.188	4.75337771728442e-15	Dendritic cells	G0S2
TNFRSF9	6.15948518333311e-19	0.433918233035518	0.552	0.068	1.16364994083529e-14	Dendritic cells	TNFRSF9
CLEC4E	6.53401465162222e-19	0.600319432822642	0.759	0.128	1.23440604798447e-14	Dendritic cells	CLEC4E
ALOX5AP	5.02811960408452e-17	1.30620442705793	0.862	0.25	9.49912355603648e-13	Dendritic cells	ALOX5AP
CYBB	1.06405781793428e-16	1.07580396009716	0.931	0.289	2.01021802964144e-12	Dendritic cells	CYBB
LSP1	2.72992110454447e-16	1.00249527304818	1	0.344	5.15736695070542e-12	Dendritic cells	LSP1
MMP9	2.81179940222729e-16	1.34567751227317	0.966	0.359	5.3120514306878e-12	Dendritic cells	MMP9
DGKI	5.05132541633432e-16	0.485621990373085	0.552	0.082	9.5429639765388e-12	Dendritic cells	DGKI
PPM1N	5.95005975995688e-16	0.772762422391264	0.552	0.087	1.12408528985105e-11	Dendritic cells	PPM1N
MMP12	7.79513676632974e-16	0.517248060556578	0.276	0.017	1.47265723789501e-11	Dendritic cells	MMP12
LCP1	9.00229912052577e-16	0.86121524846702	0.931	0.275	1.70071434984973e-11	Dendritic cells	LCP1
HCLS1	1.86934407772798e-15	0.682909788779291	0.931	0.263	3.5315648316437e-11	Dendritic cells	HCLS1
IL4I1	1.88024291571952e-15	0.986533367900632	0.828	0.219	3.55215491637731e-11	Dendritic cells	IL4I1
AMPD3	3.44464588737724e-15	0.406103987629576	0.621	0.109	6.50762501043308e-11	Dendritic cells	AMPD3
PLEK	4.82983956242112e-15	0.798975163637393	0.931	0.263	9.12453290132598e-11	Dendritic cells	PLEK
SERPINB9	2.0842667025269e-14	0.517880425089809	0.586	0.108	3.93759665441383e-10	Dendritic cells	SERPINB9
LST1	2.4397879962033e-14	0.935641166118345	0.966	0.33	4.60924748242727e-10	Dendritic cells	LST1
MT1M	6.17629253523113e-14	0.886821732895056	0.483	0.075	1.16682518575586e-09	Dendritic cells	MT1M
SLC39A8	7.07921780908986e-14	1.06713405494062	0.828	0.256	1.33740582849326e-09	Dendritic cells	SLC39A8
CXCL8	8.20401951365561e-14	1.30953705816675	0.793	0.221	1.54990336651982e-09	Dendritic cells	CXCL8
CSF1R	1.12506149770107e-13	0.770523813028433	0.931	0.299	2.12546618145686e-09	Dendritic cells	CSF1R
ADAM28	1.14990275675004e-13	0.530658814599968	0.724	0.169	2.17239628805218e-09	Dendritic cells	ADAM28
EBI3	1.42962912556242e-13	0.54045101970043	0.621	0.121	2.70085534401253e-09	Dendritic cells	EBI3
STAB1	1.61779505100415e-13	0.807038018894516	0.793	0.222	3.05633841035705e-09	Dendritic cells	STAB1
TNFAIP3	1.62750420898991e-13	0.773247900328541	0.828	0.255	3.07468095162373e-09	Dendritic cells	TNFAIP3
ITGB2	2.80735842494211e-13	0.981283945101199	0.966	0.402	5.30366153640064e-09	Dendritic cells	ITGB2
SLC7A7	3.33111733994646e-13	0.591451623619636	0.862	0.238	6.29314687862685e-09	Dendritic cells	SLC7A7
SPI1	5.35702251892006e-13	0.844994139911436	0.966	0.321	1.01204869427438e-08	Dendritic cells	SPI1
LAPTM5	1.00459250387604e-12	1.00498441376884	1	0.414	1.89787615832262e-08	Dendritic cells	LAPTM5
NCF1	1.2522910228189e-12	0.774257811451687	0.793	0.234	2.36582820030947e-08	Dendritic cells	NCF1
PTPRC	1.3050421829019e-12	0.756213838683791	0.931	0.309	2.46548569193827e-08	Dendritic cells	PTPRC
TGFBI	1.36508563744479e-12	1.1457767676132	0.897	0.362	2.57891978626069e-08	Dendritic cells	TGFBI
CD300A	1.38581979434444e-12	0.346170350478319	0.586	0.111	2.61809075547552e-08	Dendritic cells	CD300A
CD4	1.63251108220281e-12	0.666932218662442	0.862	0.285	3.08413993649754e-08	Dendritic cells	CD4
IL18	1.72128877766422e-12	0.53972523937364	0.862	0.255	3.25185875876325e-08	Dendritic cells	IL18
DMXL2	1.95994942139712e-12	0.625599380834753	0.724	0.193	3.70273644690344e-08	Dendritic cells	DMXL2
MYO1F	2.03225348770046e-12	0.61421721284009	0.862	0.292	3.8393332889637e-08	Dendritic cells	MYO1F
CD48	2.21723783503736e-12	0.497302699041397	0.828	0.231	4.18880571795258e-08	Dendritic cells	CD48
RGS1	2.48568432074098e-12	0.990433708464602	0.966	0.349	4.69595481874385e-08	Dendritic cells	RGS1
CCR1	2.59085807296052e-12	0.531495947268352	0.724	0.176	4.89464907143701e-08	Dendritic cells	CCR1
CCL3	2.93408668319442e-12	1.12097383517233	0.931	0.368	5.54307656189091e-08	Dendritic cells	CCL3
CXCL3	3.14156983890997e-12	0.914524447118231	0.724	0.186	5.93505373966871e-08	Dendritic cells	CXCL3
ATF5	3.29885280506145e-12	0.630172168009747	0.793	0.251	6.23219271932209e-08	Dendritic cells	ATF5
TGFB1	4.84556853525033e-12	0.596576676633804	0.862	0.287	9.15424807679492e-08	Dendritic cells	TGFB1
PKIB	6.24574504064421e-12	0.856318100192694	0.759	0.253	1.1799461530785e-07	Dendritic cells	PKIB
CCL20	7.78857194631792e-12	0.592668204098593	0.448	0.075	1.47141701209838e-07	Dendritic cells	CCL20
SAMSN1	9.7752086592722e-12	0.724833560871848	0.793	0.234	1.8467324199097e-07	Dendritic cells	SAMSN1
IL2RG	9.79497360012736e-12	0.436482565028522	0.586	0.125	1.85046641253606e-07	Dendritic cells	IL2RG
SRGN	1.10264625135997e-11	0.956440486995777	0.966	0.373	2.08311929806925e-07	Dendritic cells	SRGN
GNA15	1.29703095381192e-11	0.426912982511628	0.69	0.179	2.45035087794149e-07	Dendritic cells	GNA15
AIF1	1.34864172026121e-11	1.02896509902071	0.966	0.403	2.54785393791747e-07	Dendritic cells	AIF1
CD53	1.44872329685246e-11	0.66638782323366	0.931	0.311	2.73692805241366e-07	Dendritic cells	CD53
CD300E	1.57164937750939e-11	0.304350056382573	0.483	0.082	2.96916000399075e-07	Dendritic cells	CD300E
MMD	1.59768404585883e-11	0.310069844685477	0.552	0.116	3.01834469943651e-07	Dendritic cells	MMD
C15orf48	1.6961938208379e-11	1.26848876580546	0.862	0.352	3.20444936632696e-07	Dendritic cells	C15orf48
