p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
MS4A1	1.08339307949125e-34	1.54507359852678	0.912	0.152	2.00492723290651e-30	Activated B cells	MS4A1
VPREB3	1.34873840758811e-32	1.22515839913824	0.824	0.119	2.49597529708255e-28	Activated B cells	VPREB3
BLK	4.92942666541328e-27	0.890993862224783	0.588	0.077	9.12239698701382e-23	Activated B cells	BLK
CD79A	8.35540666962515e-26	1.29883430032126	0.912	0.198	1.54625155828083e-21	Activated B cells	CD79A
IRF8	1.17880303236351e-22	0.931297037036532	0.794	0.167	2.18149289169192e-18	Activated B cells	IRF8
NAPSB	3.23149446293159e-20	0.965796375443729	0.618	0.116	5.98020365310121e-16	Activated B cells	NAPSB
AIM2	1.7379111413943e-17	0.757331952537236	0.412	0.06	3.21617835826429e-13	Activated B cells	AIM2
BANK1	2.79078162289543e-17	0.908686164996788	0.5	0.087	5.16462047133029e-13	Activated B cells	BANK1
FCRLA	5.85522962392065e-17	0.784972474516977	0.412	0.061	1.08356879420275e-12	Activated B cells	FCRLA
IGHA2	1.03954039336031e-15	0.340099230150705	0.441	0.075	1.9237734519526e-11	Activated B cells	IGHA2
HLA-DQA1	1.8966017828353e-15	0.836067163871261	0.912	0.286	3.509851259315e-11	Activated B cells	HLA-DQA1
CD79B	7.84591327614456e-15	0.876602118144725	0.765	0.225	1.45196471088331e-10	Activated B cells	CD79B
HLA-DRA	9.78920963678989e-15	0.984138568410633	1	0.482	1.81159113538434e-10	Activated B cells	HLA-DRA
CD37	1.48178622051887e-14	1.08719231045009	0.941	0.552	2.74219357969222e-10	Activated B cells	CD37
POU2F2	3.34574564655217e-14	0.906209458215596	0.647	0.176	6.19163689350944e-10	Activated B cells	POU2F2
MEF2C	1.49286553006056e-13	0.823090794697391	0.676	0.198	2.76269694993007e-09	Activated B cells	MEF2C
CD74	1.93404232910149e-13	0.958838237682126	1	0.754	3.57913873423522e-09	Activated B cells	CD74
TNFRSF13B	7.65673321615684e-13	0.709723293371618	0.412	0.075	1.41695504898199e-08	Activated B cells	TNFRSF13B
HLA-DPA1	9.19934204357482e-13	0.664335285907173	1	0.499	1.70243023858396e-08	Activated B cells	HLA-DPA1
RALGPS2	1.64634520131124e-11	0.772216202935838	0.324	0.056	3.04672642954659e-07	Activated B cells	RALGPS2
RPL32	4.03101163169176e-11	0.462633630942059	1	0.996	7.45979012560877e-07	Activated B cells	RPL32
SMIM14	7.26550459068375e-11	0.945441549004652	0.765	0.325	1.34455427955193e-06	Activated B cells	SMIM14
CD22	8.25892239330866e-11	0.4653165029963	0.412	0.085	1.5283961781057e-06	Activated B cells	CD22
RPS2	9.14731205495763e-11	0.46127975025862	1	0.995	1.69280156889046e-06	Activated B cells	RPS2
HLA-DPB1	1.01713801151607e-10	0.757797053475251	0.941	0.491	1.88231560411163e-06	Activated B cells	HLA-DPB1
RPS20	1.12866546584427e-10	0.448917229415332	1	0.984	2.08870831109141e-06	Activated B cells	RPS20
DOK3	1.40863682189936e-10	0.562208607103177	0.265	0.043	2.60682330260696e-06	Activated B cells	DOK3
TNFRSF13C	1.48349259544278e-10	0.513659464729845	0.382	0.077	2.74535139712641e-06	Activated B cells	TNFRSF13C
ADAM28	1.73144608360141e-10	0.741291308429827	0.412	0.097	3.20421412231277e-06	Activated B cells	ADAM28
RPL11	3.03809083556123e-10	0.459899370090888	1	0.992	5.62229090028961e-06	Activated B cells	RPL11
RPL23A	6.57271227908361e-10	0.432501180563185	1	0.991	1.21634613436721e-05	Activated B cells	RPL23A
MARCHF1	9.16028455201482e-10	0.622081291153766	0.471	0.125	1.69520225919586e-05	Activated B cells	MARCHF1
RPL13A	9.91884086167529e-10	0.40504864486136	1	0.997	1.83558068986163e-05	Activated B cells	RPL13A
HLA-DRB1	1.67033721780022e-09	0.491995990518133	0.912	0.409	3.09112605526109e-05	Activated B cells	HLA-DRB1
RPL19	1.92638125220262e-09	0.454795489426161	1	0.988	3.56496114532617e-05	Activated B cells	RPL19
RPS11	1.92851498979361e-09	0.431814598757617	1	0.981	3.56890984011206e-05	Activated B cells	RPS11
GAPT	2.2747043478146e-09	0.598373594419061	0.324	0.067	4.2095678660657e-05	Activated B cells	GAPT
ARHGAP24	2.68845153604946e-09	0.669485370457246	0.382	0.091	4.97524841261314e-05	Activated B cells	ARHGAP24
EEF1A1	2.71985410663258e-09	0.37942673086074	1	0.998	5.03336200973425e-05	Activated B cells	EEF1A1
RPS3A	2.87531489931682e-09	0.383287885997125	1	0.989	5.32105775267571e-05	Activated B cells	RPS3A
RPLP2	5.22986761322927e-09	0.434591736790473	1	0.996	9.67839300504208e-05	Activated B cells	RPLP2
LY86	6.49256372369518e-09	0.679028897560727	0.441	0.123	0.000120151384270703	Activated B cells	LY86
RPS14	8.39158868699669e-09	0.367410497291627	1	0.994	0.000155294740241561	Activated B cells	RPS14
SCIMP	8.89764565466522e-09	0.776031561158231	0.353	0.083	0.000164659830485234	Activated B cells	SCIMP
RPLP1	1.14666281143489e-08	0.398010148781737	1	0.996	0.00021220141988414	Activated B cells	RPLP1
HLA-DQB1	1.21794889747953e-08	0.657561263482881	0.794	0.364	0.000225393622967561	Activated B cells	HLA-DQB1
RPL37	1.21861323457654e-08	0.38841287810898	1	0.992	0.000225516565190735	Activated B cells	RPL37
