p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
MS4A1	4.12371440715962e-47	2.23377393214162	0.607	0.04	7.87546977479345e-43	Activated B cells	MS4A1
CD79A	3.52277788004648e-44	2.07161793422179	0.714	0.061	6.72780119531276e-40	Activated B cells	CD79A
LINC02397	5.44503547949321e-40	1.27357871641917	0.286	0.01	1.03989287587361e-35	Activated B cells	LINC02397
LINC01781	1.73499005550238e-39	1.76376136715383	0.321	0.013	3.31348400799844e-35	Activated B cells	LINC01781
FCRLA	1.35542920625358e-35	1.47354869715405	0.357	0.018	2.58859869810309e-31	Activated B cells	FCRLA
VPREB3	5.76319208572431e-28	1.328155869699	0.357	0.023	1.10065442453163e-23	Activated B cells	VPREB3
BANK1	4.76899598894904e-26	1.6313452365421	0.393	0.031	9.10782853969487e-22	Activated B cells	BANK1
HLA-DRA	5.62087706991999e-22	1.52433275043278	1	0.274	1.07347510281332e-17	Activated B cells	HLA-DRA
ARHGAP24	2.66276093446492e-21	1.63952476518763	0.429	0.047	5.08534083264111e-17	Activated B cells	ARHGAP24
POU2F2	2.48141287800282e-20	1.45038788934509	0.357	0.034	4.73900231440979e-16	Activated B cells	POU2F2
HLA-DRB1	1.52820581325368e-17	1.36996102167062	0.893	0.232	2.91856746215189e-13	Activated B cells	HLA-DRB1
FCMR	2.26285885902653e-17	1.15552223353345	0.393	0.045	4.32160784896887e-13	Activated B cells	FCMR
CD74	2.57814209063323e-17	1.6066942379292	1	0.46	4.92373576469134e-13	Activated B cells	CD74
HLA-DQA1	2.74458292715744e-17	1.13114603875348	0.714	0.139	5.24160447428527e-13	Activated B cells	HLA-DQA1
HLA-DPA1	2.34505525227299e-16	1.19020148056268	0.929	0.284	4.47858652079096e-12	Activated B cells	HLA-DPA1
HLA-DPB1	9.20950314845321e-16	1.13168186667908	0.893	0.27	1.75883091129159e-11	Activated B cells	HLA-DPB1
CD79B	1.33257964703132e-15	1.41452471419221	0.429	0.061	2.54496060990041e-11	Activated B cells	CD79B
